Gene = Thap4
index = 1077
Annotated 5SS: [  324  4934 29624 38149 39883]
Annotated 3SS: [ 3794 29463 38038 39778 49124]
SMsplice 5SS: [  324  4843 14463 25985 29624 36563 38149 39883 49233 51973]
SMsplice 3SS: [ 4746 14332 25882 29463 36381 38038 39778 49124 51789 52081]
top_k =  1000
Partition function (log Z): -32.350181368829716

Sorted 5' Splice Sites (High to Low Probability):
Position 324: 0.7445021917711598
Position 4843: 0.5237673899666216
Position 4934: 0.33962594370890453
Position 5217: 0.22169977158102225
Position 14075: 0.16906590141356254
Position 5799: 0.13987455017497538
Position 128: 0.12109190001469859
Position 5199: 0.11735120234839073
Position 10634: 0.0962414758510699
Position 6100: 0.09508948939588516
Position 10684: 0.09152741046014627
Position 14463: 0.09151148823637216
Position 8607: 0.07783156208533798
Position 9359: 0.07557327672187548
Position 4822: 0.07250101236465932
Position 634: 0.05544970845201959
Position 5166: 0.03865823438056138
Position 4184: 0.038260590436250644
Position 12422: 0.03461414923478795
Position 13945: 0.0325752183777802
Position 4759: 0.029356573463670193
Position 443: 0.029240190831183708
Position 6465: 0.02911775863835578
Position 4205: 0.026163243558986974
Position 98: 0.025050497799722977
Position 7285: 0.024918674376161108
Position 3887: 0.021767767712186584
Position 1052: 0.020966608486253806
Position 31: 0.01861594949064912
Position 343: 0.01554255854589617
Position 4506: 0.015483262745750298
Position 9172: 0.015203334223416198
Position 5852: 0.015120558342222189
Position 185: 0.014169720318661386
Position 250: 0.013063829175718173
Position 3958: 0.011628491008183812
Position 5111: 0.01146757289337919
Position 8246: 0.01028168802091209
Position 12275: 0.010217135292119931
Position 701: 0.009780408662800975
Position 12099: 0.008146429863223087
Position 2734: 0.007400098059911623
Position 1426: 0.007164025314121186
Position 13824: 0.006134725504357826
Position 3870: 0.005747544243789277
Position 4174: 0.005410124299402804
Position 14553: 0.003651706060911035
Position 3978: 0.003621110570388997
Position 3685: 0.0029455345236042946
Position 4886: 0.002846234190203975
Position 4637: 0.0022226808351671155
Position 8459: 0.0017544438911938685
Position 1016: 0.0015515822619852123
Position 5365: 0.0014470759735482805
Position 1464: 0.0013909163250462391
Position 1262: 0.0012986905892497088
Position 150: 0.001282117388854716
Position 3772: 0.0012413678730012357
Position 4100: 0.0010818028669915673
Position 6130: 0.0009533099920126482
Position 5776: 0.0008456879611671501
Position 6041: 0.0007731347367502222
Position 2749: 0.0007353499661016825
Position 3884: 0.0006992957527827281
Position 5278: 0.0006534581758348845
Position 4780: 0.000262674138197455
Position 162: 0.00020621849087344848
Position 8811: 0.00019460645875230855
Position 456: 0.00012651202412744173
Position 310: 0.00012440572239258066
Position 5738: 0.00010242752453737164
Position 5103: 8.98721872304521e-05
Position 572: 8.740875967323652e-05
Position 268: 8.527569560372394e-05
Position 609: 6.39769093192653e-05
Position 5695: 5.817072736569916e-05
Position 160: 3.670920009628884e-05
Position 5116: 3.0010398891815282e-05
Position 3642: 2.9356626416453002e-05
Position 95: 2.7290896128375543e-05
Position 3187: 2.1235492134701388e-05
Position 82: 2.010631959873568e-05
Position 3795: 1.8334859287817178e-05
Position 876: 1.592275168109826e-05
Position 3689: 1.5122513668790839e-05
Position 1122: 1.0944126138632653e-05
Position 3016: 1.0479336133606767e-05
Position 3431: 8.90695087983905e-06
Position 2987: 7.52865907764905e-06
Position 275: 6.173299038064173e-06
Position 1920: 6.160215160709154e-06
Position 2996: 5.475314590679741e-06
Position 3025: 5.0755525126924315e-06
Position 869: 4.75994700571272e-06
Position 1058: 4.018740755007834e-06
Position 1162: 4.015444410034187e-06
Position 1065: 3.939552247990397e-06
Position 71: 3.936966308975078e-06
Position 1074: 3.5984645243983062e-06
Position 1270: 3.4371725506270064e-06
Position 885: 3.3728884597400346e-06
Position 1872: 3.0909310967085757e-06
Position 449: 2.8562532957029198e-06
Position 776: 2.7403084563178767e-06
Position 1401: 2.450243063635072e-06
Position 421: 2.3361109145788754e-06
Position 2142: 2.2572756134551675e-06
Position 6439: 2.2511286930332737e-06
Position 2021: 2.1945168051841596e-06
Position 1494: 2.0923643690464516e-06
Position 2933: 1.8828191136406085e-06
Position 1156: 1.8487860365301462e-06
Position 1084: 1.4612156833969015e-06
Position 3: 1.2075900774326682e-06
Position 3242: 9.266035075353599e-07
Position 1634: 9.032717011595075e-07
Position 464: 7.267628082531673e-07
Position 25: 7.003753306416356e-07
Position 714: 4.007484653670697e-07
Position 848: 3.6506177963664056e-07
Position 467: 4.224345483162113e-09
Position 661: 7.601323533127756e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 4746: 0.899413252626418
Position 14332: 0.811917847667406
Position 5042: 0.31673122044026314
Position 13715: 0.25213467758923996
Position 10591: 0.20715348091619495
Position 5644: 0.17196973058483594
Position 8404: 0.08975376027555394
Position 14669: 0.07775352597740183
Position 5977: 0.0687204653966395
Position 3794: 0.06746162742610219
Position 9171: 0.06337584347109587
Position 12338: 0.05120155189077956
Position 5004: 0.047149546057343644
Position 4779: 0.04152004503626073
Position 6320: 0.034102996440166525
Position 9039: 0.033508324922227925
Position 7198: 0.024150099940767476
Position 952: 0.023656984599589304
Position 512: 0.02236990949370569
Position 12871: 0.020240074204622992
Position 5137: 0.02009273338059152
Position 4100: 0.01916972470045316
Position 3887: 0.018887783349122694
Position 16597: 0.016582595159378315
Position 8191: 0.013609763826215676
Position 323: 0.012382194374975666
Position 12532: 0.011485876880162726
Position 12098: 0.011222448303911515
Position 11932: 0.01107631850292946
Position 5938: 0.00993351516451117
Position 4674: 0.00970336045346425
Position 14765: 0.008588998360143202
Position 532: 0.008407413724153554
Position 6931: 0.008164527068260671
Position 4418: 0.00811753033457305
Position 3982: 0.007621287247337922
Position 4555: 0.007406713434686761
Position 6020: 0.007203723249461597
Position 3632: 0.005827237926136753
Position 1364: 0.005515957233396283
Position 14307: 0.00500483567576142
Position 7160: 0.00408767731415084
Position 6750: 0.003680215097883684
Position 4979: 0.0036282279393158854
Position 4821: 0.0030926284684592072
Position 4228: 0.0030486687767957445
Position 2610: 0.0029376738087994636
Position 284: 0.0027680655476967873
Position 12735: 0.002697134325496539
Position 4614: 0.002680890610265682
Position 4431: 0.002452571639362214
