Gene = Tnfsf4
index = 1129
Annotated 5SS: [  335 19602]
Annotated 3SS: [19558 21537]
SMsplice 5SS: [  335  1744 19659]
SMsplice 3SS: [ 1648 19558 21537]
top_k =  1000
Partition function (log Z): -10.727744609885326

Sorted 5' Splice Sites (High to Low Probability):
Position 1744: 0.9147998285900811
Position 19659: 0.8272353962000901
Position 335: 0.713357260399894
Position 13292: 0.6101059725290496
Position 13189: 0.3105977472312317
Position 6643: 0.27702810348756696
Position 423: 0.24321465100183107
Position 4265: 0.2415474103759996
Position 21005: 0.23273067681164467
Position 7272: 0.21469678070546955
Position 10403: 0.1410982153896899
Position 1158: 0.12961959460107403
Position 5829: 0.09886765816450202
Position 19602: 0.0965881717448749
Position 6824: 0.08154148767713543
Position 11728: 0.07292891672050454
Position 4269: 0.06374737437925024
Position 21623: 0.053204386483585435
Position 895: 0.038559133667943696
Position 7933: 0.03601172247626326
Position 12916: 0.03178627061765279
Position 11511: 0.02932077797065421
Position 7123: 0.028384058661711696
Position 19663: 0.025801678428724908
Position 5107: 0.017482296163694323
Position 21597: 0.015314583809936087
Position 2066: 0.013214222284812163
Position 260: 0.013080262209767553
Position 1125: 0.012011462601719624
Position 10574: 0.010954546038218754
Position 11351: 0.010887136388816778
Position 3551: 0.009181925180471463
Position 1654: 0.008846173039994729
Position 5129: 0.008539572422522592
Position 661: 0.00788918322240165
Position 2637: 0.007689461408889435
Position 263: 0.005713604454253764
Position 129: 0.00541811530303756
Position 1546: 0.005404247466260219
Position 238: 0.0044598961436551
Position 3852: 0.0029907884859257826
Position 462: 0.0029128185033835165
Position 107: 0.0028022210897691354
Position 39: 0.002667186435340339
Position 3166: 0.0026593411992158417
Position 408: 0.0026143144723233275
Position 2118: 0.002534813189554531
Position 1116: 0.0023825505708506543
Position 830: 0.0021923488984724126
Position 145: 0.0019247363263470432
Position 6586: 0.001859443875662454
Position 5101: 0.0016738059683716897
Position 788: 0.0016519006478456528
Position 922: 0.0014866002809805269
Position 467: 0.001262806290309088
Position 1024: 0.0009853400162949855
Position 1512: 0.0008528332912037287
Position 431: 0.0008523513680229874
Position 664: 0.0006643064333318185
Position 688: 0.0005617066584932968
Position 489: 0.0005163777848191899
Position 1086: 0.00048646424470565264
Position 1130: 0.00046941487238131007
Position 1456: 0.0004484554975912981
Position 1366: 0.0004057374485807033
Position 1216: 0.00028355843106498275
Position 1108: 0.00027760548281667737
Position 4657: 0.00027339100078937063
Position 46: 0.0002649844298366838
Position 295: 0.0002531911070732925
Position 1114: 0.00016462565147407356
Position 348: 0.00016272359540419462
Position 601: 0.0001620351738982329
Position 1339: 0.00014904911374680758
Position 436: 0.0001483069150468328
Position 766: 0.00014457122318480803
Position 1735: 0.00013673778274545512
Position 669: 0.00012950883163866074
Position 7048: 0.00012781630109583918
Position 1262: 0.00011391015287195228
Position 733: 9.207083618466654e-05
Position 1295: 8.517929866967664e-05
Position 104: 7.37952890144176e-05
Position 1605: 4.545259358935285e-05
Position 1709: 3.5033512865569466e-05
Position 188: 3.487525818817546e-05
Position 533: 1.913882609757928e-05
Position 472: 1.5528610544180135e-05
Position 514: 1.3385294157644531e-05
Position 401: 1.152387575259638e-05
Position 528: 1.1126625895552571e-05
Position 3083: 8.146277142625316e-06
Position 1977: 8.090497362589763e-06
Position 487: 7.729918687038711e-06
Position 117: 6.33462258995752e-06
Position 2838: 4.061384529435079e-06
Position 2885: 4.0112946575862125e-06
Position 2115: 3.4900020638661687e-06
Position 2163: 3.0707013019291147e-06
Position 10980: 2.3388159655560726e-06
Position 741: 1.947676412618326e-06
Position 832: 1.7707207533988374e-06
Position 856: 1.4611628086065028e-06
Position 940: 1.3747966566334164e-06
Position 834: 1.3017088217714311e-06
Position 964: 1.2243753633533523e-06
Position 882: 1.1184233857327167e-06
Position 469: 1.0561082807655553e-06
Position 976: 9.402635766996109e-07
Position 2611: 8.810284698652252e-07
Position 308: 6.787819672476003e-07
Position 887: 6.549054222863228e-07
Position 2319: 6.157884036332666e-07
Position 908: 5.677544552475867e-07
Position 801: 5.523069659950696e-07
Position 2217: 5.106291034083044e-07
Position 716: 4.3992321185695375e-07
Position 910: 4.140964263287807e-07
Position 671: 4.120373413910509e-07
Position 563: 3.7200928980045505e-07
Position 2099: 3.6992940977099533e-07
Position 2472: 2.912845182465937e-07
Position 520: 2.4393407346949717e-07
Position 2168: 8.520812216054509e-08
Position 569: 6.564034572795399e-08
Position 616: 6.082012241189811e-08
Position 2123: 5.7694447886624915e-08
Position 573: 5.3850699749066166e-08
Position 1935: 3.430353122694968e-08
Position 899: 2.3951262143324553e-09
Position 3500: 9.875825818349173e-10
Position 3391: 7.368110304396046e-10
Position 577: 2.3161141918084116e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 19558: 0.9586412551849325
Position 13157: 0.9228393200783037
Position 21537: 0.9037409951622466
Position 1648: 0.8819601680626623
Position 20823: 0.25287408326864036
Position 4103: 0.21090633359781938
Position 6510: 0.18330046928495067
Position 6489: 0.16936999978686956
Position 7089: 0.1636677554749252
Position 10292: 0.12246277949378888
Position 973: 0.08035757251091148
Position 11510: 0.07330223309899282
Position 7035: 0.05969660040557588
Position 787: 0.039135669085319326
Position 1045: 0.03210324828751362
Position 12783: 0.0318060855368496
Position 22226: 0.029933600970805316
Position 10328: 0.029699739091481707
Position 11396: 0.02934451579323407
Position 7726: 0.029296639339970662
Position 4122: 0.029077432720118288
Position 1679: 0.02904468596890907
Position 5547: 0.028792561625073907
Position 21668: 0.028677116197235137
Position 5659: 0.02662133276984441
Position 4082: 0.025349552260881047
Position 4157: 0.024781377704870194
Position 5635: 0.022459104146856992
Position 5693: 0.02099808648312102
Position 21376: 0.01936401205692035
Position 7072: 0.017735052993608905
Position 22084: 0.013677297879113334
Position 5015: 0.0129937059034712
Position 21473: 0.012702749694356068
Position 22559: 0.011991552769848151
Position 4199: 0.011202487994250911
Position 11215: 0.010892999067444044
Position 586: 0.010110512470252554
Position 1490: 0.008990932249452258
Position 990: 0.008780194987932893
Position 1369: 0.00820445438273926
Position 339: 0.007622564265046879
Position 5057: 0.007571255631892266
Position 21833: 0.007295484227820299
Position 7866: 0.006824509321348115
Position 1912: 0.005756411699564667
Position 21508: 0.005343905458584134
Position 6689: 0.005019114514971354
Position 4956: 0.004832305469687233
