Gene = Nmd3
index = 753
Annotated 5SS: [  138   482  2407  4473  7434  8549  9671 13140 14105 18053 19670 21644
 23301 24851 26384]
Annotated 3SS: [  423  2271  4375  7352  8419  9579 13060 14007 17934 19523 21530 23227
 24743 26312 26786]
SMsplice 5SS: [  138  4473  7434  8549  9671 14105 18053 19670 23301 24851 26384 26898]
SMsplice 3SS: [ 4375  7352  8419  9579 14007 17934 19588 23227 24743 26312 26786 28861]
top_k =  1000
Partition function (log Z): 1.5170966332265015

Sorted 5' Splice Sites (High to Low Probability):
Position 19670: 0.9804263799493185
Position 7434: 0.9556929883620011
Position 8549: 0.9470796681533851
Position 26384: 0.9228423985577462
Position 18053: 0.9021570049535504
Position 24851: 0.8444966877422119
Position 14105: 0.8013470936717623
Position 9671: 0.7692139063991965
Position 26898: 0.7402540990155421
Position 4473: 0.6203711615259653
Position 23301: 0.5717469875498926
Position 13429: 0.503329922280603
Position 138: 0.48220862645353807
Position 13140: 0.45869572490007615
Position 23869: 0.3557857041091638
Position 2407: 0.3184191211345682
Position 1970: 0.26194878457204085
Position 7014: 0.17723509755340844
Position 24041: 0.17674535983127818
Position 578: 0.15438038038458762
Position 547: 0.14538365530808534
Position 67: 0.13641727082532698
Position 13810: 0.1349651932386731
Position 20822: 0.11702178441084812
Position 482: 0.11572036892707291
Position 26722: 0.10059305915404977
Position 3877: 0.10004334825328405
Position 49: 0.08701923409223848
Position 23443: 0.08548923754726713
Position 12075: 0.08443239599634302
Position 8118: 0.08231112021020394
Position 735: 0.07522546677217268
Position 21644: 0.07340809175675904
Position 74: 0.07088402659772391
Position 11506: 0.06619947315831343
Position 8904: 0.06286761656238167
Position 566: 0.0477958335580223
Position 45: 0.04455289080869857
Position 12119: 0.04421643704395311
Position 4748: 0.03738273780743155
Position 8900: 0.036848388163957864
Position 20850: 0.036290425974383644
Position 26431: 0.03203490937931171
Position 4477: 0.028311245449717526
Position 26889: 0.02826480808883215
Position 27810: 0.025997596631503934
Position 18297: 0.02420932246441275
Position 21958: 0.023595418334378004
Position 20496: 0.02263047681087454
Position 8908: 0.02231029080269427
Position 14136: 0.019367001615532467
Position 2600: 0.0188612877136925
Position 2947: 0.01855700364447894
Position 13136: 0.01812932654909795
Position 13434: 0.01662179633798935
Position 21309: 0.015677643507973137
Position 15619: 0.014446920601864408
Position 5351: 0.01400396402918148
Position 591: 0.01233349208734638
Position 26152: 0.012099300233432444
Position 16847: 0.011330612520837356
Position 6855: 0.0111201190975237
Position 77: 0.011050832551739529
Position 1534: 0.010444798514099641
Position 28710: 0.010333173166360047
Position 8007: 0.010306897844206582
Position 20200: 0.009801145231878878
Position 244: 0.00912049373060928
Position 21686: 0.009107084434842703
Position 20920: 0.009004988187886597
Position 23682: 0.008875017351181062
Position 10517: 0.008476393505611244
Position 1976: 0.008338388446444607
Position 4468: 0.007733079547578339
Position 1041: 0.00751630768606535
Position 23990: 0.007026660422942118
Position 13959: 0.0070046055623896085
Position 21636: 0.006882992482383858
Position 11194: 0.00673502427412081
Position 1540: 0.006599020695424115
Position 26419: 0.006153091330366788
Position 24879: 0.005944750063967127
Position 26710: 0.005581373552550003
Position 5220: 0.004374331705816037
Position 7975: 0.00417887668719604
Position 2182: 0.003935002185160282
Position 9298: 0.0036734220130755597
Position 248: 0.0036231611643575056
Position 28648: 0.0034831090141524816
Position 1865: 0.002711943409305848
Position 1999: 0.00259371231103547
Position 26460: 0.002445877344256973
Position 24202: 0.0023794182812503888
Position 13862: 0.002051948810218084
Position 24915: 0.00203115735315344
Position 10930: 0.0016632731274365306
Position 9940: 0.0016541114577785464
Position 24190: 0.0016389829138953435
Position 24506: 0.0015295055411973654
Position 1899: 0.0015146097884463142
Position 26619: 0.001491217719842926
Position 28691: 0.0013073452498789495
Position 26719: 0.001219439163376831
Position 18058: 0.001167353732378642
Position 53: 0.0011418570292892332
Position 528: 0.001111918283307007
Position 105: 0.001096392417193376
Position 24207: 0.0009351744721457801
Position 25041: 0.0009067987623234013
Position 694: 0.0008833507726356377
Position 26651: 0.0008757481333295941
Position 8230: 0.0008621361865271845
Position 10948: 0.0007893103240845228
Position 21290: 0.0006900464746116505
Position 26390: 0.0006721542783289722
Position 20759: 0.0006611136364863081
Position 11558: 0.0006460765207885776
Position 206: 0.0006077105149124193
Position 26668: 0.0005939536129640822
Position 3714: 0.0005427649037609808
Position 18110: 0.0005330144017103355
Position 29371: 0.0004908711640506056
Position 8537: 0.00047645653282599914
Position 142: 0.00047468138879039904
Position 149: 0.0004410006556029754
Position 81: 0.0004393752031133665
Position 1227: 0.00042070528901224096
Position 2375: 0.00039917902790599733
Position 8569: 0.000389297104703496
Position 23261: 0.0003583023664249495
Position 2061: 0.00035421789582576707
Position 26713: 0.00035020179987553827
Position 26404: 0.0002919325395082496
Position 26407: 0.0002826895961074249
Position 4959: 0.0002788402928167164
Position 338: 0.00027669373323883407
Position 28708: 0.0002682309729349017
Position 26616: 0.0002456801670228284
Position 5715: 0.00021777300485940988
Position 424: 0.00021385803784899757
Position 10925: 0.00021167854030982168
