Gene = Pdcd1
index = 801
Annotated 5SS: [  139 11398 11844 12462]
Annotated 3SS: [11037 11681 12426 13014]
SMsplice 5SS: [   78 11398 11844]
SMsplice 3SS: [11125 11681 13014]
top_k =  1000
Partition function (log Z): -8.932346074544451

Sorted 5' Splice Sites (High to Low Probability):
Position 11844: 0.8797982892396605
Position 11398: 0.7294653690077677
Position 78: 0.6139420567053123
Position 6504: 0.4249498883957112
Position 4032: 0.2692661249495149
Position 4262: 0.22760940962365453
Position 139: 0.21787864598669032
Position 12462: 0.2137849491173772
Position 6632: 0.18815995097835794
Position 292: 0.10738018148550015
Position 7874: 0.057136975555257104
Position 412: 0.0494949308278989
Position 4788: 0.028532751090220295
Position 4004: 0.02084581692254689
Position 305: 0.020363126625297236
Position 12523: 0.020012681222880052
Position 7416: 0.018418650135292067
Position 11835: 0.017536638316871623
Position 469: 0.01737887376268906
Position 65: 0.015227707602309688
Position 13299: 0.010591755495576385
Position 5956: 0.010038983308196673
Position 12868: 0.009343347105816661
Position 13658: 0.00888426822168121
Position 3777: 0.008224898830630229
Position 12842: 0.00807832744441441
Position 3977: 0.00768264513981325
Position 3458: 0.007189344561060993
Position 7728: 0.00713158351559275
Position 9551: 0.006451871650311319
Position 12814: 0.006401864761727626
Position 1787: 0.006199613050494163
Position 2246: 0.005949920575412671
Position 4663: 0.003766214474799564
Position 1178: 0.0035224268830586036
Position 862: 0.0034911549452874583
Position 69: 0.0031742989631720116
Position 10724: 0.002834950159719734
Position 5530: 0.0028062179530607694
Position 173: 0.002743347619018124
Position 1767: 0.0024645944577439574
Position 3758: 0.002362146649890654
Position 6538: 0.0023251908401959944
Position 6233: 0.0021457725640035333
Position 5463: 0.0017842782751521413
Position 86: 0.001320823004704637
Position 3987: 0.0009729061069171462
Position 13865: 0.000802919853947632
Position 1185: 0.000765298330351599
Position 1315: 0.0006965652907776849
Position 11760: 0.0006130484054591991
Position 2785: 0.0006084578759701517
Position 1200: 0.0005950413005147671
Position 12847: 0.0005473662323466156
Position 5708: 0.00048401786082143865
Position 4269: 0.000409406776806382
Position 7410: 0.00040873531835592514
Position 4166: 0.000407295740332475
Position 110: 0.0003991975518537589
Position 4510: 0.00020802924295895724
Position 501: 0.00013422763782738387
Position 416: 0.00012458843018265327
Position 3750: 0.00011807983063626807
Position 1976: 0.00011315763733349104
Position 2750: 0.0001021941072380294
Position 11777: 4.575172754288471e-05
Position 272: 2.2403652792279012e-05
Position 158: 9.452445850980752e-06
Position 243: 8.973228123870463e-06
Position 128: 7.930825367829526e-06
Position 2923: 7.024156403070452e-06
Position 143: 5.839989874564061e-06
Position 252: 5.364487687840872e-06
Position 177: 4.4998298368914835e-06
Position 102: 3.1998126897714713e-06
Position 203: 2.6044710407609234e-06
Position 374: 2.5379453009960297e-06
Position 214: 1.8113562417838114e-06
Position 3549: 1.6796702303518878e-06
Position 666: 1.4251538577941416e-06
Position 245: 9.5558831263136e-07
Position 296: 9.54198817258013e-07
Position 539: 7.055116977902819e-07
Position 563: 4.185773127515057e-07
Position 627: 3.851415621262441e-07
Position 600: 3.8100912795648867e-07
Position 659: 3.2902271862933487e-07
Position 754: 2.991854901961292e-07
Position 1003: 1.496394225071489e-07
Position 1031: 8.227364136610788e-08
Position 683: 7.709927499400269e-08
Position 1379: 5.993778240405119e-08
Position 1136: 3.8925029468684544e-08
Position 575: 3.738306025160078e-08
Position 378: 3.4011838960151995e-08
Position 389: 1.812328098099591e-08
Position 1038: 1.7169185167190413e-08
Position 968: 4.249537211558419e-13
Position 401: 1.3063472635563017e-13
Position 391: 3.567149866336819e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 11681: 0.8487343330562076
Position 6414: 0.5884275961798051
Position 11125: 0.4198061899337737
Position 11037: 0.3149751733800969
Position 3888: 0.2618366047362948
Position 13014: 0.2282159361950846
Position 4125: 0.17553522477191194
Position 12685: 0.1701068455894446
Position 12426: 0.15009244905593402
Position 12585: 0.10026582730279818
Position 13972: 0.08246090273924904
Position 13252: 0.07931725094070538
Position 12178: 0.07672064320609488
Position 11656: 0.07628866142194382
Position 12618: 0.0636166328127422
Position 7843: 0.046292971522892315
Position 12621: 0.038883064012166874
Position 351: 0.03735122085083103
Position 3920: 0.03412387111814544
Position 12376: 0.03347944358648621
Position 13540: 0.03315519399477251
Position 13864: 0.03198776569320743
Position 4107: 0.022114729282415882
Position 4165: 0.02186708193298063
Position 6537: 0.020765664765874627
Position 7218: 0.019776999936402157
Position 4621: 0.016751008945935886
Position 3632: 0.015158640509841325
Position 12148: 0.015023446826458248
Position 14109: 0.014749680028080227
Position 12729: 0.013993988155933916
Position 13046: 0.012719690211110492
Position 13017: 0.012693148913352211
Position 13020: 0.010241872211001302
Position 11079: 0.010038216679894059
Position 4629: 0.0098772831256107
Position 5819: 0.009737035567665064
Position 7548: 0.009354433175346512
Position 7710: 0.008841121321526056
Position 13147: 0.008296902713029675
Position 6371: 0.008117837626534098
Position 12593: 0.007617987117412267
Position 13311: 0.005875534044275895
Position 13197: 0.005481937641872344
Position 12113: 0.005421936356312736
Position 5417: 0.0045233010650731365
Position 1072: 0.004441447227070049
Position 13886: 0.003975392107646894
Position 9291: 0.003920214813293051
Position 3404: 0.0034488559288950987
Position 9422: 0.0033585745117744306
Position 1559: 0.003255015064220658
Position 7647: 0.0030803448931904665
Position 10536: 0.002964811115326095
Position 712: 0.002876009808824381
Position 2118: 0.0028286385960492604
Position 4347: 0.00270052027008609
Position 12522: 0.002643831451544178
Position 1615: 0.002604357003318637
Position 4241: 0.0025849290540039863
Position 2153: 0.002470646493156897
Position 406: 0.0022301101535238876
Position 3715: 0.0022049378288926296
Position 6191: 0.002202356634511188
Position 12510: 0.0021539168515541905
Position 14215: 0.002143602607610242
Position 153: 0.0021174595006154375
Position 189: 0.0020099098572148896
Position 4504: 0.0019783742888489124
Position 11987: 0.0019061388453656945
Position 4052: 0.0017708251657014163
Position 11911: 0.0017014764065346427
Position 11592: 0.0015100234828122811
Position 12018: 0.0014003740884598614
Position 3254: 0.0013720295464520382
Position 304: 0.0013356067162713702
Position 280: 0.0013299998319494077
Position 378: 0.0013092471110025274
Position 13707: 0.0012736327596612888
