Gene = 1110002E22Rik
index = 1
Annotated 5SS: [5398]
Annotated 3SS: [12111]
SMsplice 5SS: [ 489 1830 5398]
SMsplice 3SS: [ 1741  5202 12111]
top_k =  1000
Partition function (log Z): 1.0264713652404969

Sorted 5' Splice Sites (High to Low Probability):
Position 1830: 0.9937304606906782
Position 5398: 0.9814873831062473
Position 12227: 0.7275398692896251
Position 4176: 0.6186974015416071
Position 2872: 0.602901741969714
Position 3240: 0.5440719013901191
Position 489: 0.5112590813617718
Position 9054: 0.5106071533808739
Position 8545: 0.5040433856914378
Position 1101: 0.41076872417894783
Position 3288: 0.3224610514667712
Position 439: 0.3057954923784115
Position 575: 0.17315106931192661
Position 1111: 0.14452484423335366
Position 3504: 0.1434001812325174
Position 12263: 0.13454058335234068
Position 13914: 0.12375669763959513
Position 5092: 0.11383009212001187
Position 8148: 0.09776173527936453
Position 3961: 0.07846057318566077
Position 12763: 0.0764581677808444
Position 9878: 0.075906498832841
Position 2035: 0.07103994293125779
Position 13639: 0.0664513242059187
Position 2601: 0.06635664650670312
Position 8300: 0.05472988572408622
Position 8726: 0.044461142867615114
Position 984: 0.04245903660367579
Position 6340: 0.0419638840165306
Position 2124: 0.04106922138073133
Position 15675: 0.03842870944639949
Position 4548: 0.03630126172933775
Position 6802: 0.03591981553657766
Position 6285: 0.03240009201308869
Position 3493: 0.030043861727340804
Position 3756: 0.027495346233375576
Position 2133: 0.027377962041855608
Position 2284: 0.020320928760731428
Position 1368: 0.019531236392249334
Position 1569: 0.019084474987210616
Position 8947: 0.01853509690788638
Position 4917: 0.01842043313326059
Position 7735: 0.018190355323680168
Position 3933: 0.0180442572152792
Position 2727: 0.01800048563800938
Position 6272: 0.01590652706818831
Position 13974: 0.015089034534167078
Position 16227: 0.013647746298131643
Position 282: 0.011563064065347146
Position 6289: 0.0114996183713674
Position 6349: 0.011133058664786723
Position 10510: 0.010436954057336596
Position 1001: 0.010028313871832992
Position 4911: 0.009104056253285081
Position 12855: 0.007858600931557744
Position 4827: 0.007734066544100432
Position 6251: 0.007611281626023356
Position 12423: 0.007534410139782624
Position 4378: 0.006007876026324823
Position 4863: 0.005813285461516439
Position 9063: 0.005353134728908202
Position 12645: 0.005101683056516925
Position 13568: 0.00487936490308352
Position 6680: 0.004860456395742835
Position 2236: 0.004733438781274147
Position 2620: 0.004461224404607204
Position 2760: 0.004341793071395616
Position 6356: 0.004319908206583808
Position 2485: 0.004061803810001018
Position 7359: 0.0037100493058830632
Position 10569: 0.0036234825316240806
Position 3517: 0.003370989935441062
Position 2184: 0.0033085865776140413
Position 1164: 0.0028086485514388308
Position 12223: 0.0026766067427674016
Position 763: 0.0025226051547208774
Position 10455: 0.002473331326594166
Position 4729: 0.0024183655783695805
Position 548: 0.0023415959063129285
Position 1042: 0.002133218661569314
Position 15724: 0.002108678918709637
Position 2630: 0.0020699352121956575
Position 261: 0.0020297516978544736
Position 11050: 0.0018791056101726846
Position 3469: 0.001748132476632433
Position 1975: 0.0016635326202771269
Position 1260: 0.0016528618225487405
Position 3297: 0.001632238398181243
Position 15387: 0.0015534598788677326
Position 313: 0.0014935460963252615
Position 5850: 0.0013822946417687875
Position 12235: 0.0012401026579309093
Position 5745: 0.0011580497722262584
Position 6295: 0.0011388595537832691
Position 1800: 0.0010912500914014743
Position 4851: 0.0010862380471679542
Position 5714: 0.0010161825511949389
Position 4841: 0.0009979613077245259
Position 4965: 0.0008035793115749529
Position 3811: 0.0006513917050712058
Position 53: 0.0006154940804563344
Position 3495: 0.0006140252851317222
Position 1390: 0.0005851467744925079
Position 1348: 0.0005290899993150422
Position 5173: 0.000485588258759563
Position 1125: 0.0004822918149259253
Position 1025: 0.0004478302548396391
Position 1204: 0.00039121878473086084
Position 94: 0.00038032217410895885
Position 2591: 0.00037071035451645906
Position 1375: 0.0003552825743063129
Position 2637: 0.0003425883535710892
Position 727: 0.00032808029361105427
Position 857: 0.00028623545153056736
Position 6684: 0.0002702547498781472
Position 2548: 0.0002630869195301448
Position 2117: 0.0002540050938733267
Position 1198: 0.00020794750179268278
Position 30: 0.00019728269921763904
Position 6433: 0.00019328395706946636
Position 5402: 0.00017253305168109286
Position 7455: 0.00015504666906397202
Position 587: 0.0001538830944726504
Position 7105: 0.00014560796622920582
Position 6373: 0.0001287253276852968
Position 7636: 0.00012832613287906653
Position 8535: 0.00011862325302187048
Position 3225: 0.00010986832917854076
Position 2605: 8.88683485839426e-05
Position 1255: 7.713136951123657e-05
Position 867: 7.539999124555316e-05
Position 6847: 7.295408392590147e-05
Position 323: 6.540460021607061e-05
Position 4886: 6.461720914976608e-05
Position 1742: 6.414800653292773e-05
Position 7340: 5.4653517869446063e-05
Position 904: 5.2143808009111746e-05
Position 3862: 5.1667979984623376e-05
Position 5338: 5.1507217792802835e-05
Position 1398: 4.903294985584164e-05
Position 807: 4.811106303984413e-05
Position 4350: 4.684742197773607e-05
Position 338: 4.570164762318927e-05
Position 5763: 4.105414600850408e-05
Position 9: 4.059518444000163e-05
Position 5664: 3.8713618200932455e-05
Position 2154: 3.647439340081778e-05
Position 5704: 3.541584257797324e-05
Position 743: 3.5085562466261264e-05
Position 264: 2.9510676465529446e-05
Position 1969: 2.811543949233199e-05
Position 579: 2.7980332165782445e-05
Position 4372: 2.389161615773033e-05
Position 616: 2.2225012183403813e-05
Position 589: 2.0658563413734793e-05
Position 661: 2.0191573268118177e-05
Position 1946: 1.5907723055434603e-05
Position 814: 1.5218549310038024e-05
Position 279: 1.4346251875153448e-05
Position 12189: 1.1148612492510414e-05
Position 443: 9.408109761962777e-06
Position 4707: 7.36890084840949e-06
Position 3113: 6.116361226002046e-06
Position 1929: 5.703841387282445e-06
Position 779: 5.368025410660072e-06
Position 401: 4.466370555471396e-06
Position 273: 4.046059246249407e-06
Position 2047: 2.4847291681045777e-06
Position 2096: 2.1365648578541877e-06
Position 2121: 3.840238616185738e-07
Position 2025: 1.6288646215668445e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 12111: 0.9697222391821791
Position 1741: 0.9689584909652413
Position 5202: 0.7597977589436521
Position 894: 0.6114129257061589
Position 4101: 0.36532537825381894
Position 2954: 0.3583765524597053
Position 3017: 0.3173249252690852
Position 8385: 0.2984613875604612
Position 8946: 0.2889767893031729
Position 3858: 0.2872376830412144
Position 5037: 0.20548001054557805
Position 2664: 0.20251352249450696
Position 8430: 0.20156285555962764
Position 2786: 0.17808555679907392
Position 8071: 0.1596628164419698
Position 15011: 0.15087213138755073
Position 12349: 0.14798096620681675
Position 2957: 0.1413610074519496
Position 8828: 0.14018627328195282
Position 6112: 0.12869199485206131
Position 16432: 0.12487635561621539
Position 13460: 0.12206190712992124
Position 13736: 0.12196078177453314
Position 12924: 0.10139220070542833
Position 3443: 0.09125178058525144
Position 1929: 0.08581189333451752
Position 3412: 0.07687949678627799
Position 9729: 0.06921254763526621
Position 2497: 0.06781128445092055
Position 4773: 0.0676507980212078
Position 2034: 0.06682853253080256
Position 2724: 0.06531925529170092
Position 8643: 0.06382441409908572
Position 14944: 0.059886944695290385
Position 12644: 0.05685240410412884
Position 2668: 0.05480098660701846
Position 5060: 0.051238276168469044
Position 13803: 0.045851627157801084
Position 8971: 0.045727552350083286
Position 2754: 0.042767479770952216
Position 15583: 0.040596909821103075
Position 12721: 0.034913886577975034
Position 15837: 0.03197429154466691
Position 4407: 0.02853678750107614
Position 8789: 0.026701884144996108
Position 1204: 0.026260478492514096
Position 3128: 0.025490179807736917
Position 16119: 0.02309694205479223
Position 3990: 0.022418891568143202
Position 5285: 0.02171634666731742
Position 3638: 0.02151114405245358
Position 15306: 0.019423628371428584
Position 2744: 0.018830500264613324
Position 14906: 0.01753337134917313
Position 10409: 0.016697567572251243
Position 16397: 0.01580018541393004
Position 4001: 0.015689477598313663
Position 12324: 0.014920465434091477
Position 7705: 0.014236673826484306
Position 6626: 0.013779615029621396
Position 12437: 0.013674124180858598
Position 5272: 0.01362397178114938
Position 6668: 0.013259092055710162
Position 4136: 0.012851981599750224
Position 2640: 0.012508727485875594
Position 2362: 0.012475255729874776
Position 15075: 0.012309711478927095
Position 2782: 0.01181181441393213
Position 14362: 0.010075318707847674
Position 13030: 0.009546597486865602
Position 8856: 0.009216325920074821
Position 6134: 0.008992068541363158
Position 2177: 0.008471366896372347
Position 12395: 0.008082147904852626
Position 1683: 0.007913630437914017
Position 3405: 0.007818614119849632
Position 4257: 0.007729082501949607
Position 7258: 0.007547461306939259
Position 12839: 0.007479282247453726
Position 15860: 0.00692860555317934
Position 9752: 0.006693951197574809
Position 12588: 0.006506792718117823
Position 8803: 0.006408485921755577
Position 5085: 0.005992215169953836
Position 12039: 0.005984584774640276
Position 1694: 0.00564681874450809
Position 3651: 0.005581618705545243
Position 2504: 0.005541969165439613
Position 12561: 0.005346371645755176
Position 3040: 0.005328678407761267
Position 13050: 0.0051471790602621165
Position 1300: 0.0046371687665308645
Position 4940: 0.004609953107277353
Position 4691: 0.00454406198791537
Position 3662: 0.004469103240372382
Position 13490: 0.004460172857951711
Position 2791: 0.004335188370096056
Position 3113: 0.004270311705984246
Position 2810: 0.004205934826939572
Position 5112: 0.0041829443133396555
Position 3239: 0.004044691168675727
Position 3062: 0.003889246972714533
Position 15217: 0.0038364738235689756
Position 12676: 0.003763503561124504
Position 3287: 0.003654843079755056
Position 4492: 0.0036338043870143694
Position 13276: 0.003550134176684426
Position 2756: 0.0034930040874435807
Position 461: 0.0031328224368564438
Position 12751: 0.0030613848872426607
Position 1657: 0.0030554246619527185
Position 2398: 0.003035888169993535
Position 12897: 0.0029564260099839575
Position 2236: 0.0028875379074079677
Position 4021: 0.0028140590324503287
Position 2619: 0.0027018212310013674
Position 2816: 0.002699298308126526
Position 6651: 0.0025768106568696803
Position 6711: 0.0025019048383044325
Position 3191: 0.002435837465365672
Position 1638: 0.002427384638355205
Position 356: 0.002228528992128339
Position 2727: 0.0022020111111400622
Position 5614: 0.0021330613417245813
Position 6554: 0.002027306049067601
Position 2426: 0.0019151388109245643
Position 10945: 0.0018791056101726852
Position 3562: 0.001833768110148774
Position 329: 0.0018016057443583423
Position 1897: 0.0017822824185564456
Position 1604: 0.001753523793900813
Position 642: 0.0017019061955494746
Position 2180: 0.001634170736085992
Position 4902: 0.0016259725507981144
Position 570: 0.0016027893932439583
Position 4339: 0.0015960816947941986
Position 5211: 0.0015116732890195588
Position 758: 0.0015108458214714046
Position 5744: 0.0014198273415389662
Position 3047: 0.0013879811010372627
Position 3615: 0.001329916693108013
Position 1795: 0.0012778432130224557
Position 1611: 0.001200367778426459
Position 1464: 0.0011899688879392371
Position 2087: 0.0011347387896288262
Position 2746: 0.0011198084584070536
Position 2070: 0.001101521178641313
Position 1470: 0.0010906364507522522
Position 3838: 0.0010822701304937224
Position 2765: 0.001064295722724065
Position 6576: 0.0010622049160263413
Position 12981: 0.001026418516910801
Position 1335: 0.0010260600530971552
Position 6800: 0.0010145079478683068
Position 2975: 0.001014072670014831
Position 1439: 0.000938874445729961
Position 420: 0.0009323304665236801
Position 4516: 0.0008079525448843687
Position 2911: 0.0007952762394581876
Position 1495: 0.0007719722121188187
Position 7682: 0.0007554489629377473
Position 1763: 0.0007506515212316786
Position 1783: 0.0007020942440042883
Position 504: 0.000684869317147003
Position 934: 0.0006823444702083202
