Gene = Cck
index = 228
Annotated 5SS: [  97 1378]
Annotated 3SS: [1161 5492]
SMsplice 5SS: [  97 1378]
SMsplice 3SS: [1161 5492]
top_k =  1000
Partition function (log Z): -4.187664041950716

Sorted 5' Splice Sites (High to Low Probability):
Position 97: 0.9961180157594138
Position 1378: 0.7606706599894881
Position 961: 0.14299693294449067
Position 5284: 0.14040547362948747
Position 2326: 0.13205320861228131
Position 5329: 0.09000434477557055
Position 1368: 0.06996205231889824
Position 2230: 0.03714851359581048
Position 1500: 0.03650739930993637
Position 1684: 0.027424253333732995
Position 1572: 0.021245569800059896
Position 954: 0.017413778763529418
Position 1548: 0.016296068257077075
Position 3492: 0.015784829186579752
Position 2990: 0.008238235663090907
Position 5273: 0.006830688354902673
Position 2174: 0.005985133647285392
Position 3688: 0.005339536871683535
Position 280: 0.004449937185223296
Position 1035: 0.004140256775857107
Position 253: 0.0033938288594843637
Position 3115: 0.0022812519030781823
Position 5658: 0.0022112156944255733
Position 5201: 0.002183433755337889
Position 257: 0.001859399875331695
Position 2184: 0.0018288047922266886
Position 3762: 0.0017845767167429848
Position 2095: 0.0016062808452313748
Position 2993: 0.0014815737091520554
Position 376: 0.0014306796897841578
Position 685: 0.0009118195514634725
Position 3415: 0.0008881412094240047
Position 1176: 0.0007270274205618171
Position 3235: 0.0007020991944177822
Position 1230: 0.0006827041918265744
Position 3134: 0.0006405524606004295
Position 3864: 0.0005524002266920238
Position 101: 0.0004340392017875704
Position 1762: 0.00036680272558564864
Position 2661: 0.0003296558483401901
Position 1091: 0.0003195034117140623
Position 1068: 0.0002954419985840065
Position 4593: 0.00029184664827080814
Position 1184: 0.00025596649708191127
Position 619: 0.0002510356024970763
Position 3598: 0.0002430979131357928
Position 5196: 0.00022519906590280303
Position 5623: 0.0001755888945823864
Position 2354: 0.00016235755947058395
Position 646: 0.0001413134031632721
Position 2454: 0.00010806671276301292
Position 706: 9.139423811486531e-05
Position 129: 8.124633481395851e-05
Position 1089: 7.640160962228805e-05
Position 323: 7.593546655944059e-05
Position 1827: 7.496855554867324e-05
Position 998: 6.683326021978244e-05
Position 2349: 6.564999228584065e-05
Position 627: 5.9737482666582586e-05
Position 2108: 4.683128654945308e-05
Position 277: 4.5874526461462466e-05
Position 225: 4.427566576119077e-05
Position 127: 2.9102854765903538e-05
Position 1191: 2.6913835874298344e-05
Position 629: 2.6449467942914005e-05
Position 289: 1.8795376881806805e-05
Position 1847: 1.8622959953875626e-05
Position 710: 1.689251528470239e-05
Position 166: 1.431799811846805e-05
Position 547: 1.4313005998243716e-05
Position 963: 1.4033086693402058e-05
Position 334: 1.3306378311519448e-05
Position 698: 1.3006144683607968e-05
Position 542: 1.2680946160132243e-05
Position 557: 1.2071864720572548e-05
Position 1132: 1.200499164473046e-05
Position 649: 1.1728095737991328e-05
Position 1044: 9.41337646856466e-06
Position 171: 8.459486221280997e-06
Position 284: 8.131213186795261e-06
Position 484: 6.679838279157491e-06
Position 1302: 6.198928506622565e-06
Position 486: 5.450108970977121e-06
Position 476: 2.479194112454456e-06
Position 1533: 1.7239392467589989e-06
Position 1864: 1.142792396536977e-06
Position 1568: 6.870564853327316e-07
Position 1766: 5.028352188551216e-07
Position 734: 3.1333442584580504e-07
Position 186: 2.3113996496534796e-07
Position 724: 2.0212340453316547e-07
Position 702: 8.465094508617611e-08
Position 696: 7.398498915224361e-08
Position 2118: 1.4179069135336523e-08
Position 848: 4.9808216017840585e-09
Position 722: 4.230235623236452e-09
Position 11: 1.1837439094792833e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 5492: 0.9294980426589955
Position 1161: 0.608388323935263
Position 5148: 0.19026969725034243
Position 852: 0.14406704405166493
Position 1226: 0.14145075613100072
Position 2162: 0.08897585738432076
Position 1435: 0.054182588034356695
Position 2039: 0.0540241286755708
Position 5093: 0.04555180364457344
Position 1265: 0.030236095324031768
Position 1242: 0.029716947783644726
Position 1926: 0.025090437342591775
Position 1200: 0.018852369728162656
Position 1649: 0.013861108546281177
Position 2287: 0.013571661768525617
Position 2856: 0.013315249236948476
Position 5456: 0.010239992571781605
Position 5117: 0.01005358958124177
Position 855: 0.00817152907032133
Position 2906: 0.007980878583100828
Position 2424: 0.007731076574262328
