Gene = Il12a
index = 568
Annotated 5SS: [ 143  733 2851 3808 3923 4157]
Annotated 3SS: [ 598 2736 3765 3880 4012 6470]
SMsplice 5SS: [ 143  733 2851 3808 3923 4157]
SMsplice 3SS: [ 598 2736 3645 3880 4012 6470]
top_k =  1000
Partition function (log Z): 6.832530766856699

Sorted 5' Splice Sites (High to Low Probability):
Position 2851: 0.9933859650801163
Position 4157: 0.9877561112662501
Position 733: 0.983086319109026
Position 143: 0.8953570973475625
Position 3923: 0.785468346781952
Position 3808: 0.7229243507732261
Position 5558: 0.22916257332473233
Position 5802: 0.10709304609508098
Position 395: 0.052553847853116814
Position 2264: 0.03557253768331484
Position 67: 0.034233392609843004
Position 6014: 0.028280350591531514
Position 496: 0.026752659838103435
Position 3812: 0.024320723944488993
Position 3684: 0.023657433681433516
Position 6600: 0.011280061154503801
Position 410: 0.010888334344103759
Position 1192: 0.010358415329598565
Position 6400: 0.010229897023795004
Position 3033: 0.009917646474235809
Position 1448: 0.007308394037742324
Position 1767: 0.00624639148668478
Position 5635: 0.006177846961896283
Position 3647: 0.005533608542733719
Position 5179: 0.005353482827218688
Position 169: 0.0049099043498176675
Position 3510: 0.0045729497702768785
Position 6699: 0.0038468735672676163
Position 2502: 0.0036407999048590923
Position 3483: 0.0035339095468130987
Position 6061: 0.0033988366388446613
Position 4906: 0.0033373376783346472
Position 4678: 0.003103698677325418
Position 1002: 0.003020525319896992
Position 5491: 0.0028736061343437196
Position 3416: 0.0025420282500225517
Position 5740: 0.002201080203696522
Position 1053: 0.002188908539840598
Position 796: 0.0021243222023707617
Position 899: 0.0020861712821188456
Position 6835: 0.002079585099624463
Position 6372: 0.0019499336992765434
Position 442: 0.00193268864196826
Position 1972: 0.0015825141348339473
Position 3436: 0.001563111145891429
Position 147: 0.0013840655125861446
Position 3711: 0.0013302282886730056
Position 1218: 0.0013102320581197214
Position 1029: 0.0012703504414621942
Position 3690: 0.0012647008504160279
Position 3699: 0.0012288211960762565
Position 3747: 0.0011638679136026016
Position 2961: 0.0010054919607537492
Position 551: 0.0009655475114485853
Position 724: 0.0009408563588564682
Position 120: 0.0009112245010955556
Position 2672: 0.0008607583254080614
Position 817: 0.0007946076340824045
Position 1260: 0.0007301721844446264
Position 2208: 0.0006548681509894442
Position 1951: 0.0005877675514638019
Position 6585: 0.0005632521584077814
Position 5530: 0.0005596768173717078
Position 5521: 0.0005517125090945608
Position 5824: 0.0005458795894717457
Position 3334: 0.0005177540776448748
Position 4196: 0.0005062431734388702
Position 5814: 0.00043863412884660914
Position 4206: 0.00043762406083505304
Position 1592: 0.000372905818529863
Position 5195: 0.00031484017401208397
Position 2268: 0.0003128331450172097
Position 5435: 0.0003029027402079098
Position 6357: 0.00029438268653862086
Position 2471: 0.0002666413617373929
Position 2224: 0.0002624520845766042
Position 6582: 0.000260255914479606
Position 3566: 0.00020598805849913514
Position 5767: 0.0002049408326030491
Position 3044: 0.00020232410738540367
Position 2571: 0.0002022961580640795
Position 1901: 0.00019236061543748492
Position 2304: 0.0001780872844957018
Position 2551: 0.00016008246032919377
Position 5757: 0.0001533062457252124
Position 763: 0.00014927194488319475
Position 2176: 0.00014480646607191805
Position 1428: 0.00014458512356361737
Position 4814: 0.00013831527516983206
Position 6713: 0.00013535466073491103
Position 1220: 0.00013168716849314897
Position 4951: 0.0001299915211999323
Position 4734: 0.00011715923815474679
Position 114: 0.00011474376078514819
Position 500: 0.00011160170913361334
Position 315: 0.00010792576974256737
Position 3773: 0.00010414324766648152
Position 3364: 0.00010353875203173734
Position 420: 0.00010311608743938656
Position 586: 0.00010143608485787845
Position 2216: 0.00010021191422082012
Position 3177: 9.199388278107671e-05
Position 5797: 9.045789571614388e-05
Position 948: 8.939100833933547e-05
Position 1158: 8.904281788230272e-05
Position 678: 8.229436151330759e-05
Position 3056: 7.69779733853543e-05
Position 2203: 7.397769369600857e-05
Position 2221: 6.744368596590361e-05
Position 3956: 6.424271049572586e-05
Position 285: 6.411192317662054e-05
Position 1628: 5.007830792128057e-05
Position 6338: 4.9413109382192536e-05
Position 57: 4.7058112429726217e-05
Position 5857: 4.685129517984204e-05
Position 4453: 4.615675146155681e-05
Position 909: 4.552605352296834e-05
Position 4885: 4.5356530851861124e-05
Position 6276: 4.467925162458326e-05
Position 2337: 4.399433753747884e-05
Position 5303: 4.289727461610295e-05
Position 562: 4.284101239667743e-05
Position 1352: 4.222237333849006e-05
Position 737: 4.217817341629857e-05
Position 1392: 4.1622792485275904e-05
Position 456: 4.1352201921517626e-05
Position 2287: 3.8649864130095044e-05
Position 129: 3.8092316433341254e-05
Position 3618: 3.698863248809344e-05
Position 3551: 3.4165141908651445e-05
Position 3559: 3.397653517344453e-05
Position 4979: 3.255170238836883e-05
Position 2160: 3.0810965104759854e-05
Position 55: 3.0037867906286513e-05
Position 131: 2.898659112747542e-05
Position 3488: 2.6981124526540844e-05
Position 1727: 2.623384034132388e-05
Position 833: 2.5240689148775378e-05
Position 2493: 2.4609076148708854e-05
Position 5032: 2.4221619129457606e-05
Position 5566: 2.3554683860967242e-05
Position 2256: 2.3106229503051284e-05
Position 921: 2.148161108737291e-05
Position 5295: 2.1137540405919186e-05
Position 3961: 2.0366480276778994e-05
Position 5357: 1.8970497578679048e-05
Position 1309: 1.8335656623682574e-05
Position 23: 1.7829505709877e-05
Position 1267: 1.3406194145450638e-05
Position 1128: 1.1922922234406676e-05
Position 1419: 1.1896039365178505e-05
Position 1956: 1.1821413886317748e-05
Position 2187: 1.1543652432646182e-05
Position 1452: 1.0607065869721561e-05
Position 2828: 8.89100406833887e-06
Position 3865: 8.731647485863055e-06
Position 1234: 8.566029325072026e-06
Position 2930: 8.136944475694949e-06
Position 1204: 7.892546479607865e-06
Position 5345: 7.6052619124844314e-06
Position 355: 7.1581848809056744e-06
Position 5280: 7.1142849390236664e-06
Position 1292: 6.2219010200267506e-06
Position 4977: 5.806734399648298e-06
Position 3346: 5.56780804947833e-06
Position 484: 5.446802231655634e-06
Position 12: 4.989508763708866e-06
Position 3246: 4.015819192395875e-06
Position 5663: 2.8869750231533915e-06
Position 486: 2.2492030838052465e-06
Position 288: 2.0659759220055497e-06
Position 5523: 1.7870794604420822e-06
Position 3474: 1.7016948111264454e-06
Position 73: 1.66449726875326e-06
Position 6177: 7.254329335020064e-07
Position 5668: 5.438259398005458e-07
Position 3168: 2.3129470517194025e-07
Position 771: 1.7240338641512413e-07
Position 997: 8.626329036676608e-08
Position 1143: 7.169176330821902e-08
Position 746: 7.168077972439458e-08
Position 985: 5.2156004078875214e-08
Position 4313: 5.0852005541083154e-08
Position 1045: 5.02212360226988e-08
Position 4663: 4.99700449153499e-08
Position 652: 4.113402834906334e-08
Position 3053: 3.9031170540032415e-08
Position 840: 2.9100216177284855e-08
Position 4512: 2.2582123605827365e-08
Position 4527: 1.7347606768274405e-08
Position 4532: 1.7129610177876578e-08
Position 810: 6.224335222652883e-09
Position 2948: 3.1801199746154615e-09
Position 932: 2.128841326724647e-09
Position 690: 6.796326390167028e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2736: 0.9804003774960451
Position 4012: 0.7110714292629847
Position 598: 0.7043536470151456
Position 3880: 0.689761667343449
Position 6470: 0.46905412258983276
Position 3645: 0.4423578396070757
Position 6318: 0.3514824593861005
Position 5428: 0.28211000422575894
Position 4029: 0.22806563997427828
Position 3765: 0.21827118248744207
Position 677: 0.19315176912478588
Position 3587: 0.1293460448658949
Position 5656: 0.11346175625488815
Position 6769: 0.04514368152941773
Position 641: 0.04309770213456097
Position 2139: 0.03427187360010544
Position 326: 0.027320489254200303
Position 6415: 0.02566140176071788
Position 3907: 0.025167636916053095
Position 3904: 0.023546919622145158
Position 3677: 0.015129687181265507
Position 3628: 0.0150873722498653
Position 5919: 0.014889895623715673
Position 3683: 0.013775428330872167
Position 661: 0.01374724321127305
Position 7058: 0.011646034530449614
Position 3277: 0.011403374525256301
Position 363: 0.010983542378693183
Position 5958: 0.010779193876514834
Position 3657: 0.010419661391423776
Position 4733: 0.010022968067631347
Position 5178: 0.008633131768467922
Position 6574: 0.007594775276119422
Position 650: 0.007284187256813511
Position 1116: 0.0071960461631814625
Position 2741: 0.0067713237138519984
Position 1259: 0.006407793456777806
Position 4571: 0.005742667876373682
Position 228: 0.005727495001994839
Position 2743: 0.005553491847383868
Position 2937: 0.005370533565141554
Position 4843: 0.004898681685661988
Position 3601: 0.004694888437943787
Position 6503: 0.004683749255812392
Position 5053: 0.0041843753024390935
Position 6525: 0.0036898367201348005
Position 5725: 0.0036853401210899042
Position 1023: 0.003330504972716696
Position 2085: 0.0032724850601819648
Position 3597: 0.003271322224467656
Position 5371: 0.0032528071356970087
Position 460: 0.003224785325268635
Position 2951: 0.0029821162541523293
Position 3647: 0.002975013579492142
Position 926: 0.0028565723209725883
Position 5902: 0.002649234873227242
Position 4615: 0.0024609523536091166
Position 3328: 0.002394667740218281
Position 5096: 0.0023586849533301724
Position 4812: 0.0023509666436437346
Position 827: 0.0023022265114114185
Position 3734: 0.002242014154749847
Position 529: 0.002214176160118637
Position 6245: 0.002150587608806805
Position 6598: 0.0021400199148423073
Position 5705: 0.0021109734639449284
Position 6522: 0.0020999653568120847
Position 1678: 0.0019544557402834946
Position 4061: 0.0019412688268136526
Position 2776: 0.001926084829333356
Position 2349: 0.001891459534601022
Position 3951: 0.0018191361254382306
Position 5535: 0.0017419951949352802
Position 3882: 0.0016769240992385672
Position 5888: 0.0016442669453969293
Position 4048: 0.0016439154117426195
Position 4069: 0.0016174352345196827
Position 1075: 0.0015992959357621222
Position 3808: 0.0014262711099442729
Position 6895: 0.0014146815307054157
Position 5430: 0.0013960743924569961
Position 1538: 0.0013774052506795873
Position 5224: 0.0013482621082826984
Position 5451: 0.0012650835065123561
Position 868: 0.0011885578269362725
Position 1650: 0.0011672061347613974
Position 7108: 0.0011267812187980822
Position 3238: 0.0011214694469194272
Position 5721: 0.0011071124624877384
Position 5355: 0.0011057870732133104
Position 5937: 0.0010832573838977504
Position 686: 0.0010668556587422188
Position 884: 0.0010239699311518596
Position 6861: 0.001008685151977139
Position 1444: 0.0010036729925481842
Position 5760: 0.0009668402591136716
Position 257: 0.000943735360666625
Position 4090: 0.0008698192572569319
Position 5593: 0.0008328809608512199
Position 2611: 0.0008150488713010718
Position 5855: 0.0007953501634227479
Position 2671: 0.000745123671798689
Position 1847: 0.0007089466584592245
Position 4082: 0.000701819104560341
Position 3249: 0.0006972935712407496
Position 3954: 0.0006749488878638626
Position 495: 0.0006269287861550596
Position 5930: 0.000620302340947411
Position 239: 0.0006154244590990982
Position 4039: 0.0006049085531517939
Position 366: 0.0006042940987470171
Position 2372: 0.000597190694379667
Position 3607: 0.0005942533408799329
Position 715: 0.0005616313971479573
Position 1724: 0.0005400148065973061
Position 3884: 0.0005234941226098885
Position 3662: 0.0005226981633228593
Position 3888: 0.000521601792099072
Position 5551: 0.0005065748438713437
Position 6176: 0.0004989041544093216
Position 5435: 0.0004922993767488007
Position 5871: 0.0004877275753468247
Position 4108: 0.0004826126353182087
Position 1782: 0.0004739265047281055
Position 4586: 0.00045658909362645346
Position 4057: 0.0004544636805244135
Position 4302: 0.0004387345695603973
Position 1835: 0.0004298542214262721
Position 973: 0.00042681106941929266
Position 1028: 0.0003962382080232698
Position 941: 0.0003904675480772311
Position 3651: 0.00038391578255390826
Position 2419: 0.0003731362402860886
Position 708: 0.0003679232748289937
Position 6535: 0.00034660003110265086
Position 1568: 0.0003303744915897408
Position 2413: 0.0003250439732813728
Position 3352: 0.00032027726021822717
Position 4063: 0.0003162426417474129
Position 6666: 0.00030844494330374865
Position 294: 0.0003066793296962458
Position 995: 0.00030375877846756455
Position 4444: 0.0002988238944616555
Position 4663: 0.0002929350844876121
Position 5634: 0.0002802404234759939
Position 690: 0.00027684203995639227
Position 491: 0.0002743717014985744
Position 1333: 0.00026761766988351665
Position 3622: 0.000255724153148583
Position 6892: 0.0002554210242508881
Position 6092: 0.00024246805478665557
Position 3788: 0.0002391513488534108
Position 2337: 0.00023825914694306776
Position 263: 0.00023515288140322208
Position 4402: 0.00023319647641797492
Position 1283: 0.0002281401620290106
Position 1883: 0.00022784817705797208
Position 500: 0.00022101677877423977
Position 1528: 0.00021219371301769486
Position 6934: 0.00020776534804477312
Position 3445: 0.00020663569205227897
Position 3283: 0.00019844505614019094
Position 2021: 0.00019815056121841844
Position 5687: 0.00019028030834254526
Position 232: 0.0001898117713865186
Position 2425: 0.00017812357564562698
Position 6650: 0.0001773124098179897
Position 5521: 0.00017585973587212067
Position 2147: 0.00017320975079322402
Position 1371: 0.00017181479552133306
Position 4740: 0.00016808928211928885
Position 6164: 0.0001665196615771371
Position 4885: 0.00016622548659553507
Position 3666: 0.0001643037364631946
Position 2927: 0.00015677384727054384
Position 2584: 0.0001557106000492632
Position 810: 0.00014845653666665707
Position 5188: 0.00014555931486873725
Position 5456: 0.00014427990645619592
Position 5739: 0.0001412145996625496
Position 3964: 0.00013753536139055658
Position 281: 0.00013371833274971503
Position 5666: 0.0001312070074021998
Position 836: 0.00012544588858754089
Position 3360: 0.00012313097574277455
Position 1821: 0.00011857455849073386
Position 3279: 0.00011304644975975368
Position 6131: 0.00010871836276620783
Position 2714: 0.00010842778524802758
Position 2392: 0.00010581823957856
Position 5465: 0.00010574301569898082
Position 4905: 0.00010221076670483905
Position 3603: 9.910074693894655e-05
Position 409: 9.57038475460171e-05
Position 2221: 9.468058289453903e-05
Position 4105: 9.06685084700922e-05
Position 4620: 9.036358649216892e-05
Position 1655: 8.952126090299754e-05
Position 4890: 8.812940450477483e-05
Position 6190: 8.669386398174614e-05
Position 4982: 8.654779872951669e-05
Position 248: 8.499709483837114e-05
Position 2352: 7.656363832018297e-05
Position 4118: 7.574456980732193e-05
Position 3927: 7.236658314716371e-05
Position 1123: 7.17463266927909e-05
Position 890: 7.041280962811468e-05
Position 1851: 6.901732918970954e-05
Position 4567: 6.871480590131525e-05
Position 2378: 6.647672322184247e-05
Position 2813: 6.526204048643454e-05
Position 1685: 6.43662928932515e-05
Position 399: 6.308950397099316e-05
Position 1582: 6.210248405727092e-05
Position 3970: 5.827807987309801e-05
Position 3304: 5.2962853119531194e-05
Position 310: 5.152749735432715e-05
Position 4698: 5.0950089606908866e-05
Position 3334: 5.0831982521111875e-05
Position 368: 5.020390924042693e-05
Position 1360: 4.724995677545076e-05
Position 5542: 4.5419167066860055e-05
Position 1136: 4.4935387854136384e-05
Position 1081: 4.2701798088997135e-05
Position 274: 4.2635104632030404e-05
Position 546: 4.21981003214924e-05
Position 2384: 4.207404624364981e-05
Position 1339: 4.0852800627206454e-05
Position 268: 3.95585985014125e-05
Position 4327: 3.887868385679069e-05
Position 1704: 3.759446624336671e-05
Position 550: 3.711413091613708e-05
Position 2169: 3.6615661430518836e-05
Position 471: 3.6366708609976534e-05
Position 2791: 3.545812361832037e-05
Position 6126: 3.543084253850306e-05
Position 6054: 3.525062602887719e-05
Position 5994: 3.5147399509466905e-05
Position 3075: 3.474798725357748e-05
Position 886: 3.3884198444921977e-05
Position 1922: 3.387677408519544e-05
Position 3161: 3.1824572396181735e-05
Position 1687: 3.043400309110673e-05
Position 2278: 3.0327948589786754e-05
Position 1052: 2.9497269343143935e-05
Position 2975: 2.9423804122960675e-05
Position 6042: 2.9299530566915775e-05
Position 3300: 2.8635577598376198e-05
Position 5409: 2.760051012143909e-05
Position 2314: 2.6168923751396106e-05
Position 272: 2.579723153667482e-05
Position 2399: 2.5559505853826875e-05
Position 2917: 2.4234573606699037e-05
Position 4845: 2.4191887923384865e-05
Position 1001: 2.4039796095954876e-05
Position 2491: 2.1706010748613935e-05
Position 5067: 1.9267680412917988e-05
Position 2529: 1.8622056491575966e-05
Position 562: 1.7905856029453752e-05
Position 540: 1.789200653806235e-05
Position 3286: 1.7861122242329266e-05
Position 3474: 1.7607972635759235e-05
Position 2703: 1.7204052492757906e-05
Position 2988: 1.6743148011297966e-05
Position 3533: 1.619889751622622e-05
Position 2234: 1.6097558286933304e-05
Position 4237: 1.5976776735884715e-05
Position 4355: 1.5876424271389683e-05
Position 5933: 1.5789031019805642e-05
Position 3771: 1.5742884990320684e-05
Position 1681: 1.5525763435645804e-05
Position 507: 1.5115836510639601e-05
Position 1910: 1.4587652379913157e-05
Position 189: 1.3747468843607501e-05
Position 3416: 1.3027668637330684e-05
Position 4677: 1.3022000963045343e-05
Position 1726: 1.2752602957739436e-05
Position 3022: 1.2439969115841269e-05
Position 147: 1.207342442296399e-05
Position 205: 1.2021422671750646e-05
Position 167: 1.200676781367793e-05
Position 3157: 1.1099768515942241e-05
Position 4312: 1.1042581728715904e-05
Position 1945: 1.0848001362230538e-05
Position 2641: 1.0734024114076515e-05
Position 2632: 1.0710232342058708e-05
Position 3040: 1.0487703970004392e-05
Position 1378: 1.0337949065106737e-05
Position 3016: 1.0137760874840475e-05
Position 1092: 9.855545104482975e-06
Position 212: 9.072451944142679e-06
Position 729: 8.656744982670788e-06
Position 3211: 8.37505445879166e-06
Position 5392: 8.323847374257993e-06
Position 1037: 8.029028185567789e-06
Position 544: 7.949419914401083e-06
Position 3322: 7.3551599506779915e-06
Position 763: 7.2745489743636155e-06
Position 432: 6.884156581172647e-06
Position 948: 6.8773400020753e-06
Position 2678: 6.805466718767684e-06
Position 3309: 6.461232821531144e-06
Position 3460: 6.076740115162803e-06
Position 3252: 6.0057475924196775e-06
Position 5123: 5.884115011323479e-06
Position 4123: 5.2266537820541565e-06
Position 3510: 5.167568651261861e-06
Position 2701: 4.37799689500339e-06
Position 5461: 3.9571344278656e-06
Position 3471: 2.648548413657529e-06
Position 6733: 2.601636687706047e-06
Position 416: 2.5668910617945123e-06
Position 441: 2.545674685917351e-06
Position 209: 2.444163098848479e-06
Position 3488: 2.417980243239382e-06
Position 3061: 2.4141549131044374e-06
Position 2618: 2.3153769952709273e-06
Position 5277: 2.2683320401879318e-06
Position 2965: 2.159165004477822e-06
Position 2823: 2.13590204331778e-06
