Gene = Med29
index = 667
Annotated 5SS: [ 258 1619 1897]
Annotated 3SS: [1559 1811 5683]
SMsplice 5SS: [ 258 1619 1897]
SMsplice 3SS: [1559 1811 5683]
top_k =  1000
Partition function (log Z): -4.745081725875039

Sorted 5' Splice Sites (High to Low Probability):
Position 258: 0.9369093786043925
Position 1897: 0.8868272563187061
Position 1619: 0.5246749312057707
Position 2251: 0.3292524660191704
Position 5172: 0.31964229189497356
Position 2366: 0.12761708279965728
Position 5876: 0.07381774651531756
Position 91: 0.06725851940814598
Position 982: 0.04370420175634744
Position 807: 0.032750199083502865
Position 2498: 0.02079568437211637
Position 2271: 0.018110411074495184
Position 2574: 0.016545962656344587
Position 2869: 0.016186947208392477
Position 3285: 0.014360887568620877
Position 1005: 0.013220759835024389
Position 1303: 0.009995855304770148
Position 353: 0.008373010015924973
Position 156: 0.0075558585807846594
Position 5328: 0.007387226978582727
Position 5928: 0.007110653641454844
Position 5567: 0.0061130822406731435
Position 417: 0.004483602217523216
Position 4261: 0.003988847998156417
Position 2514: 0.003737542933753524
Position 938: 0.0035524507356901806
Position 250: 0.0028453329184597777
Position 2293: 0.0025913416322475374
Position 5199: 0.0023648879911765783
Position 2545: 0.00222705400945317
Position 764: 0.002067232611325941
Position 5744: 0.002050031774106853
Position 5800: 0.0019148584038313258
Position 3592: 0.0015312920576815404
Position 1025: 0.0014953795676343946
Position 4799: 0.0014872046968921796
Position 2507: 0.0012745269324612233
Position 5003: 0.0011987909728539553
Position 118: 0.0009726443487953715
Position 1982: 0.0009112177807738387
Position 4897: 0.0008597575134057821
Position 5510: 0.0008114588964036871
Position 3659: 0.000700615718934225
Position 357: 0.000697810155660949
Position 106: 0.0006862862968642911
Position 1920: 0.0006228940001776731
Position 5955: 0.000621142895797236
Position 2236: 0.0005182629725178271
Position 75: 0.0004696076277962681
Position 759: 0.00046757033333754875
Position 1176: 0.000446365796280504
Position 1874: 0.00042814552908882614
Position 6188: 0.00042122787724806703
Position 4678: 0.00039659527302076303
Position 4446: 0.0003877119618207734
Position 5976: 0.00036997402060052825
Position 2475: 0.0003298720059719355
Position 3040: 0.00028400793238954645
Position 2533: 0.0002681177515055924
Position 2246: 0.0002330355719708516
Position 2528: 0.00021080357468935103
Position 152: 0.00019407958240402079
Position 4330: 0.0001821565315257125
Position 3921: 0.00016690122444755815
Position 1964: 0.00016430641312429798
Position 2279: 0.00016421053170191741
Position 920: 0.00014551282616676593
Position 2210: 0.0001206411026533576
Position 1735: 0.00012048791299029567
Position 124: 0.00011858103795804032
Position 1454: 0.00011502211849267152
Position 1848: 0.00011018286796106128
Position 2428: 0.00010445567883172369
Position 95: 9.406074164836481e-05
Position 1244: 8.99340281323744e-05
Position 2070: 8.630687245482928e-05
Position 899: 6.233575493751751e-05
Position 1633: 5.811884635462678e-05
Position 1974: 5.3543839161512324e-05
Position 210: 5.155988212570342e-05
Position 406: 4.521545564656524e-05
Position 719: 3.75371026513594e-05
Position 1074: 3.505929520781411e-05
Position 384: 3.210309918973557e-05
Position 93: 3.0068872297813497e-05
Position 1572: 2.8834412775734575e-05
Position 1732: 2.8681442154931113e-05
Position 86: 2.4662950359135164e-05
Position 389: 2.4508055450802807e-05
Position 1998: 2.2513109960046595e-05
Position 1418: 2.241656682483458e-05
Position 1421: 1.9543687426417722e-05
Position 334: 1.9307521425914416e-05
Position 702: 1.9305863089695534e-05
Position 1150: 1.8902111994522837e-05
Position 160: 1.781213417573926e-05
Position 2201: 1.7151828971547364e-05
Position 29: 1.6056270374498323e-05
Position 1623: 1.4304114591711907e-05
Position 1954: 1.1219554851301249e-05
Position 914: 1.026221935248335e-05
Position 1860: 5.462073679814391e-06
Position 497: 5.0952134484336025e-06
Position 757: 4.764367831261765e-06
Position 1850: 4.675540023785419e-06
Position 1517: 3.852260673631026e-06
Position 338: 3.6427805745516185e-06
Position 960: 3.4131533605247123e-06
Position 986: 3.3519307570601242e-06
Position 395: 3.3438671932617312e-06
Position 523: 3.050818103261414e-06
Position 925: 2.990702041483984e-06
Position 1241: 2.3421402010028486e-06
Position 532: 3.1931324939126013e-07
Position 424: 2.6013783384005543e-07
Position 506: 2.581640657866611e-07
Position 579: 1.2480350845269393e-07
Position 430: 8.300493291551482e-08
Position 583: 7.6180814929996e-08
Position 542: 5.229976039031495e-08
Position 393: 4.6405228988881986e-08
Position 382: 4.5803532047050014e-08
Position 437: 2.9862333593008153e-08
Position 492: 2.6905743018871147e-08
Position 450: 2.1763271200856094e-08
Position 1808: 2.113247522841548e-09
Position 427: 1.8283641727154344e-09
Position 387: 1.6532769509266958e-09
Position 612: 1.084784731358879e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 5683: 0.9223814742604582
Position 1811: 0.7666771522770154
Position 1559: 0.49441047178622316
Position 2144: 0.43371697497891487
Position 5063: 0.2901976413601006
Position 1757: 0.1120285069745465
Position 2392: 0.047941490248023785
Position 6008: 0.0466916285644252
Position 869: 0.04360160392451942
Position 6266: 0.03810088299703791
Position 170: 0.026577578251270887
Position 1486: 0.024128841301951125
Position 5800: 0.020250006424408884
Position 2088: 0.020197987466510643
Position 5067: 0.01895821215395125
Position 610: 0.018386850946248052
Position 2057: 0.016024353379034545
Position 2702: 0.015133613915080833
Position 5404: 0.011760372957936452
Position 4204: 0.010914142729071142
Position 3200: 0.010283838345130627
Position 5106: 0.010211904337476997
Position 185: 0.009899830312233413
Position 654: 0.008553869311309584
Position 5198: 0.008158661397919669
Position 4961: 0.006476564161857998
Position 1724: 0.006232843926935302
Position 172: 0.005343085528408359
Position 1692: 0.005254830688777349
Position 4622: 0.004334021307066311
Position 1187: 0.004221611956382155
Position 3372: 0.00397213939326525
Position 1100: 0.0033977881797435405
Position 2063: 0.003360349151403089
Position 3157: 0.0032906430106691776
Position 1578: 0.003267841658838517
Position 5449: 0.0029548316343566286
Position 1836: 0.00260787137874542
Position 702: 0.002452867618223997
Position 6362: 0.0023040566406310713
Position 5975: 0.0022509018718844037
