Gene = Sept7
index = 968
Annotated 5SS: [  249 11757 13046 25200 34318 35868 41352 44037 45458 47093 49087 51402
 53815]
Annotated 3SS: [11751 12942 25092 34216 35732 41233 43943 45360 47040 48960 51265 53674
 55061]
SMsplice 5SS: [  913 13046 25200 34318 41132 41352 44037 45458 47093 49087 51402 53815]
SMsplice 3SS: [12942 25092 34216 41002 41233 43943 45360 47040 48960 51265 53674 55061]
top_k =  1000
Partition function (log Z): -24.39815007735848

Sorted 5' Splice Sites (High to Low Probability):
Position 25200: 0.9974663702056692
Position 13046: 0.9325864288193133
Position 34318: 0.8818473843665952
Position 913: 0.5853094637738436
Position 1497: 0.4303289894930262
Position 81: 0.30099342261415396
Position 11449: 0.2503944240718722
Position 35868: 0.22729733366932667
Position 15479: 0.22186391544685774
Position 11117: 0.20983005907780397
Position 2865: 0.2070261648196893
Position 249: 0.13704034006385557
Position 13301: 0.11510779260185013
Position 11437: 0.09319333824072128
Position 10919: 0.07512493336604463
Position 13305: 0.06771369137519168
Position 17279: 0.05879484170856892
Position 125: 0.05215841626781869
Position 13042: 0.04748493115148857
Position 194: 0.039017580918794925
Position 14405: 0.02659697356918805
Position 13039: 0.015333537164615168
Position 4908: 0.014239887172369998
Position 77: 0.00508635909669245
Position 7451: 0.00407132620492468
Position 170: 0.004046106137756743
Position 9955: 0.003549138829624629
Position 697: 0.0033085195514966107
Position 129: 0.0026606449806335954
Position 29506: 0.0014252807677304627
Position 448: 0.0012896671356374741
Position 26045: 0.0012443429412621028
Position 693: 0.0011615657224152303
Position 685: 0.001158012967221471
Position 2314: 0.0010415034994376243
Position 2611: 0.001037561425535812
Position 2226: 0.0009181018087102168
Position 1221: 0.0008883672959917874
Position 29034: 0.0007468312014936923
Position 1755: 0.0006765298019518978
Position 898: 0.0005813602753204671
Position 303: 0.0005213697857900264
Position 2288: 0.0005197677483244174
Position 190: 0.0004691027970204262
Position 729: 0.0003971915433891536
Position 29002: 0.00033113023407056833
Position 917: 0.0002232361858200258
Position 1218: 0.00019752646070760263
Position 657: 0.0001935761824901107
Position 559: 0.0001898679280977044
Position 1207: 0.00018527799210715673
Position 941: 0.00018480742353461465
Position 701: 0.00018479556991640283
Position 633: 0.00017008087560045046
Position 605: 0.00014022098790121375
Position 980: 0.000111105074497695
Position 198: 9.527911566120061e-05
Position 719: 6.053052738610761e-05
Position 1024: 5.0781138127798635e-05
Position 61: 4.6572073339264445e-05
