Gene = Dap3
index = 319
Annotated 5SS: [  547  7640 14266 16850 19503 19939 21019 21968 22206 23404 24143 25121]
Annotated 3SS: [ 7585 14160 16747 19393 19845 20887 21886 22046 23343 24052 25002 26500]
SMsplice 5SS: [  547 13831 14266 16850 21019 25121]
SMsplice 3SS: [13739 14160 16747 20887 25002 26500]
top_k =  1000
Partition function (log Z): -7.254941933209674

Sorted 5' Splice Sites (High to Low Probability):
Position 14266: 0.9933994522367171
Position 21019: 0.8164943115752206
Position 547: 0.7810609616358918
Position 16850: 0.7202243663774652
Position 25121: 0.6716346876568428
Position 13831: 0.6110404865186723
Position 22206: 0.43395864686604546
Position 19618: 0.4290410797246941
Position 7670: 0.3615854131649265
Position 26583: 0.3469989026526212
Position 21968: 0.33996437008309743
Position 299: 0.3220419526847972
Position 19939: 0.3213558480901896
Position 19503: 0.2812271063021427
Position 24525: 0.2702488195359105
Position 13935: 0.19455526699537062
Position 24821: 0.1565012365357184
Position 7640: 0.1403050060570696
Position 15532: 0.13928002529734113
Position 907: 0.09649341221586624
Position 7735: 0.09196562677667726
Position 5473: 0.0821523878361843
Position 15022: 0.0698835623881912
Position 26662: 0.06808501306301552
Position 6865: 0.051293420612502055
Position 2228: 0.046670689262113256
Position 26960: 0.041025891785742834
Position 16837: 0.04096576256628081
Position 23404: 0.040021961520892206
Position 13849: 0.03924708622353285
Position 24458: 0.03808982147794999
Position 24143: 0.03783770367625997
Position 22023: 0.032543557031928155
Position 170: 0.030206936293060108
Position 29411: 0.028517061008667584
Position 21476: 0.02729459115838535
Position 9129: 0.025710174952380614
Position 502: 0.025229624246372945
Position 26638: 0.02356190013682843
Position 18116: 0.02181512659290331
Position 27736: 0.020288552503092815
Position 16252: 0.02010595451132616
Position 17431: 0.017519741144665743
Position 24442: 0.016832942727340202
Position 12229: 0.016288079470539243
Position 3597: 0.013888818687363557
Position 24857: 0.012393898295817466
Position 7772: 0.011041525749729147
Position 7411: 0.010854914298030715
Position 18894: 0.010472255887464773
Position 7141: 0.010121040876541832
Position 17127: 0.009919140724797618
Position 4927: 0.009695671703712593
Position 19487: 0.00854609724335865
Position 16050: 0.008230780033931386
Position 1246: 0.008223227836488831
Position 15591: 0.007571353326972381
Position 6554: 0.007042800547939177
Position 16900: 0.0068235097891786
Position 15262: 0.0064614008628257474
Position 16517: 0.0064518611648223
Position 26422: 0.006361092632719833
Position 19192: 0.0037896248520018472
Position 15026: 0.0035162463277958085
Position 18081: 0.003340592984896578
Position 6732: 0.0031152443529281057
Position 7163: 0.003023942841966376
Position 14279: 0.0028287342182703773
Position 22305: 0.0026005939291006397
Position 25978: 0.0025032189450845846
Position 17260: 0.0019496380743213733
Position 21547: 0.0016431258484328284
Position 18510: 0.001557527777061237
Position 268: 0.001490136100182358
Position 16243: 0.0014896535260507857
Position 16219: 0.0012437555616770398
Position 23536: 0.0011579848917583919
Position 17303: 0.0008662170706106186
Position 7900: 0.0005470533815528671
Position 720: 0.0005003131977660926
Position 23540: 0.0002786127305592686
Position 22059: 0.00023246264436664477
Position 734: 0.00020287955442925643
Position 763: 0.0001329379208170848
Position 22524: 0.0001202010385703075
Position 951: 0.00010995669877627698
Position 945: 9.752240823610442e-05
Position 430: 9.360773028691494e-05
Position 2873: 7.535576477908378e-05
Position 728: 7.507940832978522e-05
Position 2184: 7.143088770129809e-05
Position 22: 6.642399901171397e-05
Position 645: 6.464934264749183e-05
Position 478: 6.122746598287299e-05
Position 2943: 5.846136891028954e-05
Position 382: 5.696643482038237e-05
Position 527: 5.064339021496123e-05
Position 374: 4.490158344595361e-05
Position 1058: 4.100395806366449e-05
Position 4141: 4.0128270670139696e-05
Position 2854: 3.7765299601479695e-05
Position 4169: 3.5906174680581575e-05
Position 892: 3.577926993475801e-05
Position 1156: 3.360326984299542e-05
Position 22540: 3.284349387727679e-05
Position 512: 3.2505098433303366e-05
Position 4360: 3.193010257374641e-05
Position 1973: 3.1872459214784284e-05
Position 2559: 2.9164609216254094e-05
Position 1309: 2.651781514974299e-05
Position 4294: 2.615550490892269e-05
Position 4174: 2.343519147272912e-05
