Gene = Pag1
index = 789
Annotated 5SS: [   469  46418  81267 127597 128976 131722 134455 137561]
Annotated 3SS: [ 46358  81192 127389 128923 131624 133867 137500 139549]
SMsplice 5SS: [   469  11124  23661  31257  35058  46418  70733  81267  96861 103620
 127597 128976 131722]
SMsplice 3SS: [ 11002  23553  31160  34955  46358  70646  81192  96747 103548 127389
 128923 131624 143289]
top_k =  1000
Partition function (log Z): -85.39237516088366

Sorted 5' Splice Sites (High to Low Probability):
Position 11124: 0.9604252942148802
Position 469: 0.94396303864494
Position 5917: 0.3772993986656666
Position 4714: 0.2111960722827711
Position 4086: 0.18750672768868445
Position 4801: 0.17851713782427894
Position 12791: 0.15630023075692748
Position 3361: 0.10463271507037751
Position 12195: 0.056648645975302954
Position 8301: 0.05421761788459788
Position 4524: 0.046849155615367406
Position 5699: 0.04467978681753006
Position 8192: 0.04186971956312199
Position 517: 0.03239359051408338
Position 699: 0.030346597867111143
Position 4827: 0.024784804773374063
Position 302: 0.024559417598932532
Position 2211: 0.024068059067508044
Position 5701: 0.023098670059960254
Position 5616: 0.01765395221835425
Position 2277: 0.017003025722757328
Position 2388: 0.014663034121440367
Position 4805: 0.013911749046666833
Position 11742: 0.00979955800421222
Position 135: 0.008958080277229863
Position 4233: 0.008614986037507377
Position 2894: 0.006505829379149686
Position 105: 0.005872921678283516
Position 1878: 0.0051831487071234295
Position 8327: 0.005022349270910899
Position 6437: 0.004838371490724223
Position 2640: 0.003916790456985807
Position 3630: 0.0034743239881828538
Position 4611: 0.0027794070013335815
Position 13095: 0.0019738060556336204
Position 2295: 0.0019226795148466252
Position 1237: 0.0018656469571906981
Position 1531: 0.0016182767528086642
Position 2685: 0.0015665564514447288
Position 2636: 0.001452339720294623
Position 1114: 0.0014319094091960597
Position 13369: 0.0010495060505648823
Position 2554: 0.0008480854911454175
Position 11056: 0.0008474865158368757
Position 11411: 0.0007829027885235221
Position 4090: 0.0005276213177874664
Position 163: 0.0005251022599418138
Position 2300: 0.0004831405712176294
Position 4188: 0.0004673146615867752
Position 3721: 0.0004409535901462842
Position 2794: 0.00031102887568737854
Position 274: 0.0002797717592827884
Position 74: 0.00023801575378974246
Position 110: 0.0002179434976781416
Position 4873: 0.00013306772257706514
Position 492: 0.00012343663431352178
Position 1888: 0.00011302904014771475
Position 176: 0.00011045226121484127
Position 3573: 0.00010345076460068988
Position 598: 9.719562669207042e-05
Position 1801: 9.600875219519534e-05
Position 3412: 8.506433862141168e-05
Position 3662: 7.7768515577626e-05
Position 1131: 7.506344405176793e-05
Position 1903: 7.11312331956078e-05
Position 86: 6.347562489678818e-05
Position 683: 6.219768083397079e-05
Position 2192: 5.312558930193684e-05
Position 181: 4.49700758564402e-05
Position 3287: 4.344354540476334e-05
Position 588: 4.1928312793348015e-05
Position 3244: 3.78478068235959e-05
Position 3268: 3.322395227964795e-05
Position 3251: 2.7594473679202054e-05
Position 3767: 2.729616011410656e-05
Position 3508: 2.717259635478357e-05
Position 179: 2.0592753495469075e-05
Position 267: 1.4747714287964274e-05
Position 11933: 1.4035471807763157e-05
Position 285: 1.1535619550881496e-05
Position 257: 1.0222202606644196e-05
Position 21: 2.145611766046032e-06
Position 419: 2.0230035774375278e-06
Position 279: 1.9826000404410196e-06
Position 480: 1.7946034709704482e-06
Position 49: 1.6258966436773548e-06
Position 1557: 1.4331148913961541e-06
Position 473: 1.2970691674386181e-06
Position 364: 1.1824694296556057e-06
Position 1924: 1.0547560776162358e-06
Position 483: 7.705863470537922e-07
Position 777: 6.971190222982299e-07
Position 548: 3.254082639759696e-07
Position 3488: 2.0450370520498476e-07
Position 3490: 1.3603277378519547e-07
Position 1476: 3.7002543202472467e-08
Position 768: 2.1887328302110846e-08
Position 638: 1.8816782262948196e-08
Position 920: 1.710293187794437e-08
Position 668: 1.684625478640247e-08
Position 560: 1.122031925063235e-08
Position 504: 7.303448213276398e-09
Position 1054: 5.573585699200232e-10
Position 1220: 2.655047147514937e-10
Position 763: 1.169405928441677e-10
Position 1018: 1.1034279597521625e-10
Position 1062: 1.0514095532082923e-10
Position 3492: 6.463623917205565e-11
Position 1205: 3.568175027918544e-11
Position 1191: 2.425615644983331e-11
Position 535: 2.3514326729438547e-14
Position 532: 2.3428922543548946e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 11002: 0.7417414116547244
Position 23553: 0.43335508056630745
Position 4602: 0.31355272813693913
Position 5838: 0.24176283616000682
Position 11100: 0.23109197996494898
Position 12691: 0.16689399203083238
Position 3937: 0.1632515207861181
Position 12890: 0.09842443079443795
Position 8065: 0.09541786552802803
Position 5505: 0.09374710197084932
Position 3309: 0.08964264090668612
Position 5690: 0.08892528135570454
Position 14805: 0.08642264750623044
Position 4667: 0.07340956467535145
Position 16080: 0.06937808950591606
Position 14769: 0.052428375397577984
Position 11570: 0.04916692190421574
Position 12084: 0.042599918800119735
Position 16781: 0.0327152490031955
Position 3940: 0.03211761375532954
Position 14294: 0.029585915500876605
Position 14311: 0.025125649004310614
Position 2210: 0.025020035503655454
Position 4713: 0.022859638618113937
Position 541: 0.021671167312271644
Position 13188: 0.02075625395690442
Position 4575: 0.019706995817824157
Position 2096: 0.019694968233081134
Position 5739: 0.01823523913832925
Position 4441: 0.01696154200565383
Position 12034: 0.016676620836912508
Position 11300: 0.01340274730799418
Position 4316: 0.013178239359661838
Position 5557: 0.011034148436957908
Position 564: 0.008549647513166088
Position 11186: 0.008104753591409929
Position 3286: 0.007486114193807209
Position 4417: 0.007238260129133499
Position 14165: 0.006799237319401583
Position 16218: 0.00671808800499475
Position 14360: 0.006438349928509905
Position 8185: 0.006302116703835758
Position 2066: 0.006215972580313568
Position 4364: 0.005938176464208692
Position 5772: 0.005831096973385025
Position 13256: 0.005500492370778592
Position 279: 0.0050240374854572285
Position 2947: 0.004911883192425602
Position 399: 0.0045811006301136395
Position 3562: 0.004545101733699746
Position 11848: 0.004535813421658782
Position 11333: 0.004429527561491842
Position 2472: 0.004310916796301954
Position 338: 0.0042955419371070456
Position 13917: 0.003962528201692564
Position 12486: 0.003513472289988562
Position 4484: 0.0034472715710520993
Position 2762: 0.00327902929246307
Position 5756: 0.0030273117605636155
Position 14788: 0.002830987853290205
Position 3854: 0.002711243563914329
Position 2475: 0.002549268231058252
Position 12724: 0.0024461623575895257
Position 3242: 0.0022585720429187444
Position 6323: 0.002196610168990428
Position 11280: 0.00210018199532927
Position 195: 0.0020572640932603353
Position 13154: 0.0019766521444178923
Position 14739: 0.0018833115517003173
Position 2113: 0.0018585984854016914
Position 11318: 0.0016922320619634896
Position 6152: 0.0016457767775273017
Position 1770: 0.0016454723914527199
Position 1710: 0.0016264777869693854
Position 2874: 0.0015860293178901455
Position 13678: 0.0015336668846366057
Position 5669: 0.001475459587795829
Position 2073: 0.0014265782986447758
Position 14240: 0.0014061518348390668
Position 11705: 0.0013755877662412882
Position 2825: 0.001276231572554889
Position 1148: 0.001262791428310287
Position 2127: 0.0012036079543066007
Position 2099: 0.001184725783576384
Position 1430: 0.0011577999415167467
Position 6281: 0.0011542577672013768
Position 11865: 0.0010263443508441636
Position 2665: 0.0010061870638968496
Position 11153: 0.0009620249135673662
Position 4717: 0.0009154717031071256
Position 2522: 0.0007953179655172283
Position 913: 0.0007468699717000728
Position 1810: 0.0007241857744867066
Position 7826: 0.0007027940865576173
Position 4467: 0.0006566337628769137
Position 229: 0.0006510871797832535
Position 359: 0.000610175987153789
Position 1782: 0.0005800386907305001
Position 3146: 0.0005741997179552952
Position 1584: 0.0005504849062405791
Position 11770: 0.0005115987667155701
Position 8629: 0.000504025803694641
Position 12396: 0.0004988722978763777
Position 999: 0.0004463980473029323
Position 2048: 0.00042820657505530273
Position 2226: 0.0004057670529028847
Position 10829: 0.0004039951412845277
Position 547: 0.0003750100416295832
Position 1050: 0.00036436124653228244
Position 4186: 0.0003430844881127625
Position 4151: 0.0003405222225326299
Position 1289: 0.0003048110941283756
Position 1690: 0.0002495097556365608
Position 2303: 0.0002175879893580271
Position 1191: 0.00021111700275427522
Position 2129: 0.00018798273573373563
Position 314: 0.00017132257934392267
Position 1327: 0.00016813782183846418
Position 796: 0.0001645860325115034
Position 3140: 0.00016084605268802205
Position 4343: 0.00015945090244853577
Position 2008: 0.00013120080486975777
Position 2786: 0.0001304637359570705
Position 1667: 0.00012188054592481308
Position 2488: 0.0001192152522454182
