Gene = Scg2
index = 950
Annotated 5SS: [165]
Annotated 3SS: [3101]
SMsplice 5SS: [165]
SMsplice 3SS: [230]
top_k =  1000
Partition function (log Z): -7.285993787356159

Sorted 5' Splice Sites (High to Low Probability):
Position 165: 0.9990202169475149
Position 4808: 0.17295847107638967
Position 879: 0.15998832217778025
Position 315: 0.09414225416711677
Position 4341: 0.07066870146184386
Position 2527: 0.049161746099079535
Position 983: 0.040804943480907324
Position 3914: 0.02749010326599882
Position 397: 0.025053504264794843
Position 1071: 0.017481144977121985
Position 4069: 0.015002003376316183
Position 418: 0.013342716983082911
Position 317: 0.011505195661318973
Position 451: 0.009942186619301378
Position 2929: 0.008967817358026518
Position 339: 0.005484898203508305
Position 389: 0.0033470667112879423
Position 4359: 0.0031354749215208337
Position 2327: 0.0028322347767528707
Position 456: 0.002594653018003633
Position 944: 0.0017568582271001228
Position 2902: 0.0016955880905825393
Position 1414: 0.001149326277605209
Position 1159: 0.0011359992892767104
Position 2146: 0.0009502945263561061
Position 894: 0.0008002384147880157
Position 1963: 0.0007292950631892829
Position 4386: 0.000680495705114555
Position 691: 0.000602773067092815
Position 1522: 0.0005968531263535285
Position 911: 0.0004681646417011283
Position 4252: 0.00044864568757274734
Position 888: 0.00038526086275288417
Position 5006: 0.00036067332312802265
Position 2667: 0.0003347307157314714
Position 88: 0.00033379443633049837
Position 2383: 0.00031762094296486706
Position 1987: 0.00031498755390688105
Position 3262: 0.00029074741464952197
Position 355: 0.00027830378879850203
Position 2500: 0.00026754223750251815
Position 319: 0.000260054538974804
Position 433: 0.00024370886616400465
Position 813: 0.00023411193723186507
Position 1262: 0.00021240737195567502
Position 2878: 0.0001862576744560309
Position 907: 0.0001630376193309348
Position 2026: 7.47137234907646e-05
Position 512: 6.884032283621421e-05
Position 492: 6.12700534715914e-05
Position 381: 3.926219267451518e-05
Position 472: 3.323969309184595e-05
Position 25: 2.6889874176721942e-05
Position 83: 1.1148250527135701e-05
Position 30: 5.933254446536905e-06
Position 248: 4.495515782159036e-06
Position 494: 3.4167343534023697e-06
Position 566: 2.951474124896493e-06
Position 720: 2.3345774522703488e-06
Position 584: 2.17282114311454e-06
Position 209: 1.2917213011023725e-06
Position 712: 1.1734382117844324e-06
Position 626: 1.1059017340028679e-06
Position 9: 1.0168041146206526e-06
Position 1164: 8.548703460686572e-07
Position 197: 8.360101208491378e-07
Position 48: 6.771633420278097e-07
Position 600: 4.84571057210083e-07
Position 819: 7.02552989828874e-08
Position 732: 6.784236413236394e-08
Position 221: 6.71405438997826e-08
Position 211: 6.547736551229729e-08
Position 2671: 3.2287928837038416e-08
Position 36: 1.266543845578597e-08
Position 987: 1.0756720985170827e-08
Position 2821: 5.674213329978079e-09
Position 2675: 5.644636637624341e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 230: 0.3227557080219477
Position 788: 0.19337669711028996
Position 3024: 0.18940677904874895
Position 3101: 0.1326850564523213
Position 4684: 0.11500823576865217
Position 5174: 0.06977479570367304
Position 4442: 0.06379685800054932
Position 5056: 0.0625664357282416
Position 4188: 0.04710373937677263
Position 982: 0.04620381383272093
Position 4715: 0.03921460410818479
Position 4494: 0.034770809841109314
Position 4159: 0.03268256432428164
Position 2402: 0.030867923436177776
Position 5201: 0.030655494020641372
Position 2738: 0.025386797347460435
Position 732: 0.023031768366000394
Position 297: 0.022608153396465394
Position 2266: 0.019563341642342545
Position 4171: 0.014743561870406947
Position 3749: 0.01401715643344199
Position 5336: 0.012649049092195174
Position 858: 0.012552816975488705
Position 5072: 0.010281258845757826
Position 5030: 0.00966888122031951
Position 3803: 0.009391527787672143
Position 5006: 0.008330324309711768
Position 3512: 0.008217270689240507
Position 812: 0.008118018053250756
Position 1345: 0.007732973148952622
Position 562: 0.007711329205410571
Position 3848: 0.007041592012662303
Position 4198: 0.006113411370541163
Position 3793: 0.00589124362820017
Position 3188: 0.005868770929860552
Position 2063: 0.005761401003905816
Position 2430: 0.004238967729595661
Position 4542: 0.004104697253690937
Position 510: 0.003973198812059081
Position 349: 0.0034445031662935065
Position 3731: 0.0033674552094243334
Position 2500: 0.003324356916175215
Position 2066: 0.0031484397622771085
Position 1053: 0.0031424468617845987
Position 4690: 0.0030768741523324564
Position 1124: 0.0030166795908282517
Position 3995: 0.0028381963250640662
Position 4829: 0.0025779954933006863
Position 3208: 0.002438413248568479
Position 3389: 0.002436919857311719
Position 1842: 0.0023605421837542043
Position 2791: 0.002195726411389327
Position 3060: 0.002125626384838074
Position 2984: 0.0020183712510860137
Position 5130: 0.0018661053520641127
Position 5297: 0.0018646365858764318
Position 2291: 0.0015601522252773278
Position 3149: 0.0015489459305879601
Position 701: 0.0014361050458143562
Position 2773: 0.001319721007019875
Position 4211: 0.0012693712866390307
Position 2831: 0.0012298971518345423
Position 5205: 0.0012018828141431757
Position 1938: 0.0011797078303310586
Position 2386: 0.001138618470089146
Position 1206: 0.0011337549092941856
Position 4590: 0.0009755493447805229
Position 4144: 0.0009579315154488155
Position 4295: 0.0008452829661373248
Position 1027: 0.0008183895571060494
Position 2752: 0.0007111599750124466
Position 2140: 0.000706506034648259
Position 1800: 0.0006903526242798824
Position 1656: 0.0006856288886027965
Position 2128: 0.000668528035459433
Position 4141: 0.0006642169645733749
Position 3481: 0.0006273769569770519
Position 2574: 0.0006159233418566455
Position 3635: 0.0006041487579457007
Position 1901: 0.0005571207088118675
Position 4565: 0.0005134919752208883
Position 1000: 0.0005112986144835451
Position 3718: 0.0005099432139142337
Position 5082: 0.0005024340538475232
Position 1201: 0.0005014384333932115
Position 2356: 0.0004641564304144661
Position 653: 0.00045573171755965326
Position 1041: 0.0004523236950299669
Position 269: 0.000433197900753283
Position 4860: 0.00041405534998303255
Position 512: 0.0004048815464346649
Position 1730: 0.00039564964468200015
Position 237: 0.0003901264416869203
Position 826: 0.0003723894013054232
Position 3113: 0.0003706416758984485
Position 3645: 0.0003602828994667154
Position 1464: 0.000329381201122332
Position 1872: 0.0003237422097337439
Position 2874: 0.00029396379661602526
Position 1681: 0.00028904949264639947
Position 2331: 0.0002211448705374229
Position 1262: 0.00020730289072029836
Position 2473: 0.00018203261005044554
Position 1747: 0.00017455726363904683
Position 3544: 0.00017148104488566202
Position 1438: 0.00017115957658592627
Position 2416: 0.00016773614009327545
Position 3362: 0.00014693662528154303
Position 3514: 0.00014257504459003572
Position 1483: 0.00013548728884922188
Position 235: 0.00013500697830761584
Position 3194: 0.00013299850142662397
Position 2459: 0.00012082975910448429
Position 3197: 0.00011363474476275165
Position 2975: 9.984379495179261e-05
Position 2184: 9.11192057844649e-05
Position 3146: 8.982126781803547e-05
Position 3217: 8.929995551092204e-05
Position 1601: 8.714463905485533e-05
Position 566: 8.099142424173248e-05
Position 2168: 7.968104912549237e-05
Position 2512: 7.211910398480862e-05
Position 2381: 7.1200370009983e-05
Position 2882: 6.895467516537305e-05
Position 2526: 6.53544741638936e-05
Position 244: 6.074170190357179e-05
Position 746: 5.679636895441967e-05
Position 302: 5.196405326201776e-05
Position 863: 4.920494960024399e-05
Position 1550: 4.9082287933613945e-05
Position 1203: 4.907908068233351e-05
Position 920: 4.5213303705902396e-05
Position 1075: 4.4639096889730604e-05
Position 1784: 4.313093067901366e-05
Position 1911: 4.280702089379262e-05
Position 835: 4.162421029697588e-05
Position 1163: 3.8690524657593856e-05
Position 2335: 3.633217126299426e-05
Position 1300: 3.3633685373899156e-05
Position 1402: 3.004174284929687e-05
Position 743: 2.9212143454089737e-05
Position 413: 2.705215703941107e-05
Position 516: 2.013744767111221e-05
Position 405: 1.8947752237752594e-05
Position 874: 1.0843183108919779e-05
Position 704: 7.319608808239811e-06
Position 751: 5.430471806940945e-06
Position 941: 2.720021649843388e-06
Position 621: 2.0453573871299857e-06
Position 739: 1.5534860755903828e-06
Position 256: 1.327481686614989e-06
Position 359: 7.762952089255257e-07
Position 331: 6.039302387720671e-07
Position 456: 3.8859537547611995e-07
Position 606: 3.491600478883001e-07
Position 574: 3.106791658299632e-07
Position 389: 1.388680098168451e-07
Position 197: 9.452049430433881e-08
Position 116: 8.374520720098625e-08
Position 600: 7.954589816681788e-08
Position 361: 5.8243243941134134e-08
Position 408: 5.545977604894825e-08
Position 943: 5.2652812372675175e-08
Position 837: 3.042382422483683e-08
Position 522: 2.983259827286222e-08
Position 72: 1.5729105296468386e-08
Position 122: 1.1997186248615811e-08
Position 1058: 9.742893555322097e-09
Position 162: 9.15564781068805e-09
Position 105: 8.795930668691511e-09
Position 410: 8.524033673109662e-09
Position 158: 5.6999244410718414e-09
Position 129: 1.2579026159076524e-09
Position 418: 3.8007838867603623e-10
Position 209: 1.626366542529053e-10
Position 164: 2.7545575069499924e-11
Position 169: 5.771268757939623e-12
Position 423: 2.276905241121699e-12
Position 80: 3.982386408811267e-13
Position 77: 3.4374748613167205e-13
Position 126: 2.4374426355051465e-13
Position 124: 6.816886119388703e-14
Position 140: 1.2276128979806573e-14
