Gene = Selenos
index = 961
Annotated 5SS: [ 141  818 3858 7388 7623]
Annotated 3SS: [ 682 3750 7297 7543 9117]
SMsplice 5SS: [ 141  818 3858 7388 7623]
SMsplice 3SS: [ 682 3750 7297 7543 9117]
top_k =  1000
Partition function (log Z): 3.578995771449346

Sorted 5' Splice Sites (High to Low Probability):
Position 3858: 0.979344699986256
Position 7623: 0.977616146778592
Position 7388: 0.9374576222917711
Position 818: 0.7441585287284536
Position 141: 0.7341361753870731
Position 6594: 0.44125046639279847
Position 170: 0.2562457150627588
Position 9237: 0.25282609605242046
Position 6150: 0.22003435063558097
Position 3211: 0.1340877362622857
Position 6427: 0.13215172306556344
Position 3569: 0.13114985836576334
Position 3579: 0.1266025907790188
Position 8664: 0.1234885734566222
Position 4111: 0.07645955410955091
Position 8567: 0.06263835017345311
Position 1377: 0.06196487088654853
Position 5868: 0.06187641717487684
Position 2062: 0.05178435916801654
Position 8668: 0.04863183038560186
Position 8300: 0.048590016393719654
Position 6637: 0.04764168869776221
Position 2423: 0.03626770185519054
Position 8309: 0.03375424588237159
Position 4512: 0.029291414355524254
Position 7998: 0.025675352423122848
Position 576: 0.017308195538833487
Position 3195: 0.015397673037169525
Position 4467: 0.013643113574205933
Position 890: 0.013276706104406776
Position 5311: 0.011207085769453055
Position 8536: 0.0108721025603147
Position 9301: 0.009788279502095177
Position 6222: 0.008995001475070537
Position 8718: 0.008942824466241924
Position 994: 0.00867594357511116
Position 7620: 0.008527834926072604
Position 6126: 0.00796097547455263
Position 9211: 0.007812245438186447
Position 4115: 0.006843760598407086
Position 2237: 0.005936003907492866
Position 2943: 0.005306060709302435
Position 3399: 0.004878822261526593
Position 832: 0.00484720818511604
Position 862: 0.004217382384827044
Position 2809: 0.004210286459889505
Position 2069: 0.003813611032858554
Position 6732: 0.0037813758831067306
Position 2709: 0.0035438104040026587
Position 134: 0.003193985956463742
Position 1031: 0.002366714235028492
Position 9427: 0.0023601800071279544
Position 2450: 0.002215057865329764
Position 3232: 0.0021571619191904615
Position 611: 0.0021234862864928884
Position 6069: 0.002085834561661651
Position 2925: 0.001760221539200983
Position 8638: 0.0017401250618682956
Position 811: 0.0015729923190495071
Position 4530: 0.0013425601417878302
Position 3520: 0.0012223570956058686
Position 962: 0.0012091788030772028
Position 711: 0.0011889482383437946
Position 1324: 0.0011066977189560568
Position 8102: 0.0010357786542089923
Position 4107: 0.0009822959926748382
Position 2027: 0.0009625941383174753
Position 2703: 0.0008929987660943295
Position 7398: 0.0008829809624660433
Position 829: 0.0008786862862046954
Position 8618: 0.0007657480566444103
Position 7693: 0.0007224112733083627
Position 5325: 0.000715811954920565
Position 4441: 0.0006622234179625285
Position 6424: 0.0006615497825389735
Position 1037: 0.0006257304595541025
Position 1694: 0.0006132725578095991
Position 606: 0.0005893398489172808
Position 3595: 0.0005592941615328046
Position 174: 0.000538462850741905
Position 8266: 0.0005275210430491175
Position 5917: 0.00047668796911424886
Position 5196: 0.0004739331460103031
Position 3653: 0.00046538262665804454
Position 391: 0.0004380815990405298
Position 8800: 0.00043398972765239935
Position 2327: 0.00040014804696209005
Position 570: 0.0003932786092941399
Position 8400: 0.0003347108055741954
Position 9572: 0.0003156291487439368
Position 7252: 0.0002975732858853325
Position 4128: 0.0002960028730194253
Position 1718: 0.0002937487784525276
Position 253: 0.000275782011133588
Position 7279: 0.00026198312489727994
Position 866: 0.00022643530120271965
Position 2268: 0.00022462113824181054
Position 3466: 0.00021382310539136488
Position 7639: 0.000197081280693309
Position 4320: 0.00018569272734026906
Position 6579: 0.00018171595836638093
Position 4810: 0.00017137686337283172
Position 1929: 0.00016637191027165326
Position 88: 0.00016547190780315553
Position 822: 0.0001633832354437439
Position 6982: 0.00015369401026548682
Position 924: 0.00014716103022237545
Position 501: 0.00013557080697122888
Position 8710: 0.00013220914162139424
Position 9560: 0.00012948081948507028
Position 1257: 0.0001287492285651192
Position 9217: 0.000128074971805558
Position 1381: 0.00011805403550018197
Position 8432: 0.00011628003023658677
Position 512: 0.00010322469349771794
Position 526: 9.799028502776146e-05
Position 40: 9.003190198331182e-05
Position 551: 8.794381747336224e-05
Position 368: 7.59565588253162e-05
Position 8609: 6.024495486944829e-05
Position 441: 5.8654581751157004e-05
Position 326: 5.476242274124319e-05
Position 296: 5.1639787687094225e-05
Position 520: 4.7859869503728475e-05
Position 340: 4.726373854126453e-05
Position 4298: 3.9036269807859137e-05
Position 9603: 2.9734658296317966e-05
Position 56: 2.6387693661659362e-05
Position 3926: 2.549637291894775e-05
Position 389: 2.08827268214215e-05
Position 44: 1.9842366209340163e-05
Position 196: 1.9530203162931927e-05
Position 50: 1.9338280597532867e-05
Position 451: 1.909609651249286e-05
Position 226: 1.7217559458200295e-05
Position 509: 1.681171682007648e-05
Position 1734: 1.3316783083701834e-05
Position 4105: 9.651285210094353e-06
Position 1015: 8.689912412501299e-06
Position 371: 7.73187849279388e-06
Position 403: 7.313846117543242e-06
Position 4165: 6.54271575932578e-06
Position 850: 4.585501254795427e-06
Position 1550: 2.765643929911188e-06
Position 930: 2.5859249482409114e-06
Position 957: 2.134642483616695e-06
Position 932: 2.1145922049698965e-06
Position 37: 2.113975186998692e-06
Position 1058: 2.0426046143034772e-06
Position 321: 1.8286665515931158e-06
Position 4044: 1.2208554189913793e-06
Position 1161: 1.2179279954852502e-06
Position 1434: 1.1804209617587313e-06
Position 976: 8.920609965999171e-07
Position 2650: 8.415732910559547e-07
Position 1561: 6.589145183076256e-07
Position 650: 6.332483944654667e-07
Position 1096: 6.107491082282317e-07
Position 869: 6.028244450197826e-07
Position 999: 5.97509514272642e-07
Position 1091: 5.861505460750172e-07
Position 1017: 3.980741471901122e-07
Position 9136: 3.840251677963007e-07
Position 7906: 2.977889980925805e-07
Position 1511: 1.5129612084401184e-07
