Gene = Idua
index = 559
Annotated 5SS: [  168  9187  9929 19254 19481 19876 20167 20420 20747 21262 21463 21697
 21846 22823]
Annotated 3SS: [ 8774  9787 19167 19372 19779 19963 20239 20529 21048 21340 21570 21768
 22721 22935]
SMsplice 5SS: [  168  3872  9187  9929 19254 19614 19876 20167 20420 20747 21463 21697
 21850 22823]
SMsplice 3SS: [ 3779  9056  9787 19167 19372 19779 20063 20272 20529 21340 21570 21768
 22721 22935]
top_k =  1000
Partition function (log Z): 10.41930574638823

Sorted 5' Splice Sites (High to Low Probability):
Position 9929: 0.9845551231298549
Position 19254: 0.9589598955468267
Position 22823: 0.9041205788664342
Position 3872: 0.8810944993464492
Position 21463: 0.8484659524655537
Position 20747: 0.8353218044277387
Position 19876: 0.8102366273143843
Position 20167: 0.7014392412834418
Position 21850: 0.6692194744739096
Position 168: 0.5995794843802439
Position 20420: 0.5966860557686975
Position 9187: 0.5858069664219601
Position 21262: 0.5664285536353875
Position 21664: 0.4744245527186895
Position 19614: 0.41396744381616896
Position 177: 0.3222680862332731
Position 1095: 0.30462525505469534
Position 19481: 0.29478100390413453
Position 21846: 0.2247112284778096
Position 4819: 0.18846266926015579
Position 16276: 0.18799330554133373
Position 2704: 0.15501264851377577
Position 19432: 0.1425039188062757
Position 11301: 0.138801519586911
Position 19664: 0.1362960084735095
Position 16179: 0.12382411730914519
Position 20128: 0.1107684451470816
Position 1281: 0.11019528863882211
Position 5275: 0.1089182803818607
Position 20668: 0.0948577229147929
Position 13364: 0.09209697603790652
Position 5885: 0.08902636466464808
Position 17058: 0.08607004668449919
Position 21217: 0.08355776514781123
Position 21475: 0.07970052685087042
Position 23084: 0.07790063550271462
Position 16137: 0.0716437297739887
Position 17777: 0.06430134420381461
Position 4831: 0.06032292041791999
Position 16258: 0.0581892493922541
Position 9122: 0.054868459670749256
Position 408: 0.05371922538537216
Position 21446: 0.04882458619045122
Position 18608: 0.048819420728603485
Position 21246: 0.04625331472002684
Position 23101: 0.045336429295494564
Position 12786: 0.045269931980170874
Position 16570: 0.043773108367955976
Position 21658: 0.04019241455271172
Position 19641: 0.0388340225984406
Position 21769: 0.03408491874249253
Position 8947: 0.03306757358234141
Position 20224: 0.030589234487553164
Position 3498: 0.02493219841364381
Position 14657: 0.02172861447580925
Position 20134: 0.01885826410175093
Position 4594: 0.018536883504671465
Position 2615: 0.016041267247381544
Position 3295: 0.015102313153032919
Position 21640: 0.01419065378727209
Position 18693: 0.012465914530024906
Position 16526: 0.012329339132123019
Position 208: 0.01057749143550986
Position 333: 0.009802191635300522
Position 20357: 0.008791082588589969
Position 40: 0.008207195999315563
Position 20874: 0.007990862306763038
Position 22760: 0.007790247015575272
Position 19780: 0.007713395433127977
Position 13122: 0.0072371165743409065
Position 8852: 0.007162781132836146
Position 4894: 0.006806670563163044
Position 2967: 0.0061169823219532635
Position 19646: 0.0059942991370910675
Position 21822: 0.005594814536560935
Position 21723: 0.005583411148926572
Position 2887: 0.005438953857542679
Position 21701: 0.004531332026516503
Position 19453: 0.004519692083071245
Position 20887: 0.004228637842906474
Position 20844: 0.00408620272342825
Position 23200: 0.0036861367363816466
Position 3912: 0.003492368528370861
Position 20628: 0.003428998431119593
Position 20768: 0.0032395428725573525
Position 4339: 0.0030181582419486577
Position 21284: 0.0030048123191917103
Position 23488: 0.0028241535564565903
Position 2278: 0.0025500361741446482
Position 11383: 0.0025214914574919235
Position 12842: 0.002520817239026333
Position 19737: 0.0024461914591814493
Position 4121: 0.0023122488755276207
Position 23066: 0.00221455560351255
Position 19905: 0.0019284505922033059
Position 23059: 0.0018963054982906306
Position 158: 0.0018612113721631482
Position 2604: 0.0016922099716502833
Position 22767: 0.0016688228707187253
Position 6240: 0.0015846132192779653
Position 20751: 0.0015777211803733831
Position 21457: 0.0014206948118059178
Position 2908: 0.0012566684452962665
Position 19513: 0.0012522519153365611
Position 4267: 0.0011836916212876257
Position 4108: 0.0011115748213852495
Position 2833: 0.0010885777500344487
Position 20414: 0.0010725333163431924
Position 12838: 0.0010351344316505188
Position 17097: 0.0010151066165760133
Position 9891: 0.000956234273322812
Position 9944: 0.0009187048559030155
Position 2392: 0.0008925926078522575
Position 19636: 0.0008901714118746517
Position 8160: 0.0008173567671778779
Position 13341: 0.0007985994354686722
Position 23013: 0.0007874930503808019
Position 8616: 0.0007756183563479362
Position 3633: 0.0007531226362975917
Position 3820: 0.0007343768534340344
Position 8383: 0.0006348411989654757
Position 21438: 0.0006348105145202799
Position 10181: 0.0006341789026126524
Position 16556: 0.0006326785846312602
Position 23137: 0.0006064826708339425
Position 483: 0.000594634091647204
Position 17784: 0.0005704178834327212
Position 19784: 0.0005172429502649319
Position 6882: 0.0005152958481999796
Position 20247: 0.00046314935638371295
Position 10864: 0.0004404567479342348
Position 31: 0.00038628564923032883
Position 13417: 0.0003286123934486666
Position 21817: 0.0003219744210727795
Position 20692: 0.0003214266890662558
Position 21467: 0.0003095159256471882
Position 840: 0.0002881523178034625
Position 20987: 0.0002659920743449228
Position 4115: 0.0002607496389945676
Position 21006: 0.00026000155051937243
Position 19531: 0.00024812354726031746
Position 23528: 0.00022887938905179417
Position 20411: 0.00021490410076183223
Position 20174: 0.000202908538039907
Position 4130: 0.0001962229792299299
Position 20294: 0.00019446997823939464
