Gene = Mphosph10
index = 690
Annotated 5SS: [  163  2822  3403  4820  6590  7967  9378 11339 13531 15101]
Annotated 3SS: [ 2136  3244  4650  6447  7898  9239 11227 13422 14872 15463]
SMsplice 5SS: [  163  3403  4820  9378 11339 13531 15101]
SMsplice 3SS: [ 3293  4650  9239 11227 13422 14872 15463]
top_k =  1000
Partition function (log Z): 10.298045808765437

Sorted 5' Splice Sites (High to Low Probability):
Position 163: 0.9832066553207371
Position 4820: 0.9294678549627299
Position 13531: 0.9015039258757516
Position 9378: 0.82784533134755
Position 3403: 0.8261436867883798
Position 11339: 0.7462023480244089
Position 15101: 0.7451789039680575
Position 6128: 0.47563314650687066
Position 6590: 0.45397393606106695
Position 2822: 0.4447491924588408
Position 7967: 0.4076184492905696
Position 5015: 0.3236364757867887
Position 13213: 0.17695339591020587
Position 11343: 0.12630103034412882
Position 6165: 0.10873792468761653
Position 9325: 0.10824138726167559
Position 3463: 0.09941078383623965
Position 871: 0.08450949621080614
Position 7810: 0.06451561334995178
Position 15086: 0.05516440388227598
Position 12377: 0.05440040333966666
Position 13571: 0.05410490548557894
Position 1929: 0.042034084648056504
Position 13002: 0.03983415197459047
Position 7971: 0.03627777173525994
Position 2411: 0.03621250191821061
Position 1857: 0.0335483627731628
Position 15640: 0.03219179749354898
Position 12900: 0.03154469571743781
Position 14135: 0.030984811418112917
Position 9383: 0.02875226661065957
Position 12657: 0.025577209818537706
Position 9475: 0.02515648812325577
Position 13542: 0.024565918452049678
Position 13768: 0.02247791480234256
Position 13242: 0.020803121627244285
Position 14440: 0.02075043354370513
Position 3367: 0.018793972890357273
Position 9159: 0.017103720546471322
Position 15134: 0.014120257089710653
Position 2478: 0.013278360675870496
Position 14554: 0.013052935052403632
Position 12616: 0.012736418277288199
Position 13486: 0.01108117985511156
Position 2330: 0.01038503642616354
Position 3458: 0.010206994049463574
Position 7798: 0.009905052360747839
Position 12002: 0.00952028226946152
Position 449: 0.008716327338025503
Position 6340: 0.007901334108866061
Position 7068: 0.0075966209077793926
Position 10301: 0.007374472567480973
Position 7773: 0.007347296284759227
Position 4852: 0.00707667950364554
Position 14615: 0.005645047459888862
Position 8093: 0.005629180600272779
Position 1992: 0.0050280654909623515
Position 1828: 0.004878109421454477
Position 1525: 0.00476430919228825
Position 1958: 0.004309471745617883
Position 5689: 0.004281131349398631
Position 179: 0.004195808806734796
Position 9031: 0.003991237585579596
Position 13772: 0.003662906452367379
Position 1765: 0.0032887194998315506
Position 8129: 0.0030311707939832395
Position 2342: 0.002819777646467959
Position 14795: 0.002557660205659283
Position 6371: 0.002538300128361616
Position 6770: 0.0024966629844837343
Position 2464: 0.002426085385686619
Position 2334: 0.0024260429879232282
Position 15249: 0.0023026557050923207
Position 1864: 0.002245058977161792
Position 15610: 0.002239618426902634
Position 10890: 0.0021927476160282632
Position 6407: 0.0019305907351758512
Position 14223: 0.0019073765552306125
Position 3822: 0.0017852162526772169
Position 10249: 0.001778934987399896
Position 264: 0.001723158003266996
Position 5753: 0.0016591878954457502
Position 2925: 0.0016023460484419683
Position 3474: 0.001598143513343084
Position 15125: 0.0015585264619826292
Position 5612: 0.0015088524982598732
Position 6211: 0.0014919884725734525
Position 14405: 0.0014063821544388398
Position 1514: 0.0013758612145407544
Position 1921: 0.001314954208900483
Position 10217: 0.001304599160921049
Position 13752: 0.0012191486633073517
Position 4113: 0.001154190973196029
Position 10188: 0.001146166513001587
Position 6075: 0.0011251945624835386
Position 5936: 0.0010792872084506111
Position 6777: 0.0010630001515916313
Position 7982: 0.0010371796276923784
Position 14114: 0.001014559768379492
Position 6580: 0.0010103169671959907
Position 6595: 0.0010013756164956615
Position 4766: 0.0009533520954958557
Position 4564: 0.0008725981883720988
Position 4170: 0.0008649754915171084
Position 5019: 0.0008638438295512495
Position 12945: 0.0008326406724062371
Position 6207: 0.0008059154827589312
Position 3726: 0.000805061526648151
Position 4838: 0.0007860579390150548
Position 6256: 0.0007817960067903277
Position 6175: 0.0007746631666721815
Position 11462: 0.0007498112346240103
Position 11359: 0.0007038992291189161
Position 4467: 0.0006886249444210277
Position 15031: 0.0006200406851271765
Position 15067: 0.0006145271175241405
Position 6733: 0.0006123608698683086
Position 1907: 0.0006118600225573915
Position 2475: 0.0006040277229429578
Position 1974: 0.0005893503718745881
Position 4787: 0.0005728962373324844
Position 4990: 0.0004824479741076787
Position 7672: 0.000475941661918702
Position 552: 0.0004755123167719273
Position 6381: 0.00044214491172183415
Position 15025: 0.00042427474913652363
Position 10039: 0.000398327304062978
Position 1953: 0.00039305506701177505
Position 4928: 0.00039260964973766627
Position 15527: 0.00034837101503033195
Position 6819: 0.0003429933892075305
Position 9510: 0.00034067422882557845
Position 3945: 0.0002975359655969742
Position 1505: 0.0002855346677866366
Position 209: 0.0002582442172184618
Position 258: 0.00024169231145889004
Position 6189: 0.00023616787420812675
Position 1156: 0.00023550199588309587
Position 907: 0.0002280201130708077
Position 6344: 0.00021931331710503887
Position 1939: 0.00020875363261055752
Position 672: 0.00020869965310702993
Position 1192: 0.0002076837905880564
Position 153: 0.00019455225529239382
Position 167: 0.00019017071261424407
Position 2641: 0.00018648829857087203
Position 5128: 0.00018227458698756534
Position 15630: 0.00017940978915366237
Position 4362: 0.00017437060770592933
Position 7715: 0.00016150273786576228
Position 4574: 0.0001609771002721196
Position 2730: 0.0001573597426385323
Position 15593: 0.0001535975270893244
Position 2389: 0.00014431087103261364
Position 3427: 0.00014373617217504483
Position 3811: 0.0001390354608738756
Position 3849: 0.00013288616263302177
Position 3449: 0.00013249873135757004
Position 4755: 0.0001269605788121105
Position 2376: 0.0001226786847368123
Position 5029: 0.00012210872991683317
Position 2201: 0.0001206455055168447
Position 13631: 0.00011893489855466509
