Gene = Gtf2h3
index = 526
Annotated 5SS: [   62  3388  4901  5163  9548 10261 11239 11804 13395 15692 16549 16700]
Annotated 3SS: [ 3307  4793  4995  9484 10230 11209 11728 13340 15622 16412 16662 16777]
SMsplice 5SS: [   62  3388  4901  5163 10261 11804 13395 15692 16549]
SMsplice 3SS: [ 3307  4793  4995 10188 11728 13340 15622 16412 16777]
top_k =  1000
Partition function (log Z): 10.773466774911856

Sorted 5' Splice Sites (High to Low Probability):
Position 4901: 0.9838504353773634
Position 11804: 0.9716227237964296
Position 62: 0.962438071857483
Position 3388: 0.960877533488666
Position 13395: 0.9579972247993437
Position 5163: 0.9179904421108025
Position 10261: 0.9166313579908809
Position 16549: 0.9149200640822406
Position 15692: 0.8683476261902956
Position 16700: 0.3607048222521281
Position 15445: 0.29972531603229735
Position 9548: 0.2598643974850253
Position 583: 0.20856537570861883
Position 11239: 0.16761922473090637
Position 3941: 0.13680583514607153
Position 7262: 0.13285947918662308
Position 9593: 0.10482288144964441
Position 11448: 0.10074138332966061
Position 11442: 0.08641355521487
Position 13551: 0.07493674301823466
Position 5126: 0.05377343555968947
Position 11018: 0.051900976258694276
Position 4693: 0.04145552847725217
Position 8198: 0.039523983484880794
Position 12700: 0.037599635952631855
Position 3749: 0.03450029562356654
Position 8562: 0.03290757775787219
Position 11022: 0.03280974420233318
Position 14015: 0.031401040661879834
Position 2484: 0.028024871337371967
Position 12948: 0.02693517315980302
Position 1793: 0.026270721003882214
Position 13580: 0.02556277316836196
Position 5577: 0.022752160605669595
Position 9596: 0.02197708707304196
Position 16836: 0.02067098292243853
Position 4472: 0.0205070701104579
Position 3829: 0.018705309819553175
Position 15656: 0.016748243900147244
Position 1456: 0.016016849681454226
Position 1174: 0.01520912093044433
Position 5070: 0.013519569597776194
Position 15980: 0.013400724894103443
Position 16997: 0.011625638121810477
Position 740: 0.011191075318353574
Position 11294: 0.011126284295338901
Position 13586: 0.01092634884728042
Position 16891: 0.009766663861761376
Position 11549: 0.009575081515991601
Position 2426: 0.008613847225203367
Position 15000: 0.008150092802619153
Position 1569: 0.0074705051836171255
Position 14247: 0.007359976738568491
Position 5788: 0.006464242537038475
Position 2918: 0.006318752981286771
Position 10851: 0.006304824559719873
Position 12128: 0.0062841224677917425
Position 1483: 0.005671911658814045
Position 1368: 0.005572242700612234
Position 14550: 0.005449747860816741
Position 1649: 0.005248289599047959
Position 8539: 0.005111560867648694
Position 5212: 0.004938237178319996
Position 1598: 0.0046529227749947015
Position 7650: 0.00463613917798204
Position 10083: 0.004616712908864848
Position 544: 0.004239140994675525
Position 13733: 0.004140822013392489
Position 15355: 0.004056509261056603
Position 11422: 0.003934592930191351
Position 5200: 0.0037217586975917486
Position 15860: 0.003475508581637998
Position 14456: 0.0034130599180732606
Position 4707: 0.0034094852149956813
Position 8374: 0.0032240847419697407
Position 493: 0.0030773616024360045
Position 4144: 0.003027253122312919
Position 9324: 0.002965723212864279
Position 315: 0.002852520558831444
Position 3591: 0.0028024930802990496
Position 16694: 0.002793529303642312
Position 15458: 0.002594040150678098
Position 3220: 0.002563850088278788
Position 15450: 0.0025198783690772325
Position 4652: 0.0023663985526199893
Position 14019: 0.0023257268640592146
Position 8492: 0.0021780669019167208
Position 4684: 0.0021531504170489604
Position 7227: 0.001999155339863231
Position 12925: 0.0019272561350165158
Position 671: 0.001904612784999069
Position 564: 0.0018586876089556883
Position 5189: 0.001857790192946518
Position 5538: 0.0018100025260119508
Position 3236: 0.001809426185990436
Position 10724: 0.0016770454557791291
Position 8548: 0.0016280361991970872
Position 16873: 0.0015939643459609134
Position 14806: 0.0015215499137064023
Position 16536: 0.001513677825190079
Position 16945: 0.0014842326895013217
Position 290: 0.0014755949227833241
Position 8284: 0.0014729628662008035
Position 12240: 0.0013108240436814844
Position 8577: 0.001227815794526659
Position 6045: 0.0012189476619960437
Position 7321: 0.0011921811170142152
Position 556: 0.0011828426871161467
Position 15864: 0.0011701723505266857
Position 16576: 0.0011313816031318941
Position 5085: 0.001117629174538806
Position 3437: 0.0011089303627287923
Position 7391: 0.0010932633708618336
Position 134: 0.0010883000864938754
Position 12839: 0.0010640559718488713
Position 1508: 0.0010609421061000695
Position 9190: 0.0010152997615456346
Position 604: 0.000982566319873668
Position 8085: 0.0009736409678151676
Position 3228: 0.000833435133664859
Position 14011: 0.0007950009804139911
Position 7166: 0.0007720524695139621
Position 13943: 0.0007700093601102023
Position 15807: 0.0007283844974526835
Position 961: 0.0007083204257462141
Position 5895: 0.0007077530326771097
Position 16712: 0.0006736669031716335
Position 534: 0.0006258051919018424
Position 1475: 0.0006183206651893105
Position 1211: 0.0005777382134570726
Position 3772: 0.0005516209844416256
Position 16704: 0.0005328902331597953
Position 16231: 0.00052071739689808
Position 3856: 0.0005165036781216381
Position 38: 0.000515965813489216
Position 10986: 0.000499416440272803
Position 14670: 0.0004678332162212607
Position 526: 0.00044967013673227806
Position 2172: 0.00044558079776074126
Position 8890: 0.0004432642896860941
Position 7888: 0.00044188726270714084
Position 10819: 0.00043559286739465973
Position 14240: 0.00042716229675709847
Position 669: 0.00041240690573915277
Position 3205: 0.00040789171290473797
Position 3753: 0.0003980884107714094
Position 7087: 0.0003858014851622654
Position 11026: 0.00037238394013067085
Position 2407: 0.000367825531754418
Position 113: 0.0003630142634031217
Position 3834: 0.0003623872166540903
Position 3023: 0.00034660790030691406
Position 12514: 0.0003324143815806348
Position 16844: 0.0002764873770877989
Position 464: 0.000270823937229969
Position 287: 0.0002676346391413319
Position 2691: 0.00026744330417794175
Position 1754: 0.0002318268212679466
Position 3880: 0.00021065540842480412
Position 16544: 0.00020407440026514427
Position 262: 0.0001986772130329088
Position 5197: 0.00019784073509776168
Position 9562: 0.00015816085276343784
Position 16540: 0.0001559914965000369
Position 7173: 0.0001549929024579685
Position 17307: 0.00014661138037555944
Position 9603: 0.0001296390936503691
Position 12010: 0.00011505476106271591
Position 11982: 0.00011211557458885316
Position 11012: 7.272043781397897e-05
Position 3575: 4.3977876158331666e-05
Position 17020: 3.962632870666408e-05
Position 13782: 3.906462240403855e-05
Position 16559: 3.793268544821384e-05
Position 699: 3.5941328063055854e-05
Position 3537: 3.447698496275193e-05
Position 13496: 3.2735348733085484e-05
Position 68: 2.7831743209644785e-05
Position 304: 2.68644514406868e-05
Position 874: 2.5859905334573816e-05
Position 649: 2.4815905108033036e-05
Position 3429: 2.2538195125312504e-05
Position 520: 1.859819570494944e-05
Position 3595: 1.859621052588461e-05
Position 3357: 1.8259199564201653e-05
Position 14298: 1.7433738166890254e-05
Position 1196: 1.713447903690899e-05
Position 569: 1.6442812373462858e-05
Position 1352: 1.4781802311706197e-05
Position 16553: 1.4768921026568883e-05
Position 1219: 1.3651147915792365e-05
Position 4925: 1.2170481208126532e-05
Position 13432: 1.115815074854171e-05
Position 206: 1.111532605752604e-05
Position 4875: 1.069031302068729e-05
Position 132: 1.0427469981501476e-05
Position 1188: 9.896100296709124e-06
Position 3260: 9.726772064247478e-06
Position 1117: 9.521489457359894e-06
Position 16: 9.427789561150366e-06
Position 16588: 9.267288413866696e-06
Position 13735: 8.929244166864406e-06
Position 4789: 6.3953761997109964e-06
Position 1549: 5.545920658752324e-06
Position 13399: 5.360894744361758e-06
Position 1260: 5.264243946094772e-06
Position 1668: 4.645698882612433e-06
Position 148: 4.418897166117955e-06
Position 5210: 4.376179092152729e-06
Position 3902: 4.280885234780403e-06
Position 5225: 4.122867595304402e-06
