Gene = 1700008O03Rik
index = 6
Annotated 5SS: [   44   708 12088 12379 13981]
Annotated 3SS: [  505 12014 12257 13846 14648]
SMsplice 5SS: [  266  4789  8518 12132 12379 13981]
SMsplice 3SS: [ 4706  8437 12014 12257 13846 14648]
top_k =  1000
Partition function (log Z): -2.872815940419721

Sorted 5' Splice Sites (High to Low Probability):
Position 8518: 0.9787323100604932
Position 13981: 0.9323246382619754
Position 12379: 0.9211366964871819
Position 4789: 0.5609557251004184
Position 708: 0.5018065948330803
Position 12132: 0.4758975398388476
Position 1777: 0.4679697049842935
Position 11356: 0.4458742883700671
Position 266: 0.402860348096731
Position 5809: 0.36024964198754783
Position 12088: 0.3137844027975345
Position 11926: 0.2731999632772337
Position 448: 0.1509246095703817
Position 6686: 0.14432206184571553
Position 10283: 0.11685506315941618
Position 4499: 0.10435116685772328
Position 12537: 0.09912615492528605
Position 11500: 0.08213493486523506
Position 473: 0.0755087617023995
Position 230: 0.05718677204762575
Position 2079: 0.054641807677198805
Position 8129: 0.04061099433931293
Position 6586: 0.03557422076474847
Position 9724: 0.032130572686794076
Position 2235: 0.0313422860506158
Position 14734: 0.031220056742431647
Position 13959: 0.030271131132842594
Position 173: 0.029645561356174
Position 14548: 0.026486934620731754
Position 653: 0.023714684356242348
Position 1030: 0.01984985053388502
Position 10602: 0.01903817130842083
Position 3341: 0.018916796022367455
Position 5694: 0.013526491367078305
Position 7085: 0.013309753705633238
Position 81: 0.011987114751333905
Position 185: 0.011658760122901566
Position 7445: 0.011457512902740455
Position 3890: 0.010945306345882111
Position 6594: 0.010765270330067389
Position 3337: 0.010733472040759221
Position 3539: 0.01029385687148228
Position 14009: 0.009921127163192706
Position 12977: 0.009004769242937966
Position 9233: 0.008848863363934794
Position 8035: 0.007313578200906179
Position 5318: 0.007050286372921053
Position 8842: 0.006795609500891433
Position 11989: 0.006138529610577733
Position 11715: 0.005814990162604231
Position 12804: 0.005615661613498803
Position 5954: 0.004973502624639944
Position 425: 0.0046731076334835435
Position 2959: 0.004183840636202113
Position 6009: 0.004082263383508753
Position 14323: 0.0037787632941304722
Position 48: 0.003768929597744483
Position 14553: 0.0033089931064521723
Position 9865: 0.003290446285425532
Position 1494: 0.0027399979539428983
Position 14649: 0.0026261488748761603
Position 716: 0.002550778329513345
Position 14291: 0.002181089085390742
Position 84: 0.0015426773724635835
Position 12478: 0.001345708613488748
Position 14271: 0.0013233724964696022
Position 588: 0.0013208517764847323
Position 14724: 0.0013176278357001781
Position 6862: 0.0012797497225682044
Position 3873: 0.0012764268383152369
Position 814: 0.0011069606648612213
Position 8599: 0.0010918077839330177
Position 30: 0.0010104267875209881
Position 6311: 0.0008834866049941436
Position 14310: 0.0006133497690428922
Position 299: 0.0004931352652081103
Position 464: 0.0004660004894128766
Position 1128: 0.00043172807092421424
Position 14791: 0.0003521093982996984
Position 14608: 0.00034777221539873606
Position 12317: 0.00032498307778259974
Position 486: 0.0003226111227397192
Position 1570: 0.00026112362481238563
Position 5938: 0.00018793959711719632
Position 370: 0.00018372914084503688
Position 322: 0.00014328774681956287
Position 3394: 0.00013231085785106887
Position 2997: 0.0001262449657916757
Position 430: 0.00010857577657459343
Position 5988: 9.89736241494426e-05
Position 11: 9.098247532011091e-05
Position 4800: 9.068045321574214e-05
Position 1367: 7.965270784968179e-05
Position 12894: 4.3351649176140455e-05
Position 1023: 4.155108275272619e-05
Position 3176: 4.0063305579801994e-05
Position 3648: 4.0024036577142575e-05
Position 749: 3.56313167316667e-05
Position 488: 3.144839788141334e-05
Position 1034: 2.731300706587844e-05
Position 2839: 1.7884815789316688e-05
Position 12519: 1.2457799959408443e-05
Position 3498: 1.2036906068677543e-05
Position 3178: 1.153483894156266e-05
Position 3399: 1.0493980184423054e-05
Position 1329: 9.243529025676033e-06
Position 348: 8.793649323928932e-06
Position 7: 8.211863790581351e-06
Position 3242: 7.76180121019724e-06
Position 520: 6.875629175348445e-06
Position 12461: 5.66776936766214e-06
Position 3248: 4.750434519105818e-06
Position 21: 4.5274132147430325e-06
Position 1691: 4.1867082130533674e-06
Position 513: 4.042059272957042e-06
Position 1836: 2.7927111753049572e-06
Position 3928: 2.752153905079407e-06
Position 2358: 2.6879611966571644e-06
Position 557: 2.4436968520721316e-06
Position 12847: 2.407161046852621e-06
Position 90: 2.237137481113506e-06
Position 2446: 2.0890479842264875e-06
Position 499: 1.4580830826764254e-06
Position 490: 1.255358208706229e-06
Position 12940: 1.137572632258153e-06
Position 14092: 1.0476897428400085e-06
Position 531: 1.0043532579825665e-06
Position 534: 6.509594518036584e-07
Position 496: 4.6388852057662545e-07
Position 580: 2.0190567834522827e-07
Position 839: 7.102206034564114e-08
Position 900: 6.863777534598519e-08
Position 848: 6.711020201903389e-08
Position 578: 4.7912200881201975e-08
Position 14580: 3.5641741975993226e-08
Position 524: 2.5104893102427725e-10
Position 518: 2.207040838865971e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 8437: 0.9754369811637803
Position 12257: 0.9103171752318606
Position 12014: 0.7391935191663186
Position 14648: 0.7331195404996597
Position 13846: 0.5684938491692372
Position 4706: 0.5563420422070819
Position 11272: 0.3586127268999393
Position 5607: 0.34425494455733924
Position 11817: 0.3187808752875731
Position 13876: 0.2740467903928092
Position 6484: 0.19194801056326824
Position 14547: 0.18361782452163294
Position 1695: 0.16187811109968156
Position 11249: 0.15883651960421724
Position 542: 0.12966905691872352
Position 1453: 0.12830604623532543
Position 1570: 0.09075823845465965
Position 13850: 0.07084987497725706
Position 10185: 0.0641528462069666
Position 4272: 0.06305880952878319
Position 12460: 0.06218179555190047
Position 13867: 0.053331387099680126
Position 14798: 0.05181080773375021
Position 10215: 0.04970852429949631
Position 588: 0.04693429464253366
Position 505: 0.04420688419756416
Position 4226: 0.037719395123731625
Position 1644: 0.030744772598425986
Position 14668: 0.030221590810936304
Position 1996: 0.029524554427832098
Position 7849: 0.026275630814277497
Position 625: 0.026158838185225918
Position 9662: 0.026129307163798358
Position 7029: 0.024767266608373698
Position 14499: 0.021369261525601386
Position 513: 0.019990130001135274
Position 7992: 0.01885596992145616
Position 2044: 0.018532502894679823
Position 3276: 0.018297838339973317
Position 1701: 0.018228325874433036
Position 364: 0.017350975016879235
Position 12501: 0.016579667836127063
Position 11988: 0.015005374706373673
Position 3147: 0.014971363629675287
Position 14474: 0.014828641102381166
Position 5637: 0.014743357835512944
Position 2115: 0.013584389258635194
Position 1609: 0.01356729239635398
Position 12037: 0.012867551063447304
Position 3777: 0.012508469482702605
Position 5666: 0.011304897836084161
Position 1893: 0.010252807656520826
Position 11423: 0.010137681424365998
Position 12403: 0.009115834734193015
Position 9109: 0.008848863363934794
Position 9571: 0.008816996519505883
Position 12276: 0.007838984902356495
Position 12777: 0.007687155677012691
Position 5088: 0.006925968743329053
Position 10472: 0.006518546649453704
Position 14676: 0.006120871069462753
Position 14884: 0.005757758312840029
Position 1999: 0.005631031539815573
Position 1664: 0.005541662043434893
Position 5585: 0.0051938060001069245
Position 8449: 0.005061497813768075
Position 14510: 0.004810999172373408
Position 4711: 0.004704363346552266
Position 5713: 0.004539563946862489
Position 2869: 0.004300926854732631
Position 12824: 0.004269705916357825
Position 14190: 0.004244419821674451
Position 10391: 0.003862165112749987
Position 14552: 0.0038148492752415335
Position 1513: 0.003728035972789681
Position 11589: 0.0036707808267064353
Position 10491: 0.0036004507256028402
Position 944: 0.0035547067273042398
Position 1926: 0.0034387885263896527
Position 3423: 0.0033867477852122033
Position 8718: 0.0033212473945282706
Position 2022: 0.0032834532797136012
Position 14151: 0.003212634710704697
Position 1724: 0.0031739435785116885
Position 5763: 0.0028975247383403115
Position 10337: 0.0028964767692692957
Position 1709: 0.0028444420480256416
Position 8072: 0.002792971804485455
Position 548: 0.0026916694237887687
Position 4330: 0.002646667934326845
Position 639: 0.002548633445686188
Position 1544: 0.002344796427192337
Position 13782: 0.002180348293133517
Position 10305: 0.0021605320513450044
Position 12803: 0.0021508949142607626
Position 11638: 0.002144209335897792
Position 544: 0.0020081874515476654
Position 1668: 0.001748037930983723
Position 551: 0.0016622801019463903
Position 10047: 0.001651066698665355
Position 1474: 0.001610617556612154
Position 13771: 0.0015311123730930437
Position 3311: 0.0014495146251812193
Position 888: 0.0014001532784168713
Position 8662: 0.0013690565089291484
Position 10250: 0.0013426259542879055
Position 14504: 0.00130208854263692
Position 14174: 0.0012955262718706698
Position 13891: 0.0012744820071162249
Position 12936: 0.0012616730085897264
Position 1968: 0.0012182708743543368
Position 3402: 0.0012060263408594316
Position 8629: 0.0009973612036168061
Position 988: 0.0009503816063895998
Position 6115: 0.0008834866049941439
Position 3097: 0.0008828216504252683
Position 1000: 0.0008527924890919516
Position 1585: 0.0008108380199339378
Position 891: 0.0008049421490207483
Position 1223: 0.0007958760951087339
Position 13679: 0.0007904556111260203
Position 1381: 0.0007903908017042814
Position 13911: 0.000776381032024867
Position 819: 0.0007666231282370643
Position 375: 0.0006751274704515056
Position 699: 0.0006336033609290249
Position 12466: 0.0006141581033533021
Position 554: 0.0005554585334644416
Position 14826: 0.0005305471467847011
Position 991: 0.0005109224921627139
Position 900: 0.0004941944562243385
Position 13692: 0.0004937707884146349
Position 9753: 0.0004747152889153761
Position 1457: 0.0004563029791446212
Position 11185: 0.0004555302284767116
Position 859: 0.0004268852042300602
Position 2172: 0.00037983743887968406
Position 14517: 0.00037560057425895654
Position 4182: 0.00037380405621519536
Position 14867: 0.00036897736534514757
Position 14917: 0.0003586529295773371
Position 12676: 0.00034285842199063404
Position 13684: 0.0003256007518717992
Position 946: 0.0003255056368758505
Position 1408: 0.00029017152074368736
Position 13656: 0.0002798154241566401
Position 3941: 0.00026935803120031575
Position 12893: 0.00026902183644799944
Position 14565: 0.0002581070642895944
Position 14839: 0.0002388824506687495
Position 1763: 0.00023745552339535047
Position 8598: 0.00021331879730775486
Position 1719: 0.00020784318900975152
Position 557: 0.0001918736637700065
Position 14488: 0.00017700855141473655
Position 13402: 0.0001725798275883944
Position 1411: 0.00016744933551704523
Position 1493: 0.00016493619276764318
Position 14392: 0.00016029150983036067
Position 14365: 0.00015940512572012216
Position 14851: 0.00014896284573412638
Position 8736: 0.0001363931280879657
Position 1321: 0.00012813677713433564
