Gene = Dusp23
index = 351
Annotated 5SS: [347]
Annotated 3SS: [1135]
SMsplice 5SS: [347]
SMsplice 3SS: [2036]
top_k =  1000
Partition function (log Z): -9.83663739390309

Sorted 5' Splice Sites (High to Low Probability):
Position 347: 0.6575983991733398
Position 359: 0.19784779987630727
Position 860: 0.1508108619771998
Position 1493: 0.08732028556691399
Position 1074: 0.060182790732170324
Position 183: 0.03907283313428288
Position 1273: 0.03734439482983536
Position 740: 0.027579314192593355
Position 458: 0.002900877651435662
Position 970: 0.0025476570314876615
Position 1943: 0.0021969608385794632
Position 637: 0.002130410869037415
Position 1390: 0.002080912644902116
Position 1909: 0.0018837254419672522
Position 1406: 0.0017666105205672675
Position 197: 0.001604427534319515
Position 185: 0.0015594783865626055
Position 445: 0.0013190260390473078
Position 39: 0.0012944932151584894
Position 541: 0.0012338344911990377
Position 398: 0.0012196886299645055
Position 2063: 0.0011194107039997458
Position 1766: 0.0008278804415712834
Position 430: 0.0007590592200790724
Position 18: 0.0007224940610349558
Position 64: 0.0007172615143891986
Position 228: 0.0005121832023347894
Position 1300: 0.0005013538087332732
Position 615: 0.0003639995321255306
Position 1062: 0.00035057649835889507
Position 110: 0.0003455502308361744
Position 987: 0.00033947125602154396
Position 419: 0.00033195818204076265
Position 286: 0.0002714367269739508
Position 139: 0.00022786642247584604
Position 662: 0.0001878215112504997
Position 1067: 0.0001836829504325622
Position 199: 0.00017661230412565587
Position 531: 0.000163576444161074
Position 476: 0.00013209315125781073
Position 745: 0.00012104316652048605
Position 311: 0.00012065729225721742
Position 237: 0.00012002383291100927
Position 320: 0.00011401524532451004
Position 1866: 0.00010795313756469752
Position 166: 9.576498470951418e-05
Position 1292: 9.069787771866837e-05
Position 922: 8.335239097677096e-05
Position 1432: 7.518999697981988e-05
Position 932: 7.294079276134223e-05
Position 1380: 7.186573632134847e-05
Position 1024: 7.028399904693153e-05
Position 1017: 6.578141945825353e-05
Position 567: 6.455033524682855e-05
Position 1199: 5.56611944854761e-05
Position 1531: 3.6260039357055845e-05
Position 1088: 2.9234780181713397e-05
Position 601: 1.5692222655274773e-05
Position 754: 1.1741765032411603e-05
Position 557: 9.744788518630643e-06
Position 645: 8.532727553938664e-06
Position 471: 6.984273398502719e-06
Position 864: 6.526827564380806e-06
Position 1069: 5.225526138998376e-06
Position 769: 4.352393650467184e-06
Position 86: 2.250103665144582e-06
Position 1043: 1.3182064401444545e-06
Position 584: 1.1500533418769163e-06
Position 1121: 2.972899510685519e-07
Position 509: 1.7974814842716463e-07
Position 534: 1.2654893313877497e-07
Position 562: 1.1987954987608924e-07
Position 689: 3.3372263994492824e-08
Position 1878: 3.0574133439711054e-08
Position 825: 7.2028639181453595e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2036: 0.4494179518779943
Position 1135: 0.20486671694232209
Position 853: 0.15050796670715108
Position 1160: 0.07377174178016287
Position 1405: 0.04931698359138178
Position 1907: 0.03711675040785492
Position 904: 0.03384501669748005
Position 1223: 0.029049890803491532
Position 298: 0.021360836183179525
Position 2107: 0.02049171471094564
Position 525: 0.01870453956469791
Position 1869: 0.01660638781594658
Position 879: 0.01639889251627699
Position 1259: 0.014306707421947184
Position 792: 0.013463267058965729
Position 1448: 0.01302147687320384
Position 681: 0.012702444990226136
Position 1187: 0.011220428635263154
Position 2150: 0.009996413874667745
Position 1755: 0.009716869400683495
Position 1035: 0.009207321762144505
Position 2056: 0.008165970689752495
Position 2062: 0.007586476137125325
Position 1121: 0.007324007723530009
Position 684: 0.006516249404673038
Position 1466: 0.005874171571762396
Position 1226: 0.004755089346949792
Position 581: 0.003320786344952728
Position 724: 0.0031516677780116095
Position 1367: 0.002762607202605525
Position 1811: 0.0027117215457554407
Position 509: 0.002025041727753281
Position 1204: 0.0018759138512555412
Position 1626: 0.0018567891524255739
Position 1841: 0.0016621167751723412
Position 1207: 0.001502750080802153
Position 830: 0.001501923512730425
Position 1937: 0.00133093636424624
Position 1282: 0.0012640314721083863
Position 530: 0.0010472678798042572
Position 1838: 0.0009285195595230028
Position 884: 0.0008995652769557763
Position 769: 0.000736019295378406
Position 1435: 0.0005813866949337717
Position 1432: 0.000558761404829693
Position 1300: 0.00048322842614379125
Position 820: 0.00041860909482611334
Position 228: 0.000414364254675556
Position 1715: 0.00035316918992152904
Position 1659: 0.00034800342202139623
Position 943: 0.00033373895214554837
Position 1808: 0.0002539126260946273
Position 1672: 0.00023421368308760332
Position 1006: 0.00021365833955573602
Position 913: 0.0002058657186627858
Position 181: 0.00020008400136277085
Position 2113: 0.00019276955413332549
Position 528: 0.00017869679078106799
Position 464: 0.00015956401356306574
Position 1309: 0.00015031495564100234
Position 486: 0.00012964469759196279
Position 736: 0.0001200396788762823
Position 739: 0.00011676875057755573
Position 557: 0.00011571989013453153
Position 166: 0.00010637691004044796
Position 544: 8.89972439033822e-05
Position 2071: 8.625256381523197e-05
Position 733: 8.602885271251385e-05
Position 234: 8.532269433324762e-05
Position 973: 8.117436736579498e-05
Position 1757: 7.87957388214028e-05
Position 1914: 7.74617874104059e-05
Position 1675: 7.356388779849943e-05
Position 1817: 6.76204575141296e-05
Position 1056: 6.14106530449515e-05
Position 1634: 6.115947935695456e-05
Position 1285: 5.982177571671616e-05
Position 634: 5.776027427149658e-05
Position 952: 5.167991702457123e-05
Position 745: 4.797103735857819e-05
Position 947: 4.504405992740584e-05
Position 1083: 4.3165474953618336e-05
Position 589: 3.7646700734135775e-05
Position 1527: 3.229597794082338e-05
Position 922: 2.9506579277502582e-05
Position 584: 2.747945868090168e-05
Position 1078: 2.504440022702497e-05
Position 651: 2.0546721608453787e-05
Position 1333: 1.7801846917045525e-05
Position 211: 1.7017340229236436e-05
Position 316: 1.6349844354946667e-05
Position 551: 1.436066543337147e-05
Position 1288: 1.4001439796500055e-05
Position 636: 8.399860236760396e-06
Position 605: 4.7228023905616e-06
Position 1017: 4.5244194748776985e-06
Position 615: 3.0888291375951877e-06
Position 959: 2.5647421657243065e-06
Position 567: 2.294269853576684e-06
Position 864: 1.972952555655579e-06
Position 997: 1.2000770881799687e-06
Position 593: 1.1305960542492313e-06
Position 653: 1.1171997935048398e-06
Position 964: 9.431952886303407e-07
Position 541: 5.575269118357391e-07
Position 1058: 4.3160582049975226e-07
Position 987: 2.947615279814275e-07
Position 346: 2.6461773212305623e-07
Position 622: 1.9304046361237237e-07
Position 413: 1.912705208614693e-07
Position 555: 1.79658287251018e-07
Position 471: 9.724336807515505e-08
Position 328: 9.261808118176175e-08
Position 351: 8.64812042822775e-08
Position 344: 8.357574177738458e-08
Position 436: 3.499312981397421e-08
Position 428: 3.1123268256749344e-08
Position 553: 2.7769082283843416e-08
Position 367: 1.8875123417669506e-08
Position 369: 1.0700164832077076e-09
Position 419: 8.099256593473704e-10
Position 373: 3.983122506573447e-11
Position 390: 1.3324478179841716e-11
Position 363: 1.1133737021749537e-11
Position 438: 7.180041803540592e-12
Position 430: 4.82394246997824e-12
Position 375: 3.722960882613276e-12
Position 398: 1.0465252226721395e-12
