Gene = Slc40a1
index = 982
Annotated 5SS: [  362   866  4427  6698  7274 13347 14691]
Annotated 3SS: [  797  4266  6581  7146 13100 14051 15862]
SMsplice 5SS: [ 362 4427 6698 7274]
SMsplice 3SS: [ 4339  6581  7146 14051]
top_k =  1000
Partition function (log Z): -3.4014470676861155

Sorted 5' Splice Sites (High to Low Probability):
Position 7274: 0.9960793542221664
Position 362: 0.9435503537383764
Position 4427: 0.9276989843203396
Position 6698: 0.8650684019343978
Position 866: 0.4107969174963007
Position 13347: 0.28194453475280984
Position 14691: 0.24357869174551078
Position 14281: 0.22083588358894232
Position 9513: 0.21462208843751862
Position 11878: 0.17391625661763616
Position 3707: 0.13487917174695532
Position 685: 0.11640991349001713
Position 8363: 0.08751923111044511
Position 6183: 0.035663319197928915
Position 13307: 0.024707676887323532
Position 403: 0.02305777034797758
Position 972: 0.01939196286541237
Position 10681: 0.01708564359903843
Position 1185: 0.016572625183879117
Position 9146: 0.016343814457024312
Position 3022: 0.01580522130240414
Position 2717: 0.01567701290141634
Position 6479: 0.015227121167326097
Position 1149: 0.012912267224855379
Position 1145: 0.010347096621731286
Position 9491: 0.009500514728722625
Position 3580: 0.008282292991475704
Position 5795: 0.006087051302466387
Position 11141: 0.00578872431738328
Position 7920: 0.005533994279671139
Position 13710: 0.0042968702606611744
Position 9988: 0.003685782650654934
Position 11819: 0.00351905179403758
Position 2627: 0.0032541237117953673
Position 11786: 0.003153900556227838
Position 10811: 0.002968910608873056
Position 5046: 0.0022925854452446144
Position 2303: 0.002210346959896283
Position 2236: 0.0021352645744933236
Position 6421: 0.001967983029716292
Position 4042: 0.001963981639529919
Position 870: 0.001960111818207319
Position 6465: 0.0018421054123220972
Position 391: 0.0018088961936325123
Position 2227: 0.0016711569619612654
Position 4394: 0.0016180186778766282
Position 4211: 0.0014881063092179537
Position 7048: 0.001473306237362794
Position 967: 0.0013991222165172833
Position 5994: 0.0013660681682134176
Position 15662: 0.0013375651428902916
Position 2248: 0.0013199676744574615
Position 4778: 0.0012568700022574815
Position 5876: 0.0010657148842933683
Position 5678: 0.0008644843863667611
Position 7053: 0.0008339994706995565
Position 6825: 0.000785020261885398
Position 6935: 0.0007117273160330178
Position 6679: 0.0006538078951623924
Position 7021: 0.0006040920910832134
Position 105: 0.0005858015261901735
Position 6613: 0.0005226269223354146
Position 6611: 0.0004886413483839669
Position 13058: 0.0004453248679043522
Position 371: 0.0004306937833053987
Position 663: 0.00039036855266381054
Position 50: 0.00034581518443072007
Position 11796: 0.00030628237168974014
Position 6692: 0.0002979125722652331
Position 6948: 0.00028129219637842057
Position 366: 0.00026833486525324005
Position 6599: 0.00021509780599130937
Position 8785: 0.00019764764869832914
Position 7688: 0.00019335257804634583
Position 6549: 0.0001297667450551761
Position 689: 0.00011957110145981472
Position 6890: 0.00010417149230012207
Position 8017: 9.308752309803712e-05
Position 456: 9.243606984024045e-05
Position 6647: 8.987266973815877e-05
Position 7702: 8.478614981362464e-05
Position 6702: 7.39085143488352e-05
Position 143: 6.903048078209935e-05
Position 6576: 6.838598808563305e-05
Position 160: 6.759314933527013e-05
Position 8908: 6.443476709900728e-05
Position 157: 5.632224227604102e-05
Position 1296: 5.558228938006909e-05
Position 7845: 5.555897231355665e-05
Position 7971: 5.415777856289884e-05
Position 114: 5.369470890005326e-05
Position 173: 5.3085102848830354e-05
Position 8090: 5.171035376131521e-05
Position 3007: 5.077178876334363e-05
Position 4518: 4.6430075099650905e-05
Position 4788: 4.2039529176817744e-05
Position 4756: 4.1873067451834466e-05
Position 7987: 4.119384038551972e-05
Position 6860: 3.91909170552055e-05
Position 934: 3.4766558613950126e-05
Position 696: 3.4445699146102584e-05
Position 2641: 2.8086856420073458e-05
Position 617: 2.441216591785576e-05
Position 937: 2.2611755474510462e-05
Position 4892: 2.1920849885926514e-05
Position 8350: 2.1531257111426216e-05
Position 6060: 2.092449441849999e-05
Position 2042: 2.0102322945694555e-05
Position 186: 1.9797396175504678e-05
Position 649: 1.5176855515437918e-05
Position 163: 1.4917613291031032e-05
Position 680: 1.462576680164035e-05
Position 36: 1.4553947305642405e-05
Position 419: 1.1538049373104043e-05
Position 8377: 1.0346104589149416e-05
Position 381: 9.425066565089285e-06
Position 359: 8.739644832012228e-06
Position 9735: 8.64156321694219e-06
Position 314: 7.820634273444047e-06
Position 516: 6.892197652532485e-06
Position 530: 6.704468305374471e-06
Position 1607: 5.966546213175211e-06
Position 103: 4.7750986555381735e-06
Position 1042: 4.64588827158053e-06
Position 9093: 3.922064092262015e-06
Position 568: 3.47228162162554e-06
Position 433: 3.3882324413240365e-06
Position 219: 3.347243110792315e-06
Position 9814: 3.2837749999732246e-06
Position 176: 3.1597638813837804e-06
Position 1254: 3.076434029735675e-06
Position 9528: 2.6945472974570337e-06
Position 204: 2.575619132244635e-06
Position 608: 2.1218772745797986e-06
Position 9555: 2.066211871070446e-06
Position 911: 2.0568203388814075e-06
Position 954: 1.6531250827193936e-06
Position 914: 1.5126472838436067e-06
Position 246: 1.0303651056353425e-06
Position 4572: 9.915602406157452e-07
Position 422: 9.03968473567872e-07
Position 443: 7.952668124623405e-07
Position 316: 5.573738200254282e-07
Position 231: 5.260691099259268e-07
Position 885: 5.195680562905305e-07
Position 590: 4.795124700485451e-07
Position 983: 3.45109988126388e-07
Position 755: 2.9651692350685734e-07
Position 207: 2.933837016316263e-07
Position 9997: 2.6941431954502825e-07
Position 7358: 2.570086791443921e-07
Position 479: 2.4159026998876666e-07
Position 997: 2.3777048979874558e-07
Position 7453: 1.0717936393979015e-07
Position 578: 1.0532877023424561e-07
Position 1029: 8.24106897268433e-08
Position 1011: 8.133273448888135e-08
Position 7494: 6.436877368175862e-08
Position 1046: 3.7413286913044525e-08
Position 899: 3.3751142397994684e-08
Position 7311: 2.0383973336561207e-08

