Gene = Fip1l1
index = 409
Annotated 5SS: [  313  1397  1533  5541  6664 10028 10712 11377 21701 35744 37137 49624
 51609 52752 56545 59763]
Annotated 3SS: [ 1351  1492  5482  6559  9962 10603 11245 21590 35649 36979 49596 51553
 52695 56324 59624 60389]
SMsplice 5SS: [  313  5541  6664 10712 11377 17355 21701 25121 29178 37137 52752 56545
 59763 60552]
SMsplice 3SS: [ 5482  6559 10555 11245 17274 21590 25071 29069 37049 52695 56324 59624
 60389 61118]
top_k =  1000
Partition function (log Z): -8.625834868330152

Sorted 5' Splice Sites (High to Low Probability):
Position 10712: 0.9920140930615711
Position 21701: 0.9913878183136683
Position 37137: 0.9883710883178881
Position 25121: 0.9835893546399589
Position 5541: 0.96500954852092
Position 6664: 0.960754820675984
Position 313: 0.9571312816351234
Position 11377: 0.9123061886005943
Position 29178: 0.49875102918644276
Position 8177: 0.4652848536375268
Position 22292: 0.46244989513451984
Position 7733: 0.4204697794754846
Position 14077: 0.39401793788729594
Position 17355: 0.3733520232915572
Position 17566: 0.29758335253090895
Position 10028: 0.26377494884362457
Position 13238: 0.2399819700712557
Position 35744: 0.23760581229391017
Position 11727: 0.16600135679314124
Position 10055: 0.15398224449036843
Position 29743: 0.13772200486690722
Position 23768: 0.11944511214459
Position 10390: 0.11036499019842189
Position 17411: 0.10316124874758091
Position 845: 0.07839554642101036
Position 8442: 0.0753519437645984
Position 711: 0.06230435882885179
Position 1533: 0.04696626357906985
Position 13814: 0.04550919577575693
Position 18396: 0.0412800431754982
Position 1397: 0.04081190939220319
Position 1986: 0.03942911376171175
Position 20776: 0.037322770614776825
Position 17517: 0.03624915653701709
Position 21938: 0.03607760922865008
Position 20829: 0.03491296602135257
Position 1713: 0.034144479913956964
Position 89: 0.03289232988893955
Position 23853: 0.03211776313490339
Position 23715: 0.03140423586946696
Position 7297: 0.031184573338071158
Position 14083: 0.030799151745776153
Position 11041: 0.02962031069992529
Position 28534: 0.027586990009326698
Position 1227: 0.021394031933031618
Position 5687: 0.01946724130680009
Position 11229: 0.019087015289212687
Position 3738: 0.017792870491667827
Position 3774: 0.01694395554159976
Position 7364: 0.016426347599703035
Position 12332: 0.015354801634369848
Position 24931: 0.015198088791378279
Position 3499: 0.013610980646081345
Position 17330: 0.013589193191694743
Position 740: 0.013232848045809965
Position 19917: 0.012793595407218658
Position 16125: 0.011002805711011289
Position 675: 0.011001677326355345
Position 6680: 0.010432034047287786
Position 14088: 0.010231599991327972
Position 5940: 0.01022061950264295
Position 12237: 0.009551375439845607
Position 12552: 0.009096722958356089
Position 6684: 0.009089504026923425
Position 8673: 0.008939663310063021
Position 3831: 0.008914289378648216
Position 4918: 0.008425019240513133
Position 7478: 0.008301712316606043
Position 1681: 0.008224644387620553
Position 5715: 0.006649438113044454
Position 12141: 0.006606877299164405
Position 14044: 0.005198504144777468
Position 5322: 0.005163024682641888
Position 23794: 0.00477096195631818
Position 40976: 0.004620297775185833
Position 5652: 0.004620141787078998
Position 9430: 0.0045090046397160384
Position 6658: 0.004441720149112408
Position 14093: 0.004403912613197944
Position 3818: 0.003993027729373219
Position 5590: 0.003725518739926361
Position 3865: 0.0035674755626133995
Position 16662: 0.0031307993863242604
Position 3750: 0.003070649913765297
Position 1686: 0.0030047688140603704
Position 1584: 0.002970604507579885
Position 13167: 0.0029126900304938482
Position 21885: 0.0028866491596980254
Position 5228: 0.0028677635236668505
Position 12966: 0.0027972947192408406
Position 11462: 0.002616199884597807
Position 9041: 0.002584382873920577
Position 40965: 0.0024330414264771803
Position 16603: 0.0023232430480492885
Position 38257: 0.002318980225754059
Position 305: 0.0023051450529007994
Position 5826: 0.0020217782303220974
Position 10158: 0.0018441649022844298
Position 3754: 0.0018386227470931133
Position 5570: 0.0016006096300341713
Position 772: 0.0014742191383060879
Position 9152: 0.0014663210297405774
Position 7514: 0.0014637325873175528
Position 216: 0.0014579755560376131
Position 5167: 0.0014544044260502997
Position 4116: 0.001383330642384885
Position 7905: 0.001348933832802257
Position 656: 0.0012660537305427446
Position 5580: 0.0012619649743040458
Position 3735: 0.001182601387852196
Position 15651: 0.0011784703338302666
Position 246: 0.0011404603111293786
Position 758: 0.0011216124252936052
Position 616: 0.00109647446561252
Position 13797: 0.001093665861212625
Position 106: 0.0010389472791159445
Position 3962: 0.0010340486825536374
Position 1634: 0.0010239603756681212
Position 1078: 0.0009688428854086413
Position 1143: 0.0009361063390586738
Position 6696: 0.0009120151370437296
Position 10753: 0.0008892373283611057
Position 719: 0.0008398121863953405
Position 331: 0.0008313462141388264
Position 11849: 0.0007492889948387772
Position 1044: 0.0007427135964384364
Position 13784: 0.0006935187278488832
Position 1952: 0.0006915289636730399
Position 1668: 0.000683691329060918
Position 10525: 0.0006568801598165742
Position 7482: 0.0006557753850454284
Position 10518: 0.000638883524052899
Position 7181: 0.0006192254099490903
Position 37194: 0.0005967256248472256
Position 7271: 0.0005818459593330047
Position 11737: 0.0005620823365656172
Position 5070: 0.0005465412258408614
Position 11398: 0.0005185102150775721
Position 5016: 0.0005087060102038528
Position 13380: 0.00048500884709982484
Position 11689: 0.00047080134935812643
Position 5799: 0.00046363991305002226
Position 11164: 0.0004580774713425663
Position 11246: 0.0004347642828444755
Position 13025: 0.0004211039343432728
Position 1537: 0.00041532037640020815
Position 991: 0.0003838262801412847
Position 4271: 0.00037282488299480657
Position 605: 0.000367280003610521
Position 10067: 0.00035658858854228687
Position 10747: 0.00035208258980342803
Position 7193: 0.0003455900205104523
Position 3267: 0.0003396316673655965
Position 7517: 0.00033753684723412204
Position 3718: 0.00033350980924461496
Position 340: 0.0003236951647971825
Position 509: 0.0003217754112509129
Position 1673: 0.0003151705669354838
Position 9490: 0.00031437021944586893
Position 1004: 0.0003053336618255432
Position 2895: 0.0003043948599954983
Position 591: 0.00028949817223909306
Position 589: 0.00028626073965229323
Position 9424: 0.0002709109073846997
Position 1949: 0.00027076909691374935
Position 12086: 0.0002668785019236024
Position 7456: 0.00026665418090808236
Position 1908: 0.0002600625576409492
Position 37588: 0.00024116352575535673
Position 7326: 0.00024100329439161056
Position 10669: 0.00021169784425245763
Position 6291: 0.00020338544853244748
Position 837: 0.00018589195649889285
Position 11555: 0.00018362651007441483
Position 2707: 0.0001801241960591504
Position 2234: 0.000177754939346513
Position 11035: 0.00017268001053210658
Position 5930: 0.0001686901007921915
Position 7776: 0.0001614539150669776
Position 7793: 0.00015638035527818682
Position 183: 0.00015498761888666944
Position 7849: 0.00015236669234513595
Position 10303: 0.00014888539853787452
Position 2463: 0.00014786928519271834
Position 2600: 0.00014033084154051827
Position 1594: 0.00013944331698047298
Position 327: 0.0001377338017450109
Position 2226: 0.00013533040454073397
Position 1645: 0.00010178356112571987
Position 9404: 9.63338008125594e-05
Position 6668: 8.985582244854116e-05
Position 7489: 8.97795925810676e-05
Position 12120: 8.63888039936666e-05
Position 11929: 8.260947692328157e-05
Position 13431: 7.435708467267647e-05
Position 13225: 4.9621289360999095e-05
Position 12634: 4.264761244186668e-05
Position 8172: 3.6505776513843904e-05
Position 8136: 3.558979190724846e-05
Position 54: 3.39967176318874e-05
Position 1167: 3.0944708479985427e-05
Position 1250: 3.063429670816044e-05
Position 10765: 2.9540390601801112e-05
Position 11058: 2.5458961741757195e-05
Position 11206: 2.4396749172635076e-05
Position 120: 2.2561587746168693e-05
Position 1137: 1.9758298622097884e-05
Position 8068: 1.8433518895431893e-05
Position 71: 1.802345382952891e-05
Position 8143: 1.635497594600642e-05
Position 1243: 1.587266058027259e-05
Position 1276: 1.3969617684001449e-05
Position 8164: 1.3545751005705781e-05
Position 807: 1.2779695144966921e-05
Position 299: 1.2630980943657931e-05
Position 1257: 1.2528215352559306e-05
Position 628: 1.12831285233165e-05
Position 475: 1.1250483216409165e-05
Position 415: 1.0717248748841484e-05
Position 715: 1.0600000670028611e-05
Position 379: 7.090954445443868e-06
Position 258: 6.968968234916848e-06
Position 830: 6.843720097744692e-06
Position 1189: 6.413460033215079e-06
Position 1738: 6.212096202426824e-06
Position 425: 5.369860698339294e-06
Position 850: 5.323408261190901e-06
Position 233: 4.852952928794104e-06
Position 1376: 4.612229912350254e-06
Position 761: 4.118919062374737e-06
Position 954: 3.6784301740444597e-06
Position 25: 3.4246303038105924e-06
Position 1028: 3.219554975821319e-06
Position 25957: 3.21363767607774e-06
Position 695: 2.7326469374029846e-06
Position 967: 2.380419141460986e-06
Position 393: 2.2673726832995513e-06
Position 1407: 2.109547946302383e-06
Position 1252: 2.092540972661026e-06
Position 1041: 2.0814666251605787e-06
Position 8448: 2.065648346991727e-06
Position 6895: 1.9691481907330617e-06
Position 8082: 1.869563346598727e-06
Position 364: 1.8448428963128976e-06
Position 648: 1.6638936518971424e-06
Position 920: 1.3929205478515941e-06
Position 852: 1.2995141435451309e-06
Position 6821: 1.298583368794668e-06
Position 1015: 9.986474055998679e-07
Position 1060: 9.568490631722722e-07
Position 6830: 9.254281461872403e-07
Position 804: 9.084259727254825e-07
Position 6989: 8.974276979324725e-07
Position 8182: 8.092377559208771e-07
Position 1022: 7.894314349537472e-07
Position 6899: 7.737721081374823e-07
Position 220: 6.647516444346394e-07
