Gene = Sprn
index = 1018
Annotated 5SS: [329]
Annotated 3SS: [1204]
SMsplice 5SS: [329]
SMsplice 3SS: [1204]
top_k =  1000
Partition function (log Z): -8.337291704198332

Sorted 5' Splice Sites (High to Low Probability):
Position 329: 0.9866281379737462
Position 1367: 0.1983818513420319
Position 1591: 0.09918010394242402
Position 1086: 0.08838325764787343
Position 2022: 0.07404015358879146
Position 1331: 0.05092360305781123
Position 1361: 0.035624822720816345
Position 3819: 0.035622072775483994
Position 1341: 0.02971898044985891
Position 3125: 0.014391774266992929
Position 3754: 0.007814815636707365
Position 3678: 0.007161021488686781
Position 2266: 0.006734989806369464
Position 3533: 0.00628382032288748
Position 732: 0.006199487454417525
Position 144: 0.00595142964962613
Position 1440: 0.005664653065946698
Position 3145: 0.005039519494428143
Position 2141: 0.004596391347474003
Position 1100: 0.004565039323688158
Position 523: 0.004246304596954831
Position 3111: 0.0037227110736824773
Position 232: 0.003181218250132352
Position 3251: 0.002034560668527998
Position 3880: 0.0020046511466494527
Position 342: 0.0017902098929564118
Position 286: 0.001536945012322539
Position 2263: 0.0011738869536896883
Position 70: 0.0011306256943394548
Position 125: 0.0010726587709772913
Position 2127: 0.0010584352988808965
Position 333: 0.0008630784799193599
Position 536: 0.0007403059025935494
Position 1090: 0.0006972612853288676
Position 3502: 0.000659459397763572
Position 119: 0.0005168928140402986
Position 3701: 0.0005085555422012964
Position 3240: 0.0004169633342721643
Position 3938: 0.0004016510430498617
Position 457: 0.000338986229508186
Position 1215: 0.0002521039900214572
Position 322: 0.0001974795209988244
Position 161: 0.0001971246077878018
Position 1608: 0.00014971916789286306
Position 75: 0.00014167296873763806
Position 2353: 0.00012979131809259586
Position 499: 8.158818325349943e-05
Position 465: 7.440415285161983e-05
Position 77: 6.868179073871347e-05
Position 1748: 5.5194209165678695e-05
Position 1092: 5.3526218581266526e-05
Position 708: 5.236318600444975e-05
Position 255: 4.871259422068752e-05
Position 982: 4.3482990867587824e-05
Position 3231: 4.0915815741428064e-05
Position 849: 4.0621391450938046e-05
Position 955: 3.470280375086322e-05
Position 1320: 3.3530550629664774e-05
Position 1686: 3.2727043171156584e-05
Position 554: 2.9840082949806575e-05
Position 82: 2.473144976170238e-05
Position 2165: 1.942064322490774e-05
Position 355: 1.7602770199073503e-05
Position 2771: 1.6141465017617884e-05
Position 569: 1.603472676458367e-05
Position 697: 1.4446458420662662e-05
Position 32: 1.414551929802306e-05
Position 1240: 1.3948992951711382e-05
Position 426: 1.3736866001016473e-05
Position 917: 1.2408869273698532e-05
Position 2564: 1.1829595658492989e-05
Position 2681: 1.165455245021042e-05
Position 901: 1.1540165140667381e-05
Position 1031: 1.0065360284896995e-05
Position 799: 6.568148732669128e-06
Position 229: 6.3973144255871826e-06
Position 1403: 4.881593623252689e-06
Position 1835: 4.866530686860185e-06
Position 1595: 3.5490444472696053e-06
Position 1556: 2.4591154592710736e-06
Position 624: 2.147260862734612e-06
Position 996: 1.957185569714313e-06
Position 797: 1.938655235597151e-06
Position 817: 9.337050106211575e-07
Position 920: 8.362015552635107e-07
Position 572: 7.372427762417894e-07
Position 578: 3.690854983382437e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1204: 0.48166382870575836
Position 1933: 0.20039061754941453
Position 3636: 0.19509061494554214
Position 2971: 0.15744836560556588
Position 3962: 0.12384680104835726
Position 834: 0.05811780958299051
Position 1860: 0.04064633460117499
Position 1281: 0.029809627527303293
Position 3059: 0.02733322991743307
Position 2829: 0.027228529455015704
Position 1415: 0.025509730218246315
Position 3023: 0.025119397156590107
Position 963: 0.02310720257718695
Position 3872: 0.018528718815808823
Position 1884: 0.01779566277021066
Position 3728: 0.017650120829119282
Position 624: 0.015934918200089555
Position 1479: 0.015678346315919595
Position 1172: 0.012470259273987906
Position 1476: 0.01124630877146371
Position 2182: 0.011089259301549068
Position 1487: 0.009947557928924787
Position 3369: 0.009230255985159282
Position 1040: 0.008990655691011417
Position 433: 0.008661617087528706
Position 206: 0.008533726706967702
Position 3372: 0.008447142712327977
Position 4024: 0.007054966582457897
Position 966: 0.006562025197756482
Position 1744: 0.005656970158218886
Position 920: 0.00549072312237662
Position 3318: 0.005467892246459593
Position 2164: 0.0053657308467108065
Position 1779: 0.0050725969956119075
Position 4143: 0.004791312211715947
Position 3667: 0.004791202247085067
Position 3640: 0.004758452450280713
Position 790: 0.004752838803109696
Position 901: 0.003716434691274208
Position 569: 0.0029197055033912895
Position 3422: 0.0029087969041856924
Position 470: 0.002791575208700775
Position 2220: 0.0025797932533027307
Position 3464: 0.0025707478653003014
Position 1218: 0.002392415499381564
Position 3944: 0.002151585931358983
Position 2159: 0.00198573139670324
Position 3229: 0.0016997384209419958
Position 2049: 0.0013254922079288945
Position 585: 0.0011838892621204452
Position 3903: 0.0011586838371465563
Position 1502: 0.0010966042097552329
Position 3750: 0.0010775298133330485
Position 3677: 0.0010633135131176673
Position 1024: 0.0009837005214228401
Position 1906: 0.000973182879972362
Position 852: 0.0009640656396182827
Position 2284: 0.0009291627237278902
Position 1838: 0.000845839676382566
Position 1980: 0.0007386936758318235
Position 1947: 0.000726981124890483
Position 404: 0.0006910522484455137
Position 2978: 0.0006753678837154844
Position 1563: 0.0006704381806975906
Position 3592: 0.0006667811620528741
Position 1003: 0.0006387908218673866
Position 666: 0.0005785645116574636
Position 1099: 0.000562545685425063
Position 1175: 0.0005378294874573505
Position 418: 0.0005343785868386922
Position 1294: 0.000522252339945864
Position 759: 0.0005207260734497656
Position 2940: 0.0004951778773128824
Position 633: 0.0004640913560517276
Position 2808: 0.0004634538403718269
Position 2607: 0.00042669172738026733
Position 1914: 0.00041808638232448676
Position 3428: 0.00041543387320788457
Position 3791: 0.0003773257735179186
Position 3768: 0.00035385350305487825
Position 1436: 0.00030558497225419287
Position 1717: 0.00028934228776893005
Position 1646: 0.000265094591452566
Position 1215: 0.0002639629745601977
Position 3327: 0.00024605369016346824
Position 4001: 0.00023759802958529504
Position 1784: 0.00021361805919250992
Position 1685: 0.00021344338536661734
Position 534: 0.0001909305483511935
Position 2644: 0.00017792797660439613
Position 2622: 0.0001678889203119737
Position 1589: 0.00016098558101978162
Position 437: 0.0001364426535352274
Position 2948: 0.00013104991385688957
Position 1496: 0.0001278464959029153
Position 1868: 0.00012738737918786052
Position 2591: 0.00011790773489886612
Position 4100: 0.00010976348309514378
Position 2398: 0.00010919535839117264
Position 982: 0.00010363490609112907
Position 740: 0.00010141277134495531
Position 2404: 9.928594791880367e-05
Position 1814: 9.056195364480973e-05
Position 673: 8.461703788943624e-05
Position 1424: 7.222699809338314e-05
Position 1077: 6.681226529352297e-05
Position 996: 5.910735560286743e-05
Position 841: 5.50271113746266e-05
Position 2082: 5.4951838971136896e-05
Position 394: 5.4254504201318615e-05
Position 1709: 5.335877353198607e-05
Position 792: 5.272427233807135e-05
Position 639: 4.636701582239755e-05
Position 1421: 4.338334600572872e-05
Position 1105: 3.7791378164803086e-05
Position 247: 3.156230399301932e-05
Position 253: 2.5374615266801027e-05
Position 1340: 2.499558199904474e-05
Position 804: 2.281421401479075e-05
Position 317: 2.0344517926324187e-05
Position 1181: 1.5674495673633096e-05
Position 212: 1.5467285805023927e-05
Position 1427: 1.0416948577385792e-05
Position 2140: 9.722184712422428e-06
Position 855: 9.652138230504286e-06
Position 1359: 9.369457866878387e-06
Position 1556: 8.352924935167532e-06
Position 1307: 7.114470876692406e-06
Position 1320: 6.920403855229503e-06
Position 176: 4.882450069729822e-06
Position 144: 4.580500557619669e-06
Position 1519: 3.7838308190441687e-06
Position 653: 3.1275598221849133e-06
Position 219: 3.0999712675462584e-06
Position 441: 2.596139068309149e-06
Position 1894: 2.3772335364280616e-06
Position 229: 2.0340725663176614e-06
Position 1663: 1.4611707649755792e-06
Position 2584: 1.3605497092103064e-06
Position 397: 1.3570160037867848e-06
Position 137: 1.3246759222470654e-06
Position 2479: 1.1163525252567948e-06
Position 1908: 1.0591365141027712e-06
Position 806: 9.870456300840595e-07
Position 377: 9.392787937060313e-07
Position 1316: 8.149206927639671e-07
Position 1510: 6.854803639124145e-07
Position 497: 6.303326544136357e-07
Position 1079: 6.018029037744107e-07
Position 1050: 5.264944233438145e-07
Position 1122: 4.6292415591195e-07
Position 504: 3.5861351561656275e-07
Position 510: 2.8151286197143174e-07
Position 1910: 2.203525720535629e-07
Position 236: 2.1846941156590534e-07
Position 371: 1.9758243969204064e-07
Position 1553: 7.531338718596678e-08
Position 682: 4.0639098583221765e-08
Position 384: 3.690062841220283e-08
Position 386: 1.6619460703509464e-08
Position 676: 5.8057984302015126e-09
Position 520: 3.3228782618702307e-09
Position 336: 2.9082392851489445e-09
Position 367: 1.7596638135350038e-09
Position 329: 5.306079010751014e-10
Position 355: 5.265055048041672e-10
Position 333: 3.8752540777966524e-10
Position 382: 2.859468361442668e-10
Position 114: 3.2561074644658165e-11
Position 341: 1.4726339459557997e-11
Position 518: 1.0319427838802158e-11
Position 111: 1.0708386412436835e-12
