Gene = Cln6
index = 269
Annotated 5SS: [  170  5900  7268  8370  8856 10447]
Annotated 3SS: [ 5784  7168  8180  8799 10323 11831]
SMsplice 5SS: [  170  5900  7268  8856 10447]
SMsplice 3SS: [ 5784  7168  8799 10323 11831]
top_k =  1000
Partition function (log Z): 1.289441259019941

Sorted 5' Splice Sites (High to Low Probability):
Position 170: 0.9895837066065594
Position 5900: 0.9808560543257049
Position 10447: 0.9140438719236081
Position 7268: 0.7992064224260899
Position 8856: 0.7217093946158929
Position 8370: 0.4655752645286448
Position 1807: 0.3571404685637517
Position 11145: 0.11937528176966249
Position 2850: 0.11642726257092995
Position 4348: 0.072944698311751
Position 1160: 0.062157868607574183
Position 10701: 0.05579305555624929
Position 8969: 0.053096997187082336
Position 7511: 0.05101304042198638
Position 4470: 0.04938037010885682
Position 9440: 0.048840082412522426
Position 2254: 0.04734273713976139
Position 2844: 0.04561523034290301
Position 8003: 0.0435953576316624
Position 8937: 0.03648425484287953
Position 11720: 0.03610139666409837
Position 3336: 0.0340048676342926
Position 11991: 0.029744062282854786
Position 642: 0.027192522201607547
Position 5685: 0.026232871531007427
Position 6108: 0.025577448492174817
Position 6648: 0.021242350326209813
Position 8720: 0.019731634502216478
Position 2833: 0.018297204251666255
Position 2309: 0.0172219521512552
Position 8695: 0.015438941710541648
Position 10860: 0.01471243860848276
Position 1116: 0.01383598108904088
Position 12099: 0.013295933575473805
Position 8989: 0.012284125438985922
Position 9883: 0.011294544793274389
Position 917: 0.009542696117835373
Position 7147: 0.009176445109217708
Position 10324: 0.009112081662424066
Position 12430: 0.008566583854917766
Position 3523: 0.007874096668996954
Position 11955: 0.007272520771352465
Position 2079: 0.006873298373008789
Position 9720: 0.00679388818778591
Position 5076: 0.006630724652234453
Position 12085: 0.006584968298320155
Position 1196: 0.006109625040811853
Position 10829: 0.005955583298457574
Position 1288: 0.005700320696156516
Position 3174: 0.005685226622249656
Position 11273: 0.005645149492852146
Position 4644: 0.005509131782804934
Position 9356: 0.005169340583697036
Position 155: 0.004901522446533844
Position 2351: 0.004901178779736906
Position 12160: 0.0045989565768130665
Position 9010: 0.0045659484622468435
Position 4949: 0.004293929411092924
Position 9251: 0.004139463889769209
Position 9660: 0.004029768625928104
Position 6523: 0.003940529239826912
Position 10434: 0.0038870186655851043
Position 2163: 0.003752400015808413
Position 11983: 0.0030182511287380116
Position 8306: 0.0028275076723058906
Position 4843: 0.0028187674906185118
Position 8302: 0.002729449979606097
Position 12033: 0.0026000988230632065
Position 4419: 0.0020336847988191298
Position 3217: 0.0018005499308761234
Position 8268: 0.0017457613818140027
Position 2440: 0.001671682041943522
Position 8321: 0.0015975472599695673
Position 9773: 0.0015932583756191165
Position 2002: 0.0015235947630651875
Position 2025: 0.0014314213170420304
Position 11247: 0.0013853897058090229
Position 9382: 0.0013800800355539076
Position 9464: 0.0013262918815185438
Position 11200: 0.001310079179600616
Position 2130: 0.0012564847023754503
Position 5288: 0.001110025093950509
Position 8881: 0.0009674317324065183
Position 12670: 0.0008750607177987641
Position 12227: 0.0008503986016879692
Position 7371: 0.0008283923663754343
Position 10245: 0.0007916955458472849
