Gene = Nckipsd
index = 733
Annotated 5SS: [ 287 2788 3386 3602 4342 5752 5984 6201 6380 6689 6885 7152]
Annotated 3SS: [2677 3180 3510 3850 5580 5896 6061 6298 6559 6791 6978 9173]
SMsplice 5SS: [ 253 2788 3386 3602 5752 5984 6201 6421 6689 6885 7152]
SMsplice 3SS: [2677 3180 3510 5580 5896 6061 6298 6559 6791 6978 9173]
top_k =  1000
Partition function (log Z): 22.84156670531585

Sorted 5' Splice Sites (High to Low Probability):
Position 6689: 0.9622745344394602
Position 5752: 0.961788328218538
Position 6885: 0.9591599022670881
Position 5984: 0.9255964962437541
Position 3602: 0.8998429205333236
Position 7152: 0.8437817113363738
Position 3386: 0.841628814604609
Position 6201: 0.6954341028744767
Position 6421: 0.6289111647711908
Position 9525: 0.5724243851093074
Position 2788: 0.5064491751130583
Position 253: 0.4868709125261559
Position 287: 0.4629147189619597
Position 2809: 0.44803409881507456
Position 4641: 0.4032709056178391
Position 6380: 0.34999557615595256
Position 9319: 0.31913976629566826
Position 2535: 0.2956142269563394
Position 6206: 0.26886104001232797
Position 4342: 0.19488772966107454
Position 9760: 0.16643622571588365
Position 3988: 0.15620203294681548
Position 3308: 0.06816286696653491
Position 7243: 0.06051674136892599
Position 1073: 0.04049966968305938
Position 3575: 0.03890206656974191
Position 8426: 0.035658471200838156
Position 7484: 0.03453172061333855
Position 1396: 0.03384369549879898
Position 427: 0.03337950212719694
Position 2150: 0.032005478393213035
Position 3586: 0.0307794670084792
Position 220: 0.030138273091419907
Position 8280: 0.029988073132957035
Position 3393: 0.026186295558201216
Position 5796: 0.025672124841636997
Position 3287: 0.018641496752955403
Position 4443: 0.017840130447838633
Position 4656: 0.013552215446621618
Position 1065: 0.011420511446944165
Position 3696: 0.011381672831496919
Position 9808: 0.010907850333890206
Position 7367: 0.010583236321600442
Position 7188: 0.010387541504865858
Position 3878: 0.010217934229480608
Position 9338: 0.009871756163674238
Position 4775: 0.009452037659844415
Position 6694: 0.00926536865111174
Position 5697: 0.009260830214556657
Position 3399: 0.008869169631228855
Position 7116: 0.007757750507033893
Position 774: 0.007743137732390691
Position 9366: 0.007707590050465303
Position 4264: 0.007174697591137328
Position 1517: 0.006969850382512623
Position 396: 0.006746205382593195
Position 8196: 0.005669225574290692
Position 4930: 0.005491698835979215
Position 9469: 0.0047597393344788914
Position 3621: 0.004722140957408907
Position 3731: 0.004682412203175558
Position 7290: 0.004541525686903709
Position 2199: 0.004147848032979544
Position 2758: 0.004030780235524609
Position 2238: 0.003941783215584782
Position 9616: 0.003830844840544996
Position 4602: 0.003665693710930836
Position 3559: 0.003663928043243367
Position 6028: 0.003520126607548697
Position 8627: 0.003367881372402438
Position 958: 0.0031944535427661197
Position 130: 0.0031103777890385447
Position 217: 0.0030869829201552283
Position 8752: 0.0027324550204988886
Position 3322: 0.0026082990465398116
Position 3245: 0.0025235815542627047
Position 3264: 0.0023930666955816328
Position 5085: 0.0021753093332307527
Position 2866: 0.00214105503617342
Position 4885: 0.0020811199233734348
Position 6361: 0.001839294576758753
Position 8927: 0.001815364136297237
Position 6909: 0.0017850164306893624
Position 4075: 0.001749024375251028
Position 191: 0.001639593591236403
Position 865: 0.0015836717969700165
Position 1971: 0.001528479664705421
Position 7642: 0.0014763388093981102
Position 2792: 0.0013722909084526746
Position 2244: 0.0012757356465739071
Position 9962: 0.001255196400061874
Position 4315: 0.0012281627857488894
Position 5950: 0.001172155155386503
Position 5191: 0.0010587239036178146
Position 2405: 0.0010484096350261908
Position 3416: 0.0010150856233047398
Position 6987: 0.0009913529887057072
Position 4936: 0.0009484311167525961
Position 2931: 0.0008825935594466039
Position 5966: 0.0008527786864997986
Position 118: 0.0007873058473008134
Position 2561: 0.0007865761627144712
Position 3312: 0.0007858780033844449
Position 6839: 0.000781243714649905
Position 5510: 0.0007456259362627437
Position 4168: 0.0007222531019950972
Position 3636: 0.0007206008909774181
Position 2256: 0.0007030703687939286
Position 7417: 0.0006905909180292996
Position 6920: 0.0006864240834544761
Position 6899: 0.0006743406430666523
Position 3959: 0.0006235572100445041
Position 1278: 0.0006232188886092923
Position 5940: 0.0005841545887649249
Position 5713: 0.000549753467644224
Position 2834: 0.0005255581432946951
Position 5459: 0.0005011057017145371
Position 2163: 0.0004806994182669032
Position 5954: 0.00045730092758130013
Position 4015: 0.00044811339470918616
Position 2153: 0.00044095837277597483
Position 1801: 0.0004393220084433781
Position 9104: 0.00041645706966127416
Position 614: 0.00039407038473100655
Position 5117: 0.0003782371702581984
Position 7405: 0.0003585490497417847
Position 4806: 0.00034655542703900986
Position 8042: 0.0003340613616722545
Position 4882: 0.00033322550741547697
Position 4348: 0.0003299829998781514
Position 4867: 0.00032963429081129186
Position 9063: 0.0003223039175024868
Position 2248: 0.00028342993676561405
Position 1448: 0.00026638424660242114
Position 5833: 0.00025740366802550553
Position 5988: 0.00023759413097203822
Position 2320: 0.00023664726651089987
Position 3310: 0.0002352772772286611
Position 1173: 0.00022890545002618266
Position 4330: 0.00022201137106658153
Position 6146: 0.00020348654906230233
Position 1951: 0.00020125493841639184
Position 2830: 0.0001911597861701027
Position 2587: 0.0001896904659935259
Position 2050: 0.00018719770556727898
Position 6155: 0.00017981024927569018
Position 6211: 0.00016696961965759926
Position 3599: 0.0001626774288315065
Position 5929: 0.00015901996769261223
Position 2936: 0.0001539204983081569
Position 3348: 0.00014880229107957157
Position 6991: 0.000147440335481925
Position 8333: 0.0001463910985700953
Position 8587: 0.00014623268966861735
Position 8609: 0.0001455542927171219
Position 2485: 0.0001414924143135809
Position 8376: 0.00013729952053682576
Position 8832: 0.00013656147865615204
Position 4949: 0.00013633798497929967
Position 3016: 0.00012509388992669882
Position 2803: 0.00011188685795826111
Position 2780: 0.00010883306612534324
Position 6471: 9.906757413809509e-05
Position 5611: 9.882924076768209e-05
Position 6105: 7.905044788723915e-05
Position 3655: 7.086183271734172e-05
Position 4207: 7.007547130717254e-05
Position 4827: 6.816091893752991e-05
Position 2775: 6.18713492139177e-05
Position 6941: 5.600327764650765e-05
Position 5546: 5.5384620686013224e-05
Position 2585: 5.2875661722449165e-05
Position 6401: 4.92205237140014e-05
Position 6148: 4.2297872495575197e-05
Position 2877: 4.218071194972902e-05
Position 5787: 4.104512002712864e-05
Position 5536: 3.844590316035946e-05
Position 6509: 3.661713163085314e-05
Position 166: 3.565145431043037e-05
Position 3707: 3.165091492122435e-05
Position 6722: 2.958135537127132e-05
Position 6099: 2.5040417133721256e-05
Position 4223: 2.4866277407801766e-05
Position 6112: 2.4845564946031583e-05
Position 6018: 2.3402995102144034e-05
Position 2926: 1.9986555385359597e-05
Position 5915: 1.892642758249865e-05
Position 6434: 1.8730100012165936e-05
Position 291: 1.767269524871118e-05
Position 704: 1.7402966408507107e-05
Position 6569: 1.6886104630319912e-05
Position 597: 1.4234651175867835e-05
Position 6328: 1.4196143703244087e-05
Position 6097: 1.2915268444888286e-05
Position 2136: 1.25981712480284e-05
Position 3624: 1.1735468319963034e-05
Position 2113: 1.1397827871513499e-05
Position 6806: 1.1132493333638119e-05
Position 3775: 1.0564283313115463e-05
Position 3780: 1.0549397619853804e-05
Position 5638: 1.016023807909743e-05
Position 2654: 9.600297479042694e-06
Position 73: 9.448413723710647e-06
Position 3762: 8.965554222775686e-06
Position 685: 8.530316427450975e-06
Position 6340: 7.043484376577995e-06
Position 3237: 6.739283158013094e-06
Position 753: 6.1904927150020915e-06
Position 6164: 6.110748492306159e-06
Position 3669: 6.020250258687064e-06
Position 3211: 5.785488419046317e-06
Position 2622: 5.500851552408579e-06
Position 240: 5.3855317870133956e-06
Position 1113: 5.220477457992536e-06
Position 6473: 5.067504989919051e-06
Position 2982: 4.9503030822630256e-06
Position 136: 4.766626919522309e-06
Position 7026: 4.420753031880857e-06
Position 1089: 4.319840508937358e-06
Position 1388: 4.277740263984387e-06
Position 68: 3.7218739208662434e-06
Position 2858: 3.6967399088491904e-06
Position 2503: 3.621855247173776e-06
Position 2067: 3.1373742241614325e-06
Position 3463: 3.1084492209660135e-06
