Gene = Psmd8
index = 868
Annotated 5SS: [ 425 1559 1783 3636 4629 5291]
Annotated 3SS: [1485 1679 3469 4527 5178 5953]
SMsplice 5SS: [ 425 1559 1783 3636 4629 5291]
SMsplice 3SS: [1485 1679 3469 4527 5178 5953]
top_k =  1000
Partition function (log Z): 5.691864032907753

Sorted 5' Splice Sites (High to Low Probability):
Position 425: 0.9364344299305696
Position 5291: 0.8614884483505384
Position 3636: 0.8496973273554942
Position 4629: 0.8333773665593712
Position 1783: 0.8282213696062288
Position 1559: 0.6970863177016525
Position 213: 0.43407130715917625
Position 4212: 0.23202583322556716
Position 5593: 0.15250773218265534
Position 1788: 0.15084527488153673
Position 2877: 0.11685216187194437
Position 689: 0.07744180997000996
Position 4388: 0.06637336980284382
Position 4046: 0.046029614706255495
Position 3672: 0.04138363777049808
Position 3090: 0.04063330692478955
Position 5077: 0.03162379558290197
Position 1574: 0.030450319566479967
Position 5341: 0.026406323487952417
Position 6061: 0.02620339369197903
Position 1959: 0.019448287037864862
Position 3667: 0.018643931032565893
Position 2579: 0.016937380947376485
Position 1439: 0.015321765338604727
Position 5699: 0.013361883637124603
Position 5888: 0.010542704241943538
Position 5317: 0.010320199055163832
Position 269: 0.009627048939195818
Position 1298: 0.008888154683498406
Position 3901: 0.008031368044900216
Position 4357: 0.00764151251888811
Position 5326: 0.005491356580350902
Position 5876: 0.0048372365222346956
Position 2348: 0.0044939457956665535
Position 346: 0.004313694039237804
Position 222: 0.003955902162200705
Position 4223: 0.0036964516410406493
Position 4555: 0.003306254194721856
Position 648: 0.0031337247079165605
Position 5000: 0.0028598578874358157
Position 4097: 0.0027492585165465374
Position 1585: 0.0026471462358557615
Position 468: 0.002592899035351971
Position 432: 0.002108102562264918
Position 1310: 0.001962397039490964
Position 1353: 0.0017639421059436615
Position 5302: 0.0017386802514716769
Position 5435: 0.0016056133527673512
Position 2575: 0.001560770718304285
Position 69: 0.0014614932576196735
Position 4061: 0.0014586820582539824
Position 4443: 0.0014494210201930128
Position 4664: 0.0014163543894472415
Position 4302: 0.001319513850050968
Position 4396: 0.0011963918841390773
Position 137: 0.0010671828413611755
Position 5737: 0.0010626880945806955
Position 5589: 0.0009886413951333075
Position 1414: 0.0009700978437270473
Position 1821: 0.000957616272065693
Position 2692: 0.0008959062206527547
Position 2861: 0.0008437876897318311
Position 5485: 0.0008221907411556091
Position 317: 0.0008211247234644974
Position 5036: 0.0007678906630794978
Position 4261: 0.0007006054166607711
Position 1288: 0.0006179232086557076
Position 393: 0.0006129710434253947
Position 710: 0.000592195240146455
Position 1825: 0.0005416128799034864
Position 5300: 0.0005376227789410698
Position 2640: 0.0004919396283294916
Position 3309: 0.00046911681541305435
Position 4908: 0.0004219461737248052
Position 5103: 0.00041895214557836506
Position 6107: 0.0003983833782675623
Position 1206: 0.0003738901555432682
Position 440: 0.0003027207731320507
Position 565: 0.0002954234697560392
Position 492: 0.00028239501946946387
Position 5081: 0.00028198568178519206
Position 1605: 0.0002656483922312798
Position 3197: 0.0002506209548860072
Position 2968: 0.0002449219316785641
Position 3959: 0.00023282601735940525
Position 1599: 0.0002256777823609319
Position 1388: 0.00022215575154581433
Position 1241: 0.00018868859817495012
Position 1384: 0.00016838225220890544
Position 509: 0.0001515975854573462
Position 4981: 0.0001421517556283802
Position 5851: 0.00012471326065864488
Position 2520: 0.0001237357567786916
Position 3621: 0.00011801419841622858
Position 399: 0.00010741941899142993
Position 1578: 8.796732501373394e-05
Position 6053: 8.76682798921122e-05
Position 1215: 8.326008289589104e-05
Position 5599: 7.73381839819318e-05
Position 6134: 5.064598677214494e-05
Position 4633: 4.893955739964344e-05
Position 277: 4.1858933683004736e-05
Position 696: 4.133650893647857e-05
Position 4285: 4.0896821365346976e-05
Position 204: 3.965199604283584e-05
Position 1563: 3.662008218899621e-05
Position 4323: 2.9319742776548203e-05
Position 58: 2.6749258701685282e-05
Position 3679: 2.3014342741002666e-05
Position 17: 2.0184874615434525e-05
Position 287: 1.8404762427263676e-05
Position 1253: 1.5484180240166084e-05
Position 2071: 1.5250718001359615e-05
Position 1940: 1.2463135910238361e-05
Position 2380: 1.1307957249587941e-05
Position 152: 1.1237924257882735e-05
Position 1443: 9.417563905076393e-06
Position 2316: 6.5683712623522325e-06
Position 1946: 5.316882241781815e-06
