Gene = Commd4
index = 285
Annotated 5SS: [  60 1265 1557 1816 2160 2430 2920]
Annotated 3SS: [1192 1490 1775 2039 2348 2742 3050]
SMsplice 5SS: [  60 2160 2430 2920]
SMsplice 3SS: [2039 2266 2742 3050]
top_k =  1000
Partition function (log Z): -6.524564154423281

Sorted 5' Splice Sites (High to Low Probability):
Position 60: 0.9149265996454261
Position 2430: 0.8046643624036678
Position 2160: 0.5988923125836979
Position 2920: 0.5505587785435697
Position 1816: 0.19460236991659316
Position 944: 0.09600529421375599
Position 2857: 0.0853607071128383
Position 505: 0.040282653355414845
Position 967: 0.03587526915134165
Position 1557: 0.02920495300216416
Position 1448: 0.028852453519513058
Position 2130: 0.023358563910354308
Position 542: 0.022582391304764086
Position 586: 0.018458455491148815
Position 89: 0.01602352441588743
Position 1453: 0.015961251835750558
Position 2925: 0.014545079969025298
Position 2194: 0.01186955422991413
Position 1582: 0.009193394796423629
Position 331: 0.004665725758024082
Position 579: 0.003998547762101361
Position 2940: 0.0033918253343711595
Position 3112: 0.0030844375924194323
Position 1061: 0.0029076153093783026
Position 2907: 0.002903602678014617
Position 2823: 0.0028244347899555947
Position 195: 0.0019425529858914802
Position 2841: 0.0016989971549952792
Position 1117: 0.0015537252273509373
Position 1853: 0.0014072533865388621
Position 225: 0.0012972737473668128
Position 1289: 0.0012837429976393804
Position 107: 0.0010722234597041497
Position 1524: 0.0008898350806341569
Position 2772: 0.0006606004509587152
Position 1457: 0.0006191221842232879
Position 1441: 0.0005429508976837047
Position 482: 0.00038502165245745545
Position 112: 0.0002620897946080748
Position 2418: 0.0002266677645995023
Position 509: 0.00022565959797191324
Position 1066: 0.00022443115673123317
Position 712: 0.00019008990634939053
Position 1992: 0.000174337714146153
Position 1008: 0.00017184570552567798
Position 3189: 0.00015697842249644118
Position 1195: 0.0001267209009414128
Position 171: 0.00011603909361520355
Position 205: 0.00010479196026252857
Position 84: 0.0001030709019822424
Position 1270: 0.0001000771333770959
Position 2582: 9.050121501342466e-05
Position 1357: 8.360817808268651e-05
Position 1543: 7.277426737636935e-05
Position 302: 5.800892497018678e-05
Position 2434: 4.9212864192595444e-05
Position 1365: 4.243619061947713e-05
Position 1265: 3.70774894607364e-05
Position 1278: 3.436144224537652e-05
Position 2900: 3.047472468197094e-05
Position 1050: 2.9265379594072482e-05
Position 2874: 2.9189812764889355e-05
Position 956: 2.5388874083146095e-05
Position 743: 2.4839526310953187e-05
Position 297: 2.0633360077777393e-05
Position 1403: 1.5281777193793658e-05
Position 1232: 1.4717528539315733e-05
Position 1044: 1.37596672051275e-05
Position 1408: 1.3387694705242104e-05
Position 3136: 1.1246378084913433e-05
Position 278: 1.0321407104926394e-05
Position 383: 8.863596610439564e-06
Position 804: 8.730813810737855e-06
Position 988: 8.412307712340961e-06
Position 177: 8.326923366199058e-06
Position 553: 8.000636121986828e-06
Position 1221: 7.882098613962751e-06
Position 3: 7.856172888664838e-06
Position 426: 6.5183355776912345e-06
Position 859: 5.551366164286555e-06
Position 115: 5.085599272310155e-06
Position 696: 4.660643806967334e-06
Position 684: 1.953410873381506e-06
Position 856: 1.7295309446740967e-06
Position 1083: 1.241316921693635e-06
Position 431: 1.1147509459158037e-06
Position 17: 4.4935743642890933e-07
Position 370: 1.3126596543133537e-07
Position 367: 1.0433544609282556e-07
Position 433: 8.800361243973581e-08
Position 843: 2.8163098837344896e-08
Position 2028: 2.0172778051851542e-08
Position 424: 1.9811880914553476e-09
Position 656: 1.2509148497553476e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3050: 0.8944890359592071
Position 2039: 0.5090581246502431
Position 2742: 0.4693662605604943
Position 2266: 0.23476368347151455
Position 2348: 0.22497390128167982
Position 2319: 0.18102396772067442
