Gene = Ttc14
index = 1151
Annotated 5SS: [ 605 1249 1559 3112 3373 3774 4240 4709 4931]
Annotated 3SS: [1123 1358 3026 3242 3617 4167 4588 4807 6983]
SMsplice 5SS: [ 222 1249 1559 3373 4709 4931]
SMsplice 3SS: [1123 1358 3242 4588 4807 5890]
top_k =  1000
Partition function (log Z): -1.64389733982742

Sorted 5' Splice Sites (High to Low Probability):
Position 4709: 0.9398693124306063
Position 1559: 0.9246887049025794
Position 1249: 0.9212164266049196
Position 3373: 0.7937288099003958
Position 4931: 0.7027953655582544
Position 222: 0.5916292705593003
Position 605: 0.5360120368128379
Position 9164: 0.49040939766620745
Position 4240: 0.3893072104303461
Position 3176: 0.347784184878409
Position 3112: 0.2762591610037441
Position 7102: 0.18899249535169677
Position 8117: 0.1853245318705446
Position 843: 0.17947386955378503
Position 8593: 0.16375280744340354
Position 3774: 0.14914124217552766
Position 8781: 0.1047312658572436
Position 4278: 0.09727580936203399
Position 4312: 0.06856321669826677
Position 8967: 0.0662286249499207
Position 2682: 0.050908551603659855
Position 2009: 0.05031697469992421
Position 5565: 0.04621463976636266
Position 9225: 0.04294168183294076
Position 11144: 0.03874393786433793
Position 2678: 0.036606099940680176
Position 8092: 0.028484326333134465
Position 1285: 0.02818701931421642
Position 3336: 0.022970027303085686
Position 787: 0.02003884722726362
Position 6149: 0.019846441408502703
Position 1892: 0.019387993397451016
Position 3812: 0.018636113571758577
Position 2778: 0.015647439495372263
Position 1449: 0.014964206870512416
Position 1626: 0.014893611146981503
Position 8559: 0.011420411410157746
Position 167: 0.011400067848387216
Position 1775: 0.009904349024096345
Position 374: 0.009872628849096546
Position 1446: 0.006845209430205644
Position 1457: 0.006796415443198385
Position 4448: 0.006675035790200345
Position 2815: 0.006444020756466958
Position 3097: 0.006151903037822577
Position 8195: 0.005419420773936015
Position 6175: 0.00532712782118094
Position 4692: 0.004972419600046918
Position 2005: 0.00481680000113953
Position 3809: 0.0045103432761112346
Position 4354: 0.003780955368613966
Position 1019: 0.003236890393653815
Position 5925: 0.0031607954631492686
Position 783: 0.002986426698371061
Position 328: 0.002635111175546911
Position 4335: 0.0026228554084901973
Position 1529: 0.0024114400388089686
Position 4282: 0.0022944013713239167
Position 1760: 0.0019408168248187384
Position 7134: 0.0017575237909560923
Position 3897: 0.001715750927394096
Position 3162: 0.0016504763307859847
Position 8766: 0.0016264556742894972
Position 4713: 0.0015954539197196008
Position 2399: 0.0014806831616069507
Position 3061: 0.0014102103101596775
Position 664: 0.001335378141538952
Position 3153: 0.001324516798908802
Position 8190: 0.0011347662906622054
Position 9421: 0.00102684811279123
Position 2531: 0.00099233508901053
Position 4468: 0.0009828375170432666
Position 2610: 0.0008659696342112591
Position 1870: 0.0007985506716180326
Position 3430: 0.0007755666880969968
Position 3284: 0.0007681443430586606
Position 894: 0.0007213988650991205
Position 1607: 0.0006760871628121552
Position 4617: 0.0006494978654253117
Position 241: 0.000473803517670319
Position 4935: 0.00046326612534180464
Position 2439: 0.00042658322221975455
Position 1945: 0.00041217071013113343
Position 4256: 0.00040033475688242394
Position 2013: 0.00038201185714411385
Position 988: 0.0003256985332530575
Position 2707: 0.00032194875726462624
Position 5002: 0.0003145347998752894
Position 226: 0.0002878177419966835
Position 1037: 0.00027214851474265854
Position 3887: 0.0002697245682450065
Position 616: 0.0002482151215623459
Position 22: 0.0002463828369048915
Position 983: 0.00021390252362940194
Position 2001: 0.00019243172658665772
Position 5644: 0.00019193840722527472
Position 3780: 0.00018918928898553974
Position 3959: 0.00018446577244541674
Position 1253: 0.00015808447867638842
Position 5947: 0.00015519094996109973
Position 3292: 0.00013627608774468053
Position 884: 0.00012697619402584506
Position 3542: 0.00012100195757537254
Position 1029: 0.00012080991951816348
Position 5392: 0.00011317352759774722
Position 4680: 0.00010337028364972806
Position 382: 0.00010262132851891438
Position 2453: 0.00010101282574021644
Position 2174: 8.325553355427025e-05
Position 1502: 7.621544157996014e-05
Position 1491: 7.460203084747644e-05
Position 3338: 6.79962712164678e-05
Position 3364: 6.685176952765292e-05
Position 315: 6.246070129740399e-05
Position 2629: 6.0154773500419796e-05
Position 5010: 5.623368912169445e-05
Position 1230: 5.552726933675019e-05
Position 5921: 5.32045244911304e-05
Position 470: 4.6761282056246694e-05
Position 868: 4.5456431571085814e-05
Position 1011: 3.723937481278302e-05
Position 742: 3.596427706271862e-05
Position 3449: 3.0419334922378356e-05
Position 2428: 2.9882996049907148e-05
Position 500: 2.512962260589641e-05
Position 26: 2.2668739525626138e-05
Position 2407: 2.04564753826961e-05
Position 1003: 1.9471804581294686e-05
Position 6203: 1.8839251761974746e-05
Position 251: 1.7733213747129203e-05
Position 792: 1.7600283292645443e-05
Position 309: 1.6623657404137123e-05
Position 514: 1.465192104333497e-05
Position 668: 9.427584243103945e-06
Position 1829: 9.210038612001867e-06
Position 1258: 9.159607186728198e-06
