Gene = Lipt1
index = 638
Annotated 5SS: [120]
Annotated 3SS: [2657]
SMsplice 5SS: [120]
SMsplice 3SS: [1776]
top_k =  1000
Partition function (log Z): -8.043417605836144

Sorted 5' Splice Sites (High to Low Probability):
Position 120: 0.7861071122061007
Position 3027: 0.173885745342252
Position 2990: 0.1475572869376452
Position 1491: 0.14293349704622285
Position 3629: 0.12723735920130386
Position 1911: 0.11748133481081062
Position 208: 0.11536778633935399
Position 1944: 0.10427670530543841
Position 440: 0.03942090397456602
Position 459: 0.0348559955493899
Position 1939: 0.030106762149238804
Position 3360: 0.027387576398748708
Position 645: 0.021921016032056755
Position 1132: 0.01508178162489579
Position 317: 0.013624733748320433
Position 1687: 0.013597865949261054
Position 2547: 0.013238692416509294
Position 1151: 0.012933826652606024
Position 401: 0.008708445955331143
Position 3058: 0.008706580841311694
Position 623: 0.008093243076334636
Position 2530: 0.004313590574326236
Position 2154: 0.004023844122708005
Position 1077: 0.003919011559313413
Position 273: 0.003510021795823166
Position 2909: 0.002964794893532213
Position 1195: 0.002870717616154931
Position 3180: 0.002717218143439791
Position 1978: 0.001954315831135882
Position 545: 0.0018812460016027592
Position 59: 0.0011555320477341317
Position 1608: 0.0010905056157172912
Position 186: 0.00106717553539531
Position 3744: 0.001021583303560046
Position 160: 0.0010020407301145873
Position 2713: 0.0008156893931978986
Position 3246: 0.0007263123410324872
Position 145: 0.0006022056754452729
Position 1634: 0.0005455177005172046
Position 2779: 0.00045166082847917426
Position 1460: 0.0004402514030847774
Position 2254: 0.00039655210408440396
Position 1713: 0.0003756942372098795
Position 1483: 0.0003180984961824404
Position 1672: 0.0002789778210618802
Position 190: 0.00023062726774528586
Position 1619: 0.00021910165293735262
Position 1793: 0.0002122182907552247
Position 262: 0.00019045233257828273
Position 383: 0.00017665692740084313
Position 735: 0.00014270678802448146
Position 962: 0.00013873616759866805
Position 1691: 0.0001311924653328212
Position 2094: 0.00012940400823987656
Position 212: 0.00012763283556717424
Position 579: 0.0001051206180316198
Position 1838: 9.75436649300189e-05
Position 312: 8.882491698320676e-05
Position 2163: 8.494524015017781e-05
Position 1121: 8.018548650721442e-05
Position 366: 7.754874605207816e-05
Position 1477: 5.777272912661066e-05
Position 294: 5.7034480619537004e-05
Position 387: 3.505123900337708e-05
Position 1021: 3.2993440216721787e-05
Position 450: 3.194501979609325e-05
Position 973: 2.6808576024461367e-05
Position 628: 2.6761859770438516e-05
Position 920: 2.3814220313915006e-05
Position 1185: 2.3204931212564202e-05
Position 234: 1.7662172803192648e-05
Position 124: 1.7061506693353956e-05
Position 139: 1.6775236714365348e-05
Position 739: 1.1585785907463902e-05
Position 2976: 1.0558863252304134e-05
Position 1445: 8.805081633431226e-06
Position 992: 8.62622332095173e-06
Position 344: 8.618726590113764e-06
Position 975: 7.674221378772518e-06
Position 1547: 6.589101967839864e-06
Position 2025: 5.78587436927305e-06
Position 1141: 5.510661904990949e-06
Position 1154: 5.452589078062493e-06
Position 412: 7.880940655728026e-07
Position 163: 5.28185132930235e-07
Position 63: 3.1144891005786984e-07
Position 113: 3.0400219497670754e-07
Position 2319: 2.5809385035231297e-07
Position 1430: 2.3328935826379636e-07
Position 1208: 2.097018164585611e-07
Position 1187: 1.8655883679392312e-07
Position 43: 1.7542468733662963e-07
Position 608: 1.6452096366830687e-07
Position 349: 1.1585336220873769e-07
Position 45: 1.1360126778706965e-07
Position 52: 9.36171004567141e-08
Position 338: 9.359576026242092e-08
Position 72: 8.019017267133512e-08
Position 434: 9.688188430711751e-09
Position 936: 7.099846254915147e-09
Position 979: 6.052680294374793e-09
Position 29: 3.775011738478118e-09
Position 475: 8.250566214552993e-10
Position 467: 1.794752866306648e-11
Position 470: 1.5229686111019537e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1776: 0.35992867619529584
Position 2885: 0.1922364307276466
Position 2763: 0.15173045062039478
Position 3857: 0.14390986497250574
Position 1385: 0.13759789319972565
Position 3087: 0.12842698715305817
Position 2657: 0.12081744934725044
Position 3135: 0.12003687136203563
Position 3531: 0.10213176511217692
Position 3206: 0.06697048657297498
Position 1518: 0.0667889743629832
Position 3412: 0.03563555269136603
Position 2803: 0.03429956296986573
Position 1057: 0.032409358944291165
Position 3240: 0.028591488749272642
Position 3148: 0.02693129569147213
Position 3974: 0.024755083800912386
Position 3924: 0.01728118111629639
Position 2931: 0.016511063428639977
Position 2318: 0.013028668749654021
Position 1830: 0.011403814019810395
Position 3528: 0.011207376931843016
Position 2706: 0.010289239853030721
Position 496: 0.01027337636574315
Position 315: 0.009770386354351016
Position 2682: 0.009345875461708706
Position 2858: 0.008856002829159429
Position 2452: 0.008794535611276843
Position 4014: 0.007579652128733567
Position 1322: 0.007568211830709765
Position 3099: 0.007235960753563365
Position 522: 0.007088384135584811
Position 3550: 0.006816126650336881
Position 364: 0.004920538582228981
Position 2473: 0.004681244512058068
Position 2830: 0.003918264552089207
Position 1294: 0.003707066218910307
Position 294: 0.0029098824104500116
Position 3807: 0.0025897749378821664
Position 2958: 0.002364062785089523
Position 2511: 0.0022568738882436613
Position 3334: 0.0022089134869935573
Position 1634: 0.002132190947443246
Position 535: 0.0018277775197983266
Position 853: 0.0018216624923561632
Position 3111: 0.0017994437958633635
Position 1297: 0.0017450696422673072
Position 3957: 0.0016589880467193204
Position 251: 0.0015657778528632247
Position 243: 0.0015094010069073938
Position 3767: 0.0015001448734327917
Position 3358: 0.0014468363272830468
Position 3220: 0.0014116991813975972
Position 516: 0.001398204461164927
Position 3737: 0.0012864111655667033
Position 1330: 0.0012668646684523075
Position 1411: 0.0011906020107418037
Position 2712: 0.0011851966381272298
Position 1063: 0.0011826502700194592
Position 3278: 0.0011810458585550276
Position 857: 0.0008786385864072779
Position 1003: 0.000767244190520532
Position 1607: 0.0007582221081334807
Position 3162: 0.0007099331548510496
Position 2904: 0.0005437804490356382
Position 836: 0.0005169704613864257
Position 371: 0.0004482570537997574
Position 338: 0.0004109863381354084
Position 2110: 0.0004025351776877268
Position 827: 0.0003834204739075814
Position 503: 0.00031738625977974206
Position 3628: 0.0002753077855529076
Position 579: 0.000271483915815547
Position 1020: 0.00026454813952664
Position 962: 0.00024230495726138018
Position 400: 0.00023718660267169753
Position 2144: 0.00021497478632268553
Position 3718: 0.00019528759417468755
Position 1031: 0.00019397110668898193
Position 1035: 0.00018400098981295398
Position 2971: 0.00017689855109826575
Position 1477: 0.00015608596073084436
Position 2457: 0.00015191031772352143
Position 1439: 0.00015034986408928684
Position 2960: 0.0001477965022702814
Position 3895: 0.00013515120516734966
Position 1906: 0.00012045252294290424
Position 330: 0.00011849277184911417
Position 3597: 0.00011159493481107095
Position 1430: 0.00010825482154128368
Position 419: 0.0001031337753994687
Position 666: 0.00010132635055623978
Position 1009: 9.599492062223456e-05
Position 3379: 8.939511724175527e-05
Position 344: 8.495471262463134e-05
Position 525: 7.893924637630542e-05
Position 1418: 7.543586698085844e-05
Position 1076: 6.272102468796762e-05
Position 500: 5.203681407539029e-05
Position 945: 5.0894999079898745e-05
Position 366: 4.939882792179084e-05
Position 911: 4.7969598766807973e-05
Position 2954: 4.6542395255663664e-05
Position 1073: 2.3215572049847467e-05
Position 1098: 2.161697015536761e-05
Position 1542: 2.0160313250691388e-05
Position 915: 1.8508805689258324e-05
Position 1539: 1.839292810481767e-05
Position 1104: 1.2556911862143009e-05
Position 383: 1.0564215763497742e-05
Position 2153: 1.0440788149359622e-05
Position 628: 9.634112799282811e-06
Position 537: 7.31039159239358e-06
Position 186: 7.206536606873757e-06
Position 545: 6.766550713755342e-06
Position 1085: 5.604716410557695e-06
Position 587: 5.141148502855775e-06
Position 549: 4.956943537676963e-06
Position 878: 4.559157080742432e-06
Position 1256: 3.920393805450356e-06
Position 183: 3.1778008094971115e-06
Position 1106: 1.260819821536211e-06
Position 715: 9.56943368054908e-07
Position 639: 7.602780777104354e-07
Position 992: 6.77384152119544e-07
Position 909: 6.717952865680738e-07
