Gene = Paics
index = 790
Annotated 5SS: [  529  5437  8187  9983 10200 11204 13316 15099]
Annotated 3SS: [ 5238  8007  9802 10085 11119 13134 14939 15340]
SMsplice 5SS: [  362   529  3251  5540  8187  9983 10200 11204 13316]
SMsplice 3SS: [  461  3133  5463  8007  9881 10085 11119 13134 15340]
top_k =  1000
Partition function (log Z): 4.357533345337021

Sorted 5' Splice Sites (High to Low Probability):
Position 10200: 0.9735353705037765
Position 11204: 0.9611064098217004
Position 9983: 0.8318354084686579
Position 13316: 0.81554030603317
Position 8187: 0.6708632206421433
Position 3251: 0.5452510611587333
Position 15099: 0.44831072560960966
Position 362: 0.4417333409598559
Position 5900: 0.4341518367487604
Position 5437: 0.4225906188110155
Position 5540: 0.4035582170903122
Position 529: 0.40309721900065
Position 379: 0.37592483277246336
Position 711: 0.3630309520073707
Position 3255: 0.2617712434295738
Position 15146: 0.2111791995323807
Position 6551: 0.1643318091597252
Position 13588: 0.14940827224882502
Position 15487: 0.14633882542085308
Position 12022: 0.1307730354600829
Position 9963: 0.0763073414188457
Position 371: 0.06946899168379576
Position 12930: 0.05031550730203136
Position 9998: 0.048569376752718045
Position 8290: 0.041451058949597636
Position 4598: 0.03795208860148541
Position 525: 0.02992512729155649
Position 3297: 0.029606232382425417
Position 6931: 0.027800302334122753
Position 12975: 0.026807863603764054
Position 3702: 0.025988298791888596
Position 4218: 0.024747266510851743
Position 95: 0.020459385248381073
Position 12030: 0.02006377777843439
Position 10240: 0.01892045201417358
Position 11681: 0.016171285286545243
Position 99: 0.015781178392352702
Position 12915: 0.015325660381371316
Position 3503: 0.01521660990817262
Position 36: 0.01487728007533375
Position 8136: 0.014014025436390274
Position 12414: 0.013639806604181048
Position 19: 0.01298102033035013
Position 125: 0.011484935883860981
Position 7043: 0.011415505677906805
Position 12313: 0.011326184295342297
Position 808: 0.011198734321755083
Position 12403: 0.009629034440743318
Position 12544: 0.008022538478658895
Position 3568: 0.007780946711420683
Position 4090: 0.007652697329755035
Position 12643: 0.007554000347344768
Position 8309: 0.007331944670706587
Position 11277: 0.007234280397474816
Position 10552: 0.007211217604631162
Position 3243: 0.006807736395298513
Position 11165: 0.0064048453669164765
Position 12621: 0.00594833137898569
Position 12261: 0.0055443644570456925
Position 4752: 0.005125674118703234
Position 11008: 0.005078043913106546
Position 615: 0.004889784235403365
Position 9971: 0.004517932373004514
Position 8360: 0.0044561997134179325
Position 12002: 0.004062498541615638
Position 6828: 0.003906960354108506
Position 5925: 0.003705173397008566
Position 10902: 0.0036669900937392136
Position 10207: 0.003660441953415415
Position 13360: 0.0034410945264831162
Position 13927: 0.003373697238655254
Position 5269: 0.003108445585990353
Position 8147: 0.003010269429477475
Position 1596: 0.0029730094539692315
Position 12399: 0.002888515952201573
Position 693: 0.002751047152703116
Position 900: 0.0027341043398205205
Position 11379: 0.0023980203045640045
Position 11441: 0.002348793204737315
Position 5119: 0.0023446792265548718
Position 10736: 0.0022576743855762782
Position 7560: 0.002250507778904774
Position 11565: 0.0021410196215164005
Position 8459: 0.0020919525369548224
Position 11390: 0.002044953349311401
Position 8088: 0.001953470906537111
Position 3199: 0.001741440375006385
Position 11431: 0.0016943164478356715
Position 6460: 0.0016465631565251056
Position 6967: 0.0016051681170792928
Position 10783: 0.0012704963458530234
Position 150: 0.001234086098168671
Position 13620: 0.0011348641302817567
Position 10009: 0.0011232796403289396
