Gene = Map9
index = 660
Annotated 5SS: [  184  1053  1903  5543 13331 16130 19096 20936 22175 23912 25298 25590
 25906]
Annotated 3SS: [  902  1817  5218 13106 16035 18850 20864 22005 23821 25135 25443 25772
 33055]
SMsplice 5SS: [  243  1053  1907  5543 16130 19096 20936 23912 25298 25590 25906 33170
 35497]
SMsplice 3SS: [  961  1817  5218 16035 18850 20864 23821 25135 25443 25772 33055 35409
 36030]
top_k =  1000
Partition function (log Z): 4.399093904555612

Sorted 5' Splice Sites (High to Low Probability):
Position 5543: 0.9983684730145791
Position 25906: 0.9958189113046834
Position 1053: 0.9549196030275302
Position 20936: 0.9538560615879629
Position 23912: 0.915807879639256
Position 19096: 0.8393314039100522
Position 16130: 0.7705646268672568
Position 33170: 0.7614617954576959
Position 25298: 0.7376535068400591
Position 35497: 0.7324113988068067
Position 243: 0.7253423343406458
Position 13331: 0.6814943700583866
Position 1907: 0.624362088808728
Position 8440: 0.5475614405336396
Position 25590: 0.5368312112662166
Position 1903: 0.3598320889956718
Position 9787: 0.35115279945697414
Position 22175: 0.3239268962395974
Position 3695: 0.17571539627644905
Position 13907: 0.14163053777290724
Position 6391: 0.13538859329069453
Position 31745: 0.1140609712690869
Position 19352: 0.11209033306324173
Position 25627: 0.11065549933331807
Position 28369: 0.08229953570579579
Position 5874: 0.08027225150696495
Position 184: 0.0794634575664045
Position 33419: 0.07082883221239376
Position 9134: 0.06540893115463126
Position 6575: 0.0628926805960499
Position 9539: 0.060307917959443354
Position 10556: 0.05938114243266899
Position 31082: 0.05273678796648362
Position 25617: 0.047935019842822994
Position 1302: 0.04581560245364231
Position 100: 0.0447292961229938
Position 5911: 0.04152159482680332
Position 33412: 0.041207698175291484
Position 435: 0.037990875785543735
Position 1670: 0.03392460252760414
Position 1316: 0.032159852072715316
Position 12027: 0.03135705792046491
Position 2528: 0.02996127907221511
Position 26285: 0.02866269226242808
Position 11916: 0.025961984369183174
Position 33523: 0.024922157940597572
Position 31130: 0.019310843276437225
Position 31802: 0.01609335696456464
Position 28399: 0.012987229691124145
Position 774: 0.012716502873329882
Position 202: 0.01218728463398932
Position 27557: 0.011287543926395194
Position 33187: 0.011197905233637796
Position 26395: 0.010724100750646315
Position 1427: 0.01027922792777718
Position 6711: 0.009794874232472717
Position 3637: 0.009692183092133525
Position 33141: 0.009051719638140611
Position 2030: 0.008929412083770665
Position 458: 0.008909740476810467
Position 27546: 0.008341726279602196
Position 5882: 0.008129629480293506
Position 274: 0.008070219832464993
Position 35294: 0.007986971502906936
Position 29592: 0.007400324849116461
Position 27670: 0.007070647706868204
Position 35760: 0.00613638507261429
Position 30201: 0.006075086730616777
Position 33256: 0.005174550823681868
Position 4704: 0.005080267571182384
Position 26421: 0.004919470129295154
Position 26675: 0.0047807918753664524
Position 2470: 0.004610763779336269
