Gene = Sumo1
index = 1042
Annotated 5SS: [  155 15377 26318 28417]
Annotated 3SS: [15301 26239 28344 30565]
SMsplice 5SS: [  155 15377 18063 22466 26318 28417]
SMsplice 3SS: [15301 17965 22371 26239 28344 30565]
top_k =  1000
Partition function (log Z): -7.62054880547581

Sorted 5' Splice Sites (High to Low Probability):
Position 155: 0.9909778169946913
Position 26318: 0.92571972915311
Position 15377: 0.9243908315769594
Position 18063: 0.9004152898466531
Position 28417: 0.6945701698448703
Position 22466: 0.4475260890132676
Position 4579: 0.3514754463029717
Position 20521: 0.3158969774404281
Position 22490: 0.1830685747193635
Position 25255: 0.15215487472932374
Position 18332: 0.1509889803147693
Position 27503: 0.07774164187800268
Position 15442: 0.07305919506894747
Position 4583: 0.07265913142791845
Position 1140: 0.06875067109152216
Position 27681: 0.05572240281373682
Position 30629: 0.046623898146123714
Position 23775: 0.04161603743294042
Position 22474: 0.03799364208613915
Position 20492: 0.035037086176888534
Position 25570: 0.03350109856166304
Position 26553: 0.01936249678026016
Position 29443: 0.019262921971529044
Position 21041: 0.016803676950894592
Position 28459: 0.013241304895370749
Position 28487: 0.012881062175969895
Position 21759: 0.012831144930251304
Position 23645: 0.011263658692088332
Position 20089: 0.011187360721566815
Position 28554: 0.01008534542125201
Position 22560: 0.009235680778069686
Position 3644: 0.00823836246867694
Position 28382: 0.007203589698329162
Position 23634: 0.007107349791973414
Position 23662: 0.00679428981248105
Position 28421: 0.006570386569638345
Position 22506: 0.0061574674272194055
Position 15891: 0.00563335086539854
Position 20419: 0.005380225454535103
Position 22588: 0.004994365044893923
Position 20607: 0.004860376377422551
Position 127: 0.004696723271838109
Position 21322: 0.004027007595763353
Position 645: 0.0038748966944852853
Position 30910: 0.003202211588249274
Position 20621: 0.0025679142405561454
Position 18262: 0.0025517863126783055
Position 4056: 0.002112407954824554
Position 20424: 0.0020396075293132743
Position 27470: 0.002020731842329216
Position 28451: 0.0019119449008068023
Position 20441: 0.0019000020351814108
Position 28662: 0.0018086542219713638
Position 18295: 0.0016304120580558643
Position 18913: 0.0016285459836112041
Position 28510: 0.0013867196197478865
Position 1106: 0.0013778245934922757
Position 28642: 0.0009138451131988513
Position 111: 0.0007263644244143018
Position 81: 0.0006752326699652759
Position 695: 0.0006044182211508014
Position 3667: 0.0005892013801616088
Position 28946: 0.000360785795805498
Position 409: 0.0003534343941639141
Position 2295: 0.0003143566908596105
Position 1236: 0.00030217560753093356
Position 3702: 0.00029190885090176833
Position 1095: 0.0002823548078560722
Position 86: 0.00025674345661262535
Position 15414: 0.00024234779211955958
Position 15669: 0.00023220439048202493
Position 1160: 0.00019003660461451656
Position 565: 0.0001899192081998756
Position 3495: 0.00018019596076861993
Position 1098: 0.00015911877788735057
Position 531: 0.00014862422312459931
Position 1116: 0.000146791636085649
Position 2823: 0.00012852009182926194
Position 526: 8.784428217140089e-05
Position 1110: 8.481676994831039e-05
Position 3426: 7.926226115805864e-05
Position 2889: 6.306735823263599e-05
Position 3956: 5.59744267156633e-05
Position 3080: 5.566404767314122e-05
Position 1055: 5.480029700832466e-05
Position 2986: 5.2772380111739545e-05
Position 4316: 4.8569663911251525e-05
Position 857: 4.735936925400588e-05
Position 2303: 4.4860991433585566e-05
Position 2876: 4.333151323584115e-05
Position 2307: 4.3213965521340825e-05
Position 3402: 3.7870363547537765e-05
Position 3524: 3.611762728604461e-05
Position 758: 1.1058123356958964e-05
Position 69: 1.0033070325209427e-05
Position 186: 5.24287752244547e-06
Position 481: 4.600345482477055e-06
Position 145: 3.809240889688344e-06
Position 748: 3.1587522469780795e-06
Position 40: 2.3866075194750318e-06
Position 16: 2.096013228371956e-06
Position 677: 2.0824942200894888e-06
Position 50: 1.6265969509793539e-06
Position 4: 1.3282733488203242e-06
Position 137: 1.1841536508258474e-06
Position 42: 7.76749890770384e-07
Position 605: 5.530541949032068e-07
Position 699: 3.0765153354520724e-07
Position 864: 2.766749103883665e-07
Position 615: 2.5804374627134815e-07
Position 253: 2.2911003465178082e-07
Position 45: 1.99966332256007e-07
Position 598: 1.8156620753306807e-07
Position 108: 1.7916242069685e-07
Position 888: 1.7393012537640355e-07
Position 855: 1.4842567982875573e-07
Position 939: 1.3521364966902445e-07
Position 25: 1.2594824940866538e-07
Position 773: 1.1799338543146715e-07
Position 328: 9.439752160236266e-08
Position 449: 7.954253534079818e-08
Position 638: 6.951792599188873e-08
Position 719: 6.768621188393697e-08
Position 682: 6.761709797660384e-08
Position 800: 6.378417557077024e-08
Position 293: 6.336052914442177e-08
Position 636: 8.716550289950409e-10
Position 816: 7.590480092552768e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 15301: 0.9849745285183314
Position 26239: 0.9342176962677987
Position 28344: 0.8580649074387708
Position 17965: 0.748146515561946
Position 22371: 0.6899890260545253
Position 30565: 0.6895308561699618
Position 20335: 0.3682029474264887
Position 4378: 0.36729279378984186
Position 17931: 0.14867346592060587
Position 25148: 0.10741950338668599
Position 27355: 0.08066777936759792
Position 18143: 0.07782753486146128
Position 1004: 0.06218286745274762
Position 18202: 0.05872543077642909
Position 29561: 0.05842398954191286
Position 25182: 0.044735371342637706
Position 27564: 0.04250254512445633
Position 23721: 0.04177543403390785
Position 31015: 0.0395985147421857
Position 4513: 0.03667195429123119
Position 25449: 0.03353227307570772
Position 30856: 0.03085956222783118
Position 30909: 0.02848430028391714
Position 23528: 0.025165298296542783
Position 29248: 0.018044074519311604
Position 26431: 0.016863882030837298
Position 28381: 0.014463068590308867
Position 21681: 0.012841735012166044
Position 15162: 0.012717940306753418
Position 29134: 0.01188349520974079
Position 20015: 0.011192135447854345
Position 18259: 0.010977625930944878
Position 30101: 0.010076377603369897
Position 30694: 0.009409528795428532
Position 21012: 0.009192603643985232
Position 30513: 0.009073154598075072
Position 27502: 0.00905667532979775
Position 4422: 0.008451352581415559
Position 20791: 0.008292217088946428
Position 18176: 0.007415569604795574
Position 3570: 0.007069046403516745
Position 27625: 0.006595175243450151
Position 15668: 0.005633880585213369
Position 30751: 0.004411021214726089
Position 4303: 0.004179167662457178
Position 17736: 0.0035957821042933214
Position 4374: 0.0034481381012152995
Position 30893: 0.0033554233001887005
Position 20840: 0.0033526583311964935
Position 31069: 0.003216405619148445
Position 961: 0.00319642583939228
Position 28367: 0.0030088237699457364
Position 1069: 0.0024624253291310634
Position 29605: 0.002224875413580181
Position 1007: 0.00221631379649858
Position 29876: 0.0020389100020937237
Position 30191: 0.0020138177057612977
Position 4250: 0.0018312667533774678
Position 18728: 0.0016292081477325313
Position 30875: 0.0015623910872871306
Position 3794: 0.0015232166716093345
Position 30429: 0.0013735409938103829
Position 427: 0.0012805573162245052
Position 29654: 0.001253536379973292
Position 3358: 0.0011632988793888533
Position 4465: 0.0009031228831265527
Position 26492: 0.0008871427194356929
Position 408: 0.0007272468452700656
Position 974: 0.000680449587771949
Position 28929: 0.0006285656734370559
Position 3263: 0.000616693371130412
Position 4444: 0.000591055144115188
Position 29428: 0.000578731169536164
Position 4227: 0.0005288923709616809
Position 29110: 0.00048313711161798343
Position 29377: 0.00046446781769295863
Position 28832: 0.00044921131448234504
Position 28041: 0.0004241402539036012
Position 29039: 0.00040204156203206223
Position 26675: 0.00034355168525405667
Position 28486: 0.0003397079223887038
Position 30973: 0.00033538209756693734
Position 28146: 0.00032283345063019594
Position 30529: 0.0003052490150321222
Position 4531: 0.0002854118431222247
Position 28130: 0.00028190329611950626
Position 457: 0.00026575750660830515
Position 3838: 0.00026565436458246354
Position 2187: 0.0002534733055336411
Position 816: 0.00024814653972101547
Position 18281: 0.0002322950214179089
Position 15533: 0.0002322043904820246
Position 3495: 0.0002194392969218095
Position 3886: 0.0002128540611912244
Position 1028: 0.00021257619574925878
Position 27656: 0.00018542048985651746
Position 2660: 0.00015138198459883196
Position 935: 0.00012882536203895462
Position 3566: 9.862376707424076e-05
Position 564: 9.759853548136622e-05
Position 436: 7.575305606700647e-05
Position 3809: 7.397946042666057e-05
Position 3611: 7.110767838931407e-05
Position 3307: 7.099534107554732e-05
Position 2960: 6.807494131610251e-05
Position 2142: 6.592389133971224e-05
Position 358: 6.404785731475981e-05
Position 2818: 4.699022483248626e-05
Position 3513: 4.621761372421252e-05
Position 2075: 4.357239382837606e-05
Position 3498: 4.178583428623305e-05
Position 3524: 3.7127523927980114e-05
Position 3790: 3.5887369671733394e-05
Position 459: 3.175637720636835e-05
Position 463: 3.098588400948778e-05
Position 27008: 2.8996130884638412e-05
Position 2593: 2.651869180053737e-05
Position 24182: 2.2045293525499347e-05
Position 23948: 2.1687234574111577e-05
Position 2631: 2.1581942263104638e-05
Position 3278: 2.0744424082693038e-05
Position 506: 2.0543699024596436e-05
Position 25813: 1.9506426153213408e-05
Position 615: 1.917593393418625e-05
Position 4018: 1.8762106684101353e-05
Position 2699: 1.7857709435493463e-05
Position 719: 1.5219401824295298e-05
Position 3843: 1.4414412203853717e-05
Position 613: 1.3399110158968451e-05
Position 3616: 1.3356852177741717e-05
Position 1129: 1.2626531652358052e-05
Position 22776: 1.0845790967654001e-05
Position 2254: 8.71178786875902e-06
Position 2106: 8.476758852676962e-06
Position 3372: 8.107209298767327e-06
Position 24022: 7.825767859222185e-06
Position 1034: 7.73161907228139e-06
Position 2207: 7.69369262296427e-06
Position 2853: 7.4761231754082015e-06
Position 1080: 6.707630351666913e-06
Position 513: 6.507800177593054e-06
Position 693: 6.172767575938929e-06
Position 2195: 5.932978038461204e-06
Position 302: 5.670897409562915e-06
Position 581: 5.425551706365687e-06
Position 2246: 5.363380630770578e-06
Position 907: 5.001109640722003e-06
Position 19308: 4.377038870836154e-06
Position 1157: 4.176848038427615e-06
Position 2774: 3.4748120835482028e-06
Position 2212: 3.283635927831914e-06
Position 823: 3.0676973909219966e-06
Position 559: 3.055350674816147e-06
Position 22585: 2.972305589934667e-06
Position 1200: 2.326518990075116e-06
Position 520: 2.2132690091735975e-06
Position 19668: 1.8705486506808605e-06
Position 19717: 1.6239013369953467e-06
Position 19388: 1.413000968035832e-06
Position 18988: 1.393817057761686e-06
Position 19434: 8.547386390176161e-07
Position 19233: 8.152869805838498e-07
Position 18672: 7.099143429211923e-07
Position 16742: 3.53053910129249e-07
Position 17387: 3.088732322350653e-07
Position 19026: 3.006091280049593e-07
Position 17102: 9.758446915785942e-08
Position 12828: 7.328109401434194e-08
Position 8820: 3.209266174405155e-08
Position 14172: 2.4687290773511296e-08
Position 12312: 1.8832611992615808e-08
Position 10419: 1.3719213659950676e-08
Position 11758: 1.2108705452654205e-08
Position 7116: 7.78101561647518e-09
Position 5040: 7.3909463633916985e-09
Position 8069: 7.211437749003107e-09
Position 11962: 7.17201156546262e-09
Position 8954: 7.050173814938945e-09
Position 9312: 6.177650135572633e-09
Position 5506: 5.406220646650656e-09
Position 4615: 5.352992129767068e-09
Position 7261: 5.143537563685712e-09
Position 11353: 4.330637307489618e-09
Position 6421: 3.6705277814891234e-09
Position 5976: 3.4476829578203296e-09
Position 9116: 3.1594374401678066e-09
Position 8848: 2.940517671932036e-09
Position 7746: 2.6983408740141606e-09
Position 8746: 2.1770388392958745e-09
Position 6756: 2.1349345518868225e-09
Position 6553: 1.0902230881766883e-09
Position 7020: 9.967703251186902e-10
Position 5366: 7.101642894315243e-10
Position 8507: 6.710996045687396e-10
Position 1267: 6.367205025249369e-10
Position 6282: 5.514462380341412e-10
Position 5164: 4.449704206396853e-10
Position 5521: 4.1131741034290883e-10
Position 4882: 3.927500868845938e-10
Position 5981: 3.733090966891137e-10
Position 4822: 3.6385745411320547e-10
Position 2397: 2.1727151355087254e-10
Position 4731: 1.9795347427609808e-10
Position 6022: 1.8586851801554147e-10
Position 3145: 1.646567234902911e-10
Position 2405: 1.6254873817470177e-10
Position 1418: 1.454603405203648e-10
Position 1659: 1.432076038661708e-10
Position 1283: 1.4225904350527553e-10
Position 5813: 1.2946482432307367e-10
Position 3086: 1.2647933687713675e-10
Position 1432: 1.1294929260879387e-10
Position 1328: 1.0874289162604458e-10
Position 5248: 1.0842663133014052e-10
Position 4679: 8.673259013831171e-11
Position 3053: 6.44274080797868e-11
Position 1627: 5.625286361668007e-11
Position 3259: 4.574211606900168e-11
Position 1723: 3.6825127826750177e-11
Position 1358: 2.6990845639667206e-11
Position 1469: 2.331553597725389e-11
Position 1671: 2.2259066371348047e-11
Position 2347: 2.1503604835890097e-11
Position 1553: 1.993964417815062e-11
Position 2291: 1.9350154438888476e-11
Position 1399: 1.323918625941147e-11
Position 1569: 1.1993938716232566e-11
Position 4327: 5.028841657955022e-12
Position 4264: 3.9144309513376175e-13
Position 293: 1.155737783054532e-13
Position 904: 1.0518288607952252e-13
Position 526: 8.179524440877717e-14
Position 633: 6.281161835137026e-14
Position 540: 4.354518260675006e-14
Position 644: 2.339616335243997e-14
Position 578: 1.6400577865670826e-14
Position 271: 1.0751219727486132e-14
Position 1036: 7.051555332542421e-15
Position 660: 2.7089075609513967e-15
Position 260: 2.681667918149822e-15
Position 468: 2.2597017113967714e-15
Position 662: 1.974286986463341e-15
Position 1098: 1.9723353319873434e-15
Position 655: 1.6888608905947396e-15
Position 1095: 1.6490851297262785e-15
Position 239: 1.5623258674587042e-15
Position 848: 1.3643111931441892e-15
Position 154: 1.2178559036387375e-15
Position 1084: 1.2036278186779498e-15
Position 242: 7.245418237069717e-16
Position 226: 5.749352605098504e-16
Position 174: 1.0481287788166802e-17
