Gene = Tyw1
index = 1155
Annotated 5SS: [  159  2020  5907 10050 11055 12413 17709 21016 24799 30327 31928 39767
 43005 68675 78379]
Annotated 3SS: [ 1897  5783  9947 10859 12130 17585 20897 24745 30207 31817 39588 42868
 68563 78210 83583]
SMsplice 5SS: [  159  2020 10050 12339 14249 17709 18166 21016 30327 31928 39767 43005
 47754 49789 55450 60556 68675 78379]
SMsplice 3SS: [ 1897  9947 12130 14128 17585 18043 20897 30207 31817 39588 42868 47642
 49596 55354 60446 68563 78210 83583]
top_k =  1000
Partition function (log Z): 18.836672259574176

Sorted 5' Splice Sites (High to Low Probability):
Position 68675: 0.99999999999384
Position 43005: 0.9997216138619278
Position 17709: 0.9959774033085225
Position 78379: 0.9923573319577484
Position 31928: 0.989703694195601
Position 39767: 0.9747179889018096
Position 30327: 0.970038128968821
Position 60556: 0.961704262714284
Position 10050: 0.9603318439020974
Position 159: 0.8958652463539373
Position 47754: 0.8944144542563008
Position 21016: 0.8603301375855438
Position 2020: 0.8386736250778268
Position 14249: 0.7848953611432824
Position 18166: 0.777787956844337
Position 49789: 0.7600438396196465
Position 24799: 0.6881933502935736
Position 33930: 0.6505045062935405
Position 72347: 0.6386996536180389
Position 52230: 0.480727737899238
Position 12339: 0.4562039696488687
Position 12413: 0.44266436778002466
Position 11066: 0.4072982750861836
Position 11055: 0.394159983726178
Position 46396: 0.38290492988458813
Position 40791: 0.3376369100550782
Position 53560: 0.3356861112289389
Position 51958: 0.322061353907016
Position 63811: 0.31963825240543375
Position 5907: 0.3109339617735554
Position 42176: 0.2818312301127342
Position 34495: 0.25131596968067693
Position 44817: 0.2373250107416788
Position 32658: 0.21080029816340476
Position 3901: 0.21006249616457198
Position 24077: 0.20775546875685588
Position 51936: 0.18945489449514444
Position 32116: 0.17515159380553255
Position 71648: 0.16063818774821603
Position 57556: 0.15745005104128906
Position 32165: 0.15051369890107258
Position 80275: 0.1496664949048329
Position 76071: 0.14825346508587514
Position 4899: 0.14505930976572642
Position 17043: 0.1415612265175911
Position 43974: 0.13571177239096696
Position 32192: 0.13115190812151387
Position 2176: 0.13087262278983994
Position 35996: 0.11974260027256252
Position 20242: 0.11248102350300229
Position 80033: 0.10556922082826503
Position 31542: 0.10415366546172662
Position 33075: 0.10124532825639114
Position 71616: 0.10098438664558286
Position 71627: 0.09798765305858097
Position 31717: 0.09309046931690076
Position 39223: 0.08668576035796591
Position 57908: 0.08551238704959865
Position 42: 0.07379829557048008
Position 83649: 0.07269052517617455
Position 50006: 0.06738911212928013
Position 6222: 0.06724271618495307
Position 77373: 0.06404419908156303
Position 42314: 0.06401325372668873
Position 19237: 0.06129311061095482
Position 42289: 0.06043946639268303
Position 15279: 0.05927549850077157
Position 23784: 0.05842203440298648
Position 15968: 0.05833289631477757
Position 14421: 0.0577316470503043
Position 75558: 0.054507875874844555
Position 54512: 0.053279268365348936
Position 44634: 0.05255733746839618
Position 6178: 0.04881933956682742
Position 41291: 0.045594375379522635
Position 73473: 0.04528363946521184
Position 4361: 0.04463070623542588
Position 40844: 0.04424840419987152
Position 60613: 0.0382957372795545
Position 6197: 0.0379630585858152
Position 4925: 0.03776270725472173
Position 14260: 0.03676464741253651
Position 15275: 0.035568846323731675
Position 50841: 0.03535792133911035
Position 15731: 0.03455394256848429
Position 80507: 0.03439961580617658
Position 5624: 0.033707005837422574
Position 75763: 0.03346670478490948
Position 77355: 0.03275618054787372
Position 3088: 0.03213011985887001
Position 41146: 0.03133008294522524
Position 4893: 0.030838837936150398
Position 13173: 0.03038494786664741
Position 41552: 0.029979977191335654
Position 35714: 0.028115244896681987
Position 7791: 0.02502554255482338
Position 69396: 0.024198654963707968
Position 16320: 0.024000506396900087
Position 33501: 0.02325175296900793
Position 42146: 0.022882697362303403
Position 6448: 0.02216354438467576
Position 20020: 0.02214455484891126
Position 42084: 0.02190962192717041
Position 4172: 0.021223184620830417
Position 20110: 0.02091843562829359
Position 72664: 0.019306721157294187
Position 53020: 0.019015742017780127
Position 44229: 0.018701835834312917
Position 9916: 0.018502793737951155
Position 53308: 0.01779863985506194
Position 41614: 0.017192797109467247
Position 32074: 0.01710745699520489
Position 84015: 0.016401122158379678
Position 15270: 0.01608640635938586
Position 11783: 0.014711277964120577
Position 73426: 0.014512140301355359
Position 11686: 0.014192093954974382
Position 69076: 0.013983689717191041
Position 33199: 0.013456678733686509
Position 20175: 0.012042340111750755
Position 229: 0.011550200127198096
Position 5980: 0.011128803942849232
Position 12265: 0.010672074942247308
Position 70503: 0.010093226235557279
Position 40017: 0.010070521917713553
Position 19815: 0.00982802523705722
Position 32748: 0.009528806666905676
Position 33496: 0.009218584358061001
Position 52971: 0.009059727909429605
Position 83676: 0.009054308524109198
Position 73638: 0.009051798068947993
Position 527: 0.008737989655803333
Position 19405: 0.00839404098420956
Position 32530: 0.00838555324255384
Position 15543: 0.008293692167842022
Position 44222: 0.008031992129613802
Position 47927: 0.007898000131282905
Position 44188: 0.007485901987773107
Position 80286: 0.007389468132550811
Position 14221: 0.007384094163116963
Position 11059: 0.007378836835185057
Position 42093: 0.007236774246428639
Position 39661: 0.007202700373549675
Position 80688: 0.007002680765696059
Position 2163: 0.006931133978843053
Position 10946: 0.006824603491474406
Position 2680: 0.006804997382298328
Position 5575: 0.006562351866748305
Position 24120: 0.006466146895230633
Position 43978: 0.0062267458381368105
Position 15641: 0.005815927713868872
Position 33619: 0.005722359015152985
Position 10054: 0.0055962196763830645
Position 16306: 0.005493473122960807
Position 23820: 0.005381351472930983
Position 80670: 0.0053272670572087994
Position 22252: 0.0052878142746521075
Position 13672: 0.0052420522378924025
Position 70559: 0.004661559024094574
Position 32498: 0.004558056966550077
Position 32182: 0.004457068204109604
Position 31458: 0.0044213540553472725
Position 265: 0.004413594710784062
Position 35179: 0.004405219466780701
Position 13280: 0.004328018195668191
Position 3448: 0.00428076737341964
Position 13562: 0.004268634797513253
Position 33299: 0.0041588977553654325
Position 6034: 0.004051611083079974
Position 78860: 0.004023613528708933
Position 6687: 0.0038590016190998048
Position 5009: 0.0038385851918149518
Position 79067: 0.003588749698281918
Position 8136: 0.0034692040711600215
Position 83956: 0.0033344295352434345
Position 78945: 0.0032513874559528485
Position 18275: 0.003167299161454209
Position 4200: 0.0031486029773886404
Position 83857: 0.0030862324649547335
Position 7980: 0.00306859619893476
Position 5336: 0.0029148461151240453
Position 27218: 0.0029136874429822207
Position 30683: 0.002865500181683307
Position 69213: 0.002805359329865924
Position 40530: 0.0027428110879838706
Position 34149: 0.0027231749251710635
Position 354: 0.002685140702021413
Position 81510: 0.0026567175231754746
Position 13424: 0.0026372932251787734
Position 34338: 0.0025991639033252486
Position 45006: 0.002578479637862279
Position 15295: 0.0024860617847624914
Position 14156: 0.0024379725293848377
Position 2320: 0.002413510651066811
Position 24982: 0.0023222061474779078
Position 78172: 0.0022876041238308305
Position 10296: 0.0022408403214865848
Position 44210: 0.0022398105201546304
Position 44379: 0.0022381012128635347
Position 3883: 0.0022222420995545752
Position 6121: 0.0021151407884251513
Position 80061: 0.002098680195274231
Position 83712: 0.002092064991324399
Position 78624: 0.002089262006080357
Position 32810: 0.0020278850271716223
Position 83993: 0.001986304183064278
Position 79267: 0.001965884838211229
Position 49890: 0.001943609538004005
Position 34015: 0.001918849077741595
Position 71306: 0.0018795531112468411
Position 69261: 0.0018595252506727058
Position 12212: 0.001813658541348065
Position 15146: 0.0018071226286220004
Position 33186: 0.0017814272485263969
Position 53834: 0.0015970184410273103
Position 15659: 0.0015588076509185677
Position 78296: 0.001535123612784309
Position 76: 0.0015080103094527026
Position 39896: 0.0014929741042324083
Position 41725: 0.0014748016969960691
Position 1352: 0.0014669271248616833
Position 40039: 0.0013770095461374168
Position 14376: 0.0013363909981347186
Position 14203: 0.001294659379849707
Position 70204: 0.0012914442330388104
Position 29973: 0.0012537648220844536
Position 2169: 0.0012403089653140918
Position 21057: 0.0012336226945881264
Position 32606: 0.0012216713114308617
Position 13600: 0.0012110012798028935
Position 124: 0.0011988464800305083
Position 33553: 0.0011708600961066549
Position 1379: 0.0011250639437683679
Position 34394: 0.0011047550422565449
Position 34009: 0.0010819747076992229
Position 23032: 0.0010789691036917626
Position 6424: 0.0010622807522936558
Position 12337: 0.0010568669518538991
Position 10943: 0.0010531249788876898
Position 13602: 0.0010104995990082612
Position 7393: 0.0010032757517738854
Position 8091: 0.0009905673635945522
Position 79115: 0.0009575488682144988
Position 17771: 0.000943935428665742
Position 31546: 0.0009417418666715854
Position 14206: 0.0008745575113420475
Position 3660: 0.000858291481359346
Position 12441: 0.0008446986367363353
Position 43945: 0.0008376596571555123
Position 12179: 0.0008111239549580355
Position 17782: 0.0007685242490215241
Position 69009: 0.0007579115864803339
Position 69384: 0.0007546140828977387
Position 4671: 0.0007529725863482986
Position 12131: 0.0007511551216532819
Position 13606: 0.000664198670072526
Position 12052: 0.0006100844363302434
Position 252: 0.000562524235502724
Position 79959: 0.0005566436521121023
Position 78288: 0.000552688067551156
Position 32261: 0.0005372730002178782
Position 645: 0.0005305201274743782
Position 13134: 0.0005169895560285824
Position 31920: 0.0004559125742505367
Position 32256: 0.0004339072361538919
Position 34369: 0.0003997631084753558
Position 32237: 0.00038772969255090645
Position 15432: 0.00038251651904612504
Position 2033: 0.00037932977523873944
Position 1369: 0.00037727299444924637
Position 4580: 0.000358204129482986
Position 12439: 0.0003456276773544103
Position 179: 0.0003441267358935705
Position 1864: 0.00033868305909387297
Position 93: 0.00033699920505637774
Position 10173: 0.00030474812549255935
Position 4099: 0.00028838380167770677
Position 32287: 0.00027154413724325894
Position 134: 0.000266187219353775
Position 598: 0.00025800630450364693
Position 850: 0.00024031466522410298
Position 1950: 0.00023154468132142794
Position 17735: 0.00021776910952334125
Position 4072: 0.00020956375885468144
Position 1281: 0.00019063961413475552
Position 694: 0.0001888522170294452
Position 32629: 0.00018690392276512514
Position 32078: 0.00017706206004732344
Position 18327: 0.00016761471966695953
Position 244: 0.00016523839772693231
Position 13557: 0.00016169193372790198
Position 3134: 0.00016148577634810538
Position 325: 0.0001612335579561929
Position 881: 0.00015432569746371582
Position 31977: 0.0001496259725538454
Position 11310: 0.00013365605427726563
Position 32518: 0.0001335392744100483
Position 3887: 0.00013104350410268523
Position 17694: 0.00012191424892579489
Position 32252: 0.00011425822516669844
Position 17664: 0.00011163741836192128
Position 18435: 0.00010970716125758615
Position 1560: 0.00010824624397435945
Position 116: 0.00010005502445447908
Position 163: 9.616231306061138e-05
Position 32647: 9.59708891499576e-05
Position 518: 9.070419883083743e-05
Position 1590: 8.403534580938608e-05
Position 809: 7.871311704465572e-05
Position 32586: 7.485282701302276e-05
Position 32388: 7.173655347675921e-05
Position 2201: 6.594250362087704e-05
Position 18052: 6.588370261529633e-05
Position 2199: 6.489650881838578e-05
Position 32270: 6.42224340406336e-05
Position 19621: 6.406018458438835e-05
Position 1898: 6.150140946583215e-05
Position 2099: 5.737276616845181e-05
Position 673: 5.71818763351821e-05
Position 32128: 5.0203847691473e-05
Position 3474: 4.903038041473525e-05
Position 18317: 4.783605447091812e-05
Position 3330: 4.7767210661340516e-05
Position 32490: 4.289968216593363e-05
Position 69784: 4.235175877818272e-05
Position 17714: 3.977448658505822e-05
Position 70198: 3.953487670137247e-05
Position 17934: 3.8995710416803416e-05
Position 2861: 3.655219348274134e-05
Position 3927: 3.602969251487481e-05
Position 19390: 3.307885164032128e-05
Position 18800: 3.2019956333507786e-05
Position 32502: 2.7364861650421956e-05
