Gene = Crct1
index = 295
Annotated 5SS: [72]
Annotated 3SS: [836]
SMsplice 5SS: [411]
SMsplice 3SS: [836]
top_k =  1000
Partition function (log Z): -7.53615736844877

Sorted 5' Splice Sites (High to Low Probability):
Position 411: 0.7055355830498323
Position 72: 0.371742451710777
Position 44: 0.059080715357086054
Position 178: 0.051964347329203846
Position 243: 0.037523590946409904
Position 1113: 0.03176554763959234
Position 354: 0.004499303373399414
Position 136: 0.004210417870969378
Position 67: 0.004183068003322024
Position 255: 0.002913767261932621
Position 269: 0.002639371917566441
Position 1157: 0.002264545801263928
Position 1139: 0.0021014427599214272
Position 1239: 0.0017405323984920557
Position 942: 0.0016147177035035474
Position 18: 0.0010466322030206108
Position 1242: 0.001032660080992171
Position 558: 0.0008487845811118614
Position 76: 0.0007443909615805856
Position 494: 0.0005672791069847352
Position 905: 0.0005290965116233847
Position 603: 0.0005236777293018133
Position 154: 0.000509407431383861
Position 499: 0.00045802020210999655
Position 294: 0.0004268231923599335
Position 278: 0.00036621423769489807
Position 1229: 0.0003331978147139277
Position 286: 0.00025859025960054197
Position 1004: 0.0001385532817611724
Position 1266: 0.000136786212309159
Position 894: 0.00013257934556395995
Position 1271: 0.00012061614671740332
Position 420: 0.00011629879010048736
Position 48: 7.551104890343278e-05
Position 195: 6.495281594473177e-05
Position 962: 5.2480368049849345e-05
Position 438: 4.4531474550827864e-05
Position 25: 4.028669116154289e-05
Position 89: 2.7447988052967826e-05
Position 1001: 2.7095833236786874e-05
Position 695: 2.55748752014289e-05
Position 683: 1.594458116500161e-05
Position 160: 1.3765757708403424e-05
Position 641: 1.3162792206314781e-05
Position 607: 1.0000538300840266e-05
Position 373: 9.478096205640471e-06
Position 331: 9.307146349912358e-06
Position 1209: 8.840606565149535e-06
Position 299: 8.385637180360881e-06
Position 861: 5.1314871063874044e-06
Position 56: 5.010846365903345e-06
Position 31: 4.138820799196117e-06
Position 595: 4.012668911855385e-06
Position 424: 3.874441345435103e-06
Position 193: 2.9502431771712632e-06
Position 91: 6.601701952735486e-07
Position 536: 2.1316460125798082e-07
Position 488: 1.7693834130669746e-07
Position 677: 1.1100915921046486e-07
Position 20: 8.82555867100874e-08
Position 485: 8.235932682704782e-08
Position 687: 6.12862811646271e-08
Position 422: 1.0762552597788233e-08
Position 653: 9.623801934288301e-09
Position 371: 1.0132434676028555e-09
Position 775: 3.9366210728578875e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 836: 0.4070528797649847
Position 1055: 0.39215271321157813
Position 178: 0.11244714246121955
Position 336: 0.10387687691611358
Position 1355: 0.08733062879138347
Position 870: 0.04122921915864649
Position 1028: 0.03362767066265707
Position 793: 0.024801481605316887
Position 1058: 0.0239111547386568
Position 207: 0.018517382457289185
Position 285: 0.01632364762706068
Position 341: 0.004352040971550758
Position 1324: 0.0040394369895270284
Position 242: 0.002295733201071637
Position 980: 0.002079301248162302
Position 1304: 0.0020152707485019444
Position 903: 0.001833360818050164
Position 740: 0.0017216127104161337
Position 970: 0.0012778754537248463
Position 1193: 0.0011377156080886806
Position 1071: 0.0010303608562386322
Position 1428: 0.0010008058571789715
Position 251: 0.0009707605635225782
Position 892: 0.0009590493153614275
Position 1137: 0.00074385922227217
Position 1229: 0.0006971437501192637
Position 299: 0.0005996840329873752
Position 396: 0.0005447284591367413
Position 1282: 0.0004023071036254815
Position 400: 0.0003263669442387696
Position 820: 0.00028615543719764485
Position 761: 0.00025610031755343796
Position 858: 0.00021944614321250646
Position 1399: 0.0002002200019001937
Position 186: 0.00019329521189201618
Position 607: 0.00018161063310302098
Position 1402: 0.0001482250845616881
Position 499: 0.00014249020465001525
Position 478: 0.00014210183219785975
Position 1455: 0.00010727395025605752
Position 1383: 9.88303364968282e-05
Position 1177: 9.47106157991454e-05
Position 157: 7.368481987774505e-05
Position 182: 6.853603395544915e-05
Position 1112: 6.773367390642837e-05
Position 798: 6.302986742051318e-05
Position 671: 6.087690042339776e-05
Position 359: 5.7105836015504555e-05
Position 544: 5.328320222421972e-05
Position 1239: 5.106818446403878e-05
Position 880: 4.9866978845112624e-05
Position 139: 4.915015368589952e-05
Position 555: 4.493161945488951e-05
Position 1416: 4.4610058468899334e-05
Position 494: 4.421499967920276e-05
Position 744: 4.2430861521428164e-05
Position 146: 3.658975620692963e-05
Position 402: 3.508940440178758e-05
Position 611: 3.3974381331144684e-05
Position 1106: 3.277525153681631e-05
Position 1144: 2.9543951231008727e-05
Position 584: 2.9389473757449462e-05
Position 1207: 2.027885274136462e-05
Position 353: 1.8239458287281845e-05
Position 1365: 1.7164727980012176e-05
Position 803: 1.7020186833801824e-05
Position 536: 1.3406279961638838e-05
Position 215: 8.97125341909444e-06
Position 1413: 8.119588088606309e-06
Position 132: 7.914124903315224e-06
Position 463: 7.810544874698337e-06
Position 509: 7.807604595025879e-06
Position 410: 7.598805669849816e-06
Position 150: 6.916995866126736e-06
Position 346: 6.6172308431174395e-06
Position 1248: 6.473636986413603e-06
Position 1102: 4.984879200791381e-06
Position 503: 4.960788816585072e-06
Position 480: 4.784077970967772e-06
Position 125: 3.937297788913826e-06
Position 1242: 3.854010307384582e-06
Position 1170: 3.7125645520244432e-06
Position 775: 3.6057988940994343e-06
Position 136: 3.389925112256533e-06
Position 748: 3.235535611536851e-06
Position 262: 2.765717843973491e-06
Position 269: 2.5613110766945813e-06
Position 260: 2.443953034753307e-06
Position 350: 2.1656941685228424e-06
Position 121: 2.1055510771928487e-06
Position 1469: 1.3915956252257104e-06
Position 105: 1.1022848283605589e-06
Position 516: 2.0683610830446502e-07
Position 129: 1.7331762805629928e-07
Position 101: 3.309005624628316e-08
Position 113: 4.992169292959012e-10
Position 84: 4.4466002772160687e-10
