Gene = Pop5
index = 838
Annotated 5SS: [  49 2234 2442 4476 4721]
Annotated 3SS: [1987 2298 4325 4636 4802]
SMsplice 5SS: [  49 2234 2442 4476 4721]
SMsplice 3SS: [1987 2298 4325 4636 4802]
top_k =  1000
Partition function (log Z): 0.7321121769045377

Sorted 5' Splice Sites (High to Low Probability):
Position 4721: 0.9522770205196451
Position 49: 0.892300211938392
Position 4476: 0.8789417169249952
Position 2442: 0.8124616019191676
Position 2234: 0.7692656524594673
Position 2623: 0.4108096507620335
Position 4521: 0.09633705762152432
Position 1816: 0.059778750348763864
Position 108: 0.05943110814713006
Position 2637: 0.04603942707614318
Position 2573: 0.04448893642208084
Position 1632: 0.03541639097037475
Position 56: 0.03486005547765357
Position 2217: 0.030559859879514737
Position 4887: 0.02646007987179016
Position 1827: 0.01421191025719585
Position 3107: 0.01383076181597417
Position 4637: 0.01002077086378406
Position 4007: 0.007790977668077831
Position 3082: 0.007629636298858233
Position 3940: 0.007471676222122769
Position 1225: 0.0067885016356814916
Position 4396: 0.005224133213146183
Position 157: 0.004659810498623045
Position 2299: 0.0033883752228239783
Position 3119: 0.0033160223267290905
Position 4525: 0.0032315773930620254
Position 3186: 0.002848863348102268
Position 1538: 0.0028026050473511387
Position 676: 0.0027620518017699145
Position 5012: 0.0023315920587357692
Position 2396: 0.002234615762384476
Position 949: 0.0020377876600693057
Position 360: 0.002009827085340392
Position 3734: 0.0019056912982298119
Position 4469: 0.0018062023318175869
Position 4589: 0.001440604988073466
Position 3270: 0.0013809984590952636
Position 1752: 0.0013275497537606523
Position 3136: 0.0010373204138723713
Position 279: 0.001016240761541876
Position 1041: 0.0008807268955842818
Position 149: 0.0008353997950208082
Position 2375: 0.0008217471551456292
Position 966: 0.0008180849051616303
Position 830: 0.0008076807376684573
Position 2625: 0.0008025932565077546
Position 4957: 0.0007627972005540822
Position 3442: 0.0007626880894261201
Position 2169: 0.0007318150027971347
Position 4741: 0.0007091196800273748
Position 3044: 0.0007056697359460638
Position 1199: 0.000666533447598825
Position 447: 0.000507894864113195
Position 1792: 0.0004713128111348563
Position 2429: 0.00044816959701534585
Position 1159: 0.000433781496998695
Position 994: 0.0004249708418848284
Position 2604: 0.0004195663122400564
Position 1998: 0.0004117970222599518
Position 4485: 0.0003866637957433529
Position 2464: 0.0003426896398994781
Position 2222: 0.0003340623243460177
Position 2514: 0.00030084223976895074
Position 1958: 0.00028867801109077186
Position 4482: 0.00027440860819502106
Position 3372: 0.00026824598695287204
Position 4010: 0.0002662207658857273
Position 3265: 0.0002645038327963767
Position 2627: 0.000263787425103786
Position 85: 0.0002577882973873053
Position 2752: 0.0002261780931360454
Position 2500: 0.0002123983172518362
Position 2830: 0.00020591612684562797
Position 2641: 0.0001994643045874747
Position 310: 0.00017423042769972158
Position 3608: 0.0001576102150600562
Position 470: 0.00013122711535227966
Position 4918: 0.00012157231558983109
Position 1577: 0.00011583603969191994
Position 367: 0.00011457278163085605
Position 4494: 0.00010922339702633926
Position 962: 0.00010556477807828494
Position 2040: 0.00010391594127963717
Position 307: 9.720521149399602e-05
Position 4447: 9.45362432959585e-05
Position 1799: 8.868497839736776e-05
Position 1820: 8.237637285015396e-05
Position 2782: 8.099390743804604e-05
Position 4895: 8.004564447763827e-05
Position 2757: 6.537909444081647e-05
Position 2143: 6.1003152495539395e-05
Position 1988: 5.9568038919571995e-05
Position 473: 5.858550558861295e-05
Position 1948: 5.575221888791284e-05
Position 175: 5.1596600266245156e-05
Position 2714: 5.021809858436302e-05
Position 618: 4.4630997262388844e-05
Position 68: 4.326671713222087e-05
Position 3028: 4.1993834127325475e-05
Position 2629: 3.9643710556915356e-05
