Gene = Pdcd10
index = 802
Annotated 5SS: [  135 15697 23316 28047 29269 35826 36155]
Annotated 3SS: [15477 23261 27928 29141 35746 36071 39254]
SMsplice 5SS: [  135 15697 29269 35826 36155]
SMsplice 3SS: [15477 29141 35746 35925 39254]
top_k =  1000
Partition function (log Z): -21.82734965103419

Sorted 5' Splice Sites (High to Low Probability):
Position 15697: 0.9401209402256492
Position 135: 0.8716428212003818
Position 11959: 0.24165354484191837
Position 5167: 0.18475579079731572
Position 6851: 0.17846224096646254
Position 3182: 0.16707614828816356
Position 7296: 0.11949108104796395
Position 3001: 0.11498339434717973
Position 3580: 0.11295786068672489
Position 1466: 0.10283057280581225
Position 104: 0.10213110298385684
Position 3110: 0.05375784167361431
Position 1663: 0.04709983048188656
Position 8172: 0.04361697334420156
Position 456: 0.02899819654168396
Position 5503: 0.018485886619444242
Position 1834: 0.01471829650543339
Position 2207: 0.008783148555688304
Position 1987: 0.00838139728209293
Position 1755: 0.008082863096439193
Position 1347: 0.0076273703073448966
Position 816: 0.007204973907555066
Position 2900: 0.004758475766754432
Position 7016: 0.004173537369194427
Position 618: 0.004097866114655948
Position 389: 0.0026295831571098004
Position 5220: 0.002013739843994111
Position 4967: 0.001871675903801855
Position 6111: 0.001866166491362951
Position 1769: 0.0016797452468295137
Position 5508: 0.001672112720140063
Position 6846: 0.0015433949717303251
Position 6668: 0.0014900083491683409
Position 219: 0.001477994105448077
Position 5999: 0.0013109127713080409
Position 159: 0.0009917768906021252
Position 1263: 0.0007350087436523412
Position 1457: 0.0006404636043055503
Position 440: 0.00044417932764921506
Position 394: 0.00031691822421140147
Position 3033: 0.00029681107527622765
Position 153: 0.0002943636244340254
Position 314: 0.0002553400131120418
Position 366: 0.000250229335214492
Position 2167: 0.00023241333563113242
Position 599: 0.00021310502357230513
Position 1258: 0.000191423756543291
Position 196: 0.00013607360248831869
Position 255: 9.62670549286993e-05
Position 145: 9.178136613988701e-05
Position 2006: 9.084006121368799e-05
Position 2397: 9.065252345516581e-05
Position 116: 6.504334047058088e-05
Position 370: 5.3134812735282696e-05
Position 60: 4.9195777795594355e-05
Position 111: 4.853007746704178e-05
Position 1238: 4.058564438442349e-05
Position 69: 3.912894453725584e-05
Position 734: 2.6629944406142355e-05
Position 1434: 1.8262799061739047e-05
Position 2865: 1.2609018934453044e-05
Position 889: 9.62172197713817e-06
Position 359: 7.595989996396087e-06
Position 1613: 7.3056473883937055e-06
Position 49: 5.914915389802061e-06
