Gene = 2300009A05Rik
index = 30
Annotated 5SS: [366]
Annotated 3SS: [4565]
SMsplice 5SS: [366]
SMsplice 3SS: [2606]
top_k =  1000
Partition function (log Z): -9.951388291052368

Sorted 5' Splice Sites (High to Low Probability):
Position 366: 0.7693053764009249
Position 122: 0.16304215684236542
Position 549: 0.12272920237679373
Position 472: 0.07272606766049328
Position 1399: 0.027583287298440742
Position 353: 0.023345373419373937
Position 698: 0.02260661166103877
Position 2781: 0.01112953689484876
Position 1649: 0.010214277200939172
Position 286: 0.00944790262866763
Position 233: 0.009138000181443598
Position 1403: 0.008455404771696111
Position 4494: 0.006348074647167361
Position 3486: 0.005040983816395809
Position 1379: 0.004457039275458581
Position 730: 0.004257590982819429
Position 4424: 0.003162306411180776
Position 497: 0.0031473057907741024
Position 186: 0.003089722201411083
Position 205: 0.002588147609547091
Position 3541: 0.0024451302737439804
Position 4680: 0.002065955587350531
Position 254: 0.0018650910975935829
Position 2366: 0.0015098472155925268
Position 3845: 0.0014411786874793538
Position 2800: 0.0014278515076211668
Position 573: 0.001400056308260736
Position 2284: 0.0012046995986596642
Position 2458: 0.0011639099633913045
Position 3009: 0.0011284016575336647
Position 4435: 0.0009668520585459178
Position 1832: 0.000959572580102305
Position 2344: 0.0009137300121775627
Position 1910: 0.0008939267754262527
Position 2475: 0.0008493680928345025
Position 2397: 0.0008360779639608369
Position 191: 0.0008306484404269562
Position 1637: 0.0007782849647773947
Position 648: 0.0007691584250859475
Position 2724: 0.0007494072844270025
Position 2030: 0.0006369930448225689
Position 176: 0.0005977910265688167
Position 3543: 0.0005976560521796017
Position 819: 0.0003823031923011609
Position 3534: 0.00032956756544358
Position 3417: 0.00028636478153730113
Position 2411: 0.00028036438699504524
Position 1225: 0.0002447168279237274
Position 3013: 0.0002389462207550077
Position 3480: 0.00019436865715257847
Position 702: 0.00016348369425128433
Position 553: 0.0001594364050994195
Position 2608: 0.00014918204592624865
Position 2897: 0.00011946741023412912
Position 2750: 0.00011486487970926701
Position 2416: 9.732360796793118e-05
Position 2935: 9.540932096750024e-05
Position 2149: 9.354388138478415e-05
Position 961: 8.71976518275472e-05
Position 214: 8.263971278014635e-05
