Gene = Rrp15
index = 937
Annotated 5SS: [  195  9755 11771 13243]
Annotated 3SS: [ 9494 11672 13043 27811]
SMsplice 5SS: [  195  9755 11771 13243]
SMsplice 3SS: [ 9494 11587 13043 27811]
top_k =  1000
Partition function (log Z): -9.569085676262786

Sorted 5' Splice Sites (High to Low Probability):
Position 195: 0.9871029377616786
Position 9755: 0.9652066846649825
Position 11771: 0.9211252659921652
Position 13243: 0.635133674357186
Position 4890: 0.32353581723665426
Position 24697: 0.2615089041298215
Position 13202: 0.2432029581856134
Position 4849: 0.1651474805303758
Position 11966: 0.15277040406771009
Position 916: 0.1428407138799678
Position 524: 0.12707240119348678
Position 12180: 0.12323244165957613
Position 10619: 0.1208658226520281
Position 6100: 0.1056589980835556
Position 4780: 0.06857340861275837
Position 920: 0.05250304946004601
Position 12812: 0.04121018882795891
Position 13196: 0.036593923789625206
Position 15516: 0.03325686676919662
Position 11928: 0.031969713131742857
Position 2268: 0.030010861279494302
Position 1246: 0.025915200765351133
Position 7663: 0.025563010552996205
Position 11978: 0.024895036391357536
Position 3438: 0.023818930067150985
Position 7546: 0.017983629631648138
Position 6603: 0.01735656620028503
Position 7882: 0.017280863245738277
Position 4484: 0.016037848729200905
Position 6851: 0.0156549876583646
Position 10056: 0.015527240545413035
Position 867: 0.014025967161842451
Position 3052: 0.013960967004595917
Position 3147: 0.012048300455349274
Position 9570: 0.01063345159058609
Position 7818: 0.010442668751749526
Position 6477: 0.010381385467968341
Position 4879: 0.010011097976453864
Position 6934: 0.009823677355384572
Position 9825: 0.009583439426685922
Position 7138: 0.009471916789876607
Position 11367: 0.009320488824755939
Position 3682: 0.008530902500154685
Position 6706: 0.008495289610566099
Position 7261: 0.007041110837728324
Position 6296: 0.006236249759171387
Position 14075: 0.006185918035279023
Position 678: 0.0061338363169776405
Position 3758: 0.005155156336359072
Position 3261: 0.005121783240895042
Position 4865: 0.005046358956566448
Position 9598: 0.004890015496390577
Position 13581: 0.004690751492876966
Position 15337: 0.00436757312884641
Position 13612: 0.004235431703039536
Position 170: 0.003583094671139093
Position 13643: 0.003581399313410449
Position 11983: 0.003379518179937622
Position 10884: 0.00336103574325605
Position 489: 0.003284581987472799
Position 4245: 0.0032265889149943046
Position 4741: 0.0030245195560798005
Position 6087: 0.0028442886473322194
Position 13702: 0.002786045118870884
Position 1699: 0.0025753047779935464
Position 13674: 0.002565179946350709
Position 12129: 0.0024303000344991573
Position 826: 0.002306273936002087
