Gene = Scg3
index = 951
Annotated 5SS: [  422  1119  1783  2093  7388  8712 14842 18403 20864 22804 32426]
Annotated 3SS: [ 1065  1736  1876  7244  8561 14663 18285 20779 22665 32344 40111]
SMsplice 5SS: [  422  1119  1783  2093  7388  8712 14842 17344 18367 20864 32426 38215]
SMsplice 3SS: [ 1005  1736  1876  7244  8561 14663 17194 18285 20779 32344 38106 40111]
top_k =  1000
Partition function (log Z): 13.86263159867376

Sorted 5' Splice Sites (High to Low Probability):
Position 32426: 0.9978901974637756
Position 7388: 0.9968920057281141
Position 422: 0.9920956454588694
Position 2093: 0.9795355344623484
Position 20864: 0.9202351800743044
Position 14842: 0.8740792318748221
Position 8712: 0.8723006557544501
Position 18367: 0.8682841260693575
Position 1783: 0.7363100849002822
Position 38215: 0.6663128758895911
Position 1119: 0.5980099888372272
Position 17344: 0.4976359656038985
Position 11639: 0.465350389614323
Position 25097: 0.4508150252525626
Position 14146: 0.3313535043643867
Position 17326: 0.299300757428515
Position 20393: 0.29142103420971754
Position 2453: 0.2806898122938033
Position 24852: 0.2301959212928903
Position 22804: 0.22961459738852547
Position 11672: 0.21063278176307726
Position 39368: 0.19664942530076793
Position 5420: 0.14855139251043378
Position 18403: 0.12848640505238537
Position 5034: 0.12676981928297962
Position 9730: 0.12618155537158096
Position 14105: 0.12085395764565943
Position 31829: 0.1083885056912136
Position 18522: 0.10684468290272553
Position 38026: 0.10005537516417586
Position 39063: 0.09737375597591397
Position 11913: 0.09378511022971986
Position 6568: 0.0859666465705371
Position 39693: 0.07934444401918171
Position 20849: 0.07763885912876407
Position 27432: 0.06272624544975758
Position 36212: 0.06043506540557446
Position 5508: 0.059068276567075126
Position 6607: 0.058178881456562
Position 30335: 0.051014838455219175
Position 39840: 0.045315507174624056
Position 36426: 0.041135736609039686
Position 2376: 0.03837547896732721
Position 29592: 0.037900186021985645
Position 36467: 0.03677058766350856
Position 14578: 0.03657961628965031
Position 15122: 0.036070751171019357
Position 26323: 0.03569631781597828
