Gene = Bend4
index = 179
Annotated 5SS: [  341  1245 10855 22880 28250]
Annotated 3SS: [  517 10287 22790 28008 29859]
SMsplice 5SS: [  341  4940  9772 10855 11345 14138 22880 24318 28179]
SMsplice 3SS: [ 4729  9645 10671 11216 13997 22790 24205 28008 29859]
top_k =  1000
Partition function (log Z): -3.2901416406120942

Sorted 5' Splice Sites (High to Low Probability):
Position 22880: 0.9875608119432577
Position 24318: 0.8386574854211172
Position 10855: 0.8377450606231416
Position 14138: 0.8171693005448533
Position 11345: 0.7679914956325045
Position 28179: 0.6649670722980082
Position 4940: 0.5798862390666016
Position 20755: 0.5092051973852287
Position 341: 0.4751518762189519
Position 25411: 0.44562561647060295
Position 10057: 0.4383314491579579
Position 9772: 0.384664130279986
Position 12676: 0.37014210424583355
Position 1168: 0.3619224654899743
Position 30976: 0.3427652485952018
Position 9750: 0.33382762143668093
Position 14698: 0.2749450199103022
Position 20424: 0.25910300870401193
Position 29943: 0.2564714108133469
Position 23724: 0.250815424757129
Position 3670: 0.2447662791911058
Position 33588: 0.23198688977113374
Position 1245: 0.22617327180109334
Position 7921: 0.17989872028348644
Position 27981: 0.1790155441761099
Position 10612: 0.17457124947347383
Position 28250: 0.1463349076610387
Position 9072: 0.13436408791629276
Position 3639: 0.13391443064717923
Position 25171: 0.12313202159455278
Position 20450: 0.11029765455143202
Position 13898: 0.10343404686268934
Position 35566: 0.08676074425959161
Position 33704: 0.06906358296118816
Position 23089: 0.06880591114558708
Position 30111: 0.06555100582041273
Position 35435: 0.06510337786441223
Position 9974: 0.05987632683757599
Position 3504: 0.05952320797625123
Position 12805: 0.05873847165580287
Position 15210: 0.05060861962012485
Position 14215: 0.05006280157859745
Position 5271: 0.049979774439827346
Position 9784: 0.04860148722692238
Position 24354: 0.04745847972131521
Position 12687: 0.045085239678426293
Position 8748: 0.044813874893132676
Position 9778: 0.04441313641746109
Position 25711: 0.043073227363345824
Position 10909: 0.0425322748354809
Position 25678: 0.036143766856166736
Position 34986: 0.03490019715802674
Position 20777: 0.03453637528402814
