Gene = Fuz
index = 417
Annotated 5SS: [ 284  590  921 1251 1546 2622 2793 3013 3160 3308]
Annotated 3SS: [ 467  835 1181 1440 2423 2696 2905 3094 3232 4053]
SMsplice 5SS: [ 284  590 1266 1546 2622 2793 3013]
SMsplice 3SS: [ 467 1181 1440 2423 2696 2905 4053]
top_k =  1000
Partition function (log Z): 0.23938691463666917

Sorted 5' Splice Sites (High to Low Probability):
Position 2793: 0.941930502314668
Position 1546: 0.9373539222798987
Position 2622: 0.863857708250802
Position 1266: 0.6716453938985179
Position 3013: 0.6026519751672396
Position 284: 0.49777607650109945
Position 590: 0.4957235325937669
Position 3308: 0.492069838038402
Position 921: 0.42361753265090907
Position 159: 0.32929448811353856
Position 3160: 0.2716280278336231
Position 1251: 0.19258755273831787
Position 642: 0.12062830588264978
Position 147: 0.0933678687599333
Position 1982: 0.05840148702771328
Position 3175: 0.055332087353003954
Position 3432: 0.04306234240160693
Position 564: 0.03836211837438214
Position 4298: 0.03242750862158614
Position 1986: 0.015906161564629817
Position 3699: 0.013851019117739038
Position 135: 0.012387684320824646
Position 3904: 0.010918816743096688
Position 200: 0.009642904256260607
Position 835: 0.0048412609802554185
Position 3190: 0.004542205919825831
Position 438: 0.00436517683420981
Position 3739: 0.0042040816415616295
Position 4278: 0.004170153009681315
Position 3805: 0.0039854837688529125
Position 3215: 0.003936913659708267
Position 1275: 0.003914121620376972
Position 665: 0.0032693639900906405
Position 3417: 0.00287020566207817
Position 4398: 0.0028670637343265466
Position 2096: 0.002680502461473679
Position 318: 0.002650535890289726
Position 629: 0.002222631674975129
Position 1533: 0.0020287671632994394
Position 3840: 0.0017739228350246716
Position 352: 0.0016706233268599523
Position 1503: 0.0016617997131712962
Position 3315: 0.0016389973847929747
Position 3857: 0.0013905901647159051
Position 3778: 0.0012188698764944578
Position 3900: 0.0011694542028093705
Position 732: 0.0010866357241012905
Position 781: 0.000820839623528451
Position 626: 0.0007530694848415228
Position 3600: 0.000751344769873269
Position 343: 0.0007174046797419532
Position 443: 0.000680203585645139
Position 2595: 0.0006330771860856572
Position 2597: 0.0005876106735784759
Position 2556: 0.0005187823242356485
Position 3581: 0.0004984159002293768
Position 252: 0.00046224588719420207
Position 528: 0.00040469161883822295
Position 154: 0.0003625554839120694
Position 984: 0.0003553121274948791
Position 653: 0.0003521646192136973
Position 1270: 0.0003275220555634506
Position 3026: 0.0003247800688241666
Position 1169: 0.0003163631449194047
Position 569: 0.00028288532595539345
Position 430: 0.00027313548692028337
Position 233: 0.0002636458482382404
Position 906: 0.0002561768150817158
