Gene = Catspere2
index = 202
Annotated 5SS: [   149  11608  23766  24549  26306  48898  55562  86097 105261 107441
 112666 120167 121737 124838 131377 148992 150007 150155 157547 163113
 165366 178452]
Annotated 3SS: [ 11558  23691  24478  26240  48872  55483  86018 105153 106947 112187
 119711 121677 124761 131323 148940 149972 150074 157446 163025 165207
 178397 180715]
SMsplice 5SS: [   771   5097  23766  24549  51156  55562  57972  66655  81508  86097
  95005 124838 148992 150083 152175 156678 157547 163113]
SMsplice 3SS: [  5035  23691  24478  51029  55483  57741  66571  81381  86018  94908
 124670 148940 149972 152091 156615 157446 163025 180176]
top_k =  1000
Partition function (log Z): -111.06469891854701

Sorted 5' Splice Sites (High to Low Probability):
Position 771: 0.7684252046083831
Position 5097: 0.7100298527605823
Position 149: 0.28351157603331506
Position 11817: 0.08615037723390512
Position 4488: 0.0678008395159093
Position 3715: 0.02823366784570112
Position 352: 0.025514321900318493
Position 2080: 0.017879451964870483
Position 5826: 0.01736641374336381
Position 5156: 0.015120970742439229
Position 10088: 0.014510777561160166
Position 6724: 0.012164664638211394
Position 1785: 0.011930266747885547
Position 7505: 0.010950298893603796
Position 7585: 0.010262721880547842
Position 3980: 0.008692326728252032
Position 5176: 0.00742065493524784
Position 8948: 0.006312520489833549
Position 4647: 0.00609224759508276
Position 5180: 0.006071519046953725
Position 83: 0.00549741929899404
Position 1216: 0.004544203011196453
Position 5184: 0.0042842115948857696
Position 2412: 0.0038877482869982575
Position 5188: 0.0037818996183791335
Position 7559: 0.0037516311620179764
Position 3526: 0.0036472011323385885
Position 6984: 0.0036419931646786527
Position 4534: 0.003385355139255897
Position 9092: 0.0032698007917140726
Position 3964: 0.003160798414112697
Position 1575: 0.003085826343670102
Position 3334: 0.0029747530814077197
Position 791: 0.002872587723382001
Position 5192: 0.0028038965807151315
Position 2570: 0.002740855344826692
Position 248: 0.0020656574251445097
Position 3711: 0.001962413045738302
Position 6624: 0.0018314738941415977
Position 3373: 0.001817139329345301
Position 5196: 0.0017943448458913368
Position 2382: 0.0016414202882503524
Position 2215: 0.0016044271223410152
Position 4915: 0.0015005421414723628
Position 1962: 0.0014611931023936842
Position 9714: 0.0014512623541887383
Position 3099: 0.0014236814237263851
Position 954: 0.0013976688983143124
Position 96: 0.0013945794006889375
Position 2618: 0.0013811591548255678
Position 692: 0.0013491182107284012
Position 6238: 0.0013324487955498393
Position 9554: 0.0013238441381532122
Position 5667: 0.0012806703078342156
Position 1173: 0.001124738036778136
Position 1050: 0.0011016018276142107
Position 2454: 0.001084021543268603
Position 590: 0.0009177726534197675
Position 208: 0.000728863178288646
Position 795: 0.0006930111265970642
Position 1569: 0.000602118791764612
Position 236: 0.0005957317460654034
Position 56: 0.0005875521361203672
Position 53: 0.0005841858618129791
Position 5655: 0.0005811512302227963
Position 262: 0.0005389559246214655
Position 4881: 0.000523810846709676
Position 784: 0.0005135673372160937
Position 2625: 0.0004953742232326439
Position 5200: 0.0004544744309013539
Position 2825: 0.0003574832762593374
Position 6771: 0.0003227644562969613
Position 4498: 0.00030719797786796124
Position 6454: 0.0003026885346683742
Position 2269: 0.0002656262559048279
Position 2050: 0.0002653344233358366
Position 5204: 0.00024879893823130515
Position 2296: 0.00023831610982033436
Position 4507: 0.0002353575240113349
Position 3480: 0.00020564662347741082
Position 5418: 0.00019988724672725434
Position 132: 0.0001436651504260974
Position 281: 0.00013944454886937686
Position 444: 0.00012174864743082914
Position 113: 0.00011462419861895697
Position 143: 5.9345519746105375e-05
Position 99: 5.465573918848474e-05
Position 130: 3.406489847083322e-05
Position 449: 2.7407205303884123e-05
Position 116: 2.649212546211294e-05
Position 3490: 2.022132266431021e-05
Position 3758: 1.8343565117099767e-05
Position 297: 1.2032401542717267e-05
Position 72: 9.732637748486002e-06
Position 779: 7.920375296417966e-06
Position 1237: 7.878217964508868e-06
Position 1782: 5.06347718529318e-06
Position 1019: 4.724723892162181e-06
Position 1195: 4.182452068042475e-06
Position 650: 3.4254650885859224e-06
Position 564: 3.2661995683006496e-06
Position 639: 2.4015003591427135e-06
Position 558: 2.268246276125968e-06
Position 979: 1.1884148363979881e-06
Position 1998: 1.0074875833649107e-06
Position 1669: 1.0033335707350173e-06
Position 684: 9.259379170480355e-07
Position 5160: 8.767761329887001e-07
Position 1507: 7.663466992898925e-07
Position 549: 6.770347836642607e-07
Position 945: 6.577385149503953e-07
Position 748: 5.937615928152732e-07
Position 717: 5.730033670840046e-07
Position 509: 1.201645809174991e-07
Position 1947: 8.125497738638584e-08
Position 497: 7.635421405530727e-08
Position 455: 6.540616400847518e-08
Position 1155: 2.656116135544392e-08
Position 577: 1.4212490878987359e-08
Position 655: 1.2049736301133756e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 5035: 0.7673856690257407
Position 8509: 0.24418296484199034
Position 9893: 0.21044244263003378
Position 536: 0.09416553894823156
Position 4399: 0.08033706943809563
Position 11685: 0.07357990351206714
Position 14484: 0.07073636730390621
Position 16178: 0.04585120794771005
Position 11187: 0.04216475412558502
Position 11558: 0.04071070139815469
Position 17620: 0.03720923985482847
Position 6143: 0.035777916486817836
Position 15663: 0.031032217257374414
Position 13062: 0.030592896941150534
Position 7335: 0.02880308537006629
Position 16569: 0.025918173482247453
Position 3581: 0.024483829921700825
Position 1866: 0.019054820739281497
Position 8824: 0.01729563046804586
Position 14413: 0.01642405314804011
Position 6147: 0.015980527473158986
Position 15693: 0.015834065504673332
Position 6677: 0.01572471530173418
Position 5277: 0.014431557015543196
Position 10653: 0.013884611147384433
Position 3889: 0.012347948478807167
Position 13984: 0.010849411894754524
Position 5292: 0.01049766313164989
Position 14533: 0.006145505147943323
Position 2102: 0.005894601119188581
Position 517: 0.005870413264631848
Position 6367: 0.005834611009454829
Position 10763: 0.005792443182562779
Position 3474: 0.005670409045411135
Position 3628: 0.0050630934011433575
Position 14267: 0.004995968196082995
Position 2366: 0.0043933292334356906
Position 12048: 0.004369812053452481
Position 13707: 0.004350803822054648
Position 4421: 0.004190910230954156
Position 6884: 0.0036491271469588997
Position 5690: 0.0034156215533667437
Position 2512: 0.003313482505611804
Position 8930: 0.0032712424676796252
Position 1899: 0.0031624846268326866
Position 13415: 0.0031133948299156052
Position 5527: 0.002933148542288802
Position 1672: 0.0028697471279750743
Position 1362: 0.002792121671040978
Position 5760: 0.002741445241747219
Position 5889: 0.0026118243666727226
Position 3218: 0.002322294599142239
Position 9816: 0.002297161938154323
Position 1123: 0.0022236993070516658
Position 6805: 0.002195879073980452
Position 5565: 0.0021828827209464555
Position 3546: 0.002060062157548052
Position 8329: 0.0020273322935979447
Position 5726: 0.0018548948505346806
Position 9486: 0.001757380868313767
Position 6663: 0.0016951186737483215
Position 522: 0.0016788081960534592
Position 12192: 0.0016697084896507759
Position 1549: 0.0016207468542002383
Position 5654: 0.0016185866984226864
Position 4791: 0.0015852888042329264
Position 2898: 0.0015658974647618205
Position 5739: 0.0015233876650297563
Position 3273: 0.0014407568302475958
