Gene = Sln
index = 986
Annotated 5SS: [163]
Annotated 3SS: [3241]
SMsplice 5SS: [163]
SMsplice 3SS: [3241]
top_k =  1000
Partition function (log Z): -8.105993385423906

Sorted 5' Splice Sites (High to Low Probability):
Position 163: 0.9360420120447454
Position 1228: 0.19303713504964207
Position 1683: 0.10301929656144997
Position 3088: 0.07179842583073903
Position 271: 0.05424884675690169
Position 591: 0.024971516011626126
Position 1791: 0.023285474886695686
Position 1060: 0.02248426292077404
Position 2978: 0.02230396473482891
Position 3384: 0.014427863080316494
Position 881: 0.01235672121314593
Position 2714: 0.006937926055830691
Position 3023: 0.005085536199949918
Position 3317: 0.004220735963123879
Position 531: 0.0036944391756233066
Position 2792: 0.0036528588560156864
Position 3389: 0.0033992801592734765
Position 4262: 0.0033500429914025288
Position 111: 0.00281556017174455
Position 2722: 0.002651588799850874
Position 733: 0.0026188596581617507
Position 125: 0.002400814147178483
Position 2984: 0.0023077731403070172
Position 2780: 0.0016490792473264353
Position 132: 0.001473396061624569
Position 497: 0.001416352584188239
Position 702: 0.001264111423573672
Position 1547: 0.0011672651674156176
Position 2594: 0.0009165266739182814
Position 3799: 0.0008165906820199722
Position 2261: 0.0008160225792665624
Position 2061: 0.0006621433980261284
Position 3075: 0.0006263713234553711
Position 1167: 0.000566310652616289
Position 1204: 0.0005325705741688785
Position 1918: 0.0004524963006422166
Position 2964: 0.0003977305130188828
Position 1353: 0.00038459969028840023
Position 932: 0.0003831222678569033
Position 2367: 0.0003688560272984266
Position 426: 0.0003637669918951233
Position 3599: 0.0003470365902452491
Position 422: 0.00032224643450759705
Position 1138: 0.0002790195193538049
Position 573: 0.0002526513220408473
Position 2402: 0.00024649337852867973
Position 179: 0.00023923588313232716
Position 1100: 0.0002005724673971273
Position 1192: 0.00019453105880111015
Position 1195: 0.00019211381492538018
Position 1171: 0.0001627232494277218
Position 1421: 0.00016013056395115078
Position 2307: 0.00012285312678366597
Position 1065: 0.00012135274666970763
Position 3033: 8.85651983392318e-05
Position 581: 8.341593211034776e-05
Position 2670: 8.303542934378681e-05
Position 1739: 8.130497383398996e-05
Position 1474: 4.8477593512478005e-05
Position 499: 4.2064842602738493e-05
Position 141: 3.509961284039716e-05
Position 1583: 3.185071498753021e-05
Position 715: 2.951119788882935e-05
Position 770: 2.89122588041863e-05
Position 501: 2.5818151176884493e-05
Position 759: 1.971431630688791e-05
Position 33: 1.3809547999775994e-05
Position 215: 1.1380338900277102e-05
Position 892: 9.793330819137788e-06
Position 934: 8.685058122104396e-06
Position 217: 7.716901660876129e-06
Position 337: 7.564129173712283e-06
Position 143: 7.519906332346582e-06
Position 947: 7.273940256316209e-06
Position 205: 7.260344370384267e-06
Position 992: 6.5351249780736166e-06
Position 980: 5.982172989811619e-06
Position 754: 5.112540987060278e-06
Position 238: 4.621053937150094e-06
Position 1006: 3.549035431195829e-06
Position 199: 3.5445559714963977e-06
Position 799: 3.0126128938514695e-06
Position 874: 2.6477182553529132e-06
Position 75: 2.267849713043613e-06
Position 437: 8.342008924537804e-07
Position 411: 8.239951038181037e-07
Position 1067: 8.223924321531164e-07
Position 585: 6.141415791876855e-07
Position 222: 1.3824306925230773e-07
Position 22: 1.360304245974367e-07
Position 13: 1.2659364838252698e-07
Position 322: 4.430125649623109e-08
Position 1090: 3.313456433358911e-08
Position 39: 2.5827118347202863e-08
Position 415: 2.24381020448951e-08
Position 262: 1.2350770967668363e-08
Position 394: 4.567156602460248e-09
Position 355: 2.725643966893481e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3241: 0.5567495486822922
Position 1059: 0.16604978299803072
Position 2977: 0.10113069766931011
Position 1564: 0.09683261120155424
Position 1093: 0.09452781565414742
Position 2433: 0.044007374758306926
Position 4120: 0.04382301117685766
Position 571: 0.03957608109716433
Position 2694: 0.039162413061319026
Position 1332: 0.033282160077952684
Position 411: 0.028294670230808963
Position 3184: 0.025632699796787232
Position 2763: 0.022036138523765743
Position 355: 0.018914245357285097
Position 1673: 0.018451360369005642
Position 2833: 0.012376140799340149
Position 3424: 0.011913183335511886
Position 2305: 0.011080073139960846
Position 2302: 0.011079382314859899
Position 2251: 0.009373357585203865
Position 932: 0.009030186539296159
Position 2537: 0.008785644819002516
Position 3494: 0.007925763162930038
Position 766: 0.007176404134649463
Position 980: 0.007092167274473938
Position 3348: 0.006903202627039058
Position 3622: 0.006852775376223256
Position 4375: 0.00662851093897764
Position 448: 0.006382523463405041
Position 1352: 0.0061690056937899265
Position 262: 0.0054823265586471355
Position 3677: 0.005004889449447182
Position 2987: 0.004815971982410772
Position 2016: 0.004373429493462957
Position 2891: 0.003331694139162816
Position 2001: 0.003198415572435193
Position 2163: 0.002831583880775622
Position 3576: 0.002458658021651179
Position 2111: 0.0024542290436271167
Position 2854: 0.0024009044063696104
Position 641: 0.002319378460299991
Position 3902: 0.002256356287843157
Position 1790: 0.0022521217565384575
Position 3204: 0.002100457876257058
Position 469: 0.0020294437859261468
Position 1336: 0.0018681894341387023
Position 430: 0.0018450386690464712
Position 870: 0.0018448536875840106
Position 2963: 0.0018109885018917546
Position 627: 0.0016505743227213962
Position 1097: 0.0012821712607483957
Position 2874: 0.0011736486080841215
Position 3297: 0.001129687753857751
Position 3087: 0.0010929640211931818
Position 3122: 0.0010681231647322125
Position 1597: 0.001013966283421222
Position 864: 0.0009307238686327074
Position 384: 0.0009263918628311774
Position 3561: 0.0008608114849737628
Position 3448: 0.000811201323534761
Position 3245: 0.000800995786564481
Position 270: 0.0006270911926176072
Position 701: 0.0006028565091923702
Position 3186: 0.0005722418366200614
Position 836: 0.0005442103862060869
Position 2446: 0.0005305680306691661
Position 773: 0.0005179018043100987
Position 892: 0.0004932474240184249
Position 889: 0.00048613316082684807
Position 1980: 0.0004345620813383971
Position 1723: 0.00042043118030913614
Position 3539: 0.0004037106644321196
Position 1864: 0.000402892534258456
Position 1447: 0.00038573927841003387
Position 715: 0.00037735762166855885
Position 4047: 0.0003737019156560484
Position 1099: 0.00035627207600992235
Position 2592: 0.0003521026643909093
Position 3848: 0.0003022236944587418
Position 1178: 0.0002830986257002803
Position 3975: 0.0002794709427360158
Position 1485: 0.00026300870022061615
Position 4009: 0.00025709465965679254
Position 222: 0.0002484073274556046
Position 4088: 0.0002436601557971549
Position 3056: 0.00022972591916194376
Position 2713: 0.00022865083456761367
Position 2912: 0.00022370632024108682
Position 3275: 0.00021333557949366303
Position 2036: 0.00019141366889387966
Position 845: 0.00018460941326184596
Position 4183: 0.0001766479464210764
Position 1652: 0.0001636539937607847
Position 2661: 0.00016021044737673344
Position 381: 0.00016013935524011183
Position 1027: 0.00015157655234952379
Position 1215: 0.00014510355998402063
Position 285: 0.00013692999814354638
Position 1490: 0.00012770937269927763
Position 1492: 0.0001251642660036284
Position 1389: 0.00012369032399704835
Position 1945: 0.00011697092048587044
Position 2138: 0.00011325761420937397
Position 1015: 0.00010969625719770194
Position 1948: 0.00010367136182957953
Position 4229: 0.0001035775533790009
Position 298: 0.00010048589762796039
Position 3308: 9.93146071745953e-05
Position 4321: 9.313109807930743e-05
Position 4256: 8.767246109799546e-05
Position 1918: 8.488048823290276e-05
Position 2070: 8.357705632267045e-05
Position 2402: 7.762320617438953e-05
Position 2999: 6.416120261893752e-05
Position 1606: 6.322142110598486e-05
Position 2256: 6.309166317442996e-05
Position 1248: 6.247282787511142e-05
Position 2201: 5.966846279893817e-05
Position 2276: 4.429519157602076e-05
Position 515: 3.62036085320292e-05
Position 1611: 3.5908884767124185e-05
Position 1805: 3.415212255035627e-05
Position 512: 2.647641882168869e-05
Position 595: 2.529616983076446e-05
Position 738: 9.02265588483052e-06
Position 721: 8.852801729627593e-06
Position 2568: 7.045624130428795e-06
Position 732: 6.576033518274921e-06
Position 939: 5.6968488537677036e-06
Position 1413: 4.2756724118957115e-06
Position 777: 4.089372360732288e-06
Position 797: 4.0738994088460864e-06
Position 813: 3.6908594668224235e-06
Position 474: 3.477416727001901e-06
Position 1425: 2.6028470369448918e-06
Position 1202: 2.5556858392906762e-06
Position 727: 2.0787884471923654e-06
Position 162: 2.0118839989432105e-06
Position 744: 1.9515815734242763e-06
Position 725: 1.5469342911598492e-06
Position 751: 1.5283689693176202e-06
Position 471: 1.338130648228514e-06
Position 817: 1.2665183670895294e-06
Position 542: 1.1733781444336076e-06
Position 493: 1.038662452016736e-06
Position 602: 7.893189275168188e-07
Position 779: 7.420632264661e-07
Position 591: 6.963644205936991e-07
Position 807: 5.33294750226265e-07
Position 742: 4.2237361112514924e-07
Position 1461: 2.7914398727962443e-07
Position 186: 2.3502505044395644e-07
Position 781: 2.3208508968530101e-07
Position 799: 2.1535886823056834e-07
Position 1180: 2.0649587325680166e-07
Position 517: 1.4432725409537878e-07
Position 1418: 1.1194833631664286e-07
Position 749: 1.0377651051602564e-07
Position 660: 8.240792513193156e-08
Position 1796: 1.4202317169890408e-08
Position 481: 5.684148086841874e-09
Position 173: 1.0462797959186199e-09
Position 483: 9.981783849346886e-10
Position 523: 9.279488743296108e-10
Position 135: 8.062783531682004e-10
Position 169: 5.393578191812506e-10
Position 104: 2.7307353031462624e-10
Position 487: 2.44850099834386e-10
Position 110: 1.4095492676115808e-10
Position 124: 3.606771314869031e-11
Position 116: 2.971996205817918e-11
Position 80: 2.3412188228250153e-11
Position 141: 1.8336123025054938e-11
Position 75: 4.237979926480689e-12
Position 100: 1.80145388151169e-12
Position 92: 1.588461579935355e-12
Position 88: 1.005327521118516e-12
Position 118: 2.1030698604623554e-13
Position 83: 6.04337856507505e-14
