Gene = Lamtor1
index = 618
Annotated 5SS: [ 137 3906 4203 4643]
Annotated 3SS: [3759 4124 4515 5368]
SMsplice 5SS: [ 137 3906 4203 4643]
SMsplice 3SS: [3759 4124 4515 5368]
top_k =  1000
Partition function (log Z): -1.2361290543057861

Sorted 5' Splice Sites (High to Low Probability):
Position 4203: 0.9555055743774652
Position 3906: 0.9144223661830199
Position 4643: 0.9084184744054539
Position 137: 0.9019687813889616
Position 1145: 0.4021369674454608
Position 4391: 0.09939568913162002
Position 1698: 0.09856686470488871
Position 493: 0.07962123622124047
Position 242: 0.06618456993825952
Position 3681: 0.047741859699075816
Position 2383: 0.04658015133079259
Position 1566: 0.046495854190352334
Position 4918: 0.03780587581302393
Position 3672: 0.03602826078547851
Position 4964: 0.024034591193775632
Position 1812: 0.021814818100102037
Position 1632: 0.016214688953926384
Position 1091: 0.015414263997822239
Position 4011: 0.013433830109615045
Position 5680: 0.013362245862269759
Position 5620: 0.011143569716194594
Position 3536: 0.008505054753592483
Position 3971: 0.008338127353912496
Position 4611: 0.007400553852336514
Position 4443: 0.006698959909552572
Position 3178: 0.006086018098284654
Position 2981: 0.004368089598711676
Position 1431: 0.003993492298314974
Position 2890: 0.0037812918154678976
Position 1606: 0.002927835605707214
Position 1130: 0.0027068241977041786
Position 5438: 0.002577465808989479
Position 1376: 0.002043974842334815
Position 157: 0.0020240459765849266
Position 1004: 0.0019157719987683802
Position 4700: 0.0015069926759749713
Position 4409: 0.001472320239451393
Position 2501: 0.0014346996194126891
Position 5441: 0.0014317974549212485
Position 3085: 0.0012944120353507427
Position 3573: 0.0012617532897195262
Position 5674: 0.0010682693163461552
Position 4704: 0.001006071665009247
Position 100: 0.0009529907598230481
Position 5081: 0.0009154786349976752
Position 2229: 0.0009024742738349279
Position 3225: 0.0008733343671198138
Position 1962: 0.0008639540127188561
Position 1472: 0.0008533973812938797
Position 3353: 0.0008112523263617305
Position 2484: 0.0007482397143295352
Position 1392: 0.0007433050394897978
Position 5446: 0.0006598020240537756
Position 3478: 0.0005845579521188951
Position 3617: 0.0005712507406811753
Position 2570: 0.00047756355040709373
Position 3231: 0.0004744825797434904
Position 167: 0.0004461359636832545
Position 5029: 0.00044009547158512186
Position 2345: 0.0004374547819088096
Position 4371: 0.0003848940870223192
Position 5685: 0.00036877683774816307
Position 386: 0.00033970996115436226
Position 2522: 0.00032497132666432874
Position 3349: 0.00032079456720478326
Position 3130: 0.000306046264376468
Position 1455: 0.00029863597514974145
Position 1068: 0.0002944718363898158
Position 1055: 0.00029264490623150905
Position 1202: 0.00029178745464846894
Position 2099: 0.000282977632831009
Position 3945: 0.000244296308676874
Position 3287: 0.00024300814390325922
Position 712: 0.000241423897368066
Position 1118: 0.0002295834804410722
Position 1371: 0.00018232246699641954
Position 4968: 0.00017493849139554318
Position 4024: 0.000132062665225346
Position 1038: 0.00012556573664861928
Position 1079: 0.00011521458864813376
Position 4907: 0.00010448432237150145
Position 775: 9.086009410857524e-05
Position 2715: 8.868198711286202e-05
Position 593: 7.432796915845867e-05
Position 510: 7.36851510993812e-05
Position 483: 6.501207152306257e-05
Position 648: 5.7586491081903224e-05
Position 860: 5.350352683934252e-05
Position 664: 5.0107061818557096e-05
Position 2186: 4.155209866149809e-05
Position 537: 3.709033130174525e-05
Position 5503: 3.343306595691235e-05
Position 415: 3.25054177026257e-05
Position 1028: 2.9978602608812937e-05
Position 1313: 1.8504532624376374e-05
Position 1106: 1.7683546854108393e-05
Position 1073: 1.708646417396122e-05
Position 582: 1.4284379213806446e-05
Position 616: 1.4267350976657853e-05
Position 731: 1.175732909004936e-05
Position 1149: 1.130213346515112e-05
Position 313: 9.891435055153448e-06
Position 450: 9.729651130050886e-06
Position 331: 9.689509790345817e-06
Position 4601: 9.424076394587203e-06
Position 340: 8.90654611259269e-06
Position 25: 8.587747733317262e-06
Position 211: 8.296156431828017e-06
Position 827: 7.376198855873773e-06
Position 885: 6.526722306007874e-06
Position 829: 6.050137378993658e-06
Position 599: 5.749366096645738e-06
Position 781: 5.400149921586486e-06
Position 1071: 5.10725837812673e-06
Position 1139: 5.061972987219721e-06
Position 4197: 4.406548657618833e-06
Position 707: 4.316154040566947e-06
Position 20: 3.942856664010494e-06
Position 993: 2.9836447937818244e-06
Position 1013: 2.8642848626440925e-06
Position 741: 2.5385008209702813e-06
Position 1137: 2.5209795108330087e-06
Position 5386: 2.077378462162442e-06
Position 553: 1.7806991272083733e-06
Position 53: 1.5255099548449966e-06
Position 378: 1.5111151025653574e-06
Position 541: 1.4966542012718495e-06
Position 472: 1.2556016888473587e-06
Position 4708: 1.2063229909670331e-06
Position 573: 1.0507074102986314e-06
Position 1093: 5.63806259543411e-07
Position 4975: 3.001718768136196e-07
Position 4363: 2.590253426090579e-07
Position 539: 3.7418506352741174e-08
Position 1221: 2.8603621289059758e-08
Position 1183: 2.8410095933055424e-08
Position 546: 2.6450296369385947e-08
Position 564: 2.2096659716221318e-08
Position 719: 2.0942389717161824e-08
Position 758: 2.0408657971797854e-08
Position 1196: 3.0701047313181137e-09
Position 1043: 2.9492420257208084e-09
Position 608: 4.17484686933406e-10
