Gene = Krtdap
index = 613
Annotated 5SS: [ 118 1639 1850 2052 2711]
Annotated 3SS: [1599 1807 2006 2662 3014]
SMsplice 5SS: [118]
SMsplice 3SS: [2006]
top_k =  1000
Partition function (log Z): -8.241315748812696

Sorted 5' Splice Sites (High to Low Probability):
Position 118: 0.5435419491014599
Position 360: 0.4565489564383244
Position 2052: 0.3548655996427309
Position 2476: 0.135209543520154
Position 2711: 0.12599736790846405
Position 2136: 0.12505978321964503
Position 1639: 0.09959932599783015
Position 1681: 0.09443566457963071
Position 2081: 0.08099761306363687
Position 942: 0.039545955777166554
Position 592: 0.028201603747489905
Position 960: 0.018781641306901586
Position 1495: 0.012855376434924322
Position 2158: 0.009896875610334206
Position 1673: 0.006981013573135359
Position 996: 0.006351028680098394
Position 2171: 0.005254474576414003
Position 1907: 0.0045169276396107155
Position 612: 0.004080236265516617
Position 1477: 0.003906816938528723
Position 1850: 0.0037513866615427292
Position 2749: 0.002943366002640249
Position 2099: 0.002770400528750503
Position 2734: 0.0017139790121967339
Position 79: 0.001636525266170051
Position 2972: 0.0014650810344958621
Position 191: 0.0014394541567335005
Position 364: 0.001224515227994314
Position 1902: 0.0011537254057619071
Position 2086: 0.0010620038989323972
Position 1241: 0.0010052323663228319
Position 130: 0.0009565663634096994
Position 275: 0.00080888514032024
Position 2720: 0.0007072260403728978
Position 1693: 0.0006411339535916847
Position 1685: 0.0006202598678435134
Position 1253: 0.0005462678538487971
Position 1677: 0.0005455891138485739
Position 1675: 0.0005157902215505443
Position 1382: 0.00044947430541966764
Position 333: 0.0004369083594278042
Position 2295: 0.000429077453807675
Position 43: 0.00038053799227890007
Position 2165: 0.00037334606050319196
Position 1125: 0.00036859334357460975
Position 1489: 0.00029358369994307495
Position 2066: 0.00027389519089438804
Position 2322: 0.000250161428094749
Position 1151: 0.00024044420767980893
Position 283: 0.00020856662202662225
Position 1667: 0.0001970721931926642
Position 240: 0.00016142525493638906
Position 1722: 8.127409777213736e-05
Position 2353: 7.360297820342086e-05
Position 755: 7.15590026508237e-05
Position 167: 7.055508748351214e-05
Position 1665: 5.393393592504107e-05
Position 980: 5.356939556172771e-05
Position 2446: 5.273229358266306e-05
Position 2430: 4.7835167512622715e-05
Position 939: 4.7275665220708376e-05
Position 211: 4.3038747411961684e-05
Position 291: 4.151498271416205e-05
Position 2514: 3.883668609871331e-05
Position 2116: 3.767368709804788e-05
Position 46: 3.6968456855292904e-05
Position 183: 3.33454807814173e-05
Position 1702: 3.0390022289957642e-05
Position 1700: 3.0327802325680285e-05
Position 1713: 2.8049321830329288e-05
Position 1013: 2.043701387686092e-05
Position 1137: 2.0262237419114723e-05
Position 929: 2.0095886900857612e-05
Position 1471: 1.865771374489986e-05
Position 1679: 1.5075745048020044e-05
Position 1697: 1.35351577963266e-05
Position 1000: 1.132798134943985e-05
Position 667: 1.0488453433630062e-05
Position 204: 1.0162725703600352e-05
Position 1695: 1.0079617747530136e-05
Position 165: 8.719953881821469e-06
Position 490: 8.634024513669514e-06
Position 908: 7.478507728261709e-06
Position 770: 4.87838457644526e-06
Position 707: 1.8578195595138959e-06
Position 696: 1.148485361208152e-06
Position 413: 1.1023762139461246e-06
Position 654: 8.236814054507903e-07
Position 691: 6.902122016811697e-07
Position 689: 5.646314828699828e-07
Position 512: 4.0965806809823026e-07
Position 273: 3.6899363062471285e-07
Position 493: 1.3482783135084395e-07
Position 571: 1.1435636241466899e-07
Position 552: 7.501021225813494e-08
Position 573: 7.403847001466285e-15
Position 806: 2.3226092629584132e-15
Position 773: 2.2807879962604862e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 2006: 0.6987521876260392
Position 3014: 0.4680066841146395
Position 1599: 0.20305574871522933
Position 1807: 0.13689214691761045
Position 2662: 0.13275763003373592
Position 2322: 0.06594565068650768
Position 2858: 0.050573611213875484
Position 828: 0.04509422800026288
Position 2389: 0.043009516908810816
Position 2514: 0.042546818916613084
Position 222: 0.03210893218488977
Position 1892: 0.030730547688067923
Position 2710: 0.029014780042252646
Position 2566: 0.02840480144530868
Position 3067: 0.020751304963396926
Position 3050: 0.01831408784845035
Position 509: 0.016797948165860836
Position 2205: 0.01565786352900718
Position 876: 0.01248509549484461
Position 1935: 0.009073190295296204
Position 2376: 0.008642668241981696
Position 1965: 0.008206374866583398
Position 1356: 0.008041165585035105
Position 1431: 0.006263663413347274
Position 2352: 0.005744283505788058
Position 1381: 0.004690787709518771
Position 1394: 0.0030792760853490635
Position 1571: 0.0030740826676405506
Position 2350: 0.0030215043951555506
Position 1452: 0.0029036400057791865
Position 2396: 0.001995563499658823
Position 3152: 0.00197260515644928
Position 1029: 0.0014997340354691087
Position 921: 0.0013871977811808173
Position 835: 0.0013697702458312887
Position 2299: 0.0013512405350148554
Position 1142: 0.0013399161543338547
Position 2015: 0.001324065275425911
Position 3073: 0.0013154337896999812
Position 450: 0.0012322305349082032
Position 191: 0.0012243080579670783
Position 716: 0.001044906029221544
Position 2426: 0.0010417056651468005
Position 797: 0.0010036409541269511
Position 254: 0.0008946677406345358
Position 2573: 0.0007845269969128089
Position 1837: 0.0007462424717759196
Position 226: 0.0006973518523578591
Position 1062: 0.0005463429810944682
Position 3181: 0.000526804226453751
Position 591: 0.000520276609657282
Position 1603: 0.0005145276418871641
Position 2418: 0.0005101458623557371
Position 677: 0.0004900761185729939
Position 2412: 0.00045213538642637375
Position 1636: 0.0003966599564804863
Position 519: 0.0003796543266639557
Position 2453: 0.0003485827894706113
Position 459: 0.00034780299096499466
Position 416: 0.0003209962956586058
Position 228: 0.00029808279730937176
Position 2227: 0.0002919070339142598
Position 1494: 0.0002811729561620373
Position 2570: 0.0002595426712416213
Position 959: 0.0002549038603695898
Position 2738: 0.00025361796323216117
Position 3021: 0.0002438031096540122
Position 1218: 0.00020513689624367492
Position 1221: 0.00019641619325778007
Position 1477: 0.00018310120675252506
Position 165: 0.00017752093221152647
Position 846: 0.00017049297163898816
Position 1512: 0.00017015062599335436
Position 1303: 0.00016218719716066456
Position 493: 0.00015998824379578934
Position 387: 0.0001573253108498832
Position 2869: 0.0001436331602759529
Position 558: 0.00014082651176723567
Position 474: 0.00012996349771215388
Position 188: 0.0001240068098507407
Position 2784: 0.00012086823950948003
Position 2170: 0.00011930359655220282
Position 2929: 0.00011906931442884732
Position 1267: 0.00010897365251352503
Position 299: 0.00010583039784316707
Position 1261: 0.00010472085741899527
Position 2733: 9.40122419500199e-05
Position 1335: 8.31499081183497e-05
Position 1898: 6.8654965907309e-05
Position 2210: 6.48751645450959e-05
Position 2403: 6.454658166438197e-05
Position 2326: 6.340504877974344e-05
Position 1846: 6.213060550106898e-05
Position 1295: 6.136362263201732e-05
Position 1367: 5.6716596818794537e-05
Position 526: 5.083211274794672e-05
Position 309: 4.5563477848967464e-05
Position 1459: 4.544018608829599e-05
Position 259: 4.5133925894198425e-05
Position 563: 4.502438449357779e-05
Position 146: 3.7377976358758936e-05
Position 923: 3.727454032213161e-05
Position 1098: 3.4939263256473545e-05
Position 3166: 3.253644025825012e-05
Position 478: 2.8736540126310865e-05
Position 885: 2.8586185885570862e-05
Position 467: 2.576294888520311e-05
Position 991: 2.2773584949712474e-05
Position 250: 2.2420256356132132e-05
Position 1864: 2.1816107234729318e-05
Position 1894: 1.996218595332027e-05
Position 1548: 1.9658453463816065e-05
Position 773: 1.835702525407245e-05
Position 610: 1.5549703130489562e-05
Position 887: 1.3240193672193675e-05
Position 262: 1.3093803435399399e-05
Position 1313: 1.1755825029883331e-05
Position 234: 1.069309497710324e-05
Position 1532: 1.0542455945673645e-05
Position 247: 9.781190776431221e-06
Position 528: 7.74334383448845e-06
Position 1147: 7.426064628577458e-06
Position 1839: 5.575388486784765e-06
Position 2165: 4.537940489449091e-06
Position 2231: 4.412300438700191e-06
Position 2184: 4.245491406480273e-06
Position 745: 4.08728397225526e-06
Position 2151: 3.859546585767501e-06
Position 1241: 3.7241564881982417e-06
Position 684: 2.9367795706346435e-06
Position 1144: 2.6514994594265863e-06
Position 433: 2.1723135087275533e-06
Position 347: 2.032512476585928e-06
Position 2019: 1.8332005718051145e-06
Position 650: 1.621794644848475e-06
Position 273: 1.4677270937366706e-06
Position 278: 1.2763342514883005e-06
Position 231: 1.2547194586415494e-06
Position 1822: 1.0903182035795065e-06
Position 1110: 8.897787212610791e-07
Position 699: 8.800607106884769e-07
Position 413: 7.9183770420269e-07
Position 286: 6.731766293766821e-07
Position 266: 6.378541665466529e-07
Position 323: 6.338312507660004e-07
Position 996: 6.064497647554014e-07
Position 354: 5.786369712324021e-07
Position 1092: 1.213870939486201e-07
Position 1151: 8.791387488954874e-08
Position 480: 8.59505276847802e-08
Position 482: 8.29458738892256e-08
Position 302: 5.489340792055313e-08
Position 694: 2.8334532547567584e-08
Position 935: 2.286258927689143e-08
Position 727: 2.2180395272547397e-08
Position 754: 2.1930911432697088e-08
Position 588: 2.0514013685989116e-08
Position 271: 1.5269327475315018e-08
Position 363: 1.3109788698976002e-08
Position 633: 1.2421182650563453e-08
Position 130: 9.843874174562505e-09
Position 607: 5.790970334766349e-09
Position 359: 2.9930327060274596e-09
