Gene = 9130204L05Rik
index = 72
Annotated 5SS: [ 26 541]
Annotated 3SS: [ 390 2353]
SMsplice 5SS: [ 26 541]
SMsplice 3SS: [ 390 2353]
top_k =  1000
Partition function (log Z): -5.761109324043579

Sorted 5' Splice Sites (High to Low Probability):
Position 541: 0.8213241531384213
Position 26: 0.4689012591841681
Position 69: 0.44169316390971375
Position 511: 0.07228739217399116
Position 238: 0.05403826155496385
Position 488: 0.040185157255872975
Position 2484: 0.027531147414218887
Position 419: 0.0256883050362824
Position 2258: 0.019040193999978246
Position 149: 0.016269877637793032
Position 328: 0.005037768749314698
Position 1666: 0.004646593587387628
Position 1313: 0.0032240593912298797
Position 339: 0.0024162159063041127
Position 507: 0.0018585936582032711
Position 2504: 0.001634838400493788
Position 2090: 0.0011458348479665452
Position 1162: 0.0010156800116586343
Position 30: 0.0009111869843067951
Position 862: 0.0008523567029365746
Position 518: 0.0007548007252444447
Position 911: 0.0007224029563938763
Position 2426: 0.0006356789589289142
Position 2184: 0.000479125033325209
Position 1115: 0.000411085685907897
Position 779: 0.0003570461138971162
Position 741: 0.0002769423357370049
Position 2449: 0.0002668907523991339
Position 545: 0.00021810386985916778
Position 2447: 0.00020833086586415209
Position 242: 0.00016177762164077528
Position 2523: 0.00013914057249453745
Position 252: 0.0001366722433255031
Position 1026: 0.000131314750168039
Position 135: 0.000111718606099176
Position 695: 0.00010894263074247076
Position 997: 0.00010473543110960489
Position 2201: 8.940014935569344e-05
Position 1527: 7.432388675358103e-05
Position 611: 7.249202102176467e-05
Position 1917: 7.172895400228742e-05
Position 670: 6.942614340605329e-05
Position 153: 6.631788767722451e-05
Position 1125: 5.51248149185482e-05
Position 2215: 5.30368597787063e-05
Position 1687: 5.204695321120172e-05
Position 769: 5.100536912796043e-05
Position 288: 4.4148337940836344e-05
Position 75: 4.3155521188080706e-05
Position 9: 4.26174846333673e-05
Position 1304: 4.174404220090531e-05
Position 168: 3.387664235551746e-05
Position 751: 3.1031429542865064e-05
Position 891: 3.093079165541219e-05
Position 2251: 2.5719627169776798e-05
Position 1567: 2.4514302789532657e-05
Position 2276: 2.2080172120129485e-05
Position 785: 2.1135836267467797e-05
Position 886: 1.9457291586168442e-05
Position 104: 1.646662373973458e-05
Position 2376: 1.55695125587541e-05
Position 156: 6.840565090331619e-06
Position 347: 5.616373240631735e-06
Position 372: 2.4161859579207558e-06
Position 390: 8.139116037389166e-07
Position 2205: 6.927560310962583e-07
Position 478: 3.096252891842551e-08
Position 575: 1.951697772445929e-08
Position 589: 6.328859540663122e-09
Position 571: 5.092986449184707e-09
Position 558: 2.9473604376906495e-10
Position 565: 1.1182324287015841e-11
Position 550: 7.460084127020959e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2353: 0.5785867880606617
Position 390: 0.5250866611577648
Position 365: 0.377975421272292
Position 1998: 0.08749265152472942
Position 2584: 0.05934045632703958
Position 609: 0.04417066312524632
Position 2338: 0.03324575937008243
Position 320: 0.03270812561829354
Position 2138: 0.0281757174295197
Position 1847: 0.02270644192743512
Position 2294: 0.021809613224743764
Position 2608: 0.019268538761727662
Position 1973: 0.016431174437273377
Position 261: 0.015955352995439768
Position 2357: 0.011875006775674704
Position 446: 0.010076977287669238
Position 891: 0.009716832454509989
Position 99: 0.008010813344496746
Position 1227: 0.00798672305993681
Position 1959: 0.0074677166388545085
Position 2104: 0.006910545968570615
Position 2488: 0.006142367814979901
Position 2034: 0.005948625157643295
Position 647: 0.005512844846834089
Position 688: 0.0052138113731800655
Position 1553: 0.004817639607301479
Position 2432: 0.004581374552602407
Position 844: 0.004456397820350098
Position 1011: 0.004029217327467585
Position 2398: 0.0038489369532990164
Position 540: 0.0034520125860710797
Position 1404: 0.0027951896831743908
Position 176: 0.0025017085760563997
Position 1802: 0.0024824621042235126
Position 2406: 0.002338837820843146
Position 1589: 0.0022173592899097433
Position 1202: 0.0021097482926918276
Position 1557: 0.0018784035013831252
Position 1161: 0.0018266772824614775
Position 900: 0.001736463776373099
Position 721: 0.0016183839709582963
Position 849: 0.0015839467312063324
Position 692: 0.0015754503212946794
Position 633: 0.001358257683818649
Position 1982: 0.001188392587142656
Position 1640: 0.0011206333028201826
Position 2246: 0.0010951315056104498
Position 1496: 0.0010764378474218887
Position 327: 0.0009365514190380965
Position 419: 0.0006999023545236922
Position 2158: 0.0006888848508077018
Position 1897: 0.0006727798407085292
Position 1387: 0.00062902489584078
Position 396: 0.000555109592500628
Position 2066: 0.0005184704747776416
Position 1870: 0.0004434433496303731
Position 2436: 0.0003897073820753693
Position 322: 0.0003292459793252877
Position 929: 0.0003211612329877785
Position 2306: 0.0002983197894712536
Position 1417: 0.0002968845476165332
Position 1016: 0.00028598194801713125
Position 2161: 0.00028215857876930117
Position 2642: 0.000246537589498916
Position 1424: 0.0002407516922106881
Position 2039: 0.0002337461947115961
Position 2376: 0.00022678534247371854
Position 478: 0.00021661781196028238
Position 2140: 0.0002073503798476555
Position 2201: 0.00020005010528294532
Position 2519: 0.00019943513683120514
Position 2146: 0.000190700477135751
Position 1665: 0.00017448724720426148
Position 1466: 0.00014235768123859206
Position 1717: 0.0001405348310738956
Position 2461: 0.00012577094244151828
Position 1681: 0.00012454227114023947
Position 1574: 0.00011611548208344422
Position 544: 0.00010956785205606286
Position 1206: 0.00010609321040433774
Position 960: 0.00010478248022089154
Position 1686: 9.852021393206523e-05
Position 1070: 9.81970478065515e-05
Position 1765: 9.259765749132088e-05
Position 1445: 8.823329658048712e-05
Position 1733: 8.703117973634361e-05
Position 723: 8.229370737297678e-05
Position 2081: 8.216253151806978e-05
Position 1048: 7.869143507739273e-05
Position 2555: 7.433783309067335e-05
Position 1173: 7.242154525910953e-05
Position 249: 6.965654202635251e-05
Position 1561: 6.939159184354832e-05
Position 1857: 6.658702776358649e-05
Position 2414: 5.9203116855458865e-05
Position 910: 5.842024168502707e-05
Position 1527: 5.6050735231890846e-05
Position 674: 5.2870921121295965e-05
Position 269: 4.874832477393859e-05
Position 178: 4.470057191373644e-05
Position 1142: 4.3145767618069885e-05
Position 1099: 4.065198158211933e-05
Position 2458: 3.963436945273344e-05
Position 1887: 3.852051877630585e-05
Position 242: 3.692876081184605e-05
Position 2363: 3.369276283581489e-05
Position 1739: 3.2463196925478824e-05
Position 2262: 3.2125343726724555e-05
Position 1018: 3.130067587198792e-05
Position 1563: 2.832865910272495e-05
Position 2051: 2.7949983699992725e-05
Position 1054: 2.691408102766578e-05
Position 991: 2.428073516181141e-05
Position 1591: 2.4137561737500085e-05
Position 751: 2.2698017830657044e-05
Position 1135: 1.8794129837587117e-05
Position 700: 1.8662869631995062e-05
Position 1755: 1.852263876358232e-05
Position 1181: 1.7526769716352597e-05
Position 2636: 1.5511271310157037e-05
Position 1482: 1.4136378634884713e-05
Position 941: 1.2234347863836268e-05
Position 1106: 1.1754754650986816e-05
Position 1233: 1.1187442085052236e-05
Position 423: 1.0650101853259149e-05
Position 774: 9.081490644749023e-06
Position 333: 7.752399509918377e-06
Position 657: 7.645596318286663e-06
Position 406: 5.65265779661699e-06
Position 338: 4.486262606350994e-06
Position 503: 4.08123849744971e-06
Position 1539: 8.517764163970613e-07
Position 495: 3.006533696653713e-07
Position 1531: 1.2002564268533535e-07
Position 507: 6.745458600546973e-08
Position 347: 3.0119729344854295e-08
Position 997: 2.4345255481290168e-08
Position 492: 1.6477091974020843e-08
Position 518: 1.0582087261507717e-08
Position 759: 5.0070578836984365e-09
Position 73: 3.012630292810238e-10
Position 75: 2.5263107044893335e-10
Position 515: 3.4922772621123497e-11
