Gene = U2surp
index = 1156
Annotated 5SS: [   78  9355 11207 16060 18192 18797 19571 20513 20630 20804 21805 22195
 23149 26334 27487 27725 29803 30242 32628 34495 35788 36693 37474 39852
 45349 47532 49192]
Annotated 3SS: [ 9309 11074 15960 18076 18662 19502 20417 20593 20720 21638 21982 23104
 26228 27419 27560 29639 30161 32539 34371 35630 36596 37406 39691 45237
 47412 49014 50350]
SMsplice 5SS: [   78 16060 18192 18797 20513 20804 21805 22195 26334 30242 32628 34495
 35788 36693 39852 45349 47532 49192]
SMsplice 3SS: [15960 18076 18662 20417 20720 21638 21982 26228 30161 32539 34371 35630
 36596 39667 45237 47412 49014 50350]
top_k =  1000
Partition function (log Z): 26.353005397185722

Sorted 5' Splice Sites (High to Low Probability):
Position 18797: 0.9987439919335508
Position 16060: 0.9934819495177485
Position 32628: 0.9926324720929925
Position 47532: 0.9906240264430961
Position 45349: 0.9895924066025821
Position 49192: 0.9740029193629743
Position 35788: 0.9732044870452917
Position 22195: 0.9475426396731124
Position 36693: 0.9431546839853489
Position 20804: 0.8987752367546513
Position 39852: 0.8711937801714038
Position 21805: 0.8708231514708846
Position 30242: 0.8233005830370751
Position 26334: 0.751782031561328
Position 18192: 0.7420376971664776
Position 20513: 0.7343805926965529
Position 34495: 0.7272615083076546
Position 78: 0.7227341073340647
Position 8042: 0.33579631225567286
Position 37474: 0.3228844967027713
Position 19571: 0.2897184161562276
Position 49522: 0.2638037260322172
Position 34752: 0.24561708447083144
Position 9355: 0.24247903449713165
Position 787: 0.23609193441006804
Position 220: 0.23487183678331824
Position 26353: 0.23480664574344262
Position 34773: 0.21969502849594497
Position 27725: 0.18975411348099297
Position 11207: 0.18559740127229762
Position 49534: 0.16770579025521085
Position 43282: 0.13053586859675279
Position 52418: 0.13044982722583182
Position 51658: 0.11931014437319026
Position 27700: 0.11487942916188669
Position 33575: 0.11368377689033739
Position 27266: 0.11351227921627963
Position 22410: 0.11337617259720986
Position 21838: 0.0882915933621738
Position 10744: 0.07910811626206402
Position 20630: 0.07828039882688198
Position 23232: 0.07754181466638366
Position 1401: 0.07567449580983591
Position 33363: 0.06781188279831539
Position 35008: 0.06708033417369472
Position 27491: 0.05776317861961771
Position 46537: 0.05751254551336347
Position 20994: 0.05415919469711357
Position 19756: 0.0498884598811855
Position 34100: 0.049585200009447494
Position 3497: 0.03881543671393704
Position 20213: 0.0368429879855293
Position 5517: 0.03499918211189628
Position 52627: 0.03388325714077058
Position 47841: 0.03294674132296822
Position 23960: 0.028879968300717516
Position 42731: 0.02867105625701222
Position 38175: 0.028478382658086242
Position 30274: 0.02813645473089063
Position 29168: 0.027297668926596748
Position 45772: 0.02634381435472168
Position 34499: 0.025981512289421454
Position 20498: 0.021877597419964173
Position 50456: 0.020168714979372403
Position 49759: 0.02003949982500597
Position 45798: 0.020001924355156523
Position 5552: 0.01977080500561676
Position 29123: 0.018692922369957208
Position 38160: 0.017606837947615143
Position 8095: 0.017553939124157834
Position 52422: 0.01729828116763502
Position 32181: 0.016311511003908687
Position 41001: 0.014974916046256675
Position 51269: 0.014718491971060095
Position 20947: 0.014476958150576999
Position 20919: 0.013833925216333372
Position 25233: 0.012919303636885713
Position 45702: 0.012886239118282582
Position 34997: 0.01282459796282421
Position 2124: 0.012711392697512803
Position 2214: 0.012042150739180225
Position 25781: 0.011775981584841154
Position 23149: 0.011330662609751229
Position 18141: 0.011146713460148604
Position 36461: 0.01039990299073201
Position 31103: 0.010275630577974565
Position 39966: 0.010068570230096748
Position 48561: 0.009945021401302925
Position 28359: 0.009742603136806144
Position 46512: 0.009129114219569676
Position 37409: 0.008934245448467807
Position 6977: 0.008180124759157772
Position 29119: 0.008020877762099516
Position 49202: 0.007702195372472818
Position 23867: 0.007256631162994598
Position 21043: 0.006743270548190967
Position 48081: 0.006439289466245022
Position 47199: 0.0062813423979981645
Position 49108: 0.006233895710727496
Position 98: 0.006018723279659633
Position 1283: 0.005922212611029797
Position 7369: 0.005909859359180307
Position 35267: 0.005771843295833617
Position 37365: 0.0055581035727839435
Position 26869: 0.005354490005061604
Position 4019: 0.005243886027734327
Position 37514: 0.005076372228568634
Position 27894: 0.005066839228602355
Position 45852: 0.005021960780573937
Position 720: 0.004703888543812121
Position 37242: 0.004664143063721597
Position 25210: 0.004602223519076214
Position 53064: 0.004472230328152378
Position 29803: 0.004425391531025346
Position 39362: 0.0044148884108210565
Position 29276: 0.004352288672757257
Position 35859: 0.004263909686666783
Position 29115: 0.004028873750543735
Position 53435: 0.003971734578728084
Position 21118: 0.003947680349702614
Position 36013: 0.0039346447750813465
Position 53391: 0.003873065860785606
Position 3303: 0.003858971930259356
Position 26524: 0.0038196554373275318
Position 29080: 0.003808263598748974
Position 27986: 0.003770578254936853
Position 23447: 0.003674648026381501
Position 48776: 0.003661324417728661
Position 41907: 0.003314640475455082
Position 30379: 0.0032986339273942122
Position 1496: 0.0032615269911172497
Position 27001: 0.0032003513852949866
Position 46831: 0.003169082736098082
Position 16262: 0.003131461496597778
Position 228: 0.0030580768593714463
Position 24774: 0.003056511524650336
Position 7665: 0.0030472654881778744
Position 347: 0.00303799850294343
Position 35745: 0.002880821547569061
Position 20460: 0.002826168212651657
Position 46360: 0.002811655764643839
Position 49117: 0.0027995119990297124
Position 48057: 0.00260236652567843
Position 420: 0.002594055760544989
Position 20902: 0.002576928688134245
Position 26269: 0.0025656745508216977
Position 37166: 0.0025071492082804165
Position 30279: 0.002374129407785323
Position 25259: 0.0023622872962051054
Position 21468: 0.0023520392453287475
Position 248: 0.002252689604046782
Position 28963: 0.0021267774919989375
Position 24818: 0.0020678179633631705
Position 23572: 0.0020508704603486513
Position 19146: 0.0020111979227355327
Position 36263: 0.001995413611099313
Position 27955: 0.0019829477448054028
