Gene = 1700069L16Rik
index = 20
Annotated 5SS: [ 119 1050]
Annotated 3SS: [  883 20800]
SMsplice 5SS: [ 170  509 1050]
SMsplice 3SS: [  431   883 20800]
top_k =  1000
Partition function (log Z): -13.751164345686114

Sorted 5' Splice Sites (High to Low Probability):
Position 1050: 0.7903874975010337
Position 170: 0.5020193914507393
Position 509: 0.47462813292113293
Position 4762: 0.4071846783401923
Position 119: 0.4016967369265322
Position 8752: 0.24940634496824457
Position 539: 0.13528550455883814
Position 516: 0.1006345184219091
Position 3450: 0.05730083067887488
Position 3181: 0.044739402129109596
Position 669: 0.03851810097366543
Position 6557: 0.033054831939544796
Position 4199: 0.03090468579804841
Position 8269: 0.029007353643143725
Position 748: 0.026863600431816646
Position 3851: 0.0251252139265762
Position 89: 0.0208601585957672
Position 601: 0.019903418950755557
Position 193: 0.01973702791969544
Position 5429: 0.017448380488454412
Position 295: 0.01702427689661346
Position 52: 0.01574091009610761
Position 695: 0.013773041298509134
Position 558: 0.012884776864466483
Position 6412: 0.010934118006259845
Position 146: 0.008211575748266916
Position 968: 0.006005320833738512
Position 528: 0.005819214756337778
Position 2082: 0.004506340140330892
Position 615: 0.004429040030992985
Position 12: 0.004204287468316456
Position 6180: 0.00381772506893534
Position 531: 0.0029723725985394992
Position 1634: 0.0028816474640964416
Position 742: 0.002676610490567629
Position 1596: 0.00215635514584799
Position 6549: 0.0020400616278096525
Position 502: 0.001855379384528075
Position 454: 0.0017289196413981887
Position 801: 0.0016302717858202812
Position 3929: 0.0015934057424058826
Position 311: 0.0014925801746992404
Position 123: 0.0013711436289110374
Position 7988: 0.0013536020682878255
Position 659: 0.0012746946356681926
Position 1217: 0.0012679201099111534
Position 8795: 0.0012662836418785538
Position 2072: 0.001220886526102321
Position 605: 0.0010899214319080518
Position 357: 0.0010617644875947966
Position 4177: 0.0009899768936659132
Position 2074: 0.0008197499612333111
Position 6900: 0.0007574150407952445
Position 457: 0.0007493425134452972
Position 4169: 0.0007293988123352374
Position 155: 0.0005922626953618517
Position 496: 0.0005716567461964208
Position 791: 0.00055648981186412
Position 885: 0.00045399918717517744
Position 3328: 0.0004404114756884189
Position 2088: 0.0004385220108191567
Position 4695: 0.0003898367999361931
Position 4215: 0.0003856350758981689
