Gene = 2310009A05Rik
index = 32
Annotated 5SS: [148]
Annotated 3SS: [2713]
SMsplice 5SS: [148]
SMsplice 3SS: [2713]
top_k =  1000
Partition function (log Z): -8.46557509242942

Sorted 5' Splice Sites (High to Low Probability):
Position 148: 0.8920268773438889
Position 26: 0.044872063570022616
Position 1933: 0.040755330424713264
Position 195: 0.03411433474828729
Position 250: 0.016728023672562348
Position 2082: 0.007437564245608965
Position 1608: 0.0065828893452251356
Position 204: 0.0039598802099875974
Position 239: 0.0036826160641373028
Position 959: 0.002670357703723818
Position 723: 0.0017247223668931805
Position 1989: 0.0015534528605086928
Position 639: 0.0014798964385814325
Position 30: 0.0014054044277942586
Position 232: 0.0013392379055532071
Position 224: 0.001049254214990117
Position 2390: 0.0007602204173833327
Position 272: 0.0006090685284127478
Position 1418: 0.0005185736426929064
Position 2429: 0.0004366394289897521
Position 1972: 0.0003957312481128041
Position 1413: 0.0003691664484347472
Position 18: 0.00030163810982070387
Position 1530: 0.0002937480623644104
Position 1645: 0.0002846888267742549
Position 635: 0.0002138847825944418
Position 1509: 0.00020309165835129562
Position 1943: 0.00017196835276363194
Position 2581: 0.0001672472920192357
Position 657: 0.0001353048054153535
Position 1859: 0.00012640043900985195
Position 804: 0.00012573690214248657
Position 797: 0.0001189364498127628
Position 2517: 0.00010610037422382522
Position 470: 0.00010402051270940572
Position 2338: 9.85667679812198e-05
Position 2911: 9.459558671457556e-05
Position 1659: 9.151314366491218e-05
Position 887: 8.061661393331342e-05
Position 1032: 6.426330835423035e-05
Position 1295: 5.539355260414516e-05
Position 1574: 4.954050036438908e-05
Position 2123: 4.730129428719644e-05
Position 1334: 3.8606260258544265e-05
Position 1219: 3.837867538232316e-05
Position 1144: 3.511025328717483e-05
Position 169: 3.369638267066563e-05
Position 1642: 2.868537394906855e-05
Position 713: 2.5045032904207694e-05
Position 1070: 2.468909380380496e-05
Position 436: 2.3560627460137513e-05
Position 1612: 2.307468456981862e-05
Position 56: 1.8047964679847362e-05
Position 2113: 1.492192223182882e-05
Position 899: 1.4195860755856457e-05
Position 961: 1.366443128755117e-05
Position 385: 1.0862014044063381e-05
Position 1339: 8.747412933099096e-06
Position 2168: 8.525040484126011e-06
Position 736: 7.386427142598091e-06
Position 915: 7.322781734441563e-06
Position 1063: 6.9355579888144635e-06
Position 371: 6.729983391776462e-06
Position 2353: 6.402919835805749e-06
Position 421: 5.992368692559329e-06
Position 2092: 5.966252410404942e-06
Position 2127: 5.423455483375403e-06
Position 2765: 5.203191200040462e-06
Position 1019: 5.005524030570601e-06
Position 977: 1.7716297723933425e-06
Position 963: 1.7323859745801124e-06
Position 54: 5.009687681587389e-08
Position 568: 1.3866281792834148e-08
Position 579: 9.062600779963584e-09
Position 536: 7.681493491763589e-09
Position 513: 4.8970576807686705e-09
Position 950: 2.5772977701056673e-09
Position 711: 1.5949703170164366e-09
Position 486: 1.3890571796526681e-09
Position 1625: 3.586855615803883e-10
Position 500: 3.2215360346718263e-10
Position 534: 2.8188265184153967e-10
Position 792: 1.8966321653222613e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2713: 0.7769686456198132
Position 1070: 0.07813127520698099
Position 1845: 0.07359817769119258
Position 1449: 0.017905878092075
Position 995: 0.01570016140481814
Position 2719: 0.014485633946539726
Position 492: 0.013649167295794802
Position 690: 0.013205895967547019
Position 1858: 0.01310549672413624
Position 2148: 0.004241159929087412
Position 747: 0.0034780151203432975
Position 2885: 0.003415323973481041
Position 1207: 0.0034073585266613943
Position 1882: 0.0030087181126243544
Position 539: 0.002860837343005635
Position 1375: 0.002604341108741039
Position 388: 0.0023069576199796398
Position 1901: 0.00200408075802807
Position 123: 0.0019741738010260516
Position 2498: 0.0017053637192814967
Position 1574: 0.0014948876429583733
Position 2232: 0.0014119995171446575
Position 1920: 0.0010657276953687392
Position 1123: 0.0010120424858958783
Position 2599: 0.0009157746686043848
Position 2297: 0.0007814992796372627
Position 265: 0.0007471628244340961
Position 371: 0.0007191885066180164
Position 2249: 0.0007169652715746097
Position 2746: 0.0006815447454650742
Position 871: 0.0006087819081860172
Position 814: 0.0005996886232706812
Position 1244: 0.000575902672316294
Position 2466: 0.0005076451273146661
Position 1222: 0.0004499060404145937
Position 2751: 0.0004045640915503053
