Gene = Srrt
index = 1030
Annotated 5SS: [  251   629  4763  5148  5549  7431  7708  7921  8117  8949  9284  9447
  9876 10335 10596 10900 11208 11457 11688]
Annotated 3SS: [  488  4633  5000  5359  7260  7522  7821  8001  8790  9221  9367  9686
 10160 10441 10705 11050 11354 11560 11767]
SMsplice 5SS: [  251   629  4162  4763  5148  7431  7708  7921  8117  9284  9447 10596
 11208 11457 11688]
SMsplice 3SS: [  477  4076  4633  5000  7260  7522  7821  8001  9221  9367 10441 11050
 11330 11560 11767]
top_k =  1000
Partition function (log Z): 34.64686167032419

Sorted 5' Splice Sites (High to Low Probability):
Position 11688: 0.98438375306987
Position 629: 0.9839096996992136
Position 10596: 0.9815754813751302
Position 5148: 0.9798162407377609
Position 7431: 0.9741185017995584
Position 9447: 0.9680659656966145
Position 11457: 0.9670187695861381
Position 7921: 0.9459361656181295
Position 9284: 0.9360627987381482
Position 251: 0.9287242663984401
Position 7708: 0.857444322095404
Position 8117: 0.7826074114173348
Position 5549: 0.7540479746320746
Position 4763: 0.7406796425817774
Position 11208: 0.6677193234358725
Position 4162: 0.5745766325601889
Position 10900: 0.5068041691877531
Position 10218: 0.30515051304866475
Position 1046: 0.28003047174444173
Position 10335: 0.2691370139079957
Position 4895: 0.18568874011572253
Position 8949: 0.1663069344184664
Position 11108: 0.1540726849383178
Position 8163: 0.12232182995238473
Position 8866: 0.12005626843616349
Position 9876: 0.1006367108072735
Position 3973: 0.0629956441732069
Position 2353: 0.05019081228479319
Position 11120: 0.04634779690170744
Position 8595: 0.03757594743036356
Position 8173: 0.036583839199388804
Position 7926: 0.036486244658417766
Position 9311: 0.028606764399713037
Position 4354: 0.026887572802543287
Position 3968: 0.02508071253716614
Position 6357: 0.024129458229798333
Position 8185: 0.023533289615004078
Position 10927: 0.021326909039175772
Position 6790: 0.019011794243503577
Position 8169: 0.01761325870546451
Position 10756: 0.016165081444194734
Position 5153: 0.01506645685065671
Position 10921: 0.014250634709011344
Position 9777: 0.014056372935006412
Position 7446: 0.013979873806620878
Position 193: 0.011337403416550563
Position 958: 0.011303886362906485
Position 7082: 0.01107039045917614
Position 8542: 0.010732769662250858
Position 10866: 0.009916797811413688
Position 2040: 0.009417950145952352
Position 4851: 0.008130016437187219
Position 933: 0.008092100302165346
Position 3784: 0.007864185012775327
Position 815: 0.007834641694864896
Position 6819: 0.0073807473322838055
Position 8979: 0.006575321282609037
Position 9794: 0.006496116733872442
Position 7750: 0.006365102199636513
Position 10827: 0.005525215294949812
Position 7340: 0.005423251868361304
Position 4953: 0.005203739330807516
Position 9880: 0.004923188348951069
Position 8179: 0.004512636834241181
Position 11424: 0.0038303781265302357
Position 5898: 0.0038257634143477126
Position 4768: 0.0037100497884488197
Position 1632: 0.0036981431994119024
Position 4797: 0.003436033253748659
Position 10373: 0.003391957231631752
Position 3896: 0.003128921433289625
Position 6830: 0.0028854359279794533
Position 4287: 0.002820940757488805
Position 11266: 0.0027785098629212568
Position 4669: 0.0023684450077591642
Position 4533: 0.0019109658079948908
Position 8054: 0.0018551006012833607
Position 11526: 0.0017731817780564944
Position 7369: 0.0017560342910707934
Position 9579: 0.0017163313020783105
Position 2479: 0.00171324138844558
Position 2950: 0.0016789264041487967
Position 9620: 0.0015851421444870641
Position 10363: 0.0015054615631743405
Position 8189: 0.0014091915742073203
Position 2183: 0.001341351576067074
Position 4494: 0.0013388509030658436
Position 10607: 0.0013306317226122566
Position 2623: 0.0012330188109474641
Position 1656: 0.0011682790384040223
Position 9906: 0.0010825607044141433
Position 3336: 0.0010438348315159349
Position 10909: 0.0010115870995443508
Position 1780: 0.0009983677932581079
Position 8858: 0.0009709303311638391
Position 10341: 0.000953174316371496
Position 6866: 0.0009292109367582956
Position 4467: 0.0009227314977810068
Position 10077: 0.0009114974703456807
Position 7153: 0.0008518958884915884
Position 4298: 0.0008159578184455538
Position 995: 0.0007829560622098675
Position 11225: 0.0007805911209307276
Position 4256: 0.0006388642866304733
Position 8070: 0.0006239923384354962
Position 6902: 0.0006232316832247325
Position 11222: 0.0006169438520329496
Position 4269: 0.0006111752455308912
Position 356: 0.0005899101537725426
Position 10760: 0.0005591428171784232
Position 9521: 0.0005493404888898505
Position 9897: 0.0005352173228398873
Position 1372: 0.0005099452252171576
Position 10749: 0.000508016926561245
Position 4157: 0.0005058850363771438
Position 10819: 0.00048376725749122985
Position 8076: 0.00047141831742527897
Position 9614: 0.0004606988071472087
Position 10949: 0.0004442672847845118
Position 9584: 0.00043918046486492385
Position 9638: 0.0004276076659118641
Position 7759: 0.00042577666631238076
Position 852: 0.00042141048406839674
Position 10503: 0.0004168828774245923
Position 1726: 0.00040945515815923086
Position 8689: 0.00039983876450426254
Position 5942: 0.0003689828700221859
Position 10874: 0.00035948590162286994
Position 5174: 0.00035858492011824945
Position 9570: 0.0003553789708430907
Position 9005: 0.0003373889382423949
Position 637: 0.0003250140230442962
Position 348: 0.00032386129149882323
Position 8084: 0.00029715235103308657
Position 8056: 0.00029003553269325773
Position 9712: 0.00024273037951664828
Position 61: 0.00023524509423470676
Position 2838: 0.00022701826183484303
Position 7454: 0.0002136037963022211
Position 1338: 0.00021283933492161837
Position 414: 0.0001947938879385528
Position 339: 0.0001872866437326449
Position 4914: 0.0001778316928732692
Position 8983: 0.00016861392614956475
Position 8691: 0.00016720734990090027
Position 5865: 0.0001643147564996321
Position 8294: 0.00015941834789160591
Position 8064: 0.00015350184598652135
Position 302: 0.00015007798780556405
Position 8058: 0.00014881069045119923
Position 10392: 0.0001398842184793677
Position 8590: 0.00013832477887297021
Position 7289: 0.00013815495526063593
Position 14: 0.00013634136416154288
Position 10754: 0.00013342814329478044
Position 127: 0.0001324355759016705
Position 419: 0.00013120415795343934
Position 7159: 0.0001307707489542769
Position 5340: 0.0001269984942797702
Position 5391: 0.00012453522309201155
Position 3898: 0.00012307309883044648
Position 9606: 0.0001177018791986116
Position 11482: 0.00011494944722230476
Position 1697: 0.00011363117659200787
Position 7634: 0.00011330316951002347
Position 2627: 0.00011211663526531577
Position 180: 0.00011029812925465917
Position 321: 9.501381906826199e-05
Position 9480: 9.196300156300416e-05
Position 8715: 8.90774452566522e-05
Position 8693: 8.821318967571287e-05
Position 4145: 8.780649581358257e-05
Position 4483: 8.253021836319685e-05
Position 9738: 7.961991177629175e-05
Position 10883: 7.762243578573364e-05
Position 104: 7.714807709975068e-05
Position 4206: 7.056442290707326e-05
Position 4423: 6.809570377291262e-05
Position 4166: 6.114931996165432e-05
Position 11063: 5.88255511105911e-05
Position 11663: 5.6426807100930216e-05
Position 7752: 5.536804450784371e-05
Position 7541: 5.435509226067017e-05
Position 11877: 5.1000275593729396e-05
Position 7094: 4.965501603856927e-05
Position 11493: 4.6187791889198695e-05
Position 694: 4.514620793305823e-05
Position 4916: 4.289999267390595e-05
Position 7770: 4.272228479317951e-05
Position 11801: 4.020065974043593e-05
Position 7868: 3.6995570323714125e-05
Position 661: 3.4990706511445805e-05
Position 7468: 3.295669020758933e-05
Position 7362: 3.1336865719458766e-05
Position 9559: 3.090351658592135e-05
Position 6440: 2.929686946400843e-05
Position 5553: 2.7546513594536932e-05
Position 5769: 2.3040762262436212e-05
Position 6190: 2.2425387818235014e-05
Position 2152: 2.240724698098957e-05
Position 645: 2.226174772816654e-05
Position 9364: 2.1541889780335518e-05
Position 5597: 2.0836306834852148e-05
Position 5948: 2.0142571898789117e-05
Position 10553: 1.9692373403471724e-05
Position 56: 1.535059915696741e-05
Position 173: 1.4988346210418969e-05
Position 5060: 1.3572132601885205e-05
Position 1709: 1.226614231129452e-05
Position 9166: 1.2248413987044996e-05
Position 11853: 1.1673870806238388e-05
Position 7412: 1.153517575765173e-05
Position 11883: 1.0637632303164758e-05
Position 1903: 9.714748082375653e-06
Position 150: 9.479628287271232e-06
Position 10796: 8.589985036204163e-06
Position 11621: 7.93610183130198e-06
Position 11829: 6.8149504615866344e-06
Position 7348: 6.156604373098428e-06
Position 9387: 5.8993017530839015e-06
Position 9333: 5.606866106655924e-06
Position 187: 5.550018469385178e-06
Position 11772: 5.385760413538499e-06
Position 869: 5.317992153427313e-06
Position 580: 4.7944759043079755e-06
Position 445: 4.123490198176128e-06
Position 7342: 3.873469478237866e-06
Position 9507: 3.4781233130542833e-06
Position 22: 3.3552646051006073e-06
Position 9509: 3.2781798209022196e-06
Position 511: 3.014105747221793e-06
Position 11520: 2.4950647226762806e-06
Position 3: 2.438656554338609e-06
Position 32: 2.2343874855873856e-06
Position 745: 2.154049279848116e-06
Position 819: 1.916939130597465e-06
Position 9453: 1.8717115049246407e-06
Position 809: 1.7946880828446379e-06
Position 433: 1.7786935622901687e-06
Position 170: 1.2999673774846428e-06
Position 7930: 1.2629105150123833e-06
Position 2604: 8.956336006677647e-07
Position 517: 8.820247748823466e-07
Position 9: 7.781132919340383e-07
Position 5689: 6.956825518553357e-07
Position 35: 5.001016887654163e-07
Position 27: 2.5766203664992094e-07
Position 1220: 2.4779611904293185e-07
Position 464: 2.3047904931880086e-07
Position 451: 2.0982797066208417e-07
Position 466: 1.6922647960274412e-07
Position 9451: 1.2520247464099812e-07
Position 825: 1.196880377298916e-07
Position 10222: 9.72794213414205e-08
Position 1070: 4.968942561235043e-08
Position 1205: 4.680487023599474e-08
Position 1224: 3.6991284330889994e-08
Position 706: 2.348232164108506e-08
Position 1012: 1.2157332186822704e-08
Position 1208: 8.326653151830688e-09
Position 8123: 7.871811157290352e-09
Position 9368: 7.634059122549916e-09
Position 1064: 6.6031984611864e-09
Position 9405: 1.507822490763466e-09
Position 759: 7.049505299949226e-10
Position 738: 5.85298837067184e-10
Position 9494: 3.840011509051431e-10
Position 762: 3.801470249488038e-10
Position 5270: 1.329422040236635e-10
Position 5278: 1.2631120912671858e-10
Position 768: 4.291653418106806e-11
Position 779: 4.069584525131395e-11
Position 9260: 2.1775391524630234e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 11767: 0.9952589874184679
Position 8001: 0.9915814011493953
Position 7260: 0.9908069573608212
Position 9221: 0.9786045457989273
Position 10441: 0.9674571636026675
Position 9367: 0.9060764983772993
Position 5000: 0.9056598058725074
Position 7821: 0.9005225009679133
Position 11050: 0.7454278584415589
Position 4633: 0.7422476712243691
Position 7522: 0.7383491057803355
Position 488: 0.7167132522051225
Position 4076: 0.5834268891275095
Position 11330: 0.5746109382395138
Position 11560: 0.4397054669938762
Position 11581: 0.43256724166746496
Position 10160: 0.3689216106062409
Position 11366: 0.3646335445417915
Position 10705: 0.2650767809882778
Position 5460: 0.24847410089547828
Position 8790: 0.1939431214056997
Position 4796: 0.1783295002771716
Position 502: 0.17809646461451584
Position 10671: 0.1703926286071591
Position 5359: 0.15907136941371874
Position 10113: 0.13909701869365276
Position 7575: 0.12690532514707623
Position 788: 0.12396637042775971
Position 9686: 0.11692785838514327
Position 11590: 0.10661903672708951
Position 10992: 0.10048755126325261
Position 5411: 0.09241834313060135
Position 3828: 0.08737779727809628
Position 957: 0.0785021987910961
Position 5236: 0.07263870661720691
Position 10683: 0.07146327654884013
Position 874: 0.07077594494305875
Position 5030: 0.054418347758729016
Position 5462: 0.045577946725241764
Position 8793: 0.045500560702921584
Position 9403: 0.04231118878430961
Position 5421: 0.03640985921873426
Position 2266: 0.03477793055464473
Position 8766: 0.033962491542202454
Position 10780: 0.02798842952459883
Position 8400: 0.025716225654254996
Position 7808: 0.024727304477854387
Position 11147: 0.02455871313602803
Position 5330: 0.024558667282857605
Position 5456: 0.022486045195420377
Position 10782: 0.01981331018264473
Position 5088: 0.019724896619334378
Position 8426: 0.01918062253480116
Position 10049: 0.015792266095110648
Position 6673: 0.015107890061095629
Position 517: 0.014944107977696287
Position 6634: 0.014900955833523143
Position 10848: 0.014134840986942471
Position 7584: 0.013336641709120505
Position 538: 0.013236288966155986
Position 11378: 0.0130301523336962
Position 3633: 0.01179132518286883
Position 731: 0.011105118413655453
Position 4000: 0.011053273348184801
