Gene = Dpagt1
index = 345
Annotated 5SS: [ 361  828 1322 2293 4358 5248 5806 6127]
Annotated 3SS: [ 706 1107 2145 4272 5058 5717 5970 6211]
SMsplice 5SS: [ 361 1322 2293 5248 5824 6127]
SMsplice 3SS: [1216 2145 5058 5717 5970 6211]
top_k =  1000
Partition function (log Z): 1.001014639280375

Sorted 5' Splice Sites (High to Low Probability):
Position 6127: 0.8373427026325068
Position 361: 0.7174839904207136
Position 1322: 0.7172475098514929
Position 5248: 0.6893211303002122
Position 2293: 0.5194738020394088
Position 2746: 0.4716831067263338
Position 5824: 0.4244430576057529
Position 4358: 0.4202090048295127
Position 828: 0.34539039231571944
Position 2236: 0.3305886255469204
Position 5806: 0.3122749631396776
Position 5814: 0.20706653994138327
Position 4087: 0.15128141462135114
Position 4818: 0.13851053547261383
Position 2297: 0.08988160769100291
Position 5059: 0.07821920954348568
Position 6008: 0.07442192643652629
Position 559: 0.059688669426807874
Position 1071: 0.05837281334988505
Position 4395: 0.05470623149256205
Position 1077: 0.030952845005505485
Position 3871: 0.02779959093249123
Position 2344: 0.027140425976014897
Position 4137: 0.025597903777003772
Position 6524: 0.024582217374603737
Position 805: 0.020417952815020235
Position 4142: 0.018839563499333616
Position 651: 0.016600749232466485
Position 5988: 0.01514009212392517
Position 4273: 0.013842882293714467
Position 1727: 0.013055215826239164
Position 4221: 0.012923295232997631
Position 4239: 0.01129736195868359
Position 1627: 0.011152784406528051
Position 3859: 0.008969119204167807
Position 5624: 0.008964078682578565
Position 236: 0.008882449487461681
Position 492: 0.0072376515086535215
Position 365: 0.005969775638170161
Position 4115: 0.004728640270311826
Position 563: 0.004484637813622678
Position 159: 0.004456640392343369
Position 1075: 0.004407626266351252
Position 6345: 0.0039795484152815325
Position 6307: 0.0036699008554838945
Position 988: 0.003421535773302751
Position 2870: 0.003113490670422293
Position 6872: 0.0030903926030074872
Position 150: 0.0027053779461788698
Position 1326: 0.0023357662365868894
Position 25: 0.0023354453431336866
Position 1993: 0.0022382687974948972
Position 1366: 0.002107267989050592
Position 5177: 0.0019603616954365025
Position 6363: 0.00175615862052804
Position 4532: 0.0017378596231355022
Position 6652: 0.0015707825351706519
Position 3875: 0.001100146925411644
Position 196: 0.0010824436063198832
Position 297: 0.0010793897241719193
Position 4147: 0.0010058918434462686
Position 984: 0.0009724116957559755
Position 388: 0.0009638044765440305
Position 1654: 0.0009582235045705531
Position 4160: 0.0009322235728204654
Position 992: 0.0007392333193430611
Position 3530: 0.0007190248384424465
Position 5971: 0.0006804430305767386
Position 3856: 0.0006682689083891863
Position 6014: 0.0006403467497975861
Position 379: 0.0006233734095927799
Position 3056: 0.0005969581376350655
Position 38: 0.0005930343494354766
Position 3223: 0.0005595574207311064
Position 6139: 0.000549646539906016
Position 1814: 0.0004784781579818706
Position 43: 0.0004437376190545889
Position 1874: 0.0004355613714134311
Position 6023: 0.000373009788403168
Position 4169: 0.0003494658553740667
Position 96: 0.00026712564473655245
Position 1240: 0.00025751036296088766
Position 2374: 0.000236736778267315
Position 733: 0.00022917001988961044
Position 1383: 0.0002132613136044502
Position 1124: 0.0002054821790943388
Position 1701: 0.00016640218148249544
Position 1750: 0.00014652632463486084
Position 381: 0.0001404161313132804
Position 1273: 0.00013233969599868255
Position 266: 0.00011857913098009426
Position 188: 0.00011764318814469501
Position 1276: 8.811862539389909e-05
Position 6448: 8.711168176468885e-05
Position 3358: 7.839559893443393e-05
Position 324: 7.380490359204635e-05
Position 211: 7.306028909830824e-05
Position 1065: 6.366226819012488e-05
Position 1861: 6.234761674805777e-05
Position 501: 5.3157643683032005e-05
Position 275: 4.362562252215106e-05
Position 952: 3.0343545456303955e-05
Position 655: 2.522117040312284e-05
Position 1794: 2.1681343309421355e-05
Position 968: 2.1544533984789934e-05
Position 1684: 1.9346342692008492e-05
Position 832: 1.8985853057951764e-05
Position 1445: 1.8904708804257838e-05
Position 1089: 1.4379497515150107e-05
Position 1406: 1.3644573729429281e-05
Position 2240: 1.111042940932952e-05
Position 548: 1.1109975463615886e-05
Position 1748: 1.0459153874907017e-05
Position 2247: 9.014142006746869e-06
Position 2381: 8.740101855428315e-06
Position 2366: 7.988786853016395e-06
Position 135: 7.7811210281758e-06
Position 2280: 7.245163456855183e-06
Position 256: 6.621008186366416e-06
Position 2325: 5.153348389405536e-06
Position 534: 4.942046508146409e-06
Position 51: 4.637242801793935e-06
Position 629: 3.196196828793744e-06
Position 551: 3.1460580706419535e-06
Position 6073: 2.5028886780884214e-06
Position 539: 2.486803360322559e-06
Position 840: 1.7971131146201537e-06
Position 577: 1.5099704312974008e-06
Position 848: 1.478960219845679e-06
Position 412: 1.4195735908344546e-06
Position 6212: 1.131427376652944e-06
Position 62: 1.0988112521742392e-06
Position 541: 7.288300406088509e-07
Position 504: 4.2509427976418017e-07
Position 6038: 1.940445200028357e-07
Position 2658: 1.5167865375489718e-07
Position 723: 1.46874642335342e-07
Position 67: 6.509696916141109e-08
Position 713: 4.911023515584918e-08
Position 965: 3.787564001742204e-09
Position 1107: 1.2692322834546636e-09
Position 888: 7.797792002252903e-10
Position 6254: 3.240357982332587e-10
Position 2368: 3.119065667845528e-12
Position 2319: 3.0596095683288504e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2145: 0.9633747131834269
Position 5970: 0.9518151453430217
Position 5717: 0.9446057704605957
Position 5058: 0.6058040317295638
Position 4272: 0.4549537151572937
Position 1216: 0.41862963421114224
Position 2566: 0.404167599201926
Position 6211: 0.34617730540083136
Position 6197: 0.267923144075851
Position 3983: 0.2588327763396497
Position 706: 0.18771416142825662
Position 1123: 0.11819620262027859
Position 4802: 0.09787646835613537
Position 1107: 0.09318093071413727
Position 1200: 0.0802355756749417
Position 6393: 0.07506276530377874
Position 6762: 0.07358499540001084
Position 6307: 0.06556781556115544
Position 4699: 0.05080383216177803
Position 6964: 0.04477537286136565
Position 455: 0.040754094799234315
Position 960: 0.039362873126884725
Position 4959: 0.03854972630432741
Position 3765: 0.03780344950007531
Position 6514: 0.03336862625538536
Position 5145: 0.029234882685925546
Position 6941: 0.028310561722565037
Position 931: 0.02426678741734676
Position 2610: 0.024159725139725627
Position 6126: 0.02364564456691534
Position 5206: 0.02270886666744596
Position 4869: 0.022212938262208503
Position 2581: 0.01751792273572397
Position 6222: 0.016748654692183628
Position 4651: 0.015993344755177698
Position 5177: 0.01343080714901475
Position 1653: 0.0130869836786339
Position 1505: 0.012945003928112804
Position 2658: 0.012449502801977872
Position 6368: 0.006087248956377062
Position 4646: 0.00550548833217936
Position 2562: 0.0053952345877707865
Position 5561: 0.005125985881990286
Position 300: 0.004871695430366105
Position 6324: 0.004344824328472259
Position 2438: 0.003889279073021403
Position 2181: 0.0038622305263689826
Position 5517: 0.00375416276047697
Position 908: 0.0035898745990044045
Position 4203: 0.0035564173240329577
Position 6289: 0.0034484459415590495
Position 6809: 0.002570098877485676
Position 4731: 0.0025647715379084357
Position 5880: 0.0025595393220821517
Position 2809: 0.002424380543666357
Position 5532: 0.002393393153191172
Position 2615: 0.0023473037991051655
Position 5929: 0.002311220473023901
Position 6892: 0.0018971081189451836
Position 4561: 0.0018677984453678948
Position 6901: 0.0017284967003910006
Position 6983: 0.0016572324852257828
Position 711: 0.001594380541933686
Position 5690: 0.001461095156155451
Position 6219: 0.0013828366793459284
Position 971: 0.0011731480860993385
Position 3718: 0.001146380331872112
Position 937: 0.001131668590815233
Position 5513: 0.0011270244644716596
Position 984: 0.0011126370439356451
Position 803: 0.0010940090160169956
Position 2632: 0.0010654617130206466
Position 5998: 0.00105204786532893
Position 713: 0.001022270864606164
Position 2672: 0.0009818778035247673
Position 545: 0.0009384584795305251
Position 6559: 0.0009314059835302866
Position 1596: 0.0009189322546355391
Position 800: 0.0007918151196967184
Position 719: 0.0007268821652194304
Position 1770: 0.0007080535738939429
Position 3816: 0.0006801177964346652
Position 6523: 0.0006165005323838597
Position 5887: 0.0005185239853071977
Position 519: 0.0004943149594166212
Position 6278: 0.00048233571518874153
Position 6767: 0.00047688699633488725
Position 6073: 0.0004751887255686409
Position 6351: 0.00047308958597898284
Position 5805: 0.00047075363175414615
Position 2935: 0.00045798944406284244
Position 3390: 0.00034947323983355785
Position 3093: 0.0003404270070063203
Position 5870: 0.00033668408134627896
Position 619: 0.0003349830414587324
Position 933: 0.00028641065870679464
Position 5649: 0.0002719729480559601
Position 5974: 0.00025261574439313327
Position 828: 0.0002473481594589924
Position 5910: 0.00023616959514911315
Position 1063: 0.00021208012567417865
Position 6535: 0.00020970066797377644
Position 797: 0.00020040843778832687
Position 1840: 0.00019791983649711166
Position 3310: 0.00019709753289268896
Position 2993: 0.0001955415094384523
Position 2411: 0.00017276408752075773
Position 472: 0.00016771010067578298
Position 730: 0.000164349035034392
Position 1604: 0.00015904909102385775
Position 6328: 0.00015859382309506745
Position 331: 0.00015768734282675008
Position 4990: 0.0001360174371080342
