Gene = Pex2
index = 810
Annotated 5SS: [  113 11018 12531 12986 13482]
Annotated 3SS: [10951 12420 12877 13417 14385]
SMsplice 5SS: [  113 12986]
SMsplice 3SS: [12877 14385]
top_k =  1000
Partition function (log Z): -9.50085304841156

Sorted 5' Splice Sites (High to Low Probability):
Position 12986: 0.9116993998109958
Position 113: 0.673121713695093
Position 6668: 0.5049463099957731
Position 3579: 0.4941564210658917
Position 7126: 0.46346265003352116
Position 13482: 0.3963309047184105
Position 240: 0.26528376050324237
Position 12531: 0.16971700356541192
Position 1578: 0.14657064570449893
Position 8194: 0.1384091357560358
Position 2908: 0.1327207385912192
Position 5664: 0.12907722210629816
Position 3365: 0.09449519207385691
Position 502: 0.09082333605510168
Position 11018: 0.06842633833056666
Position 11045: 0.05492586285598324
Position 1823: 0.044848015462421155
Position 11022: 0.04001132131052389
Position 13278: 0.03524144124384172
Position 3949: 0.015693537172209532
Position 11335: 0.01048237232236874
Position 3108: 0.006272333148842091
Position 5796: 0.005339321303940671
Position 490: 0.005028331893152942
Position 1249: 0.004652192895536068
Position 6682: 0.0034631225553562726
Position 3953: 0.002919630170237092
Position 366: 0.0023659172503751893
Position 3065: 0.002169837715607197
Position 1916: 0.0016357840971868121
Position 2719: 0.001446104328819279
Position 1353: 0.0012427051149972925
Position 1338: 0.001133351429733086
Position 899: 0.0011155482552320036
Position 2231: 0.0009569637059393027
Position 978: 0.0007695757283247269
Position 226: 0.0006374903000245126
Position 1783: 0.0006331482119234259
Position 13590: 0.0006179771066612108
Position 2954: 0.0005159445545609037
Position 2699: 0.00043551342589323306
Position 16: 0.0003965027688516793
Position 1654: 0.00038826406006081156
Position 533: 0.0003513779315090289
Position 220: 0.00034136697991445656
Position 1867: 0.0003357377912763694
Position 80: 0.00033041210250659363
Position 1665: 0.00030204125784795595
Position 141: 0.00021746990722700628
Position 3302: 0.00020360896314112082
Position 1954: 0.00018949975181591235
Position 208: 0.00018770205053052262
Position 119: 0.00017219802576321134
Position 849: 0.0001653214532324142
Position 3119: 0.0001545876291564464
Position 1372: 0.0001374206253246765
Position 95: 0.0001253058051626556
Position 1596: 0.00012248090112866887
Position 1817: 0.00011674623822736146
Position 748: 0.00011123894126397512
Position 177: 0.000107824971921525
Position 1377: 0.0001072655946743551
Position 216: 0.00010273719591870269
Position 2923: 0.00010262352080248698
Position 8612: 0.00010125261237149834
Position 939: 9.770564505917506e-05
Position 1758: 9.591815763104728e-05
Position 810: 8.333471744327085e-05
Position 3458: 8.172067912490752e-05
Position 2977: 7.703312356316169e-05
Position 2944: 6.038657600671778e-05
Position 3006: 5.094785171469842e-05
Position 378: 5.041804187783739e-05
Position 2630: 4.91144979623761e-05
Position 2557: 4.7531463372008715e-05
Position 1767: 4.6509327569930265e-05
Position 3217: 4.592982868530175e-05
Position 117: 3.8248833778479185e-05
Position 1097: 3.1290110654092565e-05
Position 3584: 2.395911054065635e-05
Position 506: 1.4947421682587934e-05
Position 782: 1.1426587013573076e-05
Position 699: 9.984159926515322e-06
Position 480: 8.13608756565041e-06
Position 685: 7.379685734694372e-06
Position 444: 7.214016012462287e-06
Position 822: 7.070159177745023e-06
Position 549: 3.592742806044396e-06
Position 929: 3.505092463958033e-06
Position 883: 2.1103480380018316e-06
Position 594: 2.010741303068566e-06
Position 746: 1.7765368197558927e-06
Position 603: 1.5851292741929577e-06
Position 1441: 1.5315235022749482e-06
Position 812: 1.5109270933477686e-06
Position 786: 1.494238034469974e-06
Position 65: 2.6494469422821653e-07
Position 2402: 1.5050653564150688e-07
Position 261: 8.890349862050917e-08
Position 272: 8.032096421531458e-08
Position 407: 2.7665384956598267e-08
Position 465: 2.231112380027526e-08
Position 598: 1.4873766500136445e-08
Position 588: 1.3312482981697963e-08
Position 616: 1.1152553201185283e-08
Position 282: 9.576655696160717e-09
Position 578: 5.3316797264630015e-09
Position 410: 3.917994916970323e-09
Position 1519: 3.2811878901823357e-09
Position 471: 2.0847100236192746e-09
Position 571: 1.4440239897947624e-09
Position 428: 5.596886689337544e-10
Position 418: 5.419769277068582e-10
Position 606: 2.2365596580006622e-10
Position 426: 7.410700524836058e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 12877: 0.7088151681345373
Position 14385: 0.4594431499809319
Position 6567: 0.45414950867829346
Position 3364: 0.4354355699772749
Position 6917: 0.4317146858531836
Position 13417: 0.3336643569254391
Position 12890: 0.2470036914755321
Position 12420: 0.1697170035654119
Position 10951: 0.14554490588701696
Position 1518: 0.1419787499864504
Position 13442: 0.12807652679414933
Position 5520: 0.10843665180942752
Position 14882: 0.1012865015952111
Position 3207: 0.10104361168872356
Position 7977: 0.07919624883898922
Position 2848: 0.07401688336397645
Position 6407: 0.054747591592259504
Position 13668: 0.05341789044290533
Position 8030: 0.04501009101085351
Position 13522: 0.040120113381563724
Position 2797: 0.038451668598880155
Position 14389: 0.038069588861709816
Position 14847: 0.03766027525237001
Position 454: 0.030563217814326575
Position 7009: 0.030555509141235792
Position 13081: 0.029243973741709547
Position 3434: 0.027198769659278754
Position 15569: 0.025746902194931524
Position 14904: 0.019604236001018453
Position 3458: 0.01806785027085076
Position 15519: 0.018021252050286866
Position 10792: 0.017315430234363462
Position 15606: 0.01595902351837202
Position 2825: 0.014833574112934025
Position 13363: 0.014736293548919093
Position 8085: 0.014330658444220159
Position 10535: 0.012571154597853362
Position 11144: 0.012550175659238959
Position 13201: 0.011233853735555778
Position 15397: 0.010409294927149582
Position 1396: 0.008837428711227259
Position 3878: 0.008254338673918237
Position 5470: 0.00821337247470302
Position 1712: 0.007419568996932578
Position 1664: 0.007199033909592384
Position 2974: 0.0065751940132741625
Position 3823: 0.006478310033720899
Position 15248: 0.006439548201592521
Position 1338: 0.006247433809125415
Position 1298: 0.005732395593218993
Position 5523: 0.005608912634371442
Position 13977: 0.004975528381589192
Position 1436: 0.004754157153569631
Position 3385: 0.004293753428804005
Position 3774: 0.003923433623777284
Position 5751: 0.0036800089945212447
Position 5421: 0.003649862282249038
Position 14599: 0.0036350798940672497
Position 2474: 0.0034517635831587765
Position 1645: 0.0032603544441918287
Position 10695: 0.0031817432963320417
Position 272: 0.003079492123738951
Position 410: 0.0029733630912931776
Position 2852: 0.002881920417514142
Position 1241: 0.0028138547900576783
Position 1778: 0.0024472802854348225
Position 14327: 0.002338375032201069
Position 6937: 0.0020460068329925083
Position 5303: 0.002014686448800669
Position 8653: 0.0019982729324092017
Position 15728: 0.001976293824471342
Position 331: 0.0019177575605829062
Position 13955: 0.0018469142909814961
Position 1147: 0.001787383368267144
Position 5567: 0.0017657820414747499
Position 13853: 0.0017623701340795657
Position 2871: 0.0017555498233963163
Position 3402: 0.0016499063448942174
Position 8142: 0.001540278081133222
Position 1136: 0.0015079169903561582
Position 1611: 0.0013991020051463078
Position 5594: 0.0011838802235176007
Position 738: 0.0011507013025030132
Position 1817: 0.0010718565299628995
Position 14294: 0.0010703872647577044
Position 1674: 0.0009195321385096955
Position 10412: 0.0008967261365155532
Position 13555: 0.0007220667723824303
Position 633: 0.000698544376219144
Position 13277: 0.0006980445461725311
Position 2660: 0.0006512288990300094
Position 290: 0.0006457833661540956
Position 361: 0.0006451178914752859
Position 2907: 0.0006186749870754572
Position 1730: 0.000616205644921962
Position 2101: 0.0006110487356283589
Position 782: 0.0005218933277426127
Position 426: 0.0005049017039064199
Position 236: 0.0004765868576211522
Position 2656: 0.00047454547627219783
Position 1822: 0.0004590049548004759
Position 3006: 0.0004515273931702385
Position 2880: 0.0004503374206669467
Position 2708: 0.0004405517049159625
Position 1087: 0.00040029521984302676
Position 3251: 0.0003989803662031334
Position 3503: 0.0003806352753548578
Position 398: 0.00035811003175747287
Position 2139: 0.00035593673483241947
Position 13708: 0.0003376534128939023
