Gene = Mre11a
index = 694
Annotated 5SS: [  104   875  2357  6080 11205 12531 15017 18296 20874 25231 27303 30618
 32316 34825 40704 41962 44762 46308 48063]
Annotated 3SS: [  776  2223  5918 11116 12388 14901 18109 20701 25149 27175 30513 32141
 34761 40486 41880 44702 46242 47986 48952]
SMsplice 5SS: [  104   875  2357  6080  9651 11205 11617 12531 15017 18045 18296 19200
 20874 25231 27303 30618 32316 34679 34825 40364 41962 46308 48180]
SMsplice 3SS: [  776  2223  5918  9527 11116 11422 12388 14901 17904 18141 19110 20701
 25149 27175 30513 32141 34618 34761 40289 41880 46242 47986 48952]
top_k =  1000
Partition function (log Z): 35.3479543252924

Sorted 5' Splice Sites (High to Low Probability):
Position 41962: 0.9968903288392552
Position 30618: 0.9896054193013709
Position 23377: 0.9887157968265626
Position 32316: 0.9853925313894346
Position 27303: 0.983148194139371
Position 25231: 0.9665647971527214
Position 2357: 0.9600723835194886
Position 15017: 0.9468873953560898
Position 11205: 0.9461265960700662
Position 46308: 0.9206914210087606
Position 18296: 0.851537864224861
Position 11617: 0.8158079205792217
Position 12531: 0.7495761705285859
Position 34825: 0.7423221587083809
Position 34679: 0.7203301753102301
Position 28419: 0.7080317155109608
Position 18045: 0.6847092901942292
Position 19200: 0.6314155211663527
Position 9651: 0.604958496623059
Position 875: 0.5578276325307235
Position 31024: 0.49866106368826085
Position 42591: 0.4951036363029952
Position 20874: 0.47949414520326356
Position 6080: 0.47893528844411026
Position 40364: 0.4707958482968652
Position 13998: 0.4675060322905675
Position 32730: 0.44677078007032256
Position 48180: 0.4175467186101621
Position 40359: 0.40433737649886353
Position 44762: 0.3487710050594551
Position 29074: 0.34587978799603175
Position 104: 0.32057840668031834
Position 48063: 0.3119892751613878
Position 26669: 0.3068549595713571
Position 3512: 0.2955106018272081
Position 40704: 0.2936342894874759
Position 44188: 0.2726168370747785
Position 20838: 0.24155306851573324
Position 34858: 0.23635147812352503
Position 6076: 0.23230818475474338
Position 25844: 0.22648594070657527
Position 245: 0.20276961830235213
Position 4032: 0.1776214290221581
Position 3516: 0.16865676213362335
Position 22641: 0.16591386348879447
Position 8020: 0.16423463819586054
Position 26269: 0.1590037078788462
Position 18860: 0.15785979888862703
Position 154: 0.14959920394326678
Position 44609: 0.14557124889957354
Position 13993: 0.13250164720142907
Position 16271: 0.1256871192607357
Position 25837: 0.12475561332850049
Position 22551: 0.12291814609828997
Position 214: 0.12233939697000251
Position 22348: 0.11919854360231283
Position 8934: 0.11878962149989004
Position 43857: 0.11592430985145545
Position 27712: 0.10532452439261239
Position 1820: 0.0877370027287685
Position 43770: 0.08576958503926212
Position 48184: 0.08221279635096003
Position 25677: 0.073172174524929
Position 9616: 0.07280658275875908
Position 642: 0.07232590630582318
Position 35583: 0.07178997960345798
Position 6042: 0.061767274377809926
Position 48527: 0.06164476255299303
Position 15214: 0.060665717850796975
Position 43866: 0.05779310141974216
Position 16137: 0.05751953645707063
Position 26211: 0.05477960405166845
Position 26772: 0.054162056166262934
Position 2701: 0.05188407922183827
Position 31141: 0.050956906612067004
Position 306: 0.04981346469536491
Position 12280: 0.04943544410946602
Position 359: 0.0489224244392727
Position 18808: 0.04810931552756481
Position 34231: 0.04176846526584725
Position 7856: 0.04061785585018577
Position 22455: 0.03953959726470323
Position 49: 0.03916676871735303
Position 49125: 0.0379619566269539
Position 190: 0.03408551133010947
Position 3451: 0.03161320370491287
Position 26790: 0.030867610716509904
Position 6056: 0.030495727832915036
Position 9078: 0.02978367598660824
Position 9596: 0.0291398610035314
Position 17: 0.029113301936858325
Position 7392: 0.02839875467088934
Position 32726: 0.027763399541742763
Position 4058: 0.026666996597156194
Position 9705: 0.024258565655337887
Position 47516: 0.02227509883976782
Position 33045: 0.020934266731042424
Position 17967: 0.02088305070231214
Position 12535: 0.020605633372479403
Position 8788: 0.01897901703568413
Position 12030: 0.018633098020504547
Position 4148: 0.0183301276846095
Position 313: 0.017372969714945542
Position 15874: 0.01734725544681257
Position 48110: 0.016208099202658265
Position 12908: 0.01603339017471485
Position 18800: 0.015508617995508742
Position 17952: 0.014840374698809698
Position 27367: 0.01395985982572336
Position 5493: 0.013730722224064977
Position 12520: 0.013579836675705403
Position 12974: 0.012531634056586685
Position 32355: 0.012094256184837405
Position 4095: 0.012036122490468374
Position 34376: 0.011907342006201365
Position 14640: 0.011611830015596236
Position 41594: 0.011382491031969139
Position 34854: 0.011382392354046993
Position 15299: 0.01134325155688887
Position 12284: 0.011194331295656059
Position 722: 0.011030321859323339
Position 831: 0.011001718927262077
Position 48882: 0.01092501587670687
Position 31066: 0.01078741198645425
Position 43852: 0.009997072786690592
Position 28803: 0.009993422775190962
Position 33373: 0.009906104892565179
Position 11278: 0.009391546989475301
Position 1141: 0.009261864521477193
Position 2368: 0.009122828283135959
Position 2733: 0.008942523041951363
Position 43528: 0.00875452852380733
Position 42448: 0.008715631525866909
Position 29400: 0.008363542084368215
Position 9712: 0.008189812205573833
Position 19146: 0.007881203714972172
Position 10881: 0.007867892747265598
Position 25865: 0.007630970301913252
Position 41623: 0.007299159003755873
Position 10789: 0.007193428606803053
Position 18612: 0.0070397524343042495
Position 31529: 0.006522316277577198
Position 34310: 0.006482559002755739
Position 33348: 0.0064511696838366606
Position 48581: 0.00637582998701483
Position 34862: 0.006284098926314287
Position 25515: 0.006284078971252705
Position 43592: 0.006203295632356366
Position 6019: 0.0058642848861244
Position 35360: 0.005662332931776116
Position 9111: 0.0055414732640614375
Position 13027: 0.005354233245018721
Position 15700: 0.00529232820770562
Position 17802: 0.0052151295015621995
Position 960: 0.00518546270317685
Position 30245: 0.005077492479823694
Position 34564: 0.005022335727407065
Position 19325: 0.005019168693946634
Position 26340: 0.004962223485306631
Position 46889: 0.00480683907003775
Position 47429: 0.004805597249066835
Position 41420: 0.004752622927519454
Position 30448: 0.004641875706652241
Position 13222: 0.0045863015534568985
Position 48042: 0.004339886566914551
Position 31289: 0.0042947026826139255
Position 5463: 0.004156356240110485
Position 5459: 0.0041558347509533
Position 23295: 0.003918304331777096
Position 14046: 0.003889083742614443
Position 34546: 0.003833049296074169
Position 23984: 0.003729256178530771
Position 33009: 0.003486529185594809
Position 34100: 0.003428616557508766
Position 10336: 0.0034062058523869005
Position 32884: 0.0033639925098134385
Position 12548: 0.003363520374223532
Position 29137: 0.00336072390653958
Position 38141: 0.0032841923408729328
Position 42603: 0.00318726865548828
Position 33251: 0.003164536085016888
Position 6013: 0.0031241071184765377
Position 2890: 0.0031132475148481402
Position 31491: 0.0029935743780676906
Position 47837: 0.0029852581488266825
Position 44934: 0.0029109022352453934
Position 8190: 0.0027993407010467723
Position 43973: 0.0027727959763902375
Position 2401: 0.002702271261620149
Position 11253: 0.0026399109941461223
Position 27425: 0.002514764860491645
Position 16589: 0.0024945924155033985
Position 2980: 0.002474444050180162
Position 14592: 0.0024608565004267725
Position 31562: 0.0022785001949481216
Position 6964: 0.002269439542904185
Position 915: 0.002263649281902873
Position 6008: 0.0022578395879126857
Position 48454: 0.002227399671931651
Position 11173: 0.0021979990601137312
Position 12931: 0.0021463670768489575
Position 29816: 0.002108894339439078
Position 48162: 0.002092378733222056
Position 48833: 0.0020688770340987804
Position 34901: 0.0019315173870845005
Position 11811: 0.001874118167787506
Position 25382: 0.0017406320663832893
Position 30874: 0.0016504352071320273
Position 184: 0.001642988925396233
Position 405: 0.0016262914404591069
Position 6668: 0.0016120239010022496
Position 48465: 0.0015955481859241116
Position 16611: 0.001594117242435205
Position 38317: 0.0015413089298164492
Position 9719: 0.001541034425684337
Position 42288: 0.0015311605158466076
Position 43151: 0.0015193112211995651
Position 12009: 0.0015002532397953316
Position 28672: 0.0014929509300077976
Position 31052: 0.0014561794927675771
Position 42021: 0.0014554063797074044
Position 39161: 0.0014544999340010104
Position 179: 0.0014304463008129745
Position 41507: 0.0013821229444423342
Position 49264: 0.001354373607396536
Position 428: 0.0013501977400487508
Position 31461: 0.0013005162928712006
Position 657: 0.0013001012866867175
Position 45533: 0.0012673070844608266
Position 13856: 0.0012345457841803325
Position 25555: 0.0011872726579365558
Position 18261: 0.0011749599146187928
Position 25660: 0.0011595011643954587
Position 31073: 0.0011487036903562041
Position 48354: 0.0011196554800108794
Position 2838: 0.0011001961258120755
Position 33277: 0.0010477678846866664
Position 31926: 0.000969034705488688
Position 48141: 0.0009494736954484692
Position 2691: 0.0009464140888037955
Position 14198: 0.0009421365460322157
Position 43537: 0.0009417523782746886
Position 40764: 0.0009376349799814978
Position 383: 0.0009372375547772094
Position 16622: 0.0009333105715905885
Position 18317: 0.0009274770430451031
Position 27614: 0.000925253065646157
Position 40777: 0.0009190818542618808
Position 226: 0.0009046036783784946
Position 34876: 0.0008663864274690648
Position 285: 0.0008539648813455237
Position 33408: 0.0008301410841739404
Position 34872: 0.0008206044485934088
Position 62: 0.000813633629357917
Position 379: 0.0008081180548950147
Position 29683: 0.000805061697743092
Position 15177: 0.000784176269975623
Position 1714: 0.0007786975450770243
Position 35207: 0.0007746307101847805
Position 2772: 0.0007611095854245188
Position 7198: 0.000756771611827701
Position 48197: 0.0007514267095106967
Position 8303: 0.0007413635994458906
Position 48848: 0.0007322457614120138
Position 297: 0.0007255882673362976
Position 40329: 0.0007229130260979354
Position 6049: 0.000717140549356103
Position 73: 0.0007063978452048769
Position 26403: 0.0006926457609314457
Position 4127: 0.0006871296253179559
Position 31944: 0.0006823793996674979
Position 763: 0.0006436435750914542
Position 31061: 0.0006366946942378566
Position 48503: 0.0006308025772456679
Position 625: 0.0006224517861444814
Position 28954: 0.0006165899745369212
Position 3060: 0.0005987852913567327
Position 3340: 0.0005949807908799864
Position 174: 0.0005704051599739199
Position 25551: 0.0005617649289308855
Position 129: 0.0005600447611383201
Position 143: 0.0005573739695172138
Position 5215: 0.0005382161649373457
Position 31449: 0.0005007657842485393
Position 3441: 0.0004892364640814454
Position 12470: 0.00047060143306001316
Position 377: 0.00046040055380686134
Position 24227: 0.0004555140162930475
Position 4985: 0.0004531548311224029
Position 2657: 0.00045303922077963863
Position 11786: 0.00044244606571823596
Position 3242: 0.0004373174484629953
Position 2096: 0.0004165519264449309
Position 361: 0.00041613460833786746
Position 32562: 0.0004134315456430285
Position 1488: 0.00041269035793246276
Position 149: 0.0004040890391275974
Position 12005: 0.0003883217482252971
Position 35135: 0.0003846132126746949
Position 32736: 0.0003821288549847131
Position 895: 0.00038037582610127155
Position 2294: 0.0003713223458767633
Position 48469: 0.0003380468073487148
Position 29104: 0.0003357818286030692
Position 572: 0.00031262802378476226
Position 974: 0.0002973215267254361
Position 502: 0.00028815775988273354
Position 441: 0.000287701380435372
Position 320: 0.00028475365595216233
Position 30984: 0.00027066623786845765
Position 32724: 0.00026562046690505313
Position 31841: 0.0002652060959806605
Position 4156: 0.0002651390574908751
Position 43586: 0.0002636726790816987
Position 18642: 0.00024537248044542015
Position 1779: 0.00023677819192634736
Position 43965: 0.000225020442298491
Position 14321: 0.00020760535059230158
Position 3080: 0.00019900170077954738
Position 2786: 0.00019894382965333172
Position 31354: 0.00017996563382488342
Position 43824: 0.0001680139490646379
Position 30909: 0.00016338309646159963
Position 2546: 0.00016139933689382152
Position 1396: 0.00015481352998013455
Position 2390: 0.0001367112877851081
Position 28459: 0.00013509872699389943
Position 699: 0.00013434499786292844
Position 70: 0.00013388779533128126
Position 1207: 0.00013246868878371857
Position 42360: 0.0001249169191187503
Position 42948: 0.0001214290695375505
Position 2684: 0.00012108615174793357
Position 32240: 0.0001168982264017772
Position 1668: 0.00011400028131190031
Position 3393: 0.00011176465592405488
Position 561: 0.0001031043753220808
Position 218: 0.00010091058144338054
Position 1038: 9.959086488287663e-05
Position 31539: 7.916007517067643e-05
Position 690: 7.026243050572396e-05
Position 27324: 5.6647476858168595e-05
Position 27747: 4.69908217369074e-05
Position 607: 4.4337760551433944e-05
Position 272: 4.0894817597215935e-05
Position 117: 4.029697886749404e-05
Position 1831: 3.991899432972856e-05
Position 495: 3.8123287957207064e-05
Position 42395: 3.76219953575152e-05
Position 43070: 3.4558788473993714e-05
Position 1422: 3.23715598700405e-05
Position 1286: 3.072980988667544e-05
Position 2627: 3.061741195145209e-05
Position 27311: 3.0306136241722962e-05
Position 521: 2.7444507545905498e-05
Position 43329: 2.627860124467101e-05
Position 43422: 2.243395993506612e-05
Position 575: 1.8622302254528632e-05
Position 434: 1.3122754985459191e-05
Position 648: 1.1785624436520611e-05
Position 529: 1.0691062406436274e-05
Position 395: 1.0269457662420442e-05
Position 465: 9.646090149365136e-06
Position 27599: 8.509717168341367e-06
Position 646: 8.204520953495628e-06
Position 507: 7.755078796970921e-06
Position 617: 7.397267965575695e-06
Position 15233: 6.849138053568218e-06
Position 16016: 6.813513432431851e-06
Position 35176: 4.6978343368423025e-06
Position 18112: 4.060925420754466e-06
Position 1376: 3.449231227059935e-06
Position 34973: 2.929493531955007e-06
Position 42260: 2.0701193768671477e-06
Position 35219: 1.9948716779689593e-06
Position 581: 1.90270180681154e-06
Position 32264: 1.760001919683357e-06
Position 3597: 1.5390694384455106e-06
Position 31081: 9.814310735178838e-07
Position 448: 3.696232675662737e-07
Position 30588: 2.9045095959793596e-07
Position 323: 2.390974020893634e-07
Position 432: 7.999499330515589e-08
Position 34881: 2.881912283007503e-08
Position 34956: 2.6978227787366062e-08
Position 34850: 1.346294646292843e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 34761: 0.9987516652876067
Position 23224: 0.9926341011583377
Position 30513: 0.9709195469730225
Position 2223: 0.9691663512836747
Position 41880: 0.9322818299737267
Position 14901: 0.9296792143753215
Position 11116: 0.9254740660227019
Position 47986: 0.9184332047721298
Position 32141: 0.8800557722311002
Position 46242: 0.8478491759737331
Position 48952: 0.8345724138293044
Position 27175: 0.8301923307609156
Position 11422: 0.7774869405392657
Position 25149: 0.7509324582427332
Position 9527: 0.7408943526719453
Position 17904: 0.7144148467247715
Position 40289: 0.694703102249358
Position 12388: 0.6384839824812604
Position 19110: 0.6272027684913241
Position 20701: 0.6188361205284445
Position 5918: 0.5964607148324765
Position 13875: 0.5412004874867354
Position 18141: 0.5224809923362045
Position 776: 0.5126362195811828
Position 3359: 0.48646543686649385
Position 34618: 0.41185660625472537
Position 42494: 0.4063488889397749
Position 26604: 0.3550083256878976
Position 44702: 0.32635153319830495
Position 32653: 0.3210997351161875
Position 28957: 0.28500863197895854
Position 30894: 0.2798789308872289
Position 22432: 0.24102629207558465
Position 28374: 0.22484709284784415
Position 18689: 0.2214933484138713
Position 25078: 0.2156323389099889
Position 40486: 0.20926857354567338
Position 5937: 0.2088753989036202
Position 44055: 0.20301317232435706
Position 40201: 0.1811530355724685
Position 18109: 0.1735088502418255
Position 34528: 0.16902311943376688
Position 27222: 0.16194149130175464
Position 25613: 0.15578327333514913
Position 8716: 0.15251398181192435
Position 25707: 0.14090642396445494
Position 28302: 0.13902502929152188
Position 18146: 0.12521303259232477
Position 28279: 0.12047315538210006
Position 30804: 0.11808373257904553
Position 26089: 0.11488112379334454
Position 43715: 0.11349872246934596
Position 30914: 0.1133175505450634
Position 48299: 0.09818098266145332
Position 34459: 0.09384740208533361
Position 43745: 0.08863637858661332
Position 12420: 0.0860971949663592
Position 182: 0.08503467286009044
Position 25759: 0.08466340688228637
Position 26068: 0.08452814493401757
Position 3996: 0.08302044220747101
Position 7904: 0.07889375344558609
Position 3861: 0.07646373130636569
Position 22288: 0.07402300832838962
Position 32587: 0.07178213821451707
Position 1633: 0.07161658929901003
Position 46209: 0.07067673503123265
Position 7883: 0.07061136818538388
Position 32078: 0.07048013576580912
Position 41845: 0.0646439710021126
Position 27483: 0.06378691810245371
Position 43918: 0.06187563521328839
Position 28056: 0.06148328108108087
Position 3911: 0.06014647826175041
Position 16135: 0.05830079768913653
Position 22256: 0.05824833705811237
Position 15115: 0.056677412277504835
Position 526: 0.05493326031588415
Position 44556: 0.05416536310912693
Position 44306: 0.053276016899465505
Position 44274: 0.05300245379376049
Position 22166: 0.05091226546527958
Position 20727: 0.04996792407590841
Position 28354: 0.04886181820204638
Position 35486: 0.048344936191222675
Position 43494: 0.04620077844096103
Position 7723: 0.04486704568963797
Position 12356: 0.043489019773282005
Position 16106: 0.039985869053372466
Position 32629: 0.03926805272103647
Position 13787: 0.03918052373056595
Position 20709: 0.03821230243084472
Position 32166: 0.03795313726990318
Position 624: 0.037487886366521034
Position 16157: 0.03725969101228224
Position 28268: 0.03517351393909607
Position 42358: 0.03237685364795274
Position 48749: 0.032063083742590454
Position 40602: 0.031555478811257434
Position 34534: 0.031129722276588084
Position 16043: 0.03080443960265363
Position 28975: 0.029213893505889994
Position 40512: 0.02855581026911858
Position 42473: 0.02759699412520139
Position 11490: 0.026738035993388656
Position 27965: 0.025985179551150445
Position 42447: 0.025932998336613024
Position 34204: 0.025742885049859453
Position 12176: 0.025232433257599197
Position 47418: 0.023913535205839415
Position 25791: 0.02372307446942213
Position 17867: 0.02348707730749516
Position 7327: 0.023478565972695372
Position 43527: 0.023158944248878724
Position 32515: 0.022696317185396764
Position 11166: 0.02177436374440469
Position 26547: 0.021111673437660714
Position 5368: 0.020125501875611504
Position 40579: 0.020037267487413867
Position 15668: 0.019993317929820557
Position 43848: 0.019449409630186525
Position 12825: 0.018603458272939247
Position 2530: 0.01824377064543535
Position 11919: 0.01799833257464069
Position 2570: 0.017500246212082723
Position 33214: 0.016496024515424503
Position 32699: 0.016151887349172257
Position 49426: 0.016037709074611193
Position 28906: 0.01599328748641746
Position 12008: 0.01597050511039131
Position 31270: 0.015300066444939876
Position 10718: 0.015061321354068652
Position 26017: 0.01415747850337686
Position 11092: 0.013740800134046115
Position 18997: 0.013470178974660294
Position 22473: 0.013426987984546645
Position 28142: 0.01336371797942339
Position 49615: 0.012861404852145075
Position 30478: 0.012418256257508519
Position 12894: 0.012388815991132753
Position 30950: 0.012037351466699635
Position 30874: 0.011873728291045172
Position 15158: 0.011727108754517136
Position 41405: 0.011646589371667864
Position 28236: 0.011503399923184478
Position 12392: 0.011413028442668501
Position 34309: 0.011241232228697988
Position 14864: 0.010876490196423026
Position 9018: 0.010743431667996371
Position 27599: 0.010723448286334316
Position 2562: 0.01070533657015374
Position 25795: 0.010430062188640234
Position 30755: 0.010405404011629007
Position 35331: 0.010395276648505274
Position 35378: 0.010175802816302752
Position 5963: 0.010122174576034069
Position 22591: 0.009933259542187699
Position 34640: 0.00990295417244264
Position 13925: 0.009860489875822602
Position 8733: 0.00983637430632286
Position 28802: 0.009817880446976356
Position 14913: 0.009803720791257662
Position 33986: 0.009537552476503366
Position 14562: 0.009231046599581861
Position 1735: 0.009107541087193607
Position 32953: 0.0090305445483309
Position 34223: 0.009018945482046532
Position 25443: 0.008586605069800276
Position 41493: 0.008438611551293947
Position 3290: 0.008274676709861687
Position 27617: 0.008237647166251638
Position 13666: 0.008230259783267403
Position 20784: 0.007957108967878577
Position 42419: 0.007802799229452165
Position 2620: 0.007768072592445925
Position 16009: 0.007697920730035743
Position 18245: 0.007629415609320059
Position 11552: 0.00757003926559496
Position 7775: 0.007403087098922859
Position 33931: 0.007349133498580306
Position 27157: 0.0071304876431130875
Position 26745: 0.007110056767796722
Position 32599: 0.007028742686829546
Position 49954: 0.006779315464241165
Position 25714: 0.0066896007807775906
Position 32814: 0.006661769713899859
Position 25554: 0.00656948603836178
Position 34094: 0.006133829522615682
Position 26771: 0.005887277257339239
Position 27456: 0.005871349515196956
Position 12223: 0.005831731714024135
Position 3693: 0.005691517242612836
Position 48153: 0.00568894931456181
Position 28322: 0.005546622709986399
Position 46725: 0.005449776648278588
Position 28078: 0.005401684499616921
Position 31059: 0.005362765199048611
Position 13993: 0.005281906692418038
Position 12496: 0.005264674777764898
Position 17570: 0.005215129501562184
Position 42569: 0.005088994943556166
Position 1600: 0.005066414840412624
Position 16345: 0.005022020229529193
Position 27502: 0.005002934832381773
Position 30516: 0.0049590813861468686
Position 14500: 0.00484163991644114
Position 2818: 0.004832307378711054
Position 30722: 0.004802429484984786
Position 34514: 0.004802046498405441
Position 12096: 0.004749583690072216
Position 49646: 0.0046729330287420745
Position 44060: 0.004632678537248577
Position 44598: 0.004514183229139126
Position 48900: 0.0044436874954369605
Position 11940: 0.0044430897574394765
Position 11814: 0.0043612521351363434
Position 12764: 0.004270258021866699
Position 18489: 0.004251781481047539
Position 33149: 0.004236966823396662
Position 30978: 0.004186293250488883
Position 28894: 0.004154321832511762
Position 32150: 0.004146909496391639
Position 16186: 0.004112163951436951
Position 28550: 0.00408723240059706
Position 28206: 0.003985825878770161
Position 27535: 0.003929494816538104
Position 40613: 0.003920268178875475
Position 32900: 0.0038720099899781247
Position 28114: 0.003847355907134275
