Gene = Tex9
index = 1075
Annotated 5SS: [  176   363  4090  5322  8033  9655 11505 13762 14365 18444 30246]
Annotated 3SS: [  282  4025  5241  7986  9571 11325 13678 14190 18308 30110 30822]
SMsplice 5SS: [  176   363  4115  5322  9655 11505 13762 18444 30246]
SMsplice 3SS: [  282  4025  5241  9571 11325 13678 18308 30110 30822]
top_k =  1000
Partition function (log Z): 10.93453383728274

Sorted 5' Splice Sites (High to Low Probability):
Position 13762: 0.9755084880454798
Position 18444: 0.9646800863239102
Position 11505: 0.962570911868967
Position 176: 0.9548722465956916
Position 30246: 0.9344652054400423
Position 5322: 0.9196341636113721
Position 9655: 0.7930023703000886
Position 363: 0.7528568608823003
Position 4115: 0.673416742027987
Position 11754: 0.3855935096081164
Position 26750: 0.3815607949541256
Position 14365: 0.334040266333505
Position 4090: 0.3154438862702794
Position 6193: 0.20349905371737306
Position 10917: 0.1751764882571264
Position 414: 0.1651072650348263
Position 3397: 0.15318074692207556
Position 8033: 0.15264852662010378
Position 10082: 0.14974937276221717
Position 13177: 0.14778878315111127
Position 6925: 0.13340327607110755
Position 13260: 0.13076158784591907
Position 26982: 0.12444492954943276
Position 26342: 0.10765763578372729
Position 30629: 0.09588624229965574
Position 18717: 0.0936982704816038
Position 17394: 0.08777339176937421
Position 16292: 0.07573919710372432
Position 24635: 0.06832680975499629
Position 19422: 0.060717701836346165
Position 13143: 0.060384355464045955
Position 12476: 0.058811332158848685
Position 10557: 0.053851471409190436
Position 13158: 0.052477345095321565
Position 2871: 0.04691818900274265
Position 24691: 0.04435472537114641
Position 15786: 0.04233602103562029
Position 299: 0.041825619300920804
Position 13137: 0.04116092996609402
Position 16072: 0.035837028672115565
Position 2054: 0.035150208144151825
Position 143: 0.03233707546750558
Position 13129: 0.03227367170570848
Position 12668: 0.03156838556040805
Position 2640: 0.028825900504148617
Position 5734: 0.026363890792287733
Position 10598: 0.02625693259203226
Position 11483: 0.023694374522006553
Position 7348: 0.02269114385991795
Position 3738: 0.021366140011682307
Position 2589: 0.020769818463807144
Position 17253: 0.019602737089128915
Position 3270: 0.01819029115445301
Position 4282: 0.01701071947370076
Position 17481: 0.01700276314016932
Position 13390: 0.016873518196948486
Position 6039: 0.01632222095700182
Position 12817: 0.015246444924648717
Position 7826: 0.015101905331614006
Position 12178: 0.014814249537475961
Position 8921: 0.013603342737202229
Position 11487: 0.012603385493334923
Position 30901: 0.012553162288592191
Position 10777: 0.012414870814706994
Position 3080: 0.012287151261580916
Position 19277: 0.009974441776311531
Position 13745: 0.009969787767779794
Position 6950: 0.009659366070672307
Position 6573: 0.009076862019926944
Position 3306: 0.00906635144926136
Position 139: 0.00750593178269654
Position 2211: 0.0069983351932869624
Position 13251: 0.005849559839563574
Position 13754: 0.005848751674212361
Position 5666: 0.005568933058325195
Position 3864: 0.005533553712028308
Position 6910: 0.005522037535056854
Position 9796: 0.0053113336760151515
Position 13381: 0.00425407998666614
Position 12939: 0.004194446991207805
Position 1696: 0.003750269777501792
Position 3223: 0.003664425052259477
Position 1014: 0.0035422247989052727
Position 13239: 0.003448324050340204
Position 2725: 0.003144860528125771
Position 9788: 0.00314080119674169
Position 2697: 0.0031217336407284757
Position 4084: 0.0030492329700269032
Position 3351: 0.0029115433047359643
Position 6768: 0.002781077973728237
Position 106: 0.002710183338619553
Position 12683: 0.0026943438786762746
Position 390: 0.0026822228391194984
Position 12954: 0.00249629433492578
Position 1615: 0.002389963855905618
Position 11017: 0.0023527441176230983
Position 399: 0.002324196207087625
Position 617: 0.0022194849821929883
Position 12924: 0.001960863946614039
Position 5916: 0.0018946030376886238
Position 5210: 0.0018889128828319705
Position 1748: 0.0018451375516511633
Position 1856: 0.0018265181479468994
Position 357: 0.001600849134392367
Position 7067: 0.0015787381926352737
Position 4972: 0.0015766945226661484
Position 5851: 0.001549983217850121
Position 5326: 0.0015315220878283258
Position 14047: 0.001421219906220015
Position 15035: 0.0014101956751273338
Position 2256: 0.0013612031783488555
Position 19283: 0.0013104364047547294
Position 15051: 0.001254625794953492
Position 10798: 0.0012349367449927217
Position 1735: 0.0012223109812583793
Position 3887: 0.001172658350804659
Position 1795: 0.001150241553242455
