Gene = Fam185a
index = 396
Annotated 5SS: [  619  4876  8826 13881 22400 30920 34336]
Annotated 3SS: [ 4765  8732 13741 22357 30823 34200 55373]
SMsplice 5SS: [  378  1332  4876  8826 13518 22253 22493 34336 44071 50347 55574]
SMsplice 3SS: [ 1269  4765  8732 13387 22189 22357 34200 43880 50236 55373 55655]
top_k =  1000
Partition function (log Z): -26.42782946925696

Sorted 5' Splice Sites (High to Low Probability):
Position 4876: 0.985862311058608
Position 13881: 0.8553050286440036
Position 13518: 0.836152442947049
Position 378: 0.7912852526124786
Position 8826: 0.638947550478914
Position 22253: 0.6086177413873594
Position 597: 0.5627709629307416
Position 1332: 0.4920416537901531
Position 22493: 0.25200430955455616
Position 8209: 0.24706262471842377
Position 2327: 0.23356933145123704
Position 3788: 0.14812045429518594
Position 1389: 0.13054675316456493
Position 1870: 0.11926673102254728
Position 6841: 0.10311825879871538
Position 8474: 0.07994328330182045
Position 22400: 0.07851603265333561
Position 16220: 0.0723645736685235
Position 9270: 0.06843191465958998
Position 12967: 0.05363462917267923
Position 1406: 0.05058776297382549
Position 3806: 0.04839979353864063
Position 7800: 0.04785244387895827
Position 11: 0.047073886813450316
Position 3508: 0.03212085297250445
Position 16771: 0.03166989423352829
Position 24679: 0.0307246737107923
Position 22632: 0.02984473856854787
Position 1240: 0.026630346389976838
Position 623: 0.025080415543023822
Position 24675: 0.02233685609439631
Position 2369: 0.017883253677594264
Position 939: 0.015053154169603938
Position 638: 0.014140492352509273
Position 587: 0.013071989699395494
Position 16791: 0.012825210796678777
Position 530: 0.010277576222748788
Position 3064: 0.01011290655087095
Position 931: 0.009254574425375885
Position 591: 0.009135199917739272
Position 7236: 0.008565437421173452
Position 1339: 0.008200022186670299
Position 1497: 0.007251736565825206
Position 6411: 0.0069844764646500865
Position 1366: 0.006654531369553987
Position 4534: 0.006418476033242054
Position 14023: 0.006302061217806902
Position 14799: 0.006142569203371604
Position 8321: 0.005722844635181475
Position 14535: 0.005600920825246739
Position 18786: 0.005278226048954973
Position 22500: 0.004584034886451056
Position 2390: 0.004295902145194831
Position 6019: 0.003913051621397854
Position 474: 0.003778668900811574
Position 3058: 0.003695935824257242
Position 6539: 0.003535857424306862
Position 2043: 0.003453469528915835
Position 16806: 0.003437894653238445
Position 4065: 0.0032522781345110394
Position 22385: 0.002826078410359343
Position 13745: 0.002562454804337115
Position 628: 0.0025536815205376966
Position 7048: 0.0018668181520424335
Position 525: 0.0017169390299618715
Position 7619: 0.0016147437385987977
Position 14503: 0.0015498686395779618
Position 1193: 0.0014834076895544179
Position 6202: 0.0013648186785227177
Position 480: 0.0013556193591447764
Position 7044: 0.0012631885478053705
Position 243: 0.001016505705689403
Position 8213: 0.0009690875252744619
Position 7736: 0.0009304395000578133
Position 4890: 0.0009091973244346911
Position 7658: 0.0008028370110558262
Position 4804: 0.00046624278786476254
Position 8514: 0.0004444119607071677
Position 212: 0.0004390685515118193
Position 132: 0.00036931310690958174
Position 1167: 0.0003351275395887052
Position 349: 0.00030787718694032007
Position 72: 0.0002983720931077308
Position 644: 0.0002869455637720749
Position 1577: 0.0002818973402573726
Position 14254: 0.00024147264591934935
Position 426: 0.0002324677608999314
Position 1284: 0.00018785697532641989
Position 261: 0.00016956405626999377
Position 1052: 0.0001622527470111458
Position 236: 0.00013750737187256183
Position 1169: 0.00012947136310043796
Position 790: 0.00011903725449250489
Position 943: 0.00011556757333623053
Position 969: 0.00010747385151077725
Position 156: 9.933984227555978e-05
Position 295: 9.610575783136965e-05
Position 609: 9.572029517712463e-05
Position 1293: 8.589488762259148e-05
Position 1646: 7.78004054551201e-05
Position 165: 6.910747544347714e-05
Position 1010: 5.4184698189136146e-05
Position 123: 5.1628523541697816e-05
Position 153: 5.089203639551992e-05
Position 817: 4.983055619884828e-05
Position 13566: 3.2630788826160036e-05
Position 17: 3.045671412111885e-05
Position 5: 2.992619723014983e-05
Position 498: 2.952636537416068e-05
Position 114: 2.7259395487580027e-05
Position 784: 2.697707156201191e-05
Position 563: 2.6231935249581786e-05
Position 1336: 2.3631330243040543e-05
Position 67: 2.2342656238435402e-05
Position 777: 2.1406383526518498e-05
Position 482: 2.1349873498826613e-05
Position 661: 2.0461710880827683e-05
Position 1130: 1.5078420752097223e-05
Position 1039: 1.3819583485486318e-05
Position 812: 9.18117599166156e-06
Position 468: 9.14095028177693e-06
Position 38: 8.979069186615926e-06
Position 1071: 8.075385508038318e-06
Position 195: 7.847283838595198e-06
Position 162: 6.839415526068645e-06
Position 386: 6.098113688750268e-06
Position 765: 5.532500913736685e-06
Position 77: 5.0738754542036995e-06
Position 732: 2.647774458715263e-06
Position 365: 2.1711594727952183e-06
Position 95: 1.6491276163631593e-06
Position 715: 1.5741502173431469e-06
Position 674: 1.113514324142551e-06
Position 840: 8.831406085170608e-07
Position 847: 5.40685349951936e-07
Position 5218: 1.1386682073063412e-07
Position 489: 2.7315643487169077e-08
Position 5146: 6.02119584873867e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 22357: 0.9547025806238735
Position 4765: 0.9358157263262376
Position 13387: 0.8364324586545013
Position 1269: 0.6694160870699969
Position 8732: 0.6373728739807591
Position 22189: 0.6086177413873594
Position 13741: 0.5453790523099276
Position 473: 0.37650708564097746
Position 13613: 0.3143306427493537
Position 8125: 0.2531001055263601
Position 3698: 0.18634089778554855
Position 2284: 0.183621071528663
Position 23239: 0.15023547908460053
Position 24537: 0.0943050445782013
Position 25730: 0.07908765643262489
Position 8320: 0.0717227599298652
Position 6563: 0.06673478843893678
Position 16074: 0.06543160209579435
Position 1787: 0.05721467232790149
Position 12879: 0.05365355381528292
Position 16671: 0.04693042414196786
Position 524: 0.04554921105621555
Position 9117: 0.04064535444613428
Position 1092: 0.04008637623746259
Position 2228: 0.038003718803993725
Position 1665: 0.03761306351642001
Position 23266: 0.03592157365925166
Position 24923: 0.035106202512390175
Position 4618: 0.030844251821212865
Position 3351: 0.027595142886340785
Position 517: 0.027171559949364196
Position 548: 0.02294689548154836
Position 7704: 0.022527147012716787
Position 4638: 0.01941673576764093
Position 23498: 0.016313354577336514
Position 7529: 0.016042256318547693
Position 6723: 0.01424643232062889
Position 2232: 0.014100298666935799
Position 14445: 0.013233230355259003
Position 9143: 0.012587516995362319
Position 9083: 0.010761352649664711
Position 1232: 0.010559602643323528
Position 15853: 0.009737415882980494
Position 2841: 0.009251627169348076
Position 1700: 0.008774707921900904
Position 7176: 0.008562268598468854
Position 22503: 0.007149012020604996
Position 20644: 0.007020671546509849
Position 1626: 0.006626401245085528
Position 3716: 0.006370276104978391
Position 1953: 0.005977852414225722
Position 6736: 0.005892465295452165
Position 7707: 0.005689964017669342
Position 13656: 0.005559197882743516
Position 18701: 0.005460162168807383
Position 2129: 0.005324169051886771
Position 23605: 0.005124195969576067
Position 6252: 0.004778951640747794
Position 6598: 0.0046449126309500285
Position 809: 0.004619163006999148
Position 2880: 0.0045571783752776695
Position 4475: 0.004520451421922213
Position 8155: 0.004503566838570936
Position 23773: 0.004476585134681043
Position 111: 0.004356817121673015
Position 177: 0.004119314187220109
Position 19743: 0.0041146696385271
Position 23875: 0.003833618119390816
Position 14568: 0.003756110703960655
Position 8549: 0.003734343468110429
Position 1712: 0.0037297622218459537
Position 6706: 0.003699871942743451
Position 686: 0.0036887699900574047
Position 2117: 0.003572950518850267
Position 3754: 0.0035564194621878374
Position 851: 0.0035182782541385454
Position 18861: 0.0034873329415308937
Position 2047: 0.0033997503356781025
Position 930: 0.003371843104424614
Position 863: 0.0030891148631419386
Position 6814: 0.002928038503873589
Position 7635: 0.0029141841682606053
Position 1644: 0.002749878074847046
Position 4353: 0.0027186822759131656
Position 584: 0.0026924770923385135
Position 9177: 0.0026385680931743966
Position 6372: 0.0025923535123386562
Position 15654: 0.002583006274926647
Position 7617: 0.0024734136828512606
Position 8344: 0.002403361900118844
Position 6750: 0.002189125520065227
Position 6288: 0.0021270150142066583
Position 295: 0.002066346452769363
Position 1827: 0.0020185706656593977
Position 3406: 0.0019851784074189343
Position 6776: 0.001802602136930424
Position 5865: 0.0017701180522227934
Position 494: 0.0017411628507690469
Position 18401: 0.0016692261620601812
Position 3167: 0.0016457696785387452
Position 1062: 0.0015790399750732723
Position 16596: 0.0014946500589954207
Position 1793: 0.0014697487038732614
Position 19258: 0.0014433894549475519
Position 1243: 0.0013736458582229857
Position 2072: 0.0013297693895046318
Position 6674: 0.0013099490566490703
Position 3618: 0.0012955293979022506
Position 13991: 0.0012507280047976156
Position 3950: 0.0012298139863107683
Position 1124: 0.001218657121865887
Position 430: 0.0012150743186742584
Position 14691: 0.001181146550257726
Position 1920: 0.0011376116505271525
Position 145: 0.0011372430754516478
Position 6911: 0.001109308264789457
Position 551: 0.0010250010920323672
Position 14386: 0.0010238700327218526
Position 243: 0.0010115914277350085
Position 6234: 0.0010110017289248633
Position 8142: 0.001010010517576479
Position 6926: 0.0010085277944458656
Position 4035: 0.0009561265327456269
Position 6127: 0.0009126545353801374
Position 7622: 0.0008599005564552834
Position 8027: 0.0008506669117778454
Position 3409: 0.0008265909773685913
Position 7533: 0.0007031080973405215
Position 6792: 0.0007007742091787026
Position 5889: 0.0006442316372461832
Position 2054: 0.0006055136907462518
Position 7964: 0.0005874713085356532
Position 15182: 0.0005245141380149866
Position 5947: 0.0005224257168370491
Position 5686: 0.00044539383616381596
Position 6111: 0.0004256803493589744
Position 149: 0.00041409720357316764
Position 820: 0.00038851648818483576
Position 14174: 0.00038309108485661545
Position 5931: 0.0003459268446778816
Position 4550: 0.000345047690838015
Position 789: 0.000234430992951531
Position 1365: 0.00021910864605256244
Position 5570: 0.00021274844284345696
Position 17381: 0.00019524368155330191
Position 15767: 0.00018570731423730912
Position 377: 0.00018094121098914147
Position 1513: 0.00013338687859758847
Position 14136: 0.0001262363678375972
Position 12539: 0.00010848597121449476
Position 202: 0.00010819929666769888
Position 1630: 0.00010157881367674294
Position 873: 9.63118564311451e-05
Position 10010: 9.452570894724137e-05
Position 782: 9.279571755268986e-05
Position 3200: 8.969565970907493e-05
Position 530: 8.472334373662237e-05
Position 1128: 7.249929662511881e-05
Position 311: 7.086658936264198e-05
Position 9965: 6.819917493018322e-05
Position 305: 6.617145604330617e-05
Position 1162: 6.470484537659679e-05
Position 1274: 6.011888044154878e-05
Position 757: 5.535194441792866e-05
Position 1445: 5.075551649714848e-05
Position 11977: 5.04118470665745e-05
Position 1993: 4.894645374341103e-05
Position 12200: 4.7452309282926776e-05
Position 10302: 4.4787893383973695e-05
Position 4983: 4.3076749016522714e-05
Position 1592: 4.127925292824735e-05
Position 882: 4.053791336029713e-05
Position 689: 3.645777847601864e-05
Position 11302: 3.4320550712287896e-05
Position 400: 2.744446087543101e-05
Position 267: 2.733143445752032e-05
Position 9942: 2.5557966837790434e-05
Position 181: 2.4905142842717987e-05
Position 5891: 2.4254153737513133e-05
Position 700: 2.0520196030304812e-05
Position 7149: 2.0273111078515862e-05
Position 1930: 1.908870414482037e-05
Position 6457: 1.665676561404968e-05
Position 10648: 1.4628502853400588e-05
Position 206: 1.4490952910889498e-05
Position 1491: 1.230919512058789e-05
Position 765: 1.0442506669964879e-05
Position 9361: 1.007627445184592e-05
Position 8760: 9.343927303586213e-06
Position 361: 9.325717295750962e-06
Position 8915: 8.900235446476173e-06
Position 1722: 8.560962239079607e-06
Position 1896: 8.409332598769137e-06
Position 1518: 8.392908173173403e-06
Position 11794: 8.373223126640163e-06
Position 10175: 7.79866698422224e-06
Position 772: 7.600789260879963e-06
Position 186: 6.856200801226115e-06
Position 208: 6.798590493553982e-06
Position 732: 6.7625054039215865e-06
Position 9986: 6.486434742597752e-06
Position 962: 5.7745894741010895e-06
Position 10806: 5.210530485582163e-06
Position 5474: 4.95790414695083e-06
Position 10694: 4.009892809534987e-06
Position 10522: 3.7526078220476355e-06
Position 10026: 3.228842751030559e-06
Position 10346: 3.1832265033647912e-06
Position 1182: 3.022432362888968e-06
Position 193: 2.9937712153158322e-06
Position 3556: 2.168529064139099e-06
Position 382: 2.14457100224421e-06
Position 4961: 2.025233389104242e-06
Position 5496: 1.5028343401383318e-06
Position 5073: 1.1749617182480265e-06
Position 318: 1.1693914237973152e-06
Position 5258: 1.1663945196841272e-06
Position 5513: 1.0776374917596384e-06
Position 7279: 1.046167511019093e-06
Position 365: 5.943641298314079e-07
Position 5537: 2.2589325646320513e-07
Position 667: 2.0976909004932766e-07
Position 5328: 1.9320885041884485e-07
Position 659: 1.8342026277795866e-07
Position 5116: 1.5951368027192027e-07
Position 1289: 1.2193777284549636e-07
Position 750: 7.691463189592304e-08
Position 2703: 5.4659790296659857e-08
Position 596: 1.104707676531005e-08
Position 711: 9.1952583118492e-09
Position 1039: 2.3488866957044043e-09
Position 623: 1.0313518371066609e-09
Position 72: 1.629558278786773e-10
