Gene = 1110032A03Rik
index = 3
Annotated 5SS: [ 595 3757 4229]
Annotated 3SS: [3525 4161 4435]
SMsplice 5SS: [ 493  764 3688 4229]
SMsplice 3SS: [ 650 3525 4161 4435]
top_k =  1000
Partition function (log Z): -4.728031297467873

Sorted 5' Splice Sites (High to Low Probability):
Position 764: 0.8658303397229343
Position 493: 0.632264947339262
Position 4229: 0.5295437211054074
Position 3688: 0.5264111120460987
Position 3422: 0.23780267260487806
Position 3757: 0.2332347512569017
Position 77: 0.2144409027861633
Position 2753: 0.06040513448164449
Position 71: 0.05468479885584493
Position 4365: 0.049648527163665856
Position 348: 0.033945325017547594
Position 4233: 0.03163613787335527
Position 170: 0.02931536674936961
Position 4329: 0.024231659135096804
Position 4763: 0.022413575073855885
Position 242: 0.019819844847221286
Position 3636: 0.019144608783303502
Position 1444: 0.01875502827721855
Position 4363: 0.016565788261880383
Position 751: 0.015611034575161963
Position 233: 0.015333610332811868
Position 4582: 0.014830396800510858
Position 1215: 0.014678690512455838
Position 3459: 0.007898202987415304
Position 4247: 0.0077395623534633326
Position 3680: 0.00729732259352954
Position 4337: 0.006575939280111941
Position 4321: 0.005385130308592273
Position 276: 0.005183810588981743
Position 595: 0.005155895430331578
Position 559: 0.00490923870649628
Position 4030: 0.004895332075419153
Position 2635: 0.004796616180366198
Position 3933: 0.004773868172652666
Position 532: 0.0038207729239781844
Position 2640: 0.00332787362760893
Position 58: 0.003153206944244529
Position 2494: 0.0022422164310916624
Position 509: 0.0022374271168502276
Position 3939: 0.0022195277583415183
Position 4355: 0.002180062215016942
Position 1249: 0.002161023783682845
Position 903: 0.0020155592450390824
Position 502: 0.0017782879080500353
Position 1538: 0.0013312958876362934
Position 1633: 0.0012634927043804014
Position 414: 0.001095461189124463
Position 4849: 0.0008570064982610065
Position 1015: 0.000798174484026808
Position 3730: 0.0007078590697416428
Position 2885: 0.00067926294047217
Position 2253: 0.0006342981373705007
Position 3812: 0.0005736250547536705
Position 384: 0.000535061503344347
Position 19: 0.00041148864593155504
Position 1386: 0.00035809222605188686
Position 4074: 0.0003335927049952235
Position 3935: 0.00031670669927305633
Position 103: 0.0002988491760590925
Position 4375: 0.0002946518531460803
Position 4353: 0.0002909381240379892
Position 4308: 0.00027579507389541345
Position 1953: 0.00025285300942076824
Position 566: 0.00024347146874915311
Position 2061: 0.00023314648007938244
Position 219: 0.00023299296478907514
Position 4280: 0.0002282166730429039
Position 297: 0.000203405569767237
Position 4622: 0.00015925751027257842
Position 478: 0.00013445265350916355
Position 448: 0.000128901068326693
Position 3413: 0.00012770712904802684
Position 3875: 9.531393237321475e-05
Position 755: 6.928557794327753e-05
