Gene = Tusc2
index = 1153
Annotated 5SS: [ 278 1442]
Annotated 3SS: [1320 1591]
SMsplice 5SS: [ 278 1442]
SMsplice 3SS: [1320 1591]
top_k =  1000
Partition function (log Z): 1.0419405830446087

Sorted 5' Splice Sites (High to Low Probability):
Position 278: 0.9689982528017548
Position 1442: 0.8739369563653486
Position 451: 0.33526597578336603
Position 692: 0.306327089270443
Position 1418: 0.11034131679004652
Position 977: 0.10126834581730937
Position 1721: 0.053910838049271846
Position 1079: 0.043582547750314414
Position 986: 0.042498423992900124
Position 1858: 0.03507069755839023
Position 1652: 0.02506803118728402
Position 1219: 0.0238841062873541
Position 845: 0.017738002092484897
Position 1031: 0.016170379326072706
Position 1869: 0.0152795460158321
Position 1946: 0.01393306387017584
Position 2493: 0.01043920409542583
Position 1800: 0.010378277167178835
Position 2607: 0.005717332812687207
Position 679: 0.005711029631636716
Position 1662: 0.005606726431206728
Position 1133: 0.004711929133487773
Position 1256: 0.004446528709591948
Position 228: 0.0033971844711266795
Position 1478: 0.0032871256400310678
Position 1750: 0.0027912249913995307
Position 1448: 0.0024091172516550363
Position 774: 0.002290647324852148
Position 712: 0.002268406691946178
Position 1830: 0.0022497025808054785
Position 801: 0.0020857302451249655
Position 1216: 0.001885716052937368
Position 870: 0.0017517367865380986
Position 2660: 0.001490976511435839
Position 2352: 0.001349125405705386
Position 1723: 0.0010817386675158731
Position 1243: 0.0008528062864606541
Position 944: 0.0005406260482085144
Position 882: 0.0004065609565793694
Position 868: 0.0004062590615822149
Position 290: 0.00039781768247628573
Position 1236: 0.0003832058329794368
Position 428: 0.0003778545698559443
Position 2343: 0.0003314186927449801
Position 1797: 0.00030418234402553447
Position 106: 0.00029206035636418834
Position 455: 0.00025971815634690806
Position 909: 0.0002582460800633915
Position 1637: 0.0001930037357765945
Position 84: 0.00016728088719099847
Position 261: 0.00013729542767542216
Position 685: 0.00012376007368924255
Position 1740: 0.00011024831434312875
Position 730: 0.00010239877950004972
Position 965: 0.00010028830052494323
Position 828: 8.738507617067672e-05
Position 1625: 7.566374493570921e-05
Position 725: 5.912433088349516e-05
Position 1109: 5.236717871898563e-05
Position 967: 4.443558291819792e-05
Position 1095: 4.433237506364668e-05
Position 613: 4.220049988985144e-05
Position 1223: 4.000484127275835e-05
Position 502: 3.309191318543135e-05
Position 233: 3.291588697864557e-05
Position 1129: 2.863328678342731e-05
Position 404: 2.6926233532775985e-05
Position 67: 2.5925792813448372e-05
Position 657: 1.261440045897548e-05
Position 683: 1.0982643603511154e-05
Position 1063: 1.0971921465201333e-05
Position 221: 7.642324325772622e-06
Position 2254: 5.715730647552747e-06
Position 1076: 5.552885592518315e-06
Position 1457: 5.344145255418552e-06
Position 2164: 3.6687250640152627e-06
Position 1809: 3.213475642779841e-06
Position 249: 3.136993431165647e-06
Position 655: 2.5328795477066753e-06
Position 366: 2.126717986644012e-06
Position 632: 2.0487733728453628e-06
Position 637: 2.0467070090371896e-06
Position 1664: 1.8007450164629988e-06
Position 607: 1.0532747832293154e-06
Position 1379: 8.892928525798109e-07
Position 1822: 5.744671933230886e-07
Position 1482: 4.75905306723425e-07
Position 1898: 3.8204529581517264e-07
Position 1779: 3.741287800741345e-07
Position 372: 3.4232056303897594e-07
Position 2045: 2.957825781884489e-07
Position 1960: 2.708381008076387e-07
Position 354: 1.8498986948543545e-07
Position 615: 1.6724026122612225e-07
Position 563: 1.651907193815703e-07
Position 554: 1.5876184303395354e-07
Position 1940: 1.2650471444170635e-07
Position 45: 6.781963919358064e-08
Position 1327: 1.1324968301907366e-08
Position 1967: 6.385781343577451e-10
Position 1862: 5.470657408602779e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1320: 0.996747831277788
Position 1591: 0.589910995086803
Position 2125: 0.31782778512230897
Position 773: 0.22477134531203483
Position 573: 0.21934971449750365
Position 372: 0.2047305754851864
Position 347: 0.11261044243232832
Position 2557: 0.08116263983674096
Position 612: 0.07016118169524713
Position 1908: 0.04212456036644074
Position 2332: 0.02898551735469368
Position 1141: 0.02243975066606614
Position 2301: 0.016449801223020446
Position 2174: 0.01574123075847111
Position 1995: 0.012818632955801861
Position 2715: 0.009540529835492651
Position 1820: 0.00916138411582316
Position 2445: 0.008356936434121349
Position 531: 0.007857007947264169
Position 2129: 0.007425690195216381
Position 1071: 0.0067212839987686405
Position 2762: 0.006523465457364279
Position 1573: 0.005808426752504132
Position 637: 0.0056018498737399084
Position 2574: 0.005201214051328661
Position 1677: 0.002747072287089022
Position 1340: 0.002548725048014287
Position 424: 0.002208172756683263
Position 1652: 0.002126746859696087
Position 2060: 0.002058154578860013
Position 579: 0.0018982149204654199
Position 378: 0.0018773512480279534
Position 855: 0.0018748460180066534
Position 2235: 0.0013886311590673454
Position 965: 0.0011776153763033163
Position 2139: 0.001150901413039222
Position 1699: 0.0011197142546280573
Position 2697: 0.00097746748541662
Position 1855: 0.000970256838505271
Position 463: 0.0008430880759991416
Position 1788: 0.0007240607860079189
Position 878: 0.0007021733273259606
Position 928: 0.0006337554574815488
Position 1149: 0.0006151024095591227
Position 545: 0.0005628659149583667
Position 2461: 0.000505822397691687
Position 962: 0.00048231717703616173
Position 2849: 0.000480324335866463
Position 882: 0.00040365050909429447
Position 1241: 0.00038288746285649396
Position 1950: 0.00035359600277701795
Position 437: 0.0003163235807134323
Position 2263: 0.0003112226404185722
Position 2717: 0.0002979591993102174
Position 409: 0.0002878916591421063
Position 1797: 0.0002806677427442473
Position 2343: 0.00026725029719431697
Position 2074: 0.00026636152080431586
Position 1924: 0.0002449355187288617
Position 1603: 0.00023652012655208052
Position 2004: 0.0002255712565359112
Position 2748: 0.00021311670613760435
Position 1737: 0.0001852735990225817
Position 1030: 0.000178282160849081
Position 801: 0.0001714097234598788
Position 812: 0.00016313813442823458
Position 2373: 0.00016017607751316656
Position 1188: 0.00015600788713593416
Position 1880: 0.0001439363841283234
Position 1497: 0.0001307648035945985
Position 914: 0.00012058836582449113
Position 859: 0.0001178436725270352
Position 2839: 0.00011337608535996386
Position 388: 9.565385525969606e-05
Position 582: 8.85712729236917e-05
Position 1544: 8.656158451232727e-05
Position 1549: 8.62845313595202e-05
Position 1713: 8.313809368380991e-05
Position 2088: 7.799667592864696e-05
Position 2131: 7.711954353804341e-05
Position 1517: 6.839833953251021e-05
Position 1274: 6.828299588444451e-05
Position 670: 6.588780898723891e-05
Position 868: 6.568473319857784e-05
Position 1519: 6.422573386443381e-05
Position 1720: 6.209985297494684e-05
Position 382: 5.942870819247363e-05
Position 2802: 5.455389106010644e-05
Position 2467: 5.3817340722017864e-05
Position 655: 4.9603814085192926e-05
Position 738: 4.005826042105747e-05
Position 974: 3.297304242761142e-05
Position 1076: 3.243966754091174e-05
Position 650: 3.120755452439642e-05
Position 1024: 2.580914662934321e-05
Position 385: 2.4112648663130637e-05
Position 596: 2.3453486382171576e-05
Position 1703: 2.3348334458118394e-05
Position 591: 2.239562272221823e-05
Position 483: 2.2058679470124572e-05
Position 977: 1.7988672726962784e-05
Position 2357: 1.318118670248025e-05
Position 470: 1.149569058230351e-05
Position 306: 1.1075501714596892e-05
Position 1857: 1.0802391869135315e-05
Position 1298: 9.343168885917173e-06
Position 399: 9.078833925019742e-06
Position 909: 6.71625037760818e-06
Position 995: 6.686983590844476e-06
Position 1279: 6.367210023095112e-06
Position 888: 4.980858474914069e-06
Position 201: 4.036257744148304e-06
Position 1346: 4.014876780445805e-06
Position 439: 3.825582245360266e-06
Position 676: 1.0986614747308147e-06
Position 488: 1.0113775132526962e-06
Position 467: 9.857050031844471e-07
Position 667: 7.586312479523887e-07
Position 1369: 6.43850367076552e-07
Position 210: 5.629438344587648e-07
Position 1441: 5.488928100597023e-07
Position 500: 3.998522713092623e-07
Position 249: 3.4109482618407024e-07
Position 502: 3.1234324727731136e-07
Position 1286: 2.947773829811795e-07
Position 1551: 2.4808700531404375e-07
Position 672: 2.3808563176945205e-07
Position 322: 1.8074369966493583e-07
Position 142: 1.677027672097964e-07
Position 683: 1.646009294039396e-07
Position 1372: 1.4573029020567862e-07
Position 240: 1.445757116778966e-07
Position 1193: 1.3340014549101244e-07
Position 805: 1.2269861376116377e-07
Position 203: 1.18702218307636e-07
Position 721: 1.1173601997116343e-07
Position 1208: 1.054368679028257e-07
Position 1049: 7.616334527650635e-08
Position 1557: 6.867759368293648e-08
Position 1894: 5.011459918953928e-08
Position 153: 4.849270388189718e-08
Position 282: 4.533232109974537e-08
Position 221: 4.30548970119828e-08
Position 246: 3.678161614408973e-08
Position 450: 3.024361392536638e-08
Position 1532: 2.8861682387095346e-08
Position 981: 2.7683743516348157e-08
Position 1534: 1.681636348181072e-08
Position 691: 7.813778317154747e-09
Position 1745: 4.450140098877705e-09
Position 218: 2.9761324004865345e-09
Position 712: 7.435770991965415e-10
Position 1559: 7.427443399599924e-10
Position 725: 3.727774656920409e-10
Position 1536: 1.923960989193858e-10
Position 1491: 1.7045644183785957e-10
Position 1684: 3.9032843430706805e-11
Position 1527: 1.2277141479832748e-11
Position 1103: 5.814020065975152e-12
Position 1095: 9.883125011500725e-13
