Gene = Mff
index = 675
Annotated 5SS: [  195  2447  4547  6393 10618 17087 22253 25715]
Annotated 3SS: [ 2337  4325  6222 10528 16927 22192 25629 26694]
SMsplice 5SS: [  195  2447  4547  6393  8694 10618 11002 25715 26829]
SMsplice 3SS: [ 2337  4325  6222  8537 10525 10856 25629 26694 27203]
top_k =  1000
Partition function (log Z): -7.113698431405177

Sorted 5' Splice Sites (High to Low Probability):
Position 10618: 0.9496822856046157
Position 195: 0.8352340385623014
Position 2447: 0.8295926468032384
Position 4547: 0.7968293253394316
Position 11002: 0.6632768821630184
Position 6393: 0.6439832142100663
Position 8694: 0.5554218385502667
Position 17087: 0.5032824985793962
Position 3349: 0.41222748080040134
Position 3039: 0.36499756054880256
Position 18036: 0.2493632030566624
Position 12198: 0.2399464936142329
Position 4250: 0.20689544738287352
Position 6515: 0.15657397372423024
Position 9239: 0.14655620580060033
Position 911: 0.11377544423075678
Position 4412: 0.09721951565524337
Position 438: 0.08735642672731275
Position 17822: 0.08546784679064943
Position 8601: 0.07888484651381845
Position 1817: 0.07647128879066428
Position 4327: 0.06813257494217798
Position 99: 0.0513490307394408
Position 6953: 0.04729329080233813
Position 18577: 0.0466699680670493
Position 12842: 0.040960431114412166
Position 2617: 0.03722116872239611
Position 1496: 0.02773336164131392
Position 4245: 0.02584018734445808
Position 5034: 0.025653930417861875
Position 13430: 0.025359945166032218
Position 1620: 0.022837641078679787
Position 12009: 0.022628865892276185
Position 299: 0.020273301525440802
Position 5060: 0.01944412518537093
Position 10666: 0.01744274575595129
Position 17860: 0.015491600312287381
Position 18141: 0.015110204258141203
Position 4132: 0.014620014751661048
Position 6331: 0.013818812852814279
Position 4213: 0.01093623254075268
Position 11688: 0.010830461067103291
Position 12257: 0.010707152848713162
Position 16338: 0.009801117452769138
Position 11010: 0.008244323898250718
Position 2451: 0.007388824671055844
Position 1404: 0.006247794171565693
Position 18081: 0.0050975791723113445
Position 1640: 0.004984907033672363
Position 15157: 0.00481916095137063
Position 3386: 0.004703925186246167
Position 9984: 0.004266115783751963
Position 12756: 0.0041641773215752255
Position 11818: 0.004160312429158854
Position 985: 0.00415009515361462
Position 524: 0.00401694555927915
Position 18258: 0.0038468939781629227
Position 3377: 0.0038233362103817577
Position 3250: 0.003804175638716813
Position 6900: 0.0038027091841496886
Position 8866: 0.0037406654306721514
Position 11705: 0.0036075895459675845
Position 2908: 0.003441775507892163
Position 2210: 0.003259815422883222
Position 11469: 0.0029595277337664512
Position 4175: 0.0027057590520743664
Position 2179: 0.002696272998737386
Position 2624: 0.0025597954637645855
Position 25: 0.002552122174996314
Position 1781: 0.002510950903847718
Position 10636: 0.0023620328552458243
Position 5462: 0.002327591111535703
Position 13634: 0.0022759902010240124
Position 14141: 0.002228981406444437
Position 1042: 0.002174904551473361
Position 11452: 0.0020508749923638164
Position 5218: 0.002014201918845263
Position 310: 0.0018011225535719288
Position 5678: 0.001775523226906684
Position 1485: 0.0016939316682155852
Position 1756: 0.0016216759520660995
Position 8638: 0.001597016571878858
Position 12228: 0.0015401830125665187
Position 3220: 0.0014523993703366273
Position 4835: 0.0014075408334655141
Position 511: 0.0013687094446281664
Position 3330: 0.0012529993718710874
Position 1046: 0.0012464449807546767
Position 1400: 0.0012249724677502046
Position 2918: 0.001197993552330943
Position 7409: 0.001179024488363229
Position 11020: 0.001156509831898815
Position 15224: 0.0011244866558552356
Position 507: 0.0011134855570218256
Position 108: 0.0011127801713312257
Position 137: 0.001033247830836239
Position 11684: 0.0010203769226558958
Position 416: 0.0009969701244258687
Position 3265: 0.0009258564748352276
Position 4578: 0.0008427426212406601
Position 2859: 0.0007585209319441261
Position 655: 0.0007459247072403097
Position 3099: 0.0007082316864406896
Position 1434: 0.0007081541950586168
Position 4165: 0.0006917485049174977
Position 11950: 0.0006217418174885698
Position 3368: 0.0005670542922714509
Position 2497: 0.0005572942243931424
Position 5921: 0.0005568693690483125
Position 3292: 0.0004922226117054171
Position 12042: 0.00046864307235476956
Position 3315: 0.00044905131990844756
Position 3075: 0.0004393255371000287
Position 1832: 0.00041003478191045857
Position 1713: 0.0004052285837295075
Position 3055: 0.0003891912779175825
Position 12019: 0.00036903524578132116
Position 4450: 0.0003435979626207925
Position 5268: 0.0003364581996245099
Position 3230: 0.00033638153279270033
Position 4639: 0.0003188960583584092
Position 3273: 0.00030514793717266296
Position 5113: 0.00028867617436544377
Position 4432: 0.00028568822178357754
Position 13080: 0.00022422276626617762
Position 11123: 0.00020388834215632497
Position 1008: 0.00019000422571630854
Position 4537: 0.00018319109639801292
Position 1467: 0.00018277492624341112
Position 1770: 0.00015954982909498466
Position 4389: 0.00015678904685735833
Position 207: 0.00015626845044278123
Position 2433: 0.000153796273668931
Position 1432: 0.00015358716847299614
Position 1853: 0.00015274998959871
Position 338: 0.0001421791230668887
Position 199: 0.00013683344968072557
Position 11737: 0.00013031189437931256
Position 10852: 0.0001234618958697988
Position 3245: 0.00010444589753623505
Position 2740: 9.76875802409256e-05
Position 5144: 9.450973236569893e-05
Position 1904: 8.47805006359052e-05
Position 2389: 8.318894234457167e-05
Position 2910: 8.180355776697481e-05
Position 2018: 7.319526637198821e-05
Position 3049: 6.206431979067503e-05
Position 1483: 5.934328785649334e-05
Position 1050: 5.819764796991142e-05
Position 362: 5.679212655826629e-05
Position 2553: 5.6102121950266365e-05
Position 11137: 5.434861447339054e-05
Position 2436: 5.3264815867548105e-05
Position 6425: 5.005007953293692e-05
Position 813: 4.683937920197754e-05
Position 1135: 4.6592139056416064e-05
Position 541: 4.5815734095647166e-05
Position 816: 3.7413215715122837e-05
Position 10963: 3.679987214272631e-05
Position 10601: 3.387581561797828e-05
Position 2156: 3.2297703188559694e-05
Position 1296: 3.0702932774460704e-05
Position 13638: 3.045835708568359e-05
Position 1329: 3.0224353877546696e-05
Position 885: 2.2687225321479172e-05
Position 1612: 2.17505415221114e-05
Position 1596: 2.084110191995062e-05
Position 60: 2.0544355639305652e-05
Position 291: 1.9354957526835058e-05
Position 1073: 1.9316281105711594e-05
Position 1794: 1.6180319162143485e-05
Position 1101: 1.46138777537577e-05
Position 1422: 1.3560802600599736e-05
Position 1477: 1.0849805153776246e-05
Position 1518: 1.060786622750143e-05
Position 2367: 8.842335471025663e-06
Position 11015: 8.507188776466364e-06
Position 357: 1.913302125305381e-06
