Gene = 1700064H15Rik
index = 18
Annotated 5SS: [190]
Annotated 3SS: [18105]
SMsplice 5SS: [  190 11489]
SMsplice 3SS: [11316 15864]
top_k =  1000
Partition function (log Z): -13.737334730455704

Sorted 5' Splice Sites (High to Low Probability):
Position 190: 0.9708885371751269
Position 11489: 0.52352296429199
Position 4869: 0.3229311431682326
Position 9992: 0.20101719908498641
Position 3777: 0.09351667488695095
Position 7875: 0.08217237546638084
Position 2580: 0.08132846815146932
Position 14565: 0.06921281738864093
Position 7944: 0.040752493190385944
Position 10142: 0.034974260579015544
Position 1782: 0.02791939220563502
Position 3794: 0.021776246494997445
Position 13023: 0.01755783311721268
Position 146: 0.0166188246804553
Position 694: 0.012123031975927703
Position 698: 0.01135201652794821
Position 4141: 0.009112417303504521
Position 4493: 0.006654305250296187
Position 92: 0.00589427463333174
Position 1424: 0.005124476317469024
Position 3925: 0.0050924876843604205
Position 1753: 0.005013046447785758
Position 1830: 0.0049039540258907725
Position 1195: 0.0037041441236361954
Position 7682: 0.0033458715393331075
Position 1948: 0.0027855836560290084
Position 7572: 0.0025432585790906613
Position 3773: 0.0018901929131843905
Position 3753: 0.0017026009450749292
Position 4190: 0.0013888429988725627
Position 154: 0.001162179470546675
Position 84: 0.0004867036259747656
Position 5256: 0.00041504240900876264
Position 1708: 0.00041306247055243595
Position 2952: 0.0003001125981131816
Position 2806: 0.00027047411835282633
Position 159: 0.0002610900050723565
Position 2591: 0.0002324870820693981
Position 2398: 0.0001389893485357523
Position 1887: 9.32348660735284e-05
Position 1382: 6.426504021738627e-05
Position 6: 6.20858532294503e-05
Position 126: 5.3173287637594414e-05
Position 751: 4.852038648720828e-05
Position 1260: 4.851067066131376e-05
Position 74: 4.500120340443106e-05
Position 1369: 3.4699095292842134e-05
Position 3199: 2.8466136315339728e-05
Position 3812: 2.5112194558328225e-05
Position 2081: 2.09662131762922e-05
Position 2767: 2.0551351858822047e-05
Position 1879: 1.832367394451929e-05
Position 2165: 1.7185750828715464e-05
Position 1591: 1.64594409091166e-05
Position 25: 1.541901552627232e-05
Position 1385: 1.2798336555773468e-05
Position 421: 1.0274255145572796e-05
Position 266: 1.004752098593548e-05
Position 2861: 9.850219931286965e-06
Position 377: 9.159551528023397e-06
Position 50: 8.915121981642511e-06
Position 281: 7.962545881292811e-06
Position 1855: 7.89038884509171e-06
Position 227: 4.594247364664964e-06
Position 169: 4.054674493247906e-06
Position 510: 3.895854958296118e-06
Position 1100: 3.7237693869031183e-06
Position 3978: 3.522805831827979e-06
Position 3619: 3.308556835768605e-06
Position 194: 3.2509544390264e-06
Position 737: 2.369418932210355e-06
Position 372: 1.7967334206123432e-06
Position 291: 1.7538925062736676e-06
Position 335: 1.325267911704713e-06
Position 407: 1.2685739061842996e-06
Position 921: 1.0302918897993315e-06
Position 870: 9.32235938194752e-07
Position 1650: 6.222246522794726e-07
Position 1286: 5.164492407665044e-07
Position 1456: 3.7320541005390546e-07
Position 893: 3.552918314459187e-07
Position 244: 2.579063443251283e-07
Position 434: 2.565931342689898e-07
Position 1311: 2.3914427955135584e-07
Position 36: 2.3670733658844652e-07
Position 1527: 2.1386638883158153e-07
Position 735: 2.0041306981055436e-07
Position 533: 1.8829428795523906e-07
Position 1402: 1.700501244096252e-07
Position 860: 1.4336903202211196e-07
Position 461: 1.221596508224669e-07
Position 1611: 1.2049901946996793e-07
Position 821: 9.409662774496197e-08
Position 28: 8.568896461449717e-08
Position 22: 6.291629210747429e-08
Position 437: 1.658676212084771e-08
Position 559: 6.097694868613989e-09
Position 939: 3.006195786966292e-09
