Gene = Nhlrc3
index = 747
Annotated 5SS: [ 273 1021 1701 4848 6907 9791]
Annotated 3SS: [  867  1552  4646  6814  9677 10682]
SMsplice 5SS: [ 273 1021 1701 3263 4848 6907 9791]
SMsplice 3SS: [  867  1552  2965  4646  6814  9677 12736]
top_k =  1000
Partition function (log Z): -0.7600279847825808

Sorted 5' Splice Sites (High to Low Probability):
Position 9791: 0.931561672219987
Position 4848: 0.9101151354667425
Position 6907: 0.910081240279997
Position 1701: 0.8080828657476574
Position 3263: 0.7394121364495044
Position 1021: 0.735644701422652
Position 273: 0.5781305389791741
Position 10194: 0.29634388762411534
Position 12547: 0.25848172959041527
Position 2270: 0.18555396898088763
Position 6199: 0.10989316846546608
Position 12565: 0.10390474394912008
Position 1002: 0.09743213215458708
Position 2511: 0.09381012896196578
Position 462: 0.07751824234525295
Position 6127: 0.07675015433345499
Position 12587: 0.0683806181983101
Position 6616: 0.06135374360170203
Position 6558: 0.06070901738086049
Position 1641: 0.060432497086762495
Position 10857: 0.05915139551809963
Position 2045: 0.05874808392335148
Position 2843: 0.05839262658862729
Position 119: 0.05286207670150094
Position 4865: 0.04970881355830944
Position 8801: 0.04577626419321291
Position 2296: 0.04452124437909372
Position 9595: 0.041829494771650697
Position 3872: 0.031438254699854985
Position 11591: 0.03052578888358106
Position 3101: 0.029006861690135156
Position 12655: 0.026758975424406854
Position 3878: 0.02385749308768405
Position 6290: 0.021893748937766463
Position 10813: 0.020832583439985713
Position 8285: 0.019205418630089507
Position 3882: 0.01882288285454745
Position 7051: 0.018478045556887097
Position 2194: 0.017941939100334165
Position 12863: 0.017447121053666793
Position 4409: 0.017355410141871464
Position 12901: 0.016505972469966254
Position 317: 0.015487508297512489
Position 3105: 0.014687938935437099
Position 10169: 0.01456374480510535
Position 6230: 0.014385965921575865
Position 11904: 0.012758850747147046
Position 5291: 0.012644283765495585
Position 9520: 0.012405077208647083
Position 3771: 0.01205558922202206
Position 6631: 0.010313301578745007
Position 3116: 0.007382728323506448
Position 6948: 0.007201091952151709
Position 111: 0.006883714337326434
Position 5364: 0.006831322984337768
Position 6511: 0.006789151428407811
Position 5872: 0.006675122481906512
Position 106: 0.006374759967500578
Position 503: 0.006266150683384382
Position 8427: 0.005954669120056323
Position 294: 0.005821493375816814
Position 416: 0.005543399839224405
Position 427: 0.005247506286910603
Position 204: 0.0052231218604413526
Position 6952: 0.004707667602757231
Position 9408: 0.004698492639526329
Position 9786: 0.0046736476892570945
Position 5607: 0.004522242985345031
Position 2161: 0.00447437766096278
Position 9929: 0.003917151826121757
Position 1343: 0.003863970531926126
Position 12452: 0.0037333327956535103
Position 6720: 0.0035235159256281987
Position 7750: 0.003376441592257024
Position 3273: 0.0032405875468201405
Position 9270: 0.003177575923843992
Position 298: 0.003129179663191853
Position 2033: 0.003079280435387477
Position 5386: 0.0029011885770614254
Position 12166: 0.002870507295275682
Position 3737: 0.002790015053398249
Position 10961: 0.0022902950674991446
Position 6203: 0.002210691285661725
Position 6587: 0.002205827631899216
Position 10786: 0.002190753236724323
Position 6902: 0.002034907471498168
Position 6648: 0.001982769325570016
Position 557: 0.001956413280038701
Position 1691: 0.0019263842800517157
Position 2799: 0.0018114141239389183
Position 98: 0.001619592760458651
Position 10539: 0.0015316966207796752
Position 13174: 0.001430452539194348
Position 4365: 0.001426713752054692
Position 300: 0.0013578490103610724
Position 2148: 0.0013395566959960446
Position 4481: 0.0013268729299532565
Position 88: 0.0013148322612083069
Position 6898: 0.00115377151170945
Position 5507: 0.0011269725519508073
Position 9471: 0.0010312000578695463
Position 6944: 0.0009591879922613904
Position 387: 0.0008897245621611231
Position 331: 0.0008869964030551786
Position 13625: 0.0008628400084615204
Position 402: 0.0008181087386959378
Position 11951: 0.0007185080401258217
Position 243: 0.0007157951401961128
Position 2741: 0.0007091402200877943
Position 2119: 0.0006923235140834564
Position 6956: 0.0006903405140305859
Position 607: 0.0006788019146636691
Position 9740: 0.000674280031329713
Position 1428: 0.0006310688451642578
Position 965: 0.000631060663746543
Position 1672: 0.0006185506319974138
Position 4792: 0.0005668578994012641
Position 304: 0.0005595746192381417
Position 2709: 0.0005516567424264376
