Gene = Nkpd1
index = 752
Annotated 5SS: [ 129  984 2414 4228]
Annotated 3SS: [ 864 1963 4095 5132]
SMsplice 5SS: [ 129  984 4228]
SMsplice 3SS: [ 864 4095 5132]
top_k =  1000
Partition function (log Z): 2.155803264582941

Sorted 5' Splice Sites (High to Low Probability):
Position 984: 0.9974729381573033
Position 129: 0.9589373500513461
Position 4228: 0.6305154687168357
Position 4170: 0.21434527580700322
Position 6180: 0.1696707416871664
Position 6101: 0.11531559625469785
Position 4477: 0.09078230332393006
Position 5326: 0.08835113917599166
Position 5291: 0.06259967530310157
Position 4419: 0.04530726449181733
Position 5985: 0.0450283387668822
Position 4232: 0.043173480308726454
Position 133: 0.03941565203539183
Position 5204: 0.03693932631010057
Position 2414: 0.02699356349462065
Position 1213: 0.021533269862563098
Position 2776: 0.019228905673580387
Position 5718: 0.013759459307366538
Position 1306: 0.013618771884285452
Position 3186: 0.013363270024681576
Position 2785: 0.012449237738947593
Position 2798: 0.012129298600044441
Position 2183: 0.011838773541230594
Position 5756: 0.011793306918209227
Position 1508: 0.009941088222081791
Position 5360: 0.009639235813467421
Position 3950: 0.008523847890071917
Position 795: 0.007208008364110485
Position 3695: 0.007016632270162724
Position 4251: 0.006304046248811419
Position 5160: 0.006142575254918332
Position 3207: 0.005933712750567823
Position 2925: 0.004149449503524876
Position 2902: 0.003036903632010298
Position 4255: 0.0030180053911992247
Position 402: 0.0029493750463811313
Position 2718: 0.0029236147975993543
Position 3553: 0.002816242034243532
Position 5219: 0.0027519704908080876
Position 3720: 0.002440179412796559
Position 6316: 0.0024150399535086127
Position 1522: 0.002080743583206531
Position 6264: 0.0018494352071596698
Position 418: 0.0017444115726353477
Position 2281: 0.0015737480351750849
Position 2188: 0.0015615305158034499
Position 5373: 0.0014379851614713974
Position 1973: 0.0014297980622922362
Position 1006: 0.0012668809795577524
Position 1029: 0.0011814783047707188
Position 3538: 0.0009207271464795356
Position 2825: 0.0009063520466330996
Position 5840: 0.0008909353591397118
Position 1491: 0.000787854165494117
Position 2069: 0.0007654172632721649
Position 279: 0.0007465434535824264
Position 215: 0.0006605983727368601
Position 3452: 0.0006388415842670382
Position 1980: 0.0006235618498162145
Position 1343: 0.000582131147989113
Position 3956: 0.0005794849442596858
Position 465: 0.0005578034097119882
Position 4830: 0.0005469935461987555
Position 1430: 0.0005356568046968194
Position 2088: 0.000515650837643813
Position 2912: 0.0004959294209448744
Position 3011: 0.00046619283181257237
Position 2208: 0.00042000237319716083
Position 4362: 0.00041944326706967527
Position 670: 0.0003910917440528706
Position 4784: 0.0003840742474100841
Position 5199: 0.00029048137803197425
Position 3624: 0.00027805335390298407
Position 3512: 0.000244313148676094
Position 4461: 0.00024223113992663336
Position 455: 0.0002119965013198861
Position 165: 0.00019127116905665075
Position 4413: 0.0001776419773065741
Position 319: 0.00017596940773485252
Position 1223: 0.0001654730690680014
Position 5535: 0.00015672231857552174
Position 1164: 0.00015481102813826424
Position 739: 0.0001480164334490338
Position 5236: 0.0001439108196311811
Position 2917: 0.00013209993154469343
Position 4211: 0.00012795432069091051
Position 1468: 0.00011881387670500757
Position 2081: 0.00011571124655775775
Position 2090: 0.00010945939994856049
Position 422: 0.00010385496661718957
Position 349: 0.0001033646010287021
Position 2615: 8.646131602143469e-05
Position 426: 8.438467896258254e-05
Position 503: 7.790220531600872e-05
Position 703: 7.136267303293122e-05
Position 788: 6.953469614628477e-05
Position 430: 6.446685686110548e-05
Position 370: 5.4922377403530865e-05
Position 434: 4.65536637780384e-05
Position 4401: 4.039635686318535e-05
Position 4372: 3.760341487155174e-05
Position 1993: 3.0029832514922492e-05
Position 775: 2.937527954921825e-05
Position 4174: 2.5397750414453674e-05
Position 5027: 2.4176717393611943e-05
Position 594: 2.0601332983072652e-05
Position 4523: 1.706559541742165e-05
Position 4198: 1.6944035372414584e-05
Position 517: 1.675023924983764e-05
Position 4431: 1.3273501688179252e-05
Position 4152: 1.1445365119655957e-05
Position 5183: 1.0224963304214365e-05
Position 727: 8.58655777066052e-06
Position 475: 8.359995427219311e-06
Position 4274: 8.252123414012172e-06
Position 2446: 7.20740007594325e-06
Position 2025: 7.109440979239474e-06
Position 1788: 7.06650968249885e-06
Position 1482: 6.797468685016209e-06
Position 2543: 6.56209961709706e-06
Position 1478: 6.546698426110851e-06
Position 264: 6.5460045369227425e-06
Position 5243: 6.4310682852825695e-06
Position 2528: 5.194755350754816e-06
Position 555: 4.909040942464347e-06
Position 967: 4.651225284078648e-06
Position 1170: 4.322842661983885e-06
Position 438: 4.278510845207251e-06
Position 1532: 4.196876843483083e-06
Position 563: 3.902077270641739e-06
Position 1557: 3.773024275306132e-06
Position 1362: 3.6803033961187326e-06
Position 526: 3.571937632438989e-06
Position 2534: 1.9651166407105372e-06
Position 2584: 1.5611041907830685e-06
Position 5245: 1.3022786309664654e-06
Position 2260: 1.2917310983264952e-06
Position 4281: 1.2833476683427298e-06
Position 5233: 1.158069903755098e-06
Position 203: 1.101996179697469e-06
Position 473: 1.0157123134718835e-06
Position 2563: 9.354734983633155e-07
Position 4505: 8.877344296545139e-07
Position 2505: 8.749160351088123e-07
Position 1676: 8.415383906363213e-07
Position 545: 7.171537333246661e-07
