Gene = Rps15a
index = 929
Annotated 5SS: [  53 1080 1404 6256]
Annotated 3SS: [ 941 1323 6169 6994]
SMsplice 5SS: [  53 1080 1404 6256]
SMsplice 3SS: [ 941 1323 6169 6994]
top_k =  1000
Partition function (log Z): 0.5860520838583727

Sorted 5' Splice Sites (High to Low Probability):
Position 1080: 0.9940533115325637
Position 1404: 0.9687034691455749
Position 53: 0.9129073994137794
Position 6256: 0.6463136858015166
Position 2404: 0.2160325297604161
Position 7091: 0.21332613217202545
Position 4864: 0.20639682053888692
Position 717: 0.11830504311392782
Position 3866: 0.1099157250563835
Position 6494: 0.10812165547501906
Position 7131: 0.0943223803677276
Position 7325: 0.0656594858103519
Position 4954: 0.05766967286029986
Position 761: 0.057349745424635404
Position 2212: 0.05303733212784306
Position 449: 0.044193267387498694
Position 768: 0.04328122444044601
Position 1815: 0.040041922238800036
Position 57: 0.0358469406300003
Position 7608: 0.0219360643821298
Position 681: 0.02065593814703562
Position 4380: 0.015985409317188125
Position 6246: 0.014593784996109947
Position 4653: 0.013565718213101798
Position 6328: 0.01161408625854576
Position 6425: 0.010421012227949108
Position 6284: 0.009115940812997131
Position 7707: 0.007232513314059875
Position 7191: 0.006520831964789827
Position 4749: 0.005146684900570825
Position 5563: 0.004243793633530075
Position 1019: 0.0040071347701881475
Position 338: 0.003910697069183138
Position 92: 0.003872932268676206
Position 7291: 0.003766273356917791
Position 2217: 0.0035579575202816694
Position 6112: 0.0034963374124039087
Position 8327: 0.002968967963557658
Position 7718: 0.0028215974807930355
Position 5922: 0.0028012313402306184
Position 7204: 0.0021707122439114574
Position 8: 0.0018883659412314098
Position 524: 0.0018852103667485831
Position 5313: 0.0015306740167460094
Position 2203: 0.0010404779911735614
Position 8128: 0.0009315059056820515
Position 848: 0.0008973382553340611
Position 474: 0.0008534481969036943
Position 6474: 0.0007015888024640071
Position 499: 0.0006762031146093862
Position 7681: 0.0006170323650186052
Position 2115: 0.0006150227162618009
Position 831: 0.0005616381507160209
Position 287: 0.0005449392848258626
Position 1255: 0.0005392142184229192
Position 136: 0.0005249399022312821
Position 1592: 0.000524508035321219
Position 4741: 0.0005232008690541135
Position 196: 0.00046472187367153407
Position 1064: 0.00042641937300167424
Position 834: 0.00040457531050606157
Position 268: 0.0003327320420444405
Position 182: 0.00030053156462607396
Position 314: 0.00029093993730014157
Position 1084: 0.00026380675803721167
Position 118: 0.00024975951900201064
Position 1134: 0.00023805521561206155
Position 1157: 0.00020949048353330102
Position 7209: 0.000207975225069115
Position 1054: 0.00020693206932498353
Position 685: 0.00020555300990955866
Position 166: 0.00020528873485046873
Position 259: 0.00020517903948886183
Position 1560: 0.0002032084293276943
Position 860: 0.000199248061533619
Position 1992: 0.00017934059134199843
Position 469: 0.00015895466403084447
Position 3229: 0.00015873106103387095
Position 2598: 0.0001490472330622478
Position 307: 0.00014289591959392266
Position 351: 0.00013613630934491088
Position 163: 0.00013506593599659197
Position 5129: 0.00012765155329565785
Position 131: 0.00012643243044809692
Position 765: 0.00012540634934412795
Position 3067: 0.00011826063109991415
Position 1781: 9.007062050152605e-05
Position 2091: 8.89283650445083e-05
Position 1043: 8.700266150847626e-05
Position 2512: 8.59682107622762e-05
Position 376: 8.200858338123251e-05
Position 4479: 8.190120433129578e-05
Position 1394: 8.13780259097427e-05
Position 1035: 7.729208639713508e-05
Position 460: 7.366181100444149e-05
Position 63: 6.607498759875979e-05
Position 1673: 6.511797281960797e-05
Position 622: 6.47300643590071e-05
Position 5492: 6.399455956675044e-05
Position 820: 6.038982564352651e-05
Position 1836: 6.004186267729799e-05
Position 2196: 5.560102520631018e-05
Position 6935: 5.411500702829389e-05
Position 2208: 5.2184442916361885e-05
Position 329: 5.161654143245872e-05
Position 758: 4.82581409609445e-05
Position 1049: 4.542353159517955e-05
Position 316: 4.0217293209692736e-05
Position 714: 3.742259051480341e-05
Position 526: 3.2501184674506596e-05
Position 810: 3.141103592069978e-05
Position 410: 3.098940699161834e-05
Position 528: 3.0921930140910004e-05
Position 79: 2.90591957974581e-05
Position 532: 2.6386563200933276e-05
Position 530: 2.5956236498815818e-05
Position 463: 2.568833612095237e-05
Position 712: 2.5536920433058497e-05
Position 389: 2.4653098653587713e-05
Position 559: 2.0560765268382764e-05
Position 1846: 1.7704895831770434e-05
Position 950: 1.6496671880806666e-05
Position 780: 1.5809557836063865e-05
Position 89: 1.3944891575549424e-05
Position 1723: 1.2803866038940014e-05
Position 1090: 1.2005986717996583e-05
Position 289: 1.190408168487069e-05
Position 756: 1.1581352900965648e-05
Position 1099: 1.1417030200721424e-05
Position 782: 1.1382990061355623e-05
Position 540: 1.1341417873087113e-05
Position 1140: 1.0790761691224315e-05
Position 430: 9.20685467780606e-06
Position 172: 8.831493497197302e-06
Position 668: 8.469148726668469e-06
Position 890: 6.839316336258411e-06
Position 67: 6.444303594533585e-06
Position 116: 6.443042508333135e-06
Position 733: 6.2640690268083404e-06
Position 87: 5.854163614045016e-06
Position 567: 5.794921563469535e-06
Position 77: 5.60438809621213e-06
Position 731: 5.4415718628024345e-06
Position 61: 5.3761745497250214e-06
Position 647: 5.208102759207611e-06
Position 12: 5.016714437588894e-06
Position 98: 4.608969019129824e-06
Position 1109: 4.3597004162375535e-06
Position 1645: 4.072401214194613e-06
Position 1092: 3.7177562141800004e-06
Position 1513: 3.5798081482822753e-06
Position 1189: 3.5264066086499344e-06
Position 1273: 3.3827554325304977e-06
Position 1850: 3.0976828295371026e-06
Position 536: 3.0181277744222473e-06
Position 443: 2.602302629109054e-06
Position 395: 2.569147407843237e-06
Position 1623: 2.2739185310437513e-06
Position 1879: 1.3689046531334183e-06
Position 1161: 1.2479441690762613e-06
Position 577: 1.1131387397237293e-06
Position 1819: 1.0746267754541743e-06
Position 572: 1.0343430761561823e-06
Position 392: 9.731103122917876e-07
Position 1773: 9.497691275656541e-07
Position 1540: 6.934145549323012e-07
Position 552: 6.270782350403455e-07
Position 494: 6.171497425911826e-07
Position 1451: 6.104782555869628e-07
Position 1507: 4.919672594047049e-07
Position 1261: 4.5052146270432806e-07
Position 1267: 2.115436271219805e-07
Position 534: 1.879691164951537e-07
Position 1279: 1.468968745781767e-07
Position 1308: 1.3550830136941908e-07
Position 1297: 1.2674565310306284e-07
Position 1333: 2.8818845212349047e-08
Position 544: 1.4322658280730964e-08
Position 1749: 6.709437748207817e-09
Position 1840: 6.513893520607359e-09
Position 1670: 5.328213849251037e-09
Position 1804: 5.017914877733741e-09
Position 1377: 3.886276568530983e-09
Position 1374: 3.2334610843312095e-09
Position 1434: 1.0659502037715801e-09
Position 1664: 1.6352482091041081e-10
Position 1675: 1.515650600985964e-10
Position 1449: 5.4226549991805266e-11
Position 1547: 1.125974081075523e-11
Position 1159: 9.574046512326698e-12
Position 542: 6.251519915550463e-12
Position 962: 3.581123098188122e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 941: 0.9988526760163934
Position 1323: 0.9545935614132015
Position 6994: 0.7645092503723533
Position 6169: 0.6477897099800686
Position 618: 0.13591764126940872
Position 4815: 0.10292934039500914
Position 4706: 0.10056135191098776
Position 9287: 0.08382328606856128
Position 8258: 0.0788674597683893
Position 6342: 0.07618798798195515
Position 2301: 0.07535489050317978
Position 7154: 0.06931766786422025
Position 7874: 0.06922403756452684
Position 10251: 0.06802307815564225
Position 7599: 0.06533893362189218
Position 2037: 0.05626096759766307
Position 668: 0.056078354095641485
Position 9131: 0.05266975133131602
Position 3708: 0.04707264323688023
Position 6098: 0.045009287823591995
Position 1698: 0.037676264599465006
Position 6403: 0.035233133333670986
Position 2153: 0.032788410687277336
Position 4794: 0.03237402555771578
Position 647: 0.025459521657071337
Position 4636: 0.020044987785311642
Position 2085: 0.019448734347444537
Position 7258: 0.018911479508311
Position 2304: 0.018763837803961896
Position 6493: 0.018357201865254108
Position 7385: 0.01794341374655259
Position 2265: 0.015896393896632135
Position 3744: 0.015227169285985777
Position 3547: 0.013624964074140215
Position 2161: 0.013499551288770447
Position 229: 0.013144228374504345
Position 2365: 0.012815222501250102
Position 3725: 0.012690506048636781
Position 7157: 0.012509871416670842
Position 4513: 0.01246432122893343
Position 2283: 0.011764992727971107
Position 9033: 0.011056152357118331
Position 2248: 0.011005995078017873
Position 4296: 0.00972165408379254
Position 748: 0.00896885855760879
Position 7923: 0.008036292798216575
Position 9460: 0.007709045910370079
Position 1389: 0.007271107282995655
Position 8981: 0.0071902007208666675
Position 4733: 0.007132773945745857
Position 9517: 0.006976396477214603
Position 6424: 0.006008337004827725
Position 8114: 0.005733412700711945
Position 5790: 0.00521062943142296
Position 6360: 0.004976832709091138
Position 2188: 0.004799154886445552
Position 3687: 0.003644087702188932
Position 6903: 0.003557072518568651
Position 280: 0.0034789661547268897
Position 147: 0.003331746842501358
Position 3682: 0.003331370848907995
Position 4543: 0.003294921071668163
Position 6595: 0.0032649246019756982
Position 5446: 0.003248548385931468
Position 3806: 0.0031893482524372476
Position 7988: 0.003119723380382039
Position 4775: 0.00305760408927368
Position 10702: 0.0029345908576587235
Position 4224: 0.0028233981128573497
Position 7201: 0.0027416769974889007
Position 4100: 0.002715288417213539
Position 8649: 0.002647417737848705
Position 3736: 0.0026078137995841776
Position 6761: 0.002510008670035438
Position 3602: 0.0024052081094376094
Position 6827: 0.0022801196374448813
Position 1278: 0.002058666253506847
Position 4737: 0.00198880195753606
Position 8785: 0.001895164230308981
Position 1206: 0.0018365114251522707
Position 5921: 0.0017772434477473958
Position 7904: 0.0012748052619593509
Position 4770: 0.0012253218625623125
Position 520: 0.001205919239175104
Position 572: 0.001173206698285818
Position 1360: 0.0011027930582106465
Position 3635: 0.0010903561403530165
Position 5090: 0.0010762620623498962
Position 4546: 0.001019905338595202
Position 1483: 0.0010055787539938218
Position 166: 0.0009596384129140492
Position 1564: 0.0009116564847999334
Position 8673: 0.0008911563971745933
Position 2314: 0.000862970584145206
Position 1343: 0.0008339722685876381
Position 7403: 0.0008178446277402245
Position 8582: 0.0008038197465487001
Position 5538: 0.0007612285520066706
Position 3536: 0.0007602253001401876
Position 701: 0.000725024345251669
Position 3645: 0.0007114589359238513
Position 628: 0.0006864951326920358
Position 1513: 0.0006689375980731686
Position 5740: 0.000666453489490234
Position 1219: 0.0006269039865794846
Position 2203: 0.0005999931587263714
Position 3599: 0.0005915570095777867
Position 7449: 0.0005793378659873643
Position 3830: 0.0005763679226216147
Position 6189: 0.0005559221731363522
Position 6545: 0.0005482162168284174
Position 3768: 0.0005266807249548406
Position 3753: 0.000524453130531384
Position 7129: 0.0005216576562524666
Position 4259: 0.0005213110281134678
Position 3654: 0.0005031845686041054
Position 1623: 0.0004984485973467716
Position 1849: 0.0004953291135558112
Position 5242: 0.0004876682767692667
Position 7711: 0.0004839250370479078
Position 1272: 0.00047667241218233105
Position 7219: 0.00047606264782060616
Position 6209: 0.0004556814221203985
Position 428: 0.0004427877084364739
Position 380: 0.0004242779182380619
Position 3690: 0.0004185073500394121
Position 5366: 0.0004044003705815315
Position 6057: 0.0003722168290515243
Position 157: 0.0003530421363227838
Position 2394: 0.0003513930772146877
Position 4360: 0.00035022114349646266
Position 1937: 0.00035012634636180076
Position 8296: 0.0003264148031297106
Position 4837: 0.00031672651709461683
Position 1151: 0.00031222766446802074
Position 4710: 0.00030974279560693114
Position 6626: 0.00029304022327767554
Position 212: 0.00029266205386738967
Position 336: 0.00028579555784284205
Position 1626: 0.00025335444876520947
Position 3513: 0.00023638253619011636
Position 2477: 0.00022741979308004158
Position 2949: 0.00022485551770962402
Position 1996: 0.00021013622094667397
Position 3637: 0.00019711561294487098
Position 868: 0.00019679304533334633
Position 1247: 0.00018155798023447564
Position 1940: 0.00016976868785457562
Position 1643: 0.00016301090070500749
Position 2715: 0.000158588383414346
Position 2208: 0.00015575375217900366
Position 1899: 0.00015415702023549886
Position 1199: 0.00014656773249911774
Position 3811: 0.000142804041783327
Position 3083: 0.00014132407097876263
Position 1431: 0.0001412932096447497
Position 1718: 0.00012458438209861358
Position 982: 0.00012157069693653281
Position 199: 0.00011992451367591685
Position 2039: 0.00011476574756907525
Position 3508: 0.00010946294253766753
Position 3561: 0.0001051796411947771
Position 1109: 0.00010370026778396257
Position 4169: 0.00010176120421625933
Position 4907: 9.652424656015474e-05
Position 2167: 9.288023488888779e-05
Position 3135: 9.160206494212101e-05
Position 3089: 8.794712486647566e-05
Position 355: 8.769978330828704e-05
Position 131: 8.170911263898841e-05
Position 677: 7.277323973309597e-05
Position 1659: 7.008623976303442e-05
Position 2581: 6.785280070097089e-05
Position 5210: 6.599557712276189e-05
Position 567: 6.4226883639621e-05
Position 1757: 6.206148970956931e-05
Position 2316: 5.3529392482240564e-05
Position 2005: 4.877690871283334e-05
Position 376: 4.331397775315511e-05
Position 1393: 3.497886702075647e-05
Position 1146: 3.0299346261012585e-05
Position 1579: 2.9603124370100018e-05
Position 4515: 2.8234236505163924e-05
Position 2635: 2.6857783370076737e-05
Position 299: 2.6616555679996995e-05
Position 2489: 2.447373536931865e-05
Position 2724: 2.3938265497895574e-05
Position 3611: 2.3300521482790046e-05
Position 1227: 2.2342312495496724e-05
Position 2756: 1.4490133604970256e-05
Position 1999: 1.357226530069482e-05
Position 1705: 1.349688433664461e-05
Position 2014: 1.3031452336586464e-05
Position 1449: 1.1078763678488563e-05
Position 1960: 9.21111538441139e-06
Position 1362: 7.866338629614755e-06
Position 1871: 7.480676177032219e-06
Position 3554: 7.3101362576045615e-06
Position 2064: 7.160126072697142e-06
Position 477: 6.680717224489945e-06
Position 898: 6.6583248138847636e-06
Position 1029: 6.084707724510169e-06
Position 440: 6.081718371195722e-06
Position 984: 5.981491985033897e-06
Position 314: 5.669780720098096e-06
Position 874: 5.3503592871211705e-06
Position 1778: 4.843178152973563e-06
Position 474: 4.8298850107024e-06
Position 2391: 4.3268478106253875e-06
Position 2041: 4.298038554223583e-06
Position 2091: 3.776902762229228e-06
Position 777: 3.7708234663980633e-06
Position 1603: 3.6525200236876155e-06
Position 2070: 3.4225985140315227e-06
Position 834: 2.8336911086383202e-06
Position 351: 2.756008816585637e-06
Position 1221: 2.7026605074518302e-06
Position 721: 2.6282118701377015e-06
Position 1003: 2.1093453674508225e-06
Position 2056: 2.044698085628506e-06
Position 1904: 1.908505294650807e-06
Position 361: 1.8625187769996104e-06
Position 1018: 1.8350448111473948e-06
Position 1007: 1.792473348317284e-06
Position 437: 1.7367702043597505e-06
Position 893: 1.6981819310660198e-06
Position 2107: 1.5909794770292898e-06
Position 1722: 1.5261394110401216e-06
Position 4369: 1.2930443665046867e-06
Position 2096: 1.281139257412193e-06
Position 307: 1.1975621544194216e-06
Position 2496: 1.1471483913367658e-06
Position 1075: 1.1285484303844896e-06
Position 1043: 1.0665946405941025e-06
Position 796: 1.0197649560651268e-06
Position 1883: 8.694555709777942e-07
Position 1255: 8.49916025806256e-07
Position 1964: 8.47969243496449e-07
Position 1856: 8.40880539082393e-07
Position 1130: 5.500226182423269e-07
Position 3142: 4.171800747633903e-07
Position 810: 3.733931215463577e-07
Position 1581: 2.92974956008115e-07
Position 820: 2.789236241234712e-07
Position 2434: 2.7130732111475495e-07
Position 1005: 2.593372284956431e-07
Position 2550: 2.5622917328852963e-07
Position 880: 1.4333779401418063e-07
Position 790: 1.3759575810769146e-07
Position 1134: 1.1551232392657211e-07
Position 1819: 1.1436691607722712e-07
Position 1234: 9.532813705056169e-08
Position 1259: 9.273055739539823e-08
Position 1495: 6.695340735398233e-08
Position 1370: 6.049116889795112e-08
Position 1124: 4.5797129552071506e-08
Position 448: 4.455230328864823e-08
Position 1720: 3.5128307287678015e-08
Position 452: 3.0494115573595533e-08
Position 1232: 4.828645963681262e-09
