Gene = Eif2d
index = 366
Annotated 5SS: [  245  1239  2071  2543  5119  7444  8222 10385 11326 11589 12029 13242
 15060 17931]
Annotated 3SS: [ 1047  1986  2451  5010  7228  8103 10338 11221 11438 11938 13145 14938
 17755 18739]
SMsplice 5SS: [  245  1239  2071  2543  5119  7444  8222 10385 11326 11589 12029 13242
 15060 17931]
SMsplice 3SS: [ 1047  1933  2451  5010  7281  8103 10338 11221 11438 11938 13145 14938
 17755 18739]
top_k =  1000
Partition function (log Z): 14.259719188085219

Sorted 5' Splice Sites (High to Low Probability):
Position 12029: 0.9796217501563198
Position 245: 0.9713222928099238
Position 11326: 0.9597652059624663
Position 2071: 0.9395278483417256
Position 11589: 0.9204466186372287
Position 8222: 0.8924957104985299
Position 5119: 0.818716227648908
Position 1239: 0.7811523250062742
Position 7444: 0.7603497775512618
Position 13242: 0.7440675773450643
Position 15060: 0.6831390582670054
Position 17931: 0.6731885640711348
Position 10385: 0.6252297714151797
Position 2543: 0.5667035443951307
Position 630: 0.32960241742229224
Position 8804: 0.3069443579927372
Position 8570: 0.16173266386454221
Position 14302: 0.10487010948465927
Position 16925: 0.0965719605097857
Position 14699: 0.09543761495828859
Position 8343: 0.08656455366521665
Position 7768: 0.08086570229429342
Position 14446: 0.06340551535759728
Position 1244: 0.059083262480042045
Position 10990: 0.05527596340886033
Position 8566: 0.04976002427105573
Position 3356: 0.049241756959136
Position 7299: 0.043815772581102766
Position 17882: 0.039956526813671796
Position 12443: 0.035178264552822545
Position 7365: 0.029365808665277982
Position 5884: 0.027412120585565237
Position 10422: 0.027116798379229926
Position 5227: 0.026143447689886305
Position 1194: 0.025317214912721986
Position 9837: 0.02399916752410114
Position 1150: 0.019373778592465606
Position 17552: 0.017702384412164634
Position 1853: 0.016682557205763976
Position 5915: 0.016414288375984437
Position 592: 0.016325131551747092
Position 1172: 0.0159879837622515
Position 13516: 0.01450172217565607
Position 18750: 0.013905101920170634
Position 12129: 0.01302948626363236
Position 9003: 0.012446846085156773
Position 10506: 0.012104981774953488
Position 8732: 0.011997975601647807
Position 4318: 0.011715888664664826
Position 5082: 0.011520201413425631
Position 4081: 0.010848033616370845
Position 2375: 0.010656676564996328
Position 11749: 0.010548633778962629
Position 9212: 0.009807218254733904
Position 8279: 0.009733924244900704
Position 14873: 0.009566095579395096
Position 15373: 0.008330086394258607
Position 8737: 0.007389677607113616
Position 7457: 0.007281218495567585
Position 15749: 0.006901300398742068
Position 5652: 0.006760174533185233
Position 1228: 0.006599150714077434
Position 18242: 0.006413982313712672
Position 5155: 0.0062113131215263215
Position 10410: 0.005955331655874506
Position 12273: 0.005875567837910409
Position 9047: 0.005658999264527708
Position 4386: 0.005578717542170193
Position 7890: 0.005338194720948805
