Gene = Mrps14
index = 711
Annotated 5SS: [  97 1890]
Annotated 3SS: [1730 4212]
SMsplice 5SS: [  97  331 1890]
SMsplice 3SS: [ 232 1730 4212]
top_k =  1000
Partition function (log Z): -2.9727647635023926

Sorted 5' Splice Sites (High to Low Probability):
Position 1890: 0.9890248180124526
Position 97: 0.9086077479550287
Position 331: 0.6274184071823355
Position 4392: 0.2814980617689513
Position 5358: 0.22155626762038289
Position 899: 0.17942564524530386
Position 2418: 0.16476595956186588
Position 1253: 0.14939508102896012
Position 1428: 0.10756038251552971
Position 1348: 0.036135670291523835
Position 3617: 0.03547004174844307
Position 4477: 0.03163573058511822
Position 3806: 0.019250724256147978
Position 1144: 0.016977558672793394
Position 1157: 0.015990414089297973
Position 5362: 0.012799476149144038
Position 439: 0.011703182116576229
Position 150: 0.011306601844103604
Position 275: 0.010429475509952086
Position 2291: 0.01029479699121198
Position 2435: 0.00681664707070477
Position 399: 0.005873617572752349
Position 3231: 0.00509161520833449
Position 5367: 0.004254934153278997
Position 759: 0.004017092180110094
Position 1898: 0.003953419196295888
Position 904: 0.0039299382366606095
Position 161: 0.0033156012384043683
Position 1568: 0.0025972240643711607
Position 314: 0.0018944899892436404
Position 4461: 0.0018936787883747877
Position 233: 0.0017605586127399707
Position 267: 0.00158916424433287
Position 932: 0.0012367668281450493
Position 1510: 0.0012144927906353794
Position 1258: 0.0010691691369064105
Position 1417: 0.0010429851003013943
Position 3914: 0.0010249371436813295
Position 2275: 0.0009290016694942356
Position 1311: 0.0008534894133557498
Position 3664: 0.0008285288894726552
Position 835: 0.000741440056128086
Position 329: 0.0007289453666218014
Position 2311: 0.0007107076963941678
Position 1003: 0.000698449021044053
Position 60: 0.0006562763738533901
Position 1179: 0.0006354379746990425
Position 3497: 0.000622683558772265
Position 4982: 0.0006048145784944824
Position 1192: 0.0005547973477326388
Position 143: 0.000505390634571514
Position 520: 0.0004955450243993887
Position 354: 0.0004624654425673368
Position 585: 0.0004078780959010748
Position 154: 0.00038353446734856495
Position 4606: 0.00035217773188469685
Position 1098: 0.00027099733480450946
Position 442: 0.00025715037292277403
Position 145: 0.00023213285418730622
Position 799: 0.00018805069292055746
Position 817: 0.00018470148125693332
Position 1506: 0.00018260171731034899
Position 413: 0.0001509119015295009
Position 1148: 0.0001476999675515108
Position 1011: 0.00014064877779013032
Position 4301: 0.00013459799992158322
Position 30: 0.0001224816901255182
Position 1126: 0.00010891553649345219
Position 2572: 0.00010725646675107405
Position 335: 0.00010448341578045599
Position 1017: 0.0001042192631540772
Position 773: 9.336177662018278e-05
Position 822: 7.216374978433147e-05
Position 176: 6.416550652332508e-05
Position 1336: 5.324039843987579e-05
Position 64: 5.0249849909778636e-05
Position 27: 4.8980109909491415e-05
Position 2264: 4.510033518911225e-05
Position 4261: 4.492843857535931e-05
Position 886: 4.4445582623909525e-05
Position 1903: 4.175675489558372e-05
Position 289: 4.1246674770374556e-05
Position 1411: 3.9061606503243946e-05
Position 952: 3.747227211386151e-05
Position 489: 3.642176364635527e-05
