Gene = Hscb
index = 548
Annotated 5SS: [ 282 3471 3798 5123 8842]
Annotated 3SS: [ 3373  3707  4977  8793 10565]
SMsplice 5SS: [ 282 3471 5123]
SMsplice 3SS: [ 3373  4977 10565]
top_k =  1000
Partition function (log Z): -3.5285686258044175

Sorted 5' Splice Sites (High to Low Probability):
Position 3471: 0.9259788954831215
Position 5123: 0.8901294884888997
Position 6588: 0.4748518486050938
Position 282: 0.4361090134300692
Position 3146: 0.3880717053972307
Position 2939: 0.37720130753213255
Position 91: 0.2772872854944945
Position 8988: 0.2660289396583009
Position 6364: 0.23837749587792215
Position 3803: 0.1817188229248817
Position 8842: 0.13253294599815205
Position 1019: 0.11865005568112115
Position 721: 0.07158217419025605
Position 198: 0.06631324398167818
Position 3416: 0.06568045082149433
Position 1038: 0.05416272126741559
Position 1430: 0.05329676184691407
Position 1562: 0.051069873545900174
Position 3798: 0.04613185712940739
Position 323: 0.035453245278092294
Position 9140: 0.03274826190295846
Position 7503: 0.028378315273750544
Position 483: 0.024970664565265366
Position 731: 0.024516421584114816
Position 8968: 0.023863999506483123
Position 5084: 0.022812827835833216
Position 1072: 0.0208518875457782
Position 29: 0.016991060876200018
Position 80: 0.01409306416498067
Position 10217: 0.012530107163309025
Position 2198: 0.012201269503960393
Position 1804: 0.01141009665227467
Position 365: 0.01011997139130493
Position 6536: 0.007603786731779718
Position 915: 0.007215290813958136
Position 3744: 0.0069312357577278804
Position 4203: 0.005968939667883586
Position 8891: 0.00507080930333418
Position 179: 0.004756614082198534
Position 7165: 0.004620454345514709
Position 472: 0.0035814792403544766
Position 8990: 0.003088064344083996
Position 3268: 0.0028478127626790405
Position 8498: 0.0020649587565204713
Position 1955: 0.0018261148536771784
Position 9758: 0.001686181279560689
Position 643: 0.0016268946292436982
Position 193: 0.0016238964914053948
Position 8958: 0.0015410989940961761
Position 4727: 0.0015028052603724895
Position 1365: 0.0014729539533845522
Position 51: 0.0014529022314044811
Position 8946: 0.00124661130866857
Position 6748: 0.0010282316547617504
Position 8883: 0.0010242572109564244
Position 1058: 0.0010174878750286232
Position 3504: 0.0009403575144175845
Position 4082: 0.0008825430508789859
Position 2461: 0.0008395356537038685
Position 499: 0.0008241648748502568
Position 4653: 0.0007786369145689459
Position 4748: 0.0007134385973085494
Position 257: 0.0007047501308590455
Position 1687: 0.000696920792563808
Position 4321: 0.0006594420819107898
Position 8318: 0.0006456568137909112
Position 1774: 0.0006319890130013816
Position 9697: 0.0004938523327427119
Position 8933: 0.000487543084789576
Position 6389: 0.00041430153391088973
Position 3674: 0.00038551307102807565
Position 789: 0.00034260462878066614
Position 295: 0.0002726367114397584
Position 2962: 0.00026211487748207537
Position 3837: 0.0002241859625021574
Position 6624: 0.00021381510317153727
Position 489: 0.00018088733887795442
Position 389: 0.00017874836880844776
Position 9090: 0.00017773467970871979
Position 5286: 0.0001731776389102106
Position 3520: 0.00016849379289083323
Position 43: 0.00012223983536554706
Position 353: 0.00011823342650188109
Position 105: 0.00011680860522793489
Position 298: 9.871956346903116e-05
Position 1572: 9.072796927052707e-05
Position 5546: 8.381793119711504e-05
Position 1701: 6.886365987842132e-05
Position 665: 5.647159762682572e-05
Position 714: 5.628491485440187e-05
Position 3464: 5.3568511516506946e-05
Position 625: 5.255681306966594e-05
Position 610: 5.056620780609973e-05
Position 200: 4.1853481097091175e-05
Position 593: 3.807374711924102e-05
Position 210: 3.205039339654252e-05
Position 165: 2.8953810930973134e-05
Position 565: 2.8586682877244684e-05
Position 15: 2.5942382805075863e-05
Position 606: 2.482394984889588e-05
Position 1232: 2.215028149226787e-05
Position 409: 2.1982322169113284e-05
Position 68: 1.8790687699808816e-05
Position 7090: 1.6436391482177127e-05
Position 1108: 1.3395344219910645e-05
Position 492: 1.2628939495654514e-05
Position 84: 1.2553530375882354e-05
Position 588: 1.0558477726421759e-05
Position 470: 4.9848791531538275e-06
Position 1023: 4.631729831396931e-06
Position 577: 4.6103945928062574e-06
Position 1153: 4.4736781524287515e-06
Position 1042: 4.208807676825775e-06
Position 1445: 4.114260677194948e-06
Position 630: 3.5695369525656906e-06
Position 82: 2.809837712774006e-06
Position 540: 1.990275871990796e-06
Position 4011: 1.843317100801224e-06
Position 1482: 1.5382147027370757e-06
Position 2763: 1.4772893130181237e-06
Position 1442: 1.4285593602195803e-06
Position 1361: 1.3470535717691642e-06
Position 3854: 1.0897315985252692e-06
Position 1182: 9.29162419058083e-07
Position 1150: 7.976635744849534e-07
Position 513: 5.075102238380499e-07
Position 3938: 4.1188382622091314e-07
Position 1309: 3.107492010404661e-07
Position 795: 2.291036548705559e-07
Position 1207: 1.913159938267353e-08
Position 3524: 5.5343341369748335e-09
Position 799: 5.088121279516176e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4977: 0.8803901099651508
Position 3373: 0.841617065151894
Position 10565: 0.7471271578336574
Position 8793: 0.6158040163763675
Position 6432: 0.34999838121418675
Position 2863: 0.33335893645990516
Position 3067: 0.3132875500968478
