Gene = Rbm48
index = 890
Annotated 5SS: [ 620 1331 4916 6363]
Annotated 3SS: [ 1139  4769  5781 11777]
SMsplice 5SS: [ 250 1331 4916]
SMsplice 3SS: [ 1139  4769 11777]
top_k =  1000
Partition function (log Z): -3.4582362168171734

Sorted 5' Splice Sites (High to Low Probability):
Position 4916: 0.9863624647805672
Position 250: 0.8310203815464969
Position 1331: 0.6608682700020857
Position 6363: 0.5025039781914609
Position 620: 0.26600033207996926
Position 5694: 0.24011259808991928
Position 7459: 0.1653241842762816
Position 5872: 0.1550396880540682
Position 4405: 0.15275871782338554
Position 77: 0.10669355899949966
Position 4077: 0.06947721224825262
Position 6289: 0.06909178070771325
Position 5136: 0.05723770857609018
Position 11879: 0.05353663246195836
Position 3161: 0.05316215726700217
Position 7395: 0.05057857154170313
Position 1663: 0.04973062410142382
Position 4567: 0.04614309252346037
Position 9253: 0.03757196249377963
Position 1237: 0.030040489496251495
Position 5689: 0.021823995969014118
Position 9259: 0.020677109296408314
Position 11989: 0.02046586032705071
Position 6787: 0.019728236088909522
Position 882: 0.01755929736117667
Position 7984: 0.013893353998951079
Position 9712: 0.013099832700874427
Position 769: 0.009142774256256857
Position 8637: 0.007851455977809188
Position 5845: 0.006583178166193103
Position 8082: 0.006393853748009649
Position 7979: 0.006065033802807036
Position 4458: 0.005910143310129978
Position 4241: 0.005350941085343814
Position 5235: 0.005166442987168039
Position 794: 0.005092060571654941
Position 206: 0.004536324981234413
Position 670: 0.004174684920538505
Position 4925: 0.004166934277751157
Position 5657: 0.0038164352818799963
Position 8025: 0.003756057631947397
Position 886: 0.0029697648344232043
Position 4434: 0.0026508911654142603
Position 3725: 0.002558183399308779
Position 6256: 0.0023028064556559103
Position 836: 0.002075372983645493
Position 778: 0.0020721151927696846
Position 6657: 0.0017554321913077682
Position 1341: 0.0015845128936345806
Position 4140: 0.0015289233994606978
Position 6368: 0.0014588196715844598
Position 5221: 0.0014468316578006971
Position 7936: 0.0014053206371683073
Position 3595: 0.0013627862928534968
Position 3924: 0.0013619489896413404
Position 1140: 0.0013347196811920553
Position 1589: 0.0009460825695461299
Position 2072: 0.0008775142687186837
Position 566: 0.0007373662789448989
Position 614: 0.0007106856222810717
Position 1232: 0.0006947986887773976
Position 11872: 0.0006806263572487365
Position 35: 0.0006736135375735809
Position 6264: 0.0005154425449504531
Position 2990: 0.0005033385662277463
Position 3698: 0.0004800767120479566
Position 6040: 0.00047428535007467467
Position 2142: 0.0004147086502577339
Position 5076: 0.00041163465882289166
Position 2518: 0.0004026998288012985
Position 625: 0.00039347498782191416
Position 5637: 0.00038014264547470204
Position 1953: 0.0003735817717551828
Position 429: 0.00036038199999676525
Position 7: 0.0003287902406802307
Position 119: 0.0003047465846065052
Position 1019: 0.00028341453162614145
Position 1795: 0.0002830028301252148
Position 3876: 0.0002650125264853668
Position 398: 0.00025510410573847335
Position 245: 0.00022786782868869224
Position 4243: 0.00022123010981756495
Position 4927: 0.00018630472771152663
Position 1250: 0.0001766251978731438
Position 3091: 0.00015985790255361424
Position 2442: 0.00015958532489097828
Position 985: 0.0001594342949252942
Position 1772: 0.0001569681625798399
Position 132: 0.00015405408122710164
Position 554: 0.00014251606413327007
Position 3065: 0.00013755221705870623
Position 539: 0.00012158670052298391
Position 5662: 0.00011592915430905946
Position 570: 8.262413239669598e-05
Position 2152: 6.827785018714335e-05
Position 389: 5.7940618135170705e-05
Position 1409: 5.537838318933713e-05
Position 1215: 5.0008283869197855e-05
Position 5671: 4.8962800466262586e-05
Position 5239: 3.591948280720213e-05
Position 258: 3.529946434493785e-05
Position 5046: 3.179952457464592e-05
Position 5500: 3.1456503019957486e-05
Position 534: 2.7548624182862905e-05
Position 1010: 2.6439691891830845e-05
Position 5104: 2.6212512767150083e-05
Position 4967: 2.588421585708621e-05
Position 952: 2.1580185984019618e-05
Position 5229: 2.1463950532529044e-05
Position 5628: 2.140978217888967e-05
Position 50: 1.9857387759159918e-05
Position 1073: 1.747920326509091e-05
Position 519: 1.727843158413705e-05
Position 354: 9.519381256693942e-06
Position 44: 7.561552393636719e-06
Position 230: 7.366977752638489e-06
